year month day streamflow_m3s qual_control_by_ana qual_flag
1935 08 01 nan nan 0
1935 08 02 nan nan 0
1935 08 03 nan nan 0
1935 08 04 nan nan 0
1935 08 05 nan nan 0
1935 08 06 nan nan 0
1935 08 07 nan nan 0
1935 08 08 nan nan 0
1935 08 09 nan nan 0
1935 08 10 nan nan 0
1935 08 11 nan nan 0
1935 08 12 nan nan 0
1935 08 13 nan nan 0
1935 08 14 nan nan 0
1935 08 15 nan nan 0
1935 08 16 nan nan 0
1935 08 17 nan nan 0
1935 08 18 30.280000 1 1
1935 08 19 30.280000 1 1
1935 08 20 29.127000 1 1
1935 08 21 29.127000 1 1
1935 08 22 30.280000 1 1
1935 08 23 31.449000 1 1
1935 08 24 32.634000 1 1
1935 08 25 31.449000 1 1
1935 08 26 30.863000 1 1
1935 08 27 29.702000 1 1
1935 08 28 29.702000 1 1
1935 08 29 29.702000 1 1
1935 08 30 29.127000 1 1
1935 08 31 28.556000 1 1
1935 09 01 27.990000 1 1
1935 09 02 27.990000 1 1
1935 09 03 27.427000 1 1
1935 09 04 26.869000 1 1
1935 09 05 26.869000 1 1
1935 09 06 26.869000 1 1
1935 09 07 26.315000 1 1
1935 09 08 26.869000 1 1
1935 09 09 26.315000 1 1
1935 09 10 26.869000 1 1
1935 09 11 30.863000 1 1
1935 09 12 32.040000 1 1
1935 09 13 31.449000 1 1
1935 09 14 30.863000 1 1
1935 09 15 29.702000 1 1
1935 09 16 29.702000 1 1
1935 09 17 28.556000 1 1
1935 09 18 27.990000 1 1
1935 09 19 27.427000 1 1
1935 09 20 26.869000 1 1
1935 09 21 31.449000 1 1
1935 09 22 31.449000 1 1
1935 09 23 30.280000 1 1
1935 09 24 27.427000 1 1
1935 09 25 27.427000 1 1
1935 09 26 28.556000 1 1
1935 09 27 32.634000 1 1
1935 09 28 32.040000 1 1
1935 09 29 30.280000 1 1
1935 09 30 27.990000 1 1
1935 10 01 27.427000 1 1
1935 10 02 27.990000 1 1
1935 10 03 28.556000 1 1
1935 10 04 30.280000 1 1
1935 10 05 30.863000 1 1
1935 10 06 35.050000 1 1
1935 10 07 36.280000 1 1
1935 10 08 33.232000 1 1
1935 10 09 30.280000 1 1
1935 10 10 27.990000 1 1
1935 10 11 26.869000 1 1
