year month day streamflow_m3s qual_control_by_ana qual_flag
1935 05 01 14.609000 1 1
1935 05 02 14.174000 1 1
1935 05 03 13.461000 1 1
1935 05 04 13.039000 1 1
1935 05 05 12.900000 1 1
1935 05 06 12.623000 1 1
1935 05 07 12.211000 1 1
1935 05 08 11.940000 1 1
1935 05 09 11.940000 1 1
1935 05 10 11.940000 1 1
1935 05 11 11.940000 1 1
1935 05 12 11.805000 1 1
1935 05 13 11.537000 1 1
1935 05 14 11.271000 1 1
1935 05 15 11.271000 1 1
1935 05 16 11.008000 1 1
1935 05 17 10.747000 1 1
1935 05 18 10.747000 1 1
1935 05 19 10.747000 1 1
1935 05 20 22.533000 1 1
1935 05 21 37.266000 1 1
1935 05 22 42.275000 1 1
1935 05 23 24.596000 1 1
1935 05 24 16.702000 1 1
1935 05 25 22.533000 1 1
1935 05 26 14.609000 1 1
1935 05 27 13.461000 1 1
1935 05 28 13.320000 1 1
1935 05 29 12.761000 1 1
1935 05 30 12.485000 1 1
1935 05 31 12.075000 1 1
1935 06 01 11.940000 1 1
1935 06 02 11.805000 1 1
1935 06 03 11.671000 1 1
1935 06 04 11.537000 1 1
1935 06 05 11.404000 1 1
1935 06 06 11.271000 1 1
1935 06 07 11.008000 1 1
1935 06 08 11.008000 1 1
1935 06 09 10.747000 1 1
1935 06 10 10.747000 1 1
1935 06 11 12.485000 1 1
1935 06 12 12.485000 1 1
1935 06 13 12.075000 1 1
1935 06 14 11.940000 1 1
1935 06 15 10.747000 1 1
1935 06 16 10.747000 1 1
1935 06 17 10.617000 1 1
1935 06 18 10.617000 1 1
1935 06 19 10.617000 1 1
1935 06 20 10.747000 1 1
1935 06 21 10.747000 1 1
1935 06 22 10.488000 1 1
1935 06 23 10.360000 1 1
1935 06 24 10.232000 1 1
1935 06 25 10.105000 1 1
1935 06 26 9.978000 1 1
1935 06 27 9.852000 1 1
1935 06 28 9.601000 1 1
1935 06 29 9.477000 1 1
1935 06 30 9.477000 1 1
1935 07 01 9.477000 1 1
1935 07 02 9.477000 1 1
1935 07 03 9.354000 1 1
1935 07 04 9.354000 1 1
1935 07 05 9.354000 1 1
1935 07 06 9.108000 1 1
1935 07 07 9.108000 1 1
1935 07 08 8.986000 1 1
1935 07 09 8.986000 1 1
1935 07 10 8.865000 1 1
1935 07 11 8.865000 1 1
1935 07 12 8.865000 1 1
1935 07 13 8.744000 1 1
1935 07 14 8.744000 1 1
1935 07 15 8.505000 1 1
1935 07 16 8.505000 1 1
1935 07 17 8.505000 1 1
1935 07 18 8.505000 1 1
1935 07 19 8.505000 1 1
1935 07 20 8.386000 1 1
1935 07 21 8.386000 1 1
1935 07 22 8.268000 1 1
1935 07 23 8.268000 1 1
1935 07 24 9.108000 1 1
1935 07 25 10.747000 1 1
1935 07 26 12.075000 1 1
1935 07 27 10.617000 1 1
1935 07 28 10.617000 1 1
1935 07 29 10.617000 1 1
1935 07 30 10.617000 1 1
1935 07 31 9.852000 1 1
1935 08 01 8.865000 1 1
1935 08 02 8.505000 1 1
1935 08 03 8.505000 1 1
1935 08 04 8.505000 1 1
1935 08 05 8.386000 1 1
1935 08 06 8.386000 1 1
1935 08 07 8.268000 1 1
1935 08 08 8.268000 1 1
1935 08 09 8.268000 1 1
1935 08 10 8.268000 1 1
1935 08 11 8.268000 1 1
1935 08 12 8.151000 1 1
1935 08 13 8.151000 1 1
1935 08 14 8.034000 1 1
1935 08 15 7.917000 1 1
1935 08 16 7.802000 1 1
1935 08 17 7.802000 1 1
1935 08 18 7.687000 1 1
1935 08 19 7.687000 1 1
1935 08 20 7.687000 1 1
1935 08 21 7.573000 1 1
1935 08 22 7.573000 1 1
1935 08 23 7.459000 1 1
1935 08 24 7.459000 1 1
1935 08 25 7.233000 1 1
1935 08 26 7.233000 1 1
1935 08 27 7.233000 1 1
1935 08 28 7.233000 1 1
1935 08 29 7.233000 1 1
1935 08 30 7.233000 1 1
1935 08 31 7.122000 1 1
1935 09 01 7.122000 1 1
1935 09 02 7.010000 1 1
1935 09 03 7.010000 1 1
1935 09 04 6.900000 1 1
1935 09 05 6.900000 1 1
1935 09 06 6.900000 1 1
1935 09 07 6.790000 1 1
1935 09 08 6.790000 1 1
1935 09 09 6.790000 1 1
1935 09 10 6.790000 1 1
1935 09 11 8.268000 1 1
1935 09 12 8.151000 1 1
1935 09 13 9.108000 1 1
1935 09 14 9.108000 1 1
1935 09 15 9.108000 1 1
1935 09 16 7.917000 1 1
1935 09 17 7.573000 1 1
1935 09 18 7.233000 1 1
1935 09 19 7.233000 1 1
1935 09 20 7.122000 1 1
1935 09 21 7.233000 1 1
1935 09 22 7.233000 1 1
1935 09 23 7.233000 1 1
1935 09 24 7.233000 1 1
1935 09 25 8.268000 1 1
1935 09 26 8.151000 1 1
1935 09 27 7.687000 1 1
1935 09 28 7.459000 1 1
1935 09 29 7.233000 1 1
1935 09 30 9.354000 1 1
1935 10 01 10.747000 1 1
1935 10 02 11.404000 1 1
1935 10 03 10.105000 1 1
1935 10 04 8.505000 1 1
1935 10 05 8.034000 1 1
1935 10 06 7.687000 1 1
1935 10 07 7.233000 1 1
1935 10 08 7.122000 1 1
1935 10 09 7.573000 1 1
1935 10 10 8.034000 1 1
1935 10 11 7.917000 1 1
1935 10 12 7.233000 1 1
1935 10 13 6.900000 1 1
1935 10 14 9.108000 1 1
1935 10 15 8.505000 1 1
1935 10 16 8.986000 1 1
1935 10 17 8.505000 1 1
1935 10 18 7.573000 1 1
1935 10 19 7.233000 1 1
1935 10 20 6.900000 1 1
1935 10 21 6.573000 1 1
1935 10 22 6.358000 1 1
1935 10 23 6.358000 1 1
1935 10 24 6.790000 1 1
1935 10 25 7.687000 1 1
1935 10 26 9.852000 1 1
1935 10 27 11.008000 1 1
1935 10 28 9.108000 1 1
1935 10 29 8.268000 1 1
1935 10 30 8.268000 1 1
1935 10 31 9.354000 1 1
1935 11 01 9.477000 1 1
1935 11 02 7.917000 1 1
1935 11 03 7.122000 1 1
1935 11 04 6.681000 1 1
1935 11 05 6.465000 1 1
1935 11 06 7.233000 1 1
1935 11 07 10.747000 1 1
1935 11 08 10.617000 1 1
1935 11 09 9.108000 1 1
1935 11 10 8.034000 1 1
1935 11 11 6.900000 1 1
1935 11 12 7.122000 1 1
1935 11 13 8.386000 1 1
1935 11 14 12.075000 1 1
1935 11 15 11.271000 1 1
1935 11 16 8.505000 1 1
1935 11 17 7.233000 1 1
1935 11 18 6.681000 1 1
1935 11 19 6.358000 1 1
1935 11 20 6.358000 1 1
1935 11 21 6.145000 1 1
1935 11 22 6.145000 1 1
1935 11 23 6.040000 1 1
1935 11 24 5.936000 1 1
1935 11 25 6.040000 1 1
1935 11 26 5.936000 1 1
1935 11 27 8.986000 1 1
1935 11 28 8.986000 1 1
1935 11 29 8.386000 1 1
1935 11 30 7.573000 1 1
1935 12 01 8.986000 1 1
1935 12 02 9.601000 1 1
1935 12 03 8.386000 1 1
1935 12 04 7.459000 1 1
1935 12 05 7.122000 1 1
1935 12 06 6.790000 1 1
1935 12 07 13.320000 1 1
1935 12 08 11.940000 1 1
1935 12 09 13.461000 1 1
1935 12 10 16.397000 1 1
1935 12 11 20.693000 1 1
1935 12 12 14.609000 1 1
1935 12 13 10.617000 1 1
1935 12 14 9.477000 1 1
1935 12 15 10.747000 1 1
1935 12 16 15.943000 1 1
1935 12 17 19.381000 1 1
1935 12 18 14.902000 1 1
1935 12 19 15.943000 1 1
1935 12 20 11.805000 1 1
1935 12 21 9.477000 1 1
1935 12 22 9.477000 1 1
1935 12 23 7.917000 1 1
1935 12 24 12.623000 1 1
1935 12 25 10.617000 1 1
1935 12 26 8.865000 1 1
1935 12 27 8.034000 1 1
1935 12 28 7.233000 1 1
1935 12 29 11.805000 1 1
1935 12 30 22.388000 1 1
1935 12 31 26.264000 1 1
1936 01 01 16.397000 1 1
1936 01 02 14.464000 1 1
1936 01 03 17.164000 1 1
1936 01 04 14.031000 1 1
1936 01 05 12.075000 1 1
1936 01 06 17.009000 1 1
1936 01 07 11.805000 1 1
1936 01 08 9.601000 1 1
1936 01 09 8.744000 1 1
1936 01 10 8.268000 1 1
1936 01 11 8.151000 1 1
1936 01 12 8.268000 1 1
1936 01 13 8.386000 1 1
1936 01 14 8.268000 1 1
1936 01 15 8.151000 1 1
1936 01 16 7.802000 1 1
1936 01 17 7.459000 1 1
1936 01 18 8.744000 1 1
1936 01 19 17.944000 1 1
1936 01 20 28.761000 1 1
1936 01 21 14.319000 1 1
1936 01 22 10.747000 1 1
1936 01 23 8.744000 1 1
1936 01 24 8.268000 1 1
1936 01 25 7.802000 1 1
1936 01 26 7.459000 1 1
1936 01 27 7.459000 1 1
1936 01 28 7.122000 1 1
1936 01 29 6.790000 1 1
1936 01 30 6.573000 1 1
1936 01 31 6.465000 1 1
1936 02 01 6.465000 1 1
1936 02 02 6.358000 1 1
1936 02 03 9.978000 1 1
1936 02 04 9.978000 1 1
1936 02 05 15.493000 1 1
1936 02 06 15.642000 1 1
1936 02 07 15.943000 1 1
1936 02 08 17.319000 1 1
1936 02 09 19.219000 1 1
1936 02 10 21.670000 1 1
1936 02 11 13.320000 1 1
1936 02 12 9.852000 1 1
1936 02 13 8.865000 1 1
1936 02 14 8.386000 1 1
1936 02 15 8.151000 1 1
1936 02 16 7.802000 1 1
1936 02 17 7.573000 1 1
1936 02 18 7.233000 1 1
1936 02 19 7.917000 1 1
1936 02 20 16.549000 1 1
1936 02 21 23.262000 1 1
1936 02 22 20.693000 1 1
1936 02 23 16.245000 1 1
1936 02 24 25.501000 1 1
1936 02 25 25.501000 1 1
1936 02 26 17.944000 1 1
1936 02 27 25.349000 1 1
1936 02 28 42.275000 1 1
1936 02 29 57.626000 1 1
1936 03 01 74.672000 1 1
1936 03 02 74.220000 1 1
1936 03 03 70.424000 1 1
1936 03 04 70.424000 1 1
1936 03 05 51.787000 1 1
1936 03 06 44.119000 1 1
1936 03 07 45.994000 1 1
