year month day streamflow_m3s qual_control_by_ana qual_flag
1972 08 01 nan nan 0
1972 08 02 nan nan 0
1972 08 03 nan nan 0
1972 08 04 nan nan 0
1972 08 05 nan nan 0
1972 08 06 nan nan 0
1972 08 07 nan nan 0
1972 08 08 nan nan 0
1972 08 09 nan nan 0
1972 08 10 nan nan 0
1972 08 11 nan nan 0
1972 08 12 nan nan 0
1972 08 13 nan nan 0
1972 08 14 nan nan 0
1972 08 15 nan nan 0
1972 08 16 nan nan 0
1972 08 17 nan nan 0
1972 08 18 nan nan 0
1972 08 19 nan nan 0
1972 08 20 nan nan 0
1972 08 21 nan nan 0
1972 08 22 nan nan 0
1972 08 23 nan nan 0
1972 08 24 nan nan 0
1972 08 25 35.800000 1 1
1972 08 26 35.800000 1 1
1972 08 27 34.700000 1 1
1972 08 28 33.600000 1 1
1972 08 29 35.800000 1 1
1972 08 30 37.000000 1 1
1972 08 31 34.700000 1 1
1972 09 01 34.700000 1 1
1972 09 02 33.600000 1 1
1972 09 03 37.000000 1 1
1972 09 04 37.000000 1 1
1972 09 05 38.100000 1 1
1972 09 06 38.100000 1 1
1972 09 07 40.400000 1 1
1972 09 08 35.800000 1 1
1972 09 09 34.700000 1 1
1972 09 10 33.600000 1 1
1972 09 11 35.800000 1 1
1972 09 12 38.100000 1 1
1972 09 13 38.100000 1 1
1972 09 14 39.300000 1 1
1972 09 15 41.800000 1 1
1972 09 16 55.800000 1 1
1972 09 17 38.100000 1 1
1972 09 18 35.800000 1 1
1972 09 19 33.600000 1 1
1972 09 20 34.700000 1 1
1972 09 21 34.700000 1 1
1972 09 22 32.400000 1 1
1972 09 23 33.600000 1 1
1972 09 24 32.400000 1 1
1972 09 25 30.100000 1 1
1972 09 26 32.400000 1 1
1972 09 27 34.700000 1 1
1972 09 28 39.300000 1 1
1972 09 29 57.500000 1 1
1972 09 30 54.200000 1 1
1972 10 01 109.000000 1 1
1972 10 02 103.000000 1 1
1972 10 03 78.100000 1 1
1972 10 04 76.200000 1 1
1972 10 05 72.400000 1 1
1972 10 06 68.900000 1 1
1972 10 07 62.300000 1 1
1972 10 08 110.000000 1 1
1972 10 09 154.000000 1 1
1972 10 10 177.000000 1 1
1972 10 11 190.000000 1 1
1972 10 12 198.000000 1 1
1972 10 13 113.000000 1 1
1972 10 14 85.600000 1 1
1972 10 15 130.000000 1 1
1972 10 16 151.000000 1 1
1972 10 17 110.000000 1 1
1972 10 18 78.100000 1 1
1972 10 19 70.500000 1 1
1972 10 20 74.300000 1 1
1972 10 21 65.600000 1 1
1972 10 22 64.000000 1 1
1972 10 23 60.700000 1 1
1972 10 24 59.100000 1 1
1972 10 25 55.800000 1 1
1972 10 26 54.200000 1 1
1972 10 27 54.200000 1 1
1972 10 28 52.800000 1 1
1972 10 29 91.100000 1 1
1972 10 30 101.000000 1 1
1972 10 31 96.000000 1 1
1972 11 01 99.400000 1 1
1972 11 02 146.000000 1 1
1972 11 03 143.000000 1 1
1972 11 04 168.000000 1 1
1972 11 05 134.000000 1 1
1972 11 06 198.000000 1 1
1972 11 07 120.000000 1 1
1972 11 08 110.000000 1 1
1972 11 09 195.000000 1 1
1972 11 10 229.000000 1 1
1972 11 11 172.000000 1 1
1972 11 12 208.000000 1 1
1972 11 13 153.000000 1 1
1972 11 14 351.000000 1 1
1972 11 15 366.000000 1 1
1972 11 16 246.000000 1 1
1972 11 17 181.000000 1 1
1972 11 18 302.000000 1 1
1972 11 19 302.000000 1 1
1972 11 20 397.000000 1 1
1972 11 21 362.000000 1 1
1972 11 22 392.000000 1 1
1972 11 23 293.000000 1 1
1972 11 24 255.000000 1 1
1972 11 25 311.000000 1 1
1972 11 26 293.000000 1 1
1972 11 27 272.000000 1 1
1972 11 28 246.000000 1 1
1972 11 29 180.000000 1 1
1972 11 30 163.000000 1 1
1972 12 01 178.000000 1 1
1972 12 02 151.000000 1 1
1972 12 03 140.000000 1 1
1972 12 04 139.000000 1 1
1972 12 05 141.000000 1 1
1972 12 06 148.000000 1 1
1972 12 07 178.000000 1 1
1972 12 08 130.000000 1 1
1972 12 09 121.000000 1 1
1972 12 10 119.000000 1 1
1972 12 11 119.000000 1 1
1972 12 12 120.000000 1 1
1972 12 13 133.000000 1 1
1972 12 14 123.000000 1 1
1972 12 15 110.000000 1 1
1972 12 16 107.000000 1 1
1972 12 17 106.000000 1 1
1972 12 18 116.000000 1 1
1972 12 19 117.000000 1 1
1972 12 20 109.000000 1 1
1972 12 21 114.000000 1 1
1972 12 22 120.000000 1 1
1972 12 23 186.000000 1 1
1972 12 24 189.000000 1 1
1972 12 25 156.000000 1 1
1972 12 26 236.000000 1 1
1972 12 27 273.000000 1 1
1972 12 28 219.000000 1 1
1972 12 29 221.000000 1 1
1972 12 30 200.000000 1 1
1972 12 31 226.000000 1 1
1973 01 01 208.000000 1 1
1973 01 02 165.000000 1 1
1973 01 03 163.000000 1 1
1973 01 04 144.000000 1 1
1973 01 05 133.000000 1 1
1973 01 06 133.000000 1 1
1973 01 07 128.000000 1 1
1973 01 08 132.000000 1 1
1973 01 09 146.000000 1 1
1973 01 10 126.000000 1 1
1973 01 11 123.000000 1 1
1973 01 12 120.000000 1 1
1973 01 13 129.000000 1 1
1973 01 14 123.000000 1 1
1973 01 15 121.000000 1 1
1973 01 16 133.000000 1 1
1973 01 17 180.000000 1 1
1973 01 18 211.000000 1 1
1973 01 19 231.000000 1 1
1973 01 20 208.000000 1 1
1973 01 21 172.000000 1 1
1973 01 22 147.000000 1 1
1973 01 23 159.000000 1 1
1973 01 24 150.000000 1 1
1973 01 25 134.000000 1 1
1973 01 26 139.000000 1 1
1973 01 27 153.000000 1 1
1973 01 28 134.000000 1 1
1973 01 29 136.000000 1 1
1973 01 30 141.000000 1 1
1973 01 31 136.000000 1 1
1973 02 01 143.000000 1 1
1973 02 02 184.000000 1 1
1973 02 03 153.000000 1 1
1973 02 04 190.000000 1 1
1973 02 05 174.000000 1 1
1973 02 06 177.000000 1 1
1973 02 07 163.000000 1 1
1973 02 08 148.000000 1 1
1973 02 09 137.000000 1 1
1973 02 10 126.000000 1 1
1973 02 11 147.000000 1 1
1973 02 12 124.000000 1 1
1973 02 13 148.000000 1 1
1973 02 14 159.000000 1 1
1973 02 15 132.000000 1 1
1973 02 16 222.000000 1 1
1973 02 17 177.000000 1 1
1973 02 18 141.000000 1 1
1973 02 19 124.000000 1 1
1973 02 20 120.000000 1 1
1973 02 21 134.000000 1 1
1973 02 22 137.000000 1 1
1973 02 23 126.000000 1 1
1973 02 24 110.000000 1 1
1973 02 25 101.000000 1 1
1973 02 26 94.400000 1 1
1973 02 27 119.000000 1 1
1973 02 28 136.000000 1 1
1973 03 01 125.000000 1 1
1973 03 02 121.000000 1 1
1973 03 03 113.000000 1 1
1973 03 04 106.000000 1 1
1973 03 05 106.000000 1 1
1973 03 06 144.000000 1 1
1973 03 07 130.000000 1 1
1973 03 08 106.000000 1 1
1973 03 09 114.000000 1 1
