year month day streamflow_m3s qual_control_by_ana qual_flag
1974 01 01 nan nan nan
1974 01 02 nan nan nan
1974 01 03 nan nan nan
1974 01 04 nan nan nan
1974 01 05 nan nan nan
1974 01 06 nan nan nan
1974 01 07 nan nan nan
1974 01 08 nan nan nan
1974 01 09 nan nan nan
1974 01 10 nan nan nan
1974 01 11 60.123000 1 1
1974 01 12 65.348000 1 1
1974 01 13 93.326000 1 1
1974 01 14 126.251000 1 1
1974 01 15 320.093000 1 1
1974 01 16 259.434000 1 1
1974 01 17 79.898000 1 1
1974 01 18 67.118000 1 1
1974 01 19 72.513000 1 1
1974 01 20 150.543000 1 1
1974 01 21 212.764000 1 1
1974 01 22 202.778000 1 1
1974 01 23 150.543000 1 1
1974 01 24 121.974000 1 1
1974 01 25 79.898000 1 1
1974 01 26 74.339000 1 1
1974 01 27 85.576000 1 1
1974 01 28 85.576000 1 1
1974 01 29 61.850000 1 1
1974 01 30 42.144000 1 1
1974 01 31 39.088000 1 1
1974 02 01 74.339000 1 1
1974 02 02 51.714000 1 1
1974 02 03 79.898000 1 1
1974 02 04 103.292000 1 1
1974 02 05 113.556000 1 1
1974 02 06 85.576000 1 1
1974 02 07 60.123000 1 1
1974 02 08 45.269000 1 1
1974 02 09 34.636000 1 1
1974 02 10 32.198000 1 1
1974 02 11 26.554000 1 1
1974 02 12 23.209000 1 1
1974 02 13 23.209000 1 1
1974 02 14 23.209000 1 1
1974 02 15 23.209000 1 1
1974 02 16 23.209000 1 1
1974 02 17 39.088000 1 1
1974 02 18 72.513000 1 1
1974 02 19 40.607000 1 1
1974 02 20 36.102000 1 1
1974 02 21 30.230000 1 1
1974 02 22 30.230000 1 1
1974 02 23 43.698000 1 1
1974 02 24 68.902000 1 1
1974 02 25 63.592000 1 1
1974 02 26 58.411000 1 1
1974 02 27 43.698000 1 1
1974 02 28 39.088000 1 1
1974 03 01 39.088000 1 1
1974 03 02 32.198000 1 1
1974 03 03 23.209000 1 1
1974 03 04 23.209000 1 1
1974 03 05 23.209000 1 1
1974 03 06 18.772000 1 1
1974 03 07 40.607000 1 1
1974 03 08 30.230000 1 1
1974 03 09 32.198000 1 1
1974 03 10 33.189000 1 1
1974 03 11 33.189000 1 1
1974 03 12 33.189000 1 1
1974 03 13 33.189000 1 1
1974 03 14 34.636000 1 1
1974 03 15 28.349000 1 1
1974 03 16 34.636000 1 1
1974 03 17 58.411000 1 1
1974 03 18 83.670000 1 1
1974 03 19 97.276000 1 1
1974 03 20 79.898000 1 1
1974 03 21 50.079000 1 1
1974 03 22 39.088000 1 1
1974 03 23 36.102000 1 1
1974 03 24 37.586000 1 1
1974 03 25 39.088000 1 1
1974 03 26 42.144000 1 1
1974 03 27 26.554000 1 1
1974 03 28 26.554000 1 1
1974 03 29 15.162000 1 1
1974 03 30 15.162000 1 1
1974 03 31 13.183000 1 1
1974 04 01 13.183000 1 1
1974 04 02 13.183000 1 1
1974 04 03 13.183000 1 1
1974 04 04 14.163000 1 1
1974 04 05 18.772000 1 1
1974 04 06 26.554000 1 1
1974 04 07 26.554000 1 1
1974 04 08 26.554000 1 1
1974 04 09 13.183000 1 1
1974 04 10 13.183000 1 1
1974 04 11 13.183000 1 1
1974 04 12 13.183000 1 1
1974 04 13 12.224000 1 1
1974 04 14 11.286000 1 1
1974 04 15 11.286000 1 1
1974 04 16 11.286000 1 1
1974 04 17 11.286000 1 1
1974 04 18 11.286000 1 1
1974 04 19 11.286000 1 1
1974 04 20 9.476000 1 1
1974 04 21 4.913000 1 1
1974 04 22 4.913000 1 1
1974 04 23 4.913000 1 1
1974 04 24 9.476000 1 1
1974 04 25 15.162000 1 1
1974 04 26 17.438000 1 1
1974 04 27 20.177000 1 1
1974 04 28 11.286000 1 1
1974 04 29 7.759000 1 1
1974 04 30 6.144000 1 1
1974 05 01 7.759000 1 1
1974 05 02 7.759000 1 1
1974 05 03 6.938000 1 1
1974 05 04 6.144000 1 1
1974 05 05 6.144000 1 1
1974 05 06 6.144000 1 1
1974 05 07 6.144000 1 1
1974 05 08 6.144000 1 1
1974 05 09 6.144000 1 1
1974 05 10 6.144000 1 1
1974 05 11 6.144000 1 1
1974 05 12 6.144000 1 1
1974 05 13 6.144000 1 1
1974 05 14 6.144000 1 1
1974 05 15 6.144000 1 1
1974 05 16 6.144000 1 1
1974 05 17 6.144000 1 1
1974 05 18 7.759000 1 1
1974 05 19 23.209000 1 1
1974 05 20 45.269000 1 1
1974 05 21 24.841000 1 1
1974 05 22 11.286000 1 1
1974 05 23 11.286000 1 1
1974 05 24 11.286000 1 1
1974 05 25 13.183000 1 1
1974 05 26 14.163000 1 1
1974 05 27 17.438000 1 1
1974 05 28 17.438000 1 1
1974 05 29 15.162000 1 1
1974 05 30 13.183000 1 1
1974 05 31 11.286000 1 1
1974 06 01 9.476000 1 1
1974 06 02 9.476000 1 1
1974 06 03 9.476000 1 1
1974 06 04 7.759000 1 1
1974 06 05 7.759000 1 1
1974 06 06 7.759000 1 1
1974 06 07 65.348000 1 1
1974 06 08 103.292000 1 1
1974 06 09 70.701000 1 1
1974 06 10 70.701000 1 1
1974 06 11 74.339000 1 1
1974 06 12 85.576000 1 1
1974 06 13 63.592000 1 1
1974 06 14 39.088000 1 1
1974 06 15 33.189000 1 1
1974 06 16 26.554000 1 1
1974 06 17 20.177000 1 1
1974 06 18 20.177000 1 1
1974 06 19 20.177000 1 1
1974 06 20 17.438000 1 1
1974 06 21 48.459000 1 1
1974 06 22 70.701000 1 1
1974 06 23 50.079000 1 1
1974 06 24 45.269000 1 1
1974 06 25 289.285000 1 1
1974 06 26 510.024000 1 1
1974 06 27 228.010000 1 1
1974 06 28 115.644000 1 1
1974 06 29 83.670000 1 1
1974 06 30 58.411000 1 1
1974 07 01 43.698000 1 1
1974 07 02 37.586000 1 1
1974 07 03 26.554000 1 1
1974 07 04 26.554000 1 1
1974 07 05 23.209000 1 1
1974 07 06 23.209000 1 1
1974 07 07 20.177000 1 1
1974 07 08 16.174000 1 1
1974 07 09 15.162000 1 1
1974 07 10 15.162000 1 1
1974 07 11 14.163000 1 1
1974 07 12 13.183000 1 1
1974 07 13 13.183000 1 1
1974 07 14 13.183000 1 1
1974 07 15 13.183000 1 1
1974 07 16 13.183000 1 1
1974 07 17 11.286000 1 1
1974 07 18 11.286000 1 1
1974 07 19 11.286000 1 1
1974 07 20 11.286000 1 1
1974 07 21 11.286000 1 1
1974 07 22 11.286000 1 1
1974 07 23 11.286000 1 1
1974 07 24 11.286000 1 1
1974 07 25 10.370000 1 1
1974 07 26 9.476000 1 1
1974 07 27 9.476000 1 1
1974 07 28 9.476000 1 1
1974 07 29 9.476000 1 1
1974 07 30 9.476000 1 1
1974 07 31 9.476000 1 1
1974 08 01 9.476000 1 1
1974 08 02 9.476000 1 1
1974 08 03 9.476000 1 1
1974 08 04 7.759000 1 1
1974 08 05 7.759000 1 1
1974 08 06 7.759000 1 1
1974 08 07 7.759000 1 1
1974 08 08 7.759000 1 1
1974 08 09 7.759000 1 1
1974 08 10 7.759000 1 1
1974 08 11 7.759000 1 1
1974 08 12 7.759000 1 1
1974 08 13 7.759000 1 1
1974 08 14 7.759000 1 1
1974 08 15 7.759000 1 1
1974 08 16 7.759000 1 1
1974 08 17 7.759000 1 1
1974 08 18 6.144000 1 1
1974 08 19 6.144000 1 1
1974 08 20 6.144000 1 1
1974 08 21 6.144000 1 1
1974 08 22 6.144000 1 1
1974 08 23 6.144000 1 1
1974 08 24 6.144000 1 1
1974 08 25 6.144000 1 1
1974 08 26 6.144000 1 1
1974 08 27 6.938000 1 1
1974 08 28 10.370000 1 1
1974 08 29 50.079000 1 1
1974 08 30 325.794000 1 1
1974 08 31 178.457000 1 1
1974 09 01 173.706000 1 1
1974 09 02 278.317000 1 1
1974 09 03 124.107000 1 1
1974 09 04 63.592000 1 1
1974 09 05 33.189000 1 1
1974 09 06 26.554000 1 1
1974 09 07 24.841000 1 1
1974 09 08 23.209000 1 1
1974 09 09 17.438000 1 1
1974 09 10 16.174000 1 1
1974 09 11 15.162000 1 1
1974 09 12 15.162000 1 1
1974 09 13 13.183000 1 1
1974 09 14 13.183000 1 1
1974 09 15 11.286000 1 1
1974 09 16 11.286000 1 1
1974 09 17 10.370000 1 1
1974 09 18 9.476000 1 1
1974 09 19 9.476000 1 1
1974 09 20 9.476000 1 1
