year month day streamflow_m3s qual_control_by_ana qual_flag
1965 11 01 nan nan nan
1965 11 02 nan nan nan
1965 11 03 nan nan nan
1965 11 04 nan nan nan
1965 11 05 nan nan nan
1965 11 06 nan nan nan
1965 11 07 nan nan nan
1965 11 08 nan nan nan
1965 11 09 nan nan nan
1965 11 10 nan nan nan
1965 11 11 nan nan nan
1965 11 12 nan nan nan
1965 11 13 nan nan nan
1965 11 14 nan nan nan
1965 11 15 nan nan nan
1965 11 16 nan nan nan
1965 11 17 nan nan nan
1965 11 18 nan nan nan
1965 11 19 nan nan nan
1965 11 20 nan nan nan
1965 11 21 nan nan nan
1965 11 22 nan nan nan
1965 11 23 nan nan nan
1965 11 24 nan nan nan
1965 11 25 nan nan nan
1965 11 26 nan nan nan
1965 11 27 nan nan nan
1965 11 28 nan nan nan
1965 11 29 nan nan nan
1965 11 30 65.130000 1 1
1965 12 01 62.834000 1 1
1965 12 02 62.379000 1 1
1965 12 03 63.291000 1 1
1965 12 04 66.058000 1 1
1965 12 05 65.130000 1 1
1965 12 06 62.834000 1 1
1965 12 07 61.021000 1 1
1965 12 08 60.571000 1 1
1965 12 09 60.571000 1 1
1965 12 10 59.674000 1 1
1965 12 11 59.674000 1 1
1965 12 12 59.674000 1 1
1965 12 13 59.674000 1 1
1965 12 14 59.674000 1 1
1965 12 15 60.122000 1 1
1965 12 16 59.228000 1 1
1965 12 17 59.674000 1 1
1965 12 18 61.472000 1 1
1965 12 19 62.834000 1 1
1965 12 20 61.021000 1 1
1965 12 21 61.021000 1 1
1965 12 22 59.674000 1 1
1965 12 23 60.122000 1 1
1965 12 24 60.122000 1 1
1965 12 25 64.208000 1 1
1965 12 26 66.058000 1 1
1965 12 27 67.458000 1 1
1965 12 28 66.058000 1 1
1965 12 29 66.990000 1 1
1965 12 30 66.990000 1 1
1965 12 31 71.250000 1 1
1966 01 01 71.730000 1 1
1966 01 02 71.730000 1 1
1966 01 03 76.595000 1 1
1966 01 04 70.772000 1 1
1966 01 05 68.871000 1 1
1966 01 06 68.871000 1 1
1966 01 07 67.458000 1 1
1966 01 08 70.295000 1 1
1966 01 09 75.123000 1 1
1966 01 10 74.634000 1 1
1966 01 11 77.584000 1 1
1966 01 12 73.176000 1 1
1966 01 13 68.399000 1 1
1966 01 14 66.523000 1 1
1966 01 15 64.668000 1 1
1966 01 16 64.208000 1 1
1966 01 17 65.130000 1 1
1966 01 18 64.208000 1 1
1966 01 19 67.458000 1 1
1966 01 20 69.819000 1 1
1966 01 21 71.250000 1 1
1966 01 22 68.871000 1 1
1966 01 23 69.344000 1 1
1966 01 24 66.990000 1 1
1966 01 25 66.058000 1 1
1966 01 26 65.593000 1 1
1966 01 27 68.871000 1 1
1966 01 28 70.772000 1 1
1966 01 29 69.344000 1 1
1966 01 30 66.523000 1 1
1966 01 31 64.668000 1 1
1966 02 01 63.749000 1 1
1966 02 02 64.208000 1 1
1966 02 03 61.472000 1 1
1966 02 04 66.523000 1 1
1966 02 05 78.577000 1 1
1966 02 06 91.934000 1 1
1966 02 07 83.617000 1 1
1966 02 08 77.584000 1 1
1966 02 09 81.586000 1 1
1966 02 10 97.831000 1 1
1966 02 11 96.208000 1 1
1966 02 12 102.209000 1 1
1966 02 13 90.351000 1 1
1966 02 14 87.737000 1 1
1966 02 15 101.658000 1 1
1966 02 16 111.190000 1 1
1966 02 17 101.658000 1 1
1966 02 18 97.831000 1 1
1966 02 19 89.826000 1 1
1966 02 20 88.779000 1 1
1966 02 21 90.878000 1 1
1966 02 22 98.918000 1 1
1966 02 23 90.351000 1 1
1966 02 24 87.737000 1 1
1966 02 25 90.351000 1 1
1966 02 26 92.464000 1 1
1966 02 27 88.779000 1 1
1966 02 28 97.831000 1 1
1966 03 01 97.289000 1 1
1966 03 02 98.374000 1 1
1966 03 03 100.558000 1 1
1966 03 04 92.995000 1 1
1966 03 05 87.217000 1 1
1966 03 06 84.127000 1 1
1966 03 07 90.878000 1 1
1966 03 08 86.699000 1 1
1966 03 09 79.575000 1 1
1966 03 10 78.577000 1 1
1966 03 11 74.147000 1 1
1966 03 12 72.693000 1 1
1966 03 13 71.250000 1 1
1966 03 14 71.250000 1 1
1966 03 15 70.295000 1 1
1966 03 16 69.344000 1 1
1966 03 17 70.295000 1 1
1966 03 18 83.617000 1 1
1966 03 19 100.010000 1 1
1966 03 20 88.257000 1 1
1966 03 21 85.152000 1 1
1966 03 22 83.107000 1 1
1966 03 23 139.880000 1 1
1966 03 24 112.333000 1 1
1966 03 25 120.465000 1 1
1966 03 26 111.761000 1 1
1966 03 27 106.662000 1 1
1966 03 28 98.918000 1 1
1966 03 29 101.658000 1 1
1966 03 30 99.464000 1 1
1966 03 31 92.464000 1 1
1966 04 01 94.596000 1 1
1966 04 02 140.505000 1 1
1966 04 03 128.215000 1 1
1966 04 04 113.481000 1 1
1966 04 05 101.107000 1 1
1966 04 06 111.761000 1 1
1966 04 07 118.704000 1 1
1966 04 08 101.107000 1 1
1966 04 09 90.351000 1 1
1966 04 10 84.127000 1 1
1966 04 11 81.081000 1 1
1966 04 12 81.081000 1 1
1966 04 13 79.075000 1 1
1966 04 14 76.103000 1 1
1966 04 15 77.584000 1 1
1966 04 16 77.584000 1 1
1966 04 17 76.595000 1 1
1966 04 18 75.123000 1 1
1966 04 19 77.089000 1 1
1966 04 20 79.575000 1 1
1966 04 21 82.092000 1 1
1966 04 22 79.575000 1 1
1966 04 23 80.578000 1 1
1966 04 24 87.217000 1 1
1966 04 25 161.076000 1 1
1966 04 26 124.019000 1 1
1966 04 27 92.995000 1 1
1966 04 28 84.639000 1 1
1966 04 29 82.599000 1 1
1966 04 30 81.586000 1 1
1966 05 01 78.577000 1 1
1966 05 02 74.147000 1 1
1966 05 03 73.176000 1 1
