year month day streamflow_m3s qual_control_by_ana qual_flag
2000 03 01 nan nan 0
2000 03 02 nan nan 0
2000 03 03 nan nan 0
2000 03 04 nan nan 0
2000 03 05 nan nan 0
2000 03 06 nan nan 0
2000 03 07 nan nan 0
2000 03 08 nan nan 0
2000 03 09 nan nan 0
2000 03 10 nan nan 0
2000 03 11 nan nan 0
2000 03 12 nan nan 0
2000 03 13 nan nan 0
2000 03 14 nan nan 0
2000 03 15 nan nan 0
2000 03 16 nan nan 0
2000 03 17 nan nan 0
2000 03 18 nan nan 0
2000 03 19 nan nan 0
2000 03 20 nan nan 0
2000 03 21 nan nan 0
2000 03 22 nan nan 0
2000 03 23 nan nan 0
2000 03 24 nan nan 0
2000 03 25 nan nan 0
2000 03 26 nan nan 0
2000 03 27 nan nan 0
2000 03 28 nan nan 0
2000 03 29 817.804000 1 1
2000 03 30 810.620000 1 1
2000 03 31 808.826000 1 1
2000 04 01 803.445000 1 1
2000 04 02 797.173000 1 1
2000 04 03 795.382000 1 1
2000 04 04 788.224000 1 1
2000 04 05 781.967000 1 1
2000 04 06 774.824000 1 1
2000 04 07 765.017000 1 1
2000 04 08 751.670000 1 1
2000 04 09 739.239000 1 1
2000 04 10 723.297000 1 1
2000 04 11 713.576000 1 1
2000 04 12 698.587000 1 1
2000 04 13 681.005000 1 1
2000 04 14 670.483000 1 1
2000 04 15 652.122000 1 1
2000 04 16 637.306000 1 1
2000 04 17 630.349000 1 1
2000 04 18 620.800000 1 1
2000 04 19 615.599000 1 1
2000 04 20 618.198000 1 1
2000 04 21 616.465000 1 1
2000 04 22 612.134000 1 1
2000 04 23 606.943000 1 1
2000 04 24 604.349000 1 1
2000 04 25 599.166000 1 1
2000 04 26 597.439000 1 1
2000 04 27 593.126000 1 1
2000 04 28 587.956000 1 1
2000 04 29 581.931000 1 1
2000 04 30 573.337000 1 1
2000 05 01 564.760000 1 1
2000 05 02 551.927000 1 1
2000 05 03 537.428000 1 1
2000 05 04 525.525000 1 1
2000 05 05 508.581000 1 1
2000 05 06 498.448000 1 1
2000 05 07 480.781000 1 1
2000 05 08 462.361000 1 1
2000 05 09 456.520000 1 1
2000 05 10 445.697000 1 1
2000 05 11 435.736000 1 1
2000 05 12 425.805000 1 1
2000 05 13 415.903000 1 1
2000 05 14 406.853000 1 1
2000 05 15 395.372000 1 1
2000 05 16 390.464000 1 1
2000 05 17 380.673000 1 1
2000 05 18 372.538000 1 1
2000 05 19 361.187000 1 1
2000 05 20 357.144000 1 1
2000 05 21 351.494000 1 1
2000 05 22 345.051000 1 1
2000 05 23 340.229000 1 1
2000 05 24 334.614000 1 1
2000 05 25 329.012000 1 1
2000 05 26 322.623000 1 1
2000 05 27 317.843000 1 1
2000 05 28 313.866000 1 1
2000 05 29 310.689000 1 1
2000 05 30 298.814000 1 1
2000 05 31 291.717000 1 1
2000 06 01 286.998000 1 1
2000 06 02 281.506000 1 1
2000 06 03 273.683000 1 1
2000 06 04 265.888000 1 1
2000 06 05 258.123000 1 1
2000 06 06 247.302000 1 1
2000 06 07 238.842000 1 1
2000 06 08 231.948000 1 1
2000 06 09 222.037000 1 1
2000 06 10 212.939000 1 1
2000 06 11 203.138000 1 1
2000 06 12 197.137000 1 1
2000 06 13 186.691000 1 1
2000 06 14 179.275000 1 1
2000 06 15 175.581000 1 1
2000 06 16 172.634000 1 1
2000 06 17 169.693000 1 1
2000 06 18 166.758000 1 1
2000 06 19 163.830000 1 1
2000 06 20 160.909000 1 1
2000 06 21 157.994000 1 1
2000 06 22 155.086000 1 1
2000 06 23 152.186000 1 1
2000 06 24 149.292000 1 1
2000 06 25 152.910000 1 1
2000 06 26 152.186000 1 1
2000 06 27 174.107000 1 1
2000 06 28 194.892000 1 1
2000 06 29 191.905000 1 1
2000 06 30 188.923000 1 1
2000 07 01 185.947000 1 0
2000 07 02 182.978000 1 0
2000 07 03 180.015000 1 0
2000 07 04 177.796000 1 0
2000 07 05 174.107000 1 0
2000 07 06 171.162000 1 0
2000 07 07 167.491000 1 0
2000 07 08 161.638000 1 0
2000 07 09 157.994000 1 0
2000 07 10 153.635000 1 0
2000 07 11 149.292000 1 0
2000 07 12 147.848000 1 0
2000 07 13 144.965000 1 0
2000 07 14 142.808000 1 0
2000 07 15 141.372000 1 0
2000 07 16 139.938000 1 0
2000 07 17 139.938000 1 0
2000 07 18 137.075000 1 0
2000 07 19 134.933000 1 0
2000 07 20 133.508000 1 0
2000 07 21 132.084000 1 0
2000 07 22 130.663000 1 0
2000 07 23 128.534000 1 0
2000 07 24 128.534000 1 0
2000 07 25 127.118000 1 0
2000 07 26 127.118000 1 0
2000 07 27 125.703000 1 0
2000 07 28 124.996000 1 0
