year month day streamflow_m3s qual_control_by_ana qual_flag
2008 01 01 0.601000 1 1
2008 01 02 0.571000 1 1
2008 01 03 0.532000 1 1
2008 01 04 0.609000 1 1
2008 01 05 0.561000 1 1
2008 01 06 0.687000 1 1
2008 01 07 0.700000 1 1
2008 01 08 0.613000 1 1
2008 01 09 2.566000 1 1
2008 01 10 0.978000 1 1
2008 01 11 0.785000 1 1
2008 01 12 0.682000 1 1
2008 01 13 1.957000 1 1
2008 01 14 0.821000 1 1
2008 01 15 0.813000 1 1
2008 01 16 1.513000 1 1
2008 01 17 0.739000 1 1
2008 01 18 0.693000 1 1
2008 01 19 0.624000 1 1
2008 01 20 0.771000 1 1
2008 01 21 1.818000 1 1
2008 01 22 1.040000 1 1
2008 01 23 1.070000 1 1
2008 01 24 0.992000 1 1
2008 01 25 0.900000 1 1
2008 01 26 0.833000 1 1
2008 01 27 0.924000 1 1
2008 01 28 2.540000 1 1
2008 01 29 2.428000 1 1
2008 01 30 3.122000 1 1
2008 01 31 3.584000 1 1
2008 02 01 3.409000 1 1
2008 02 02 2.163000 1 1
2008 02 03 1.770000 1 1
2008 02 04 3.189000 1 1
2008 02 05 3.532000 1 1
2008 02 06 3.064000 1 1
2008 02 07 3.229000 1 1
2008 02 08 2.362000 1 1
2008 02 09 2.029000 1 1
2008 02 10 1.698000 1 1
2008 02 11 1.654000 1 1
2008 02 12 1.777000 1 1
2008 02 13 2.257000 1 1
2008 02 14 2.746000 1 1
2008 02 15 2.586000 1 1
2008 02 16 1.836000 1 1
2008 02 17 1.595000 1 1
2008 02 18 1.453000 1 1
2008 02 19 2.918000 1 1
2008 02 20 1.619000 1 1
2008 02 21 1.562000 1 1
2008 02 22 1.413000 1 1
2008 02 23 1.687000 1 1
2008 02 24 4.038000 1 1
2008 02 25 4.110000 1 1
2008 02 26 2.592000 1 1
2008 02 27 2.867000 1 1
2008 02 28 2.445000 1 1
2008 02 29 2.035000 1 1
2008 03 01 1.950000 1 1
2008 03 02 3.030000 1 1
2008 03 03 2.062000 1 1
2008 03 04 2.440000 1 1
2008 03 05 1.781000 1 1
2008 03 06 1.665000 1 1
2008 03 07 3.412000 1 1
2008 03 08 2.337000 1 1
2008 03 09 1.881000 1 1
2008 03 10 1.710000 1 1
2008 03 11 1.625000 1 1
2008 03 12 1.556000 1 1
2008 03 13 2.098000 1 1
2008 03 14 4.093000 1 1
2008 03 15 3.746000 1 1
2008 03 16 3.935000 1 1
2008 03 17 2.956000 1 1
2008 03 18 2.471000 1 1
2008 03 19 2.191000 1 1
2008 03 20 2.047000 1 1
2008 03 21 2.062000 1 1
2008 03 22 2.703000 1 1
2008 03 23 1.918000 1 1
2008 03 24 2.186000 1 1
2008 03 25 4.190000 1 1
2008 03 26 3.227000 1 1
2008 03 27 2.267000 1 1
2008 03 28 2.335000 1 1
2008 03 29 2.081000 1 1
2008 03 30 2.080000 1 1
2008 03 31 1.952000 1 1
2008 04 01 1.866000 1 1
2008 04 02 1.777000 1 1
2008 04 03 1.678000 1 1
2008 04 04 1.745000 1 1
2008 04 05 3.157000 1 1
2008 04 06 3.015000 1 1
2008 04 07 3.060000 1 1
2008 04 08 2.236000 1 1
2008 04 09 5.130000 1 1
2008 04 10 3.305000 1 1
2008 04 11 4.762000 1 1
2008 04 12 3.394000 1 1
2008 04 13 3.058000 1 1
2008 04 14 3.214000 1 1
2008 04 15 3.866000 1 1
2008 04 16 2.841000 1 1
2008 04 17 2.628000 1 1
2008 04 18 3.081000 1 1
2008 04 19 2.599000 1 1
2008 04 20 2.374000 1 1
2008 04 21 2.269000 1 1
2008 04 22 2.167000 1 1
2008 04 23 2.415000 1 1
2008 04 24 3.240000 1 1
2008 04 25 2.146000 1 1
2008 04 26 2.183000 1 1
2008 04 27 2.100000 1 1
2008 04 28 1.902000 1 1
2008 04 29 1.968000 1 1
2008 04 30 2.050000 1 1
2008 05 01 1.903000 1 1
