year month day streamflow_m3s qual_control_by_ana qual_flag
1957 10 01 nan nan nan
1957 10 02 nan nan nan
1957 10 03 nan nan nan
1957 10 04 nan nan nan
1957 10 05 nan nan nan
1957 10 06 nan nan nan
1957 10 07 nan nan nan
1957 10 08 nan nan nan
1957 10 09 nan nan nan
1957 10 10 nan nan nan
1957 10 11 nan nan nan
1957 10 12 nan nan nan
1957 10 13 nan nan nan
1957 10 14 nan nan nan
1957 10 15 nan nan nan
1957 10 16 nan nan nan
1957 10 17 32.897000 1 1
1957 10 18 32.221000 1 1
1957 10 19 34.947000 1 1
1957 10 20 91.974000 1 1
1957 10 21 327.276000 1 1
1957 10 22 421.469000 1 1
1957 10 23 269.167000 1 1
1957 10 24 172.658000 1 1
1957 10 25 124.030000 1 1
1957 10 26 152.320000 1 1
1957 10 27 141.417000 1 1
1957 10 28 108.157000 1 1
1957 10 29 87.599000 1 1
1957 10 30 73.144000 1 1
1957 10 31 64.959000 1 1
1957 11 01 74.810000 1 1
1957 11 02 116.491000 1 1
1957 11 03 113.696000 1 1
1957 11 04 88.470000 1 1
1957 11 05 73.144000 1 1
1957 11 06 63.353000 1 1
1957 11 07 55.475000 1 1
1957 11 08 50.879000 1 1
1957 11 09 48.619000 1 1
1957 11 10 44.912000 1 1
1957 11 11 42.001000 1 1
1957 11 12 43.451000 1 1
1957 11 13 50.879000 1 1
1957 11 14 43.451000 1 1
1957 11 15 41.281000 1 1
1957 11 16 37.729000 1 1
1957 11 17 69.840000 1 1
1957 11 18 66.576000 1 1
1957 11 19 55.475000 1 1
1957 11 20 53.932000 1 1
1957 11 21 51.638000 1 1
1957 11 22 42.001000 1 1
1957 11 23 39.140000 1 1
1957 11 24 39.851000 1 1
1957 11 25 36.332000 1 1
1957 11 26 32.221000 1 1
1957 11 27 30.879000 1 1
1957 11 28 28.239000 1 1
1957 11 29 26.942000 1 1
1957 11 30 25.660000 1 1
1957 12 01 26.942000 1 1
1957 12 02 34.947000 1 1
1957 12 03 40.564000 1 1
1957 12 04 32.221000 1 1
1957 12 05 26.942000 1 1
1957 12 06 25.660000 1 1
1957 12 07 29.551000 1 1
1957 12 08 26.942000 1 1
1957 12 09 24.395000 1 1
1957 12 10 21.914000 1 1
1957 12 11 20.098000 1 1
1957 12 12 19.502000 1 1
1957 12 13 18.910000 1 1
1957 12 14 24.395000 1 1
1957 12 15 25.660000 1 1
1957 12 16 24.395000 1 1
1957 12 17 23.768000 1 1
1957 12 18 28.239000 1 1
1957 12 19 25.660000 1 1
1957 12 20 23.146000 1 1
1957 12 21 25.660000 1 1
1957 12 22 21.914000 1 1
1957 12 23 17.164000 1 1
1957 12 24 14.904000 1 1
1957 12 25 14.904000 1 1
1957 12 26 13.805000 1 1
1957 12 27 13.805000 1 1
1957 12 28 13.805000 1 1
1957 12 29 13.805000 1 1
1957 12 30 16.024000 1 1
1957 12 31 24.395000 1 1
1958 01 01 21.914000 1 1
1958 01 02 20.098000 1 1
1958 01 03 34.947000 1 1
1958 01 04 25.660000 1 1
1958 01 05 18.323000 1 1
1958 01 06 15.461000 1 1
1958 01 07 13.805000 1 1
1958 01 08 11.155000 1 2
1958 01 09 10.136000 1 2
1958 01 10 9.143000 1 2
1958 01 11 8.656000 1 2
1958 01 12 8.656000 1 2
1958 01 13 8.656000 1 2
1958 01 14 8.177000 1 2
1958 01 15 10.136000 1 2
1958 01 16 12.728000 1 2
1958 01 17 16.024000 1 2
1958 01 18 15.461000 1 2
1958 01 19 12.198000 1 2
1958 01 20 12.198000 1 2
1958 01 21 10.642000 1 2
1958 01 22 9.637000 1 2
1958 01 23 11.673000 1 2
1958 01 24 12.728000 1 2
1958 01 25 11.155000 1 2
1958 01 26 10.136000 1 2
1958 01 27 9.143000 1 2
1958 01 28 8.177000 1 2
1958 01 29 7.238000 1 2
1958 01 30 6.780000 1 2
1958 01 31 6.330000 1 2
1958 02 01 6.330000 1 2
1958 02 02 6.330000 1 2
1958 02 03 5.887000 1 2
1958 02 04 5.887000 1 1
1958 02 05 5.887000 1 1
1958 02 06 5.887000 1 2
1958 02 07 8.656000 1 2
1958 02 08 12.728000 1 2
1958 02 09 12.198000 1 2
1958 02 10 10.136000 1 2
1958 02 11 8.656000 1 2
1958 02 12 7.704000 1 2
1958 02 13 6.780000 1 2
1958 02 14 5.887000 1 2
1958 02 15 5.887000 1 2
1958 02 16 5.453000 1 2
1958 02 17 5.028000 1 2
1958 02 18 5.453000 1 2
1958 02 19 7.704000 1 1
1958 02 20 8.656000 1 2
1958 02 21 8.656000 1 2
