year month day precipitation_mswep
1980 01 01 38.342
1980 01 02 5.435
1980 01 03 0.094
1980 01 04 0.009
1980 01 05 0.006
1980 01 06 0.083
1980 01 07 1.494
1980 01 08 3.317
1980 01 09 3.129
1980 01 10 5.567
1980 01 11 18.614
1980 01 12 19.494
1980 01 13 14.939
1980 01 14 3.118
1980 01 15 3.236
1980 01 16 10.903
1980 01 17 24.311
1980 01 18 15.392
1980 01 19 3.100
1980 01 20 4.465
1980 01 21 16.312
1980 01 22 12.697
1980 01 23 3.089
1980 01 24 5.324
1980 01 25 12.125
1980 01 26 13.263
1980 01 27 7.881
1980 01 28 7.782
1980 01 29 1.873
1980 01 30 0.364
1980 01 31 2.769
1980 02 01 21.048
1980 02 02 14.888
1980 02 03 8.415
1980 02 04 2.022
1980 02 05 0.184
1980 02 06 0.001
1980 02 07 0.965
1980 02 08 1.089
1980 02 09 1.350
1980 02 10 0.118
1980 02 11 0.095
1980 02 12 0.653
1980 02 13 9.800
1980 02 14 6.057
1980 02 15 3.290
1980 02 16 10.615
1980 02 17 4.386
1980 02 18 13.556
1980 02 19 13.687
1980 02 20 9.454
1980 02 21 2.877
1980 02 22 7.066
1980 02 23 4.688
1980 02 24 1.413
1980 02 25 2.759
1980 02 26 4.467
1980 02 27 4.734
1980 02 28 2.476
1980 02 29 0.160
1980 03 01 0.007
1980 03 02 0.000
1980 03 03 0.066
1980 03 04 0.193
1980 03 05 0.118
1980 03 06 0.013
1980 03 07 0.145
1980 03 08 1.380
1980 03 09 3.594
1980 03 10 6.363
1980 03 11 8.674
1980 03 12 2.838
1980 03 13 2.781
1980 03 14 15.918
1980 03 15 11.830
1980 03 16 6.426
1980 03 17 1.395
1980 03 18 1.358
1980 03 19 0.613
1980 03 20 0.055
1980 03 21 0.051
1980 03 22 0.046
1980 03 23 0.033
1980 03 24 0.065
1980 03 25 0.013
1980 03 26 0.016
1980 03 27 0.000
1980 03 28 0.117
1980 03 29 0.451
1980 03 30 12.338
1980 03 31 10.834
1980 04 01 0.970
1980 04 02 2.077
1980 04 03 12.408
1980 04 04 25.031
1980 04 05 25.919
1980 04 06 5.916
1980 04 07 1.251
1980 04 08 1.980
1980 04 09 2.917
1980 04 10 3.356
1980 04 11 2.666
1980 04 12 4.558
1980 04 13 11.593
1980 04 14 4.449
1980 04 15 10.611
1980 04 16 4.011
1980 04 17 1.354
1980 04 18 0.339
1980 04 19 0.014
1980 04 20 0.028
1980 04 21 0.026
1980 04 22 0.001
1980 04 23 0.052
1980 04 24 0.050
1980 04 25 0.032
1980 04 26 0.008
1980 04 27 0.039
1980 04 28 0.066
1980 04 29 0.016
1980 04 30 0.013
1980 05 01 0.639
1980 05 02 2.127
1980 05 03 10.340
1980 05 04 1.115
1980 05 05 0.068
1980 05 06 0.000
1980 05 07 0.000
1980 05 08 0.417
1980 05 09 0.179
1980 05 10 0.089
1980 05 11 0.260
1980 05 12 0.429
1980 05 13 0.238
1980 05 14 0.248
1980 05 15 0.089
1980 05 16 0.077
1980 05 17 0.198
1980 05 18 0.361
1980 05 19 0.092
1980 05 20 0.063
1980 05 21 0.043
1980 05 22 0.857
1980 05 23 3.819
1980 05 24 0.940
1980 05 25 0.151
1980 05 26 0.082
1980 05 27 0.017
1980 05 28 0.000
1980 05 29 0.000
1980 05 30 0.000
1980 05 31 0.000
1980 06 01 0.029
1980 06 02 2.179
1980 06 03 3.191
1980 06 04 2.949
1980 06 05 0.116
1980 06 06 0.000
1980 06 07 0.000
1980 06 08 0.000
1980 06 09 0.000
1980 06 10 0.000
1980 06 11 0.000
1980 06 12 0.000
1980 06 13 0.721
1980 06 14 1.062
1980 06 15 0.073
1980 06 16 0.001
1980 06 17 0.000
1980 06 18 0.000
1980 06 19 0.004
1980 06 20 0.042
1980 06 21 0.345
1980 06 22 1.552
1980 06 23 0.578
1980 06 24 0.447
1980 06 25 0.599
1980 06 26 28.940
1980 06 27 0.784
1980 06 28 0.036
1980 06 29 0.000
1980 06 30 0.000
1980 07 01 0.070
1980 07 02 0.176
1980 07 03 0.543
1980 07 04 0.466
1980 07 05 0.495
1980 07 06 0.084
1980 07 07 0.077
1980 07 08 0.066
1980 07 09 0.023
1980 07 10 0.036
1980 07 11 0.035
1980 07 12 0.026
1980 07 13 0.001
1980 07 14 0.258
1980 07 15 0.901
1980 07 16 0.089
1980 07 17 0.016
1980 07 18 0.010
1980 07 19 0.023
1980 07 20 0.000
1980 07 21 0.019
1980 07 22 0.503
1980 07 23 0.981
1980 07 24 0.206
1980 07 25 0.000
1980 07 26 0.000
1980 07 27 0.328
1980 07 28 0.001
1980 07 29 0.005
1980 07 30 0.099
1980 07 31 2.619
1980 08 01 0.962
1980 08 02 0.290
1980 08 03 0.089
1980 08 04 2.767
1980 08 05 0.092
1980 08 06 0.208
1980 08 07 0.004
1980 08 08 0.000
1980 08 09 0.020
1980 08 10 0.077
1980 08 11 0.281
1980 08 12 1.756
1980 08 13 0.618
1980 08 14 0.125
1980 08 15 1.861
1980 08 16 3.059
1980 08 17 1.504
1980 08 18 2.082
1980 08 19 0.206
1980 08 20 0.043
1980 08 21 0.005
1980 08 22 0.055
1980 08 23 0.779
1980 08 24 7.258
1980 08 25 1.227
1980 08 26 5.503
1980 08 27 6.676
1980 08 28 0.623
1980 08 29 0.014
1980 08 30 0.000
1980 08 31 0.001
1980 09 01 0.113
1980 09 02 0.028
1980 09 03 0.027
1980 09 04 0.506
1980 09 05 0.309
1980 09 06 0.044
1980 09 07 0.006
1980 09 08 0.000
1980 09 09 0.041
1980 09 10 0.462
1980 09 11 2.571
1980 09 12 0.836
1980 09 13 0.458
1980 09 14 0.022
1980 09 15 0.270
1980 09 16 1.147
1980 09 17 0.550
1980 09 18 10.677
1980 09 19 4.089
1980 09 20 2.136
1980 09 21 8.768
1980 09 22 4.934
1980 09 23 0.274
1980 09 24 0.152
1980 09 25 0.820
1980 09 26 0.501
1980 09 27 0.078
1980 09 28 0.564
1980 09 29 0.052
1980 09 30 0.115
1980 10 01 0.103
1980 10 02 0.196
1980 10 03 0.039
1980 10 04 0.058
1980 10 05 0.318
1980 10 06 1.053
1980 10 07 0.531
1980 10 08 10.285
1980 10 09 9.434
1980 10 10 2.070
1980 10 11 13.191
1980 10 12 29.873
1980 10 13 6.630
1980 10 14 1.818
1980 10 15 1.595
1980 10 16 0.248
1980 10 17 0.055
1980 10 18 0.028
1980 10 19 0.248
1980 10 20 0.937
1980 10 21 0.139
1980 10 22 0.381
1980 10 23 2.781
1980 10 24 0.943
1980 10 25 0.203
1980 10 26 0.799
1980 10 27 0.476
1980 10 28 1.890
1980 10 29 0.983
