year month day precipitation_mswep
1980 01 01 21.538
1980 01 02 0.000
1980 01 03 0.780
1980 01 04 0.000
1980 01 05 0.000
1980 01 06 0.000
1980 01 07 14.330
1980 01 08 20.846
1980 01 09 42.442
1980 01 10 14.264
1980 01 11 28.690
1980 01 12 9.994
1980 01 13 9.874
1980 01 14 11.548
1980 01 15 13.550
1980 01 16 83.356
1980 01 17 25.956
1980 01 18 11.162
1980 01 19 7.410
1980 01 20 1.230
1980 01 21 10.052
1980 01 22 22.934
1980 01 23 18.222
1980 01 24 32.512
1980 01 25 10.992
1980 01 26 47.802
1980 01 27 10.438
1980 01 28 1.472
1980 01 29 0.796
1980 01 30 0.000
1980 01 31 3.772
1980 02 01 11.586
1980 02 02 37.820
1980 02 03 10.144
1980 02 04 0.006
1980 02 05 0.000
1980 02 06 1.354
1980 02 07 10.752
1980 02 08 7.394
1980 02 09 0.012
1980 02 10 0.010
1980 02 11 0.000
1980 02 12 16.296
1980 02 13 17.122
1980 02 14 5.250
1980 02 15 16.394
1980 02 16 7.682
1980 02 17 5.994
1980 02 18 9.240
1980 02 19 4.748
1980 02 20 0.006
1980 02 21 0.438
1980 02 22 0.528
1980 02 23 0.750
1980 02 24 12.002
1980 02 25 6.046
1980 02 26 0.636
1980 02 27 1.858
1980 02 28 13.110
1980 02 29 0.000
1980 03 01 0.000
1980 03 02 0.000
1980 03 03 0.132
1980 03 04 0.000
1980 03 05 0.000
1980 03 06 0.000
1980 03 07 0.000
1980 03 08 0.000
1980 03 09 0.000
1980 03 10 0.000
1980 03 11 8.422
1980 03 12 8.236
1980 03 13 6.142
1980 03 14 15.390
1980 03 15 14.922
1980 03 16 20.150
1980 03 17 2.858
1980 03 18 0.056
1980 03 19 0.086
1980 03 20 0.000
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.000
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.000
1980 03 30 0.000
1980 03 31 2.114
1980 04 01 3.168
1980 04 02 4.258
1980 04 03 8.130
1980 04 04 13.662
1980 04 05 25.262
1980 04 06 10.860
1980 04 07 4.714
