year month day precipitation_mswep
1980 01 01 4.476
1980 01 02 12.772
1980 01 03 12.088
1980 01 04 12.526
1980 01 05 16.724
1980 01 06 2.590
1980 01 07 2.532
1980 01 08 2.213
1980 01 09 3.317
1980 01 10 7.772
1980 01 11 7.699
1980 01 12 6.832
1980 01 13 23.302
1980 01 14 14.172
1980 01 15 12.404
1980 01 16 7.516
1980 01 17 5.693
1980 01 18 3.181
1980 01 19 3.535
1980 01 20 2.463
1980 01 21 1.250
1980 01 22 0.331
1980 01 23 2.800
1980 01 24 1.639
1980 01 25 1.754
1980 01 26 1.959
1980 01 27 4.611
1980 01 28 13.080
1980 01 29 20.005
1980 01 30 8.827
1980 01 31 12.408
1980 02 01 8.581
1980 02 02 6.966
1980 02 03 8.329
1980 02 04 15.226
1980 02 05 23.547
1980 02 06 18.450
1980 02 07 12.835
1980 02 08 15.763
1980 02 09 17.287
1980 02 10 25.101
1980 02 11 13.607
1980 02 12 13.116
1980 02 13 10.469
1980 02 14 23.143
1980 02 15 23.336
1980 02 16 20.170
1980 02 17 20.596
1980 02 18 24.232
1980 02 19 19.714
1980 02 20 15.142
1980 02 21 19.364
1980 02 22 20.913
1980 02 23 14.955
1980 02 24 5.520
1980 02 25 5.591
1980 02 26 10.380
1980 02 27 9.308
1980 02 28 10.823
1980 02 29 17.181
1980 03 01 4.386
1980 03 02 2.935
1980 03 03 2.820
1980 03 04 4.309
1980 03 05 14.942
1980 03 06 14.931
1980 03 07 15.612
1980 03 08 3.594
1980 03 09 1.411
1980 03 10 1.509
1980 03 11 0.477
1980 03 12 0.421
1980 03 13 1.640
1980 03 14 1.449
1980 03 15 1.688
1980 03 16 2.311
1980 03 17 2.506
1980 03 18 0.307
1980 03 19 0.537
1980 03 20 1.292
1980 03 21 1.540
1980 03 22 0.499
1980 03 23 0.252
1980 03 24 0.065
1980 03 25 0.072
1980 03 26 0.188
1980 03 27 0.002
1980 03 28 0.018
1980 03 29 0.106
1980 03 30 0.046
1980 03 31 0.017
1980 04 01 0.598
1980 04 02 2.209
1980 04 03 2.731
1980 04 04 0.678
1980 04 05 1.758
1980 04 06 3.627
1980 04 07 9.791
1980 04 08 10.084
1980 04 09 6.066
1980 04 10 2.334
1980 04 11 0.836
1980 04 12 1.434
1980 04 13 1.024
1980 04 14 1.488
1980 04 15 2.424
1980 04 16 1.058
1980 04 17 1.720
1980 04 18 0.008
1980 04 19 0.038
1980 04 20 0.134
1980 04 21 0.103
1980 04 22 0.395
1980 04 23 0.285
1980 04 24 0.111
1980 04 25 1.069
1980 04 26 1.412
1980 04 27 0.398
1980 04 28 0.162
1980 04 29 0.611
1980 04 30 0.165
1980 05 01 0.278
1980 05 02 0.114
1980 05 03 0.414
1980 05 04 1.246
1980 05 05 1.147
1980 05 06 0.359
1980 05 07 0.192
1980 05 08 0.036
1980 05 09 0.073
1980 05 10 0.038
1980 05 11 0.119
1980 05 12 0.064
1980 05 13 0.084
1980 05 14 0.011
1980 05 15 0.985
1980 05 16 0.825
1980 05 17 0.082
1980 05 18 0.235
1980 05 19 0.025
1980 05 20 0.008
1980 05 21 0.006
1980 05 22 0.000
1980 05 23 0.000
1980 05 24 0.008
1980 05 25 0.202
1980 05 26 0.448
1980 05 27 0.056
1980 05 28 0.009
1980 05 29 0.008
1980 05 30 0.003
1980 05 31 0.000
1980 06 01 0.021
1980 06 02 0.053
1980 06 03 0.053
1980 06 04 0.037
1980 06 05 0.096
1980 06 06 0.065
1980 06 07 0.000
1980 06 08 0.000
1980 06 09 0.173
1980 06 10 0.748
1980 06 11 0.185
1980 06 12 0.038
1980 06 13 0.017
1980 06 14 0.005
1980 06 15 0.049
1980 06 16 0.115
1980 06 17 0.028
1980 06 18 0.020
1980 06 19 0.000
1980 06 20 0.013
1980 06 21 0.021
1980 06 22 0.103
1980 06 23 0.258
1980 06 24 0.032
1980 06 25 0.003
1980 06 26 0.000
1980 06 27 0.026
1980 06 28 0.008
1980 06 29 0.000
1980 06 30 0.022
1980 07 01 0.031
1980 07 02 0.207
1980 07 03 0.258
1980 07 04 0.001
1980 07 05 0.001
1980 07 06 0.015
1980 07 07 0.000
1980 07 08 0.001
1980 07 09 0.000
1980 07 10 0.000
1980 07 11 0.000
1980 07 12 0.000
1980 07 13 0.007
1980 07 14 0.001
1980 07 15 0.000
1980 07 16 0.000
1980 07 17 0.005
1980 07 18 0.000
1980 07 19 0.000
1980 07 20 0.000
1980 07 21 0.000
1980 07 22 0.004
1980 07 23 0.000
1980 07 24 0.000
1980 07 25 0.000
1980 07 26 0.000
1980 07 27 0.000
1980 07 28 0.006
1980 07 29 0.000
1980 07 30 0.000
1980 07 31 0.000
1980 08 01 0.000
1980 08 02 0.001
1980 08 03 0.000
1980 08 04 0.005
1980 08 05 0.000
1980 08 06 0.000
1980 08 07 0.000
1980 08 08 0.104
1980 08 09 0.081
1980 08 10 0.000
1980 08 11 0.000
1980 08 12 0.014
1980 08 13 0.001
1980 08 14 0.000
1980 08 15 0.000
1980 08 16 0.000
1980 08 17 0.002
1980 08 18 0.010
1980 08 19 0.026
1980 08 20 0.000
1980 08 21 0.000
1980 08 22 0.000
1980 08 23 0.000
1980 08 24 0.000
1980 08 25 0.000
1980 08 26 0.000
1980 08 27 0.000
1980 08 28 0.003
1980 08 29 0.001
1980 08 30 0.001
1980 08 31 0.000
1980 09 01 0.000
1980 09 02 0.001
1980 09 03 0.052
1980 09 04 0.649
1980 09 05 1.489
1980 09 06 1.719
1980 09 07 0.067
1980 09 08 0.003
1980 09 09 0.017
1980 09 10 0.000
1980 09 11 0.000
1980 09 12 0.000
1980 09 13 0.000
1980 09 14 0.006
1980 09 15 0.000
1980 09 16 0.097
1980 09 17 0.416
1980 09 18 1.534
1980 09 19 0.058
1980 09 20 0.008
1980 09 21 0.003
1980 09 22 0.538
1980 09 23 1.560
1980 09 24 6.294
