year month day evapotransp_gleam
1980 01 01 4.469
1980 01 02 3.926
1980 01 03 4.502
1980 01 04 3.953
1980 01 05 3.955
1980 01 06 4.423
1980 01 07 3.119
1980 01 08 4.119
1980 01 09 3.567
1980 01 10 4.665
1980 01 11 4.466
1980 01 12 5.021
1980 01 13 4.016
1980 01 14 3.576
1980 01 15 3.540
1980 01 16 3.917
1980 01 17 4.511
1980 01 18 5.182
1980 01 19 5.638
1980 01 20 4.914
1980 01 21 4.822
1980 01 22 4.567
1980 01 23 5.105
1980 01 24 3.187
1980 01 25 1.667
1980 01 26 1.945
1980 01 27 3.852
1980 01 28 4.919
1980 01 29 3.376
1980 01 30 4.383
1980 01 31 1.770
1980 02 01 4.331
1980 02 02 3.824
1980 02 03 3.589
1980 02 04 4.687
1980 02 05 4.745
1980 02 06 4.821
1980 02 07 5.088
1980 02 08 4.525
1980 02 09 4.010
1980 02 10 2.791
1980 02 11 4.139
1980 02 12 3.042
1980 02 13 4.021
1980 02 14 4.366
1980 02 15 3.799
1980 02 16 5.151
1980 02 17 3.633
1980 02 18 3.947
1980 02 19 3.865
1980 02 20 3.861
1980 02 21 3.946
1980 02 22 4.357
1980 02 23 3.951
1980 02 24 2.974
1980 02 25 3.816
1980 02 26 3.832
1980 02 27 2.700
1980 02 28 2.235
1980 02 29 3.281
1980 03 01 4.315
1980 03 02 4.844
1980 03 03 4.688
1980 03 04 5.045
1980 03 05 4.246
1980 03 06 4.351
1980 03 07 5.062
1980 03 08 4.045
1980 03 09 4.779
1980 03 10 4.739
1980 03 11 4.133
1980 03 12 3.707
1980 03 13 3.371
1980 03 14 3.475
1980 03 15 2.962
1980 03 16 2.933
1980 03 17 3.014
1980 03 18 3.343
1980 03 19 3.423
1980 03 20 3.659
1980 03 21 3.270
1980 03 22 3.496
1980 03 23 3.634
1980 03 24 3.552
1980 03 25 3.472
1980 03 26 3.926
1980 03 27 4.123
1980 03 28 3.230
1980 03 29 3.075
1980 03 30 3.029
1980 03 31 1.660
1980 04 01 2.117
1980 04 02 2.402
1980 04 03 2.261
1980 04 04 2.526
1980 04 05 2.810
1980 04 06 2.233
1980 04 07 2.105
1980 04 08 1.301
1980 04 09 2.665
1980 04 10 3.147
1980 04 11 2.638
1980 04 12 2.865
1980 04 13 2.640
1980 04 14 3.289
1980 04 15 0.768
1980 04 16 1.867
1980 04 17 0.861
1980 04 18 2.447
1980 04 19 2.420
1980 04 20 2.659
1980 04 21 2.353
1980 04 22 2.358
1980 04 23 2.125
1980 04 24 2.022
1980 04 25 1.465
1980 04 26 1.156
1980 04 27 1.602
1980 04 28 2.196
1980 04 29 2.039
1980 04 30 2.186
1980 05 01 1.805
1980 05 02 1.343
1980 05 03 1.282
1980 05 04 1.547
1980 05 05 1.440
1980 05 06 1.607
1980 05 07 2.234
1980 05 08 2.728
1980 05 09 1.911
1980 05 10 2.072
1980 05 11 1.939
1980 05 12 1.468
1980 05 13 0.871
1980 05 14 1.294
1980 05 15 1.705
1980 05 16 1.436
1980 05 17 1.758
1980 05 18 1.441
1980 05 19 1.936
1980 05 20 1.471
1980 05 21 1.496
1980 05 22 2.320
1980 05 23 1.272
1980 05 24 1.121
1980 05 25 1.161
1980 05 26 1.041
1980 05 27 1.326
1980 05 28 1.446
1980 05 29 1.303
1980 05 30 1.514
1980 05 31 1.573
1980 06 01 1.668
1980 06 02 1.626
1980 06 03 0.983
1980 06 04 0.670
1980 06 05 0.741
1980 06 06 1.076
1980 06 07 1.303
1980 06 08 0.859
1980 06 09 1.271
1980 06 10 1.378
1980 06 11 1.199
1980 06 12 1.197
1980 06 13 1.463
1980 06 14 1.041
1980 06 15 0.518
1980 06 16 0.623
1980 06 17 1.075
1980 06 18 1.020
1980 06 19 1.348
1980 06 20 1.975
1980 06 21 2.363
1980 06 22 1.131
1980 06 23 0.554
1980 06 24 1.569
1980 06 25 3.771
1980 06 26 0.903
1980 06 27 0.586
1980 06 28 0.890
1980 06 29 1.209
1980 06 30 1.872
1980 07 01 4.059
1980 07 02 1.776
1980 07 03 1.469
1980 07 04 1.368
1980 07 05 0.841
1980 07 06 0.771
1980 07 07 0.605
1980 07 08 2.237
1980 07 09 2.715
1980 07 10 0.516
1980 07 11 0.982
1980 07 12 1.834
1980 07 13 0.928
1980 07 14 1.238
1980 07 15 0.792
1980 07 16 0.905
1980 07 17 1.145
1980 07 18 1.406
1980 07 19 1.316
1980 07 20 1.421
1980 07 21 1.741
1980 07 22 1.272
1980 07 23 1.085
1980 07 24 1.056
1980 07 25 1.435
1980 07 26 1.741
1980 07 27 2.737
1980 07 28 0.971
1980 07 29 2.565
1980 07 30 4.201
1980 07 31 1.532
1980 08 01 1.257
1980 08 02 1.295
1980 08 03 1.120
1980 08 04 1.479
1980 08 05 2.606
1980 08 06 2.402
1980 08 07 1.635
1980 08 08 0.470
1980 08 09 2.021
1980 08 10 2.098
1980 08 11 1.192
1980 08 12 0.972
1980 08 13 0.837
1980 08 14 1.837
1980 08 15 1.896
1980 08 16 2.097
1980 08 17 2.480
1980 08 18 1.827
1980 08 19 1.923
1980 08 20 3.805
1980 08 21 2.975
1980 08 22 2.674
1980 08 23 2.500
1980 08 24 2.263
1980 08 25 2.796
1980 08 26 2.582
1980 08 27 1.848
1980 08 28 0.760
1980 08 29 0.714
1980 08 30 1.440
1980 08 31 2.198
1980 09 01 2.174
1980 09 02 2.365
1980 09 03 2.627
1980 09 04 2.085
1980 09 05 1.842
1980 09 06 2.191
1980 09 07 2.335
1980 09 08 2.966
1980 09 09 2.322
1980 09 10 1.692
1980 09 11 1.898
1980 09 12 1.586
1980 09 13 1.663
1980 09 14 2.223
1980 09 15 2.227
1980 09 16 2.131
1980 09 17 1.860
1980 09 18 2.594
1980 09 19 2.368
1980 09 20 1.927
1980 09 21 3.266
1980 09 22 3.385
1980 09 23 1.930
1980 09 24 1.958
1980 09 25 2.544
1980 09 26 2.229
1980 09 27 1.857
1980 09 28 1.629
1980 09 29 1.838
1980 09 30 3.133
1980 10 01 2.035
1980 10 02 2.936
1980 10 03 3.620
1980 10 04 4.112
1980 10 05 1.587
1980 10 06 2.953
1980 10 07 1.270
1980 10 08 2.114
1980 10 09 3.129
1980 10 10 1.438
1980 10 11 2.151
1980 10 12 2.433
1980 10 13 2.509
1980 10 14 2.761
1980 10 15 2.563
1980 10 16 3.117
1980 10 17 2.811
1980 10 18 4.365
1980 10 19 4.614
1980 10 20 4.364
1980 10 21 3.385
1980 10 22 2.205
1980 10 23 1.396
1980 10 24 1.207
1980 10 25 1.922
1980 10 26 3.496
1980 10 27 3.749
1980 10 28 3.226
1980 10 29 1.614
1980 10 30 3.043
1980 10 31 4.209
1980 11 01 2.090
1980 11 02 2.636
1980 11 03 2.532
1980 11 04 3.501
1980 11 05 3.804
1980 11 06 3.491
1980 11 07 3.027
1980 11 08 4.137
1980 11 09 3.792
1980 11 10 3.357
1980 11 11 1.260
1980 11 12 2.370
1980 11 13 2.468
1980 11 14 4.037
1980 11 15 3.674
1980 11 16 3.844
1980 11 17 3.200
1980 11 18 3.726
1980 11 19 1.477
1980 11 20 3.465
1980 11 21 3.413
1980 11 22 4.475
1980 11 23 3.672
1980 11 24 2.525
1980 11 25 3.842
1980 11 26 4.181
1980 11 27 3.952
1980 11 28 1.944
1980 11 29 1.875
1980 11 30 2.607
1980 12 01 3.321
1980 12 02 3.801
1980 12 03 5.129
1980 12 04 4.776
1980 12 05 4.429
1980 12 06 4.515
1980 12 07 4.290
1980 12 08 4.727
1980 12 09 4.290
1980 12 10 5.071
1980 12 11 5.562
1980 12 12 3.197
1980 12 13 2.628
1980 12 14 5.285
1980 12 15 4.575
1980 12 16 4.541
1980 12 17 4.987
1980 12 18 5.443
1980 12 19 4.362
1980 12 20 3.849
1980 12 21 2.442
1980 12 22 2.484
1980 12 23 2.813
1980 12 24 2.605
1980 12 25 3.697
1980 12 26 3.262
1980 12 27 2.797
1980 12 28 4.241
1980 12 29 4.965
1980 12 30 4.363
1980 12 31 4.136
1981 01 01 5.282
1981 01 02 5.084
1981 01 03 4.956
1981 01 04 4.129
1981 01 05 2.345
1981 01 06 3.670
1981 01 07 3.629
1981 01 08 1.042
1981 01 09 1.664
1981 01 10 3.400
1981 01 11 2.807
1981 01 12 3.414
1981 01 13 4.568
1981 01 14 4.243
1981 01 15 3.659
1981 01 16 3.152
1981 01 17 2.844
1981 01 18 4.107
1981 01 19 4.206
1981 01 20 4.216
1981 01 21 4.312
1981 01 22 2.275
1981 01 23 2.059
1981 01 24 2.862
1981 01 25 3.351
1981 01 26 3.411
1981 01 27 4.471
1981 01 28 4.392
1981 01 29 5.550
1981 01 30 2.042
1981 01 31 1.825
1981 02 01 3.736
1981 02 02 5.351
1981 02 03 5.011
1981 02 04 4.646
1981 02 05 2.375
1981 02 06 2.078
1981 02 07 2.646
1981 02 08 4.105
1981 02 09 5.341
1981 02 10 4.886
1981 02 11 4.101
1981 02 12 4.614
1981 02 13 5.308
1981 02 14 3.763
1981 02 15 4.546
1981 02 16 4.797
1981 02 17 3.472
1981 02 18 4.052
1981 02 19 4.133
1981 02 20 4.006
1981 02 21 3.481
1981 02 22 2.835
1981 02 23 3.683
1981 02 24 4.240
1981 02 25 3.886
1981 02 26 3.496
1981 02 27 3.928
1981 02 28 4.533
1981 03 01 3.221
1981 03 02 3.371
1981 03 03 4.454
1981 03 04 1.446
1981 03 05 1.770
1981 03 06 3.462
1981 03 07 3.731
1981 03 08 3.662
1981 03 09 3.544
1981 03 10 3.125
1981 03 11 3.395
1981 03 12 3.495
1981 03 13 2.925
1981 03 14 2.942
1981 03 15 3.435
1981 03 16 2.180
1981 03 17 1.407
1981 03 18 1.803
1981 03 19 2.614
1981 03 20 2.612
1981 03 21 1.912
1981 03 22 3.550
1981 03 23 2.372
1981 03 24 3.075
1981 03 25 3.015
1981 03 26 1.982
1981 03 27 3.035
1981 03 28 3.533
1981 03 29 2.473
1981 03 30 2.969
1981 03 31 3.086
1981 04 01 2.729
1981 04 02 1.871
1981 04 03 1.829
1981 04 04 2.681
1981 04 05 2.683
1981 04 06 2.219
1981 04 07 2.319
1981 04 08 1.791
1981 04 09 2.345
1981 04 10 2.424
1981 04 11 1.739
1981 04 12 2.347
1981 04 13 2.355
1981 04 14 2.118
1981 04 15 2.076
1981 04 16 2.103
1981 04 17 2.042
1981 04 18 1.446
1981 04 19 1.349
1981 04 20 1.980
1981 04 21 2.003
1981 04 22 2.388
1981 04 23 1.736
1981 04 24 1.206
1981 04 25 2.227
1981 04 26 2.954
1981 04 27 1.817
1981 04 28 2.075
1981 04 29 1.987
1981 04 30 1.726
1981 05 01 1.227
1981 05 02 1.320
1981 05 03 2.304
1981 05 04 2.997
1981 05 05 2.163
1981 05 06 2.178
1981 05 07 2.047
1981 05 08 1.207
1981 05 09 1.670
1981 05 10 1.747
1981 05 11 1.895
1981 05 12 1.920
1981 05 13 1.793
1981 05 14 1.662
1981 05 15 1.540
1981 05 16 1.393
1981 05 17 2.110
1981 05 18 2.010
1981 05 19 1.793
1981 05 20 2.271
1981 05 21 0.967
1981 05 22 0.575
1981 05 23 1.496
1981 05 24 1.114
1981 05 25 1.605
1981 05 26 0.601
1981 05 27 1.951
1981 05 28 1.520
1981 05 29 1.107
1981 05 30 1.189
1981 05 31 1.032
1981 06 01 1.545
1981 06 02 1.320
1981 06 03 1.704
1981 06 04 1.202
1981 06 05 1.210
1981 06 06 2.069
1981 06 07 2.233
1981 06 08 1.170
1981 06 09 0.543
1981 06 10 1.374
1981 06 11 2.030
1981 06 12 0.163
1981 06 13 1.405
1981 06 14 0.972
1981 06 15 0.632
1981 06 16 1.990
1981 06 17 0.682
1981 06 18 0.646
1981 06 19 0.620
1981 06 20 0.744
1981 06 21 0.737
1981 06 22 0.726
1981 06 23 1.495
1981 06 24 1.688
1981 06 25 1.118
1981 06 26 1.408
1981 06 27 1.210
1981 06 28 1.094
1981 06 29 1.071
1981 06 30 1.465
1981 07 01 2.274
1981 07 02 2.281
1981 07 03 0.983
1981 07 04 0.580
1981 07 05 0.831
1981 07 06 1.472
1981 07 07 1.807
1981 07 08 1.359
1981 07 09 1.285
1981 07 10 1.056
1981 07 11 1.423
1981 07 12 1.310
1981 07 13 1.393
1981 07 14 1.304
1981 07 15 1.323
1981 07 16 1.237
1981 07 17 0.965
1981 07 18 0.711
1981 07 19 0.832
1981 07 20 0.950
1981 07 21 0.847
1981 07 22 1.075
1981 07 23 0.523
1981 07 24 1.499
1981 07 25 3.500
1981 07 26 1.071
1981 07 27 1.341
1981 07 28 1.346
1981 07 29 1.528
1981 07 30 1.505
1981 07 31 1.569
1981 08 01 1.707
1981 08 02 1.785
1981 08 03 1.666
1981 08 04 1.752
1981 08 05 1.832
1981 08 06 1.858
1981 08 07 1.854
1981 08 08 1.808
1981 08 09 1.304
1981 08 10 0.947
1981 08 11 0.873
1981 08 12 2.290
1981 08 13 2.901
1981 08 14 1.590
1981 08 15 1.646
1981 08 16 1.487
1981 08 17 0.557
1981 08 18 1.930
1981 08 19 1.404
1981 08 20 1.660
1981 08 21 0.858
1981 08 22 1.041
1981 08 23 1.988
1981 08 24 2.214
1981 08 25 2.902
1981 08 26 1.946
1981 08 27 3.130
1981 08 28 1.950
1981 08 29 2.185
1981 08 30 2.000
1981 08 31 0.441
1981 09 01 1.782
1981 09 02 2.259
1981 09 03 2.018
1981 09 04 2.103
1981 09 05 1.583
1981 09 06 2.281
1981 09 07 2.377
1981 09 08 2.610
1981 09 09 2.944
