year month day evapotransp_gleam
1980 01 01 3.209
1980 01 02 1.930
1980 01 03 2.656
1980 01 04 3.667
1980 01 05 3.385
1980 01 06 3.441
1980 01 07 4.272
1980 01 08 3.913
1980 01 09 4.128
1980 01 10 3.633
1980 01 11 4.395
1980 01 12 2.923
1980 01 13 2.372
1980 01 14 2.739
1980 01 15 3.487
1980 01 16 2.305
1980 01 17 3.937
1980 01 18 4.660
1980 01 19 4.274
1980 01 20 4.578
1980 01 21 5.030
1980 01 22 5.463
1980 01 23 4.232
1980 01 24 5.015
1980 01 25 4.671
1980 01 26 3.602
1980 01 27 3.100
1980 01 28 3.883
1980 01 29 3.356
1980 01 30 3.973
1980 01 31 3.942
1980 02 01 3.808
1980 02 02 3.677
1980 02 03 4.463
1980 02 04 4.010
1980 02 05 3.598
1980 02 06 4.589
1980 02 07 4.213
1980 02 08 4.069
1980 02 09 3.646
1980 02 10 3.608
1980 02 11 4.213
1980 02 12 3.922
1980 02 13 4.206
1980 02 14 2.525
1980 02 15 2.565
1980 02 16 2.256
1980 02 17 2.845
1980 02 18 2.954
1980 02 19 4.874
1980 02 20 4.626
1980 02 21 3.869
1980 02 22 5.173
1980 02 23 3.700
1980 02 24 3.760
1980 02 25 3.951
1980 02 26 3.567
1980 02 27 4.021
1980 02 28 4.746
1980 02 29 4.562
1980 03 01 3.389
1980 03 02 3.416
1980 03 03 3.489
1980 03 04 4.212
1980 03 05 3.999
1980 03 06 3.629
1980 03 07 3.754
1980 03 08 3.490
1980 03 09 3.492
1980 03 10 3.895
1980 03 11 3.487
1980 03 12 3.783
1980 03 13 3.639
1980 03 14 3.886
1980 03 15 4.758
1980 03 16 3.466
1980 03 17 2.972
1980 03 18 3.389
1980 03 19 3.334
1980 03 20 2.739
1980 03 21 3.205
1980 03 22 2.817
1980 03 23 2.748
1980 03 24 3.062
1980 03 25 2.746
1980 03 26 3.643
1980 03 27 3.448
1980 03 28 3.324
1980 03 29 3.334
1980 03 30 3.189
1980 03 31 3.506
1980 04 01 5.236
1980 04 02 3.087
1980 04 03 3.902
1980 04 04 2.290
1980 04 05 2.813
1980 04 06 3.754
1980 04 07 2.759
1980 04 08 3.342
1980 04 09 4.745
1980 04 10 3.924
1980 04 11 4.533
1980 04 12 3.668
1980 04 13 4.132
1980 04 14 4.112
1980 04 15 3.847
1980 04 16 2.733
1980 04 17 1.999
1980 04 18 3.258
1980 04 19 3.008
1980 04 20 1.799
1980 04 21 2.987
1980 04 22 2.697
1980 04 23 1.890
1980 04 24 2.073
1980 04 25 2.004
1980 04 26 1.806
1980 04 27 1.988
1980 04 28 2.277
1980 04 29 2.187
1980 04 30 2.427
1980 05 01 2.484
1980 05 02 2.665
1980 05 03 4.092
1980 05 04 3.217
1980 05 05 2.017
1980 05 06 2.006
1980 05 07 1.307
1980 05 08 1.453
1980 05 09 1.224
1980 05 10 1.848
1980 05 11 2.151
1980 05 12 4.622
1980 05 13 3.018
1980 05 14 2.628
1980 05 15 2.065
1980 05 16 1.959
1980 05 17 1.689
1980 05 18 2.033
1980 05 19 1.801
1980 05 20 1.490
1980 05 21 1.328
1980 05 22 1.707
1980 05 23 1.692
1980 05 24 1.830
1980 05 25 1.663
1980 05 26 1.593
1980 05 27 1.730
1980 05 28 2.044
1980 05 29 2.020
1980 05 30 1.971
1980 05 31 1.598
1980 06 01 1.681
1980 06 02 1.935
1980 06 03 1.441
1980 06 04 1.924
1980 06 05 0.919
1980 06 06 1.067
1980 06 07 1.743
1980 06 08 1.796
1980 06 09 1.514
1980 06 10 1.935
1980 06 11 1.469
1980 06 12 1.668
1980 06 13 1.971
1980 06 14 2.019
1980 06 15 0.343
1980 06 16 0.515
1980 06 17 0.894
1980 06 18 1.573
1980 06 19 1.424
1980 06 20 1.224
1980 06 21 1.659
1980 06 22 2.038
1980 06 23 1.484
1980 06 24 1.039
1980 06 25 1.105
1980 06 26 1.995
1980 06 27 2.192
1980 06 28 0.578
1980 06 29 0.951
1980 06 30 1.549
1980 07 01 1.723
1980 07 02 2.035
1980 07 03 1.770
1980 07 04 1.425
1980 07 05 1.280
1980 07 06 0.703
1980 07 07 0.739
1980 07 08 1.823
1980 07 09 1.277
1980 07 10 1.364
1980 07 11 1.177
1980 07 12 1.725
1980 07 13 1.969
1980 07 14 2.103
1980 07 15 2.077
1980 07 16 0.538
1980 07 17 1.592
1980 07 18 2.060
1980 07 19 1.465
1980 07 20 1.993
1980 07 21 2.119
1980 07 22 2.123
1980 07 23 2.320
1980 07 24 1.123
1980 07 25 1.534
1980 07 26 2.002
1980 07 27 1.864
1980 07 28 2.105
1980 07 29 1.121
1980 07 30 2.192
1980 07 31 2.053
1980 08 01 0.620
1980 08 02 2.065
1980 08 03 0.265
1980 08 04 1.910
1980 08 05 2.132
1980 08 06 2.258
1980 08 07 2.300
1980 08 08 2.326
1980 08 09 1.554
1980 08 10 2.614
1980 08 11 2.279
1980 08 12 1.942
1980 08 13 1.805
1980 08 14 1.572
1980 08 15 1.203
1980 08 16 1.596
1980 08 17 2.206
1980 08 18 2.646
1980 08 19 2.308
1980 08 20 2.538
1980 08 21 2.407
1980 08 22 2.114
1980 08 23 2.606
1980 08 24 2.653
1980 08 25 2.599
1980 08 26 2.666
1980 08 27 2.076
1980 08 28 0.874
1980 08 29 1.668
1980 08 30 1.801
1980 08 31 2.257
1980 09 01 2.491
1980 09 02 2.476
1980 09 03 2.703
1980 09 04 2.790
1980 09 05 0.839
1980 09 06 1.310
1980 09 07 1.119
1980 09 08 2.335
1980 09 09 1.502
1980 09 10 2.571
1980 09 11 1.454
1980 09 12 1.671
1980 09 13 1.811
1980 09 14 1.914
1980 09 15 2.452
1980 09 16 2.633
1980 09 17 2.392
1980 09 18 1.428
1980 09 19 2.544
1980 09 20 3.285
1980 09 21 3.020
1980 09 22 4.265
1980 09 23 0.686
1980 09 24 0.877
1980 09 25 2.602
1980 09 26 1.392
1980 09 27 1.970
1980 09 28 1.869
1980 09 29 2.292
1980 09 30 1.751
1980 10 01 1.784
1980 10 02 2.001
1980 10 03 1.919
1980 10 04 2.263
1980 10 05 2.575
1980 10 06 2.234
1980 10 07 1.156
1980 10 08 2.345
1980 10 09 2.405
1980 10 10 2.811
1980 10 11 2.574
1980 10 12 4.228
1980 10 13 2.433
1980 10 14 1.900
1980 10 15 1.621
1980 10 16 2.570
1980 10 17 2.882
1980 10 18 2.867
1980 10 19 3.470
1980 10 20 3.044
1980 10 21 3.424
1980 10 22 3.429
1980 10 23 3.411
1980 10 24 3.293
1980 10 25 2.836
1980 10 26 3.224
1980 10 27 3.193
1980 10 28 3.196
1980 10 29 3.216
1980 10 30 3.207
1980 10 31 3.385
1980 11 01 2.036
1980 11 02 1.015
1980 11 03 1.511
1980 11 04 1.789
1980 11 05 3.068
1980 11 06 2.741
1980 11 07 2.759
1980 11 08 2.986
1980 11 09 2.333
1980 11 10 2.406
1980 11 11 3.643
1980 11 12 5.263
1980 11 13 2.404
1980 11 14 2.602
1980 11 15 3.095
1980 11 16 3.195
1980 11 17 4.688
1980 11 18 2.534
1980 11 19 3.087
1980 11 20 2.177
1980 11 21 2.553
1980 11 22 2.672
1980 11 23 4.229
1980 11 24 2.496
1980 11 25 2.380
1980 11 26 4.032
1980 11 27 2.507
1980 11 28 3.498
1980 11 29 3.728
1980 11 30 4.277
1980 12 01 2.229
1980 12 02 1.445
1980 12 03 3.300
1980 12 04 3.924
1980 12 05 2.643
1980 12 06 3.505
1980 12 07 4.290
1980 12 08 4.152
1980 12 09 4.166
1980 12 10 3.997
1980 12 11 4.707
1980 12 12 4.746
1980 12 13 4.026
1980 12 14 2.372
1980 12 15 3.403
1980 12 16 3.318
1980 12 17 3.639
1980 12 18 2.429
1980 12 19 5.102
1980 12 20 3.677
1980 12 21 3.740
