year month day evapotransp_gleam
1980 01 01 3.770
1980 01 02 4.681
1980 01 03 4.928
1980 01 04 5.073
1980 01 05 4.056
1980 01 06 4.603
1980 01 07 5.022
1980 01 08 4.482
1980 01 09 4.513
1980 01 10 3.669
1980 01 11 5.209
1980 01 12 4.649
1980 01 13 5.164
1980 01 14 4.266
1980 01 15 3.822
1980 01 16 5.020
1980 01 17 5.345
1980 01 18 6.016
1980 01 19 4.218
1980 01 20 4.556
1980 01 21 4.930
1980 01 22 5.052
1980 01 23 4.676
1980 01 24 1.679
1980 01 25 3.204
1980 01 26 4.082
1980 01 27 4.556
1980 01 28 3.733
1980 01 29 4.872
1980 01 30 4.796
1980 01 31 3.048
1980 02 01 4.598
1980 02 02 4.176
1980 02 03 4.947
1980 02 04 4.758
1980 02 05 4.481
1980 02 06 3.648
1980 02 07 5.560
1980 02 08 5.061
1980 02 09 4.791
1980 02 10 3.743
1980 02 11 3.308
1980 02 12 4.443
1980 02 13 4.417
1980 02 14 4.654
1980 02 15 4.491
1980 02 16 4.434
1980 02 17 4.760
1980 02 18 3.333
1980 02 19 3.118
1980 02 20 3.085
1980 02 21 3.868
1980 02 22 4.206
1980 02 23 5.217
1980 02 24 4.481
1980 02 25 4.387
1980 02 26 4.077
1980 02 27 3.990
1980 02 28 3.996
1980 02 29 3.496
1980 03 01 4.665
1980 03 02 3.595
1980 03 03 3.637
1980 03 04 3.898
1980 03 05 4.404
1980 03 06 5.048
1980 03 07 3.560
1980 03 08 3.488
1980 03 09 3.482
1980 03 10 3.867
1980 03 11 3.889
1980 03 12 2.079
1980 03 13 3.562
1980 03 14 3.518
1980 03 15 2.697
1980 03 16 4.024
1980 03 17 4.322
1980 03 18 4.025
1980 03 19 3.820
1980 03 20 3.752
1980 03 21 3.716
1980 03 22 3.482
1980 03 23 3.660
1980 03 24 4.724
1980 03 25 4.766
1980 03 26 3.881
1980 03 27 3.398
1980 03 28 1.633
1980 03 29 3.197
1980 03 30 2.512
1980 03 31 2.725
1980 04 01 2.396
1980 04 02 3.088
1980 04 03 2.979
1980 04 04 2.973
1980 04 05 2.871
1980 04 06 2.971
1980 04 07 2.876
1980 04 08 2.679
1980 04 09 2.550
1980 04 10 3.884
1980 04 11 2.869
1980 04 12 2.058
1980 04 13 2.703
1980 04 14 2.636
1980 04 15 2.213
1980 04 16 1.705
1980 04 17 2.051
1980 04 18 0.621
1980 04 19 1.508
1980 04 20 1.703
1980 04 21 2.850
1980 04 22 2.483
1980 04 23 2.338
1980 04 24 2.314
1980 04 25 2.342
1980 04 26 2.421
1980 04 27 1.991
1980 04 28 2.129
1980 04 29 2.105
1980 04 30 1.907
1980 05 01 5.358
1980 05 02 0.438
1980 05 03 1.082
1980 05 04 1.232
1980 05 05 1.328
1980 05 06 1.426
1980 05 07 2.552
1980 05 08 2.569
1980 05 09 1.860
1980 05 10 2.679
1980 05 11 1.910
1980 05 12 1.790
1980 05 13 1.841
1980 05 14 1.734
1980 05 15 2.167
1980 05 16 1.746
1980 05 17 1.868
1980 05 18 0.657
1980 05 19 1.417
1980 05 20 1.819
1980 05 21 0.933
1980 05 22 1.248
1980 05 23 1.294
1980 05 24 1.230
1980 05 25 1.245
1980 05 26 1.496
1980 05 27 1.116
1980 05 28 1.304
1980 05 29 1.863
1980 05 30 1.329
1980 05 31 0.962
