year month day evapotransp_gleam
1980 01 01 2.195
1980 01 02 3.019
1980 01 03 2.759
1980 01 04 3.634
1980 01 05 5.066
1980 01 06 4.476
1980 01 07 3.956
1980 01 08 2.898
1980 01 09 3.364
1980 01 10 3.867
1980 01 11 3.084
1980 01 12 2.049
1980 01 13 3.493
1980 01 14 4.256
1980 01 15 3.757
1980 01 16 2.800
1980 01 17 2.252
1980 01 18 2.474
1980 01 19 3.155
1980 01 20 4.835
1980 01 21 4.491
1980 01 22 4.306
1980 01 23 4.359
1980 01 24 4.056
1980 01 25 3.467
1980 01 26 4.670
1980 01 27 4.605
1980 01 28 3.783
1980 01 29 3.556
1980 01 30 2.696
1980 01 31 3.746
1980 02 01 2.859
1980 02 02 3.117
1980 02 03 3.924
1980 02 04 4.431
1980 02 05 4.041
1980 02 06 4.767
1980 02 07 3.648
1980 02 08 3.665
1980 02 09 3.299
1980 02 10 3.643
1980 02 11 3.779
1980 02 12 2.856
1980 02 13 1.392
1980 02 14 1.732
1980 02 15 2.238
1980 02 16 1.841
1980 02 17 1.976
1980 02 18 3.681
1980 02 19 4.101
1980 02 20 3.704
1980 02 21 4.384
1980 02 22 3.096
1980 02 23 3.135
1980 02 24 1.933
1980 02 25 3.075
1980 02 26 3.454
1980 02 27 2.227
1980 02 28 3.229
1980 02 29 3.850
1980 03 01 4.753
1980 03 02 4.694
1980 03 03 5.056
1980 03 04 4.125
1980 03 05 4.700
1980 03 06 4.473
1980 03 07 3.086
1980 03 08 4.215
1980 03 09 3.950
1980 03 10 4.200
1980 03 11 4.231
1980 03 12 4.205
1980 03 13 3.858
1980 03 14 3.975
1980 03 15 2.592
1980 03 16 3.663
1980 03 17 3.994
1980 03 18 3.852
1980 03 19 3.928
1980 03 20 3.633
1980 03 21 3.976
1980 03 22 3.968
1980 03 23 4.084
1980 03 24 3.430
1980 03 25 3.462
1980 03 26 3.234
1980 03 27 3.204
1980 03 28 3.109
1980 03 29 3.640
1980 03 30 3.556
1980 03 31 3.740
1980 04 01 3.550
1980 04 02 2.605
1980 04 03 3.876
1980 04 04 3.797
1980 04 05 3.889
1980 04 06 3.515
1980 04 07 3.465
1980 04 08 2.619
1980 04 09 3.322
1980 04 10 3.130
1980 04 11 3.076
1980 04 12 3.682
1980 04 13 3.946
1980 04 14 3.003
1980 04 15 2.724
1980 04 16 3.043
1980 04 17 3.346
1980 04 18 3.246
1980 04 19 3.242
1980 04 20 3.464
1980 04 21 3.138
1980 04 22 3.356
1980 04 23 3.235
1980 04 24 2.829
1980 04 25 2.512
1980 04 26 2.751
1980 04 27 2.439
1980 04 28 2.592
1980 04 29 2.598
1980 04 30 2.482
1980 05 01 2.299
1980 05 02 1.943
1980 05 03 0.710
1980 05 04 3.114
1980 05 05 2.680
1980 05 06 2.804
1980 05 07 2.626
1980 05 08 2.552
1980 05 09 2.646
1980 05 10 2.650
1980 05 11 2.749
1980 05 12 2.555
1980 05 13 2.481
1980 05 14 2.287
1980 05 15 2.435
1980 05 16 2.080
1980 05 17 2.072
1980 05 18 1.991
1980 05 19 2.307
1980 05 20 2.493
1980 05 21 2.939
1980 05 22 2.486
1980 05 23 1.982
1980 05 24 2.182
1980 05 25 2.176
1980 05 26 1.693
1980 05 27 2.094
1980 05 28 1.785
1980 05 29 1.958
1980 05 30 1.599
1980 05 31 1.945
1980 06 01 2.024
1980 06 02 1.970
1980 06 03 1.759
1980 06 04 1.431
1980 06 05 1.876
1980 06 06 1.965
1980 06 07 1.850
1980 06 08 1.870
1980 06 09 1.941
1980 06 10 1.767
1980 06 11 1.641
1980 06 12 1.782
1980 06 13 1.454
1980 06 14 1.845
1980 06 15 1.810
1980 06 16 1.602
1980 06 17 1.652
1980 06 18 1.455
1980 06 19 1.407
1980 06 20 1.551
1980 06 21 1.363
1980 06 22 1.554
1980 06 23 1.565
1980 06 24 2.144
1980 06 25 2.496
1980 06 26 2.805
1980 06 27 2.238
1980 06 28 1.851
1980 06 29 1.842
1980 06 30 1.771
1980 07 01 1.744
1980 07 02 1.662
1980 07 03 1.682
1980 07 04 1.669
1980 07 05 1.665
1980 07 06 1.656
1980 07 07 1.628
1980 07 08 1.653
1980 07 09 1.733
1980 07 10 1.731
1980 07 11 1.620
1980 07 12 1.577
1980 07 13 1.686
1980 07 14 1.664
1980 07 15 1.620
1980 07 16 1.720
1980 07 17 1.708
1980 07 18 1.714
1980 07 19 1.633
1980 07 20 1.660
1980 07 21 1.668
1980 07 22 1.485
1980 07 23 1.643
1980 07 24 1.412
1980 07 25 1.815
1980 07 26 1.678
1980 07 27 1.448
1980 07 28 1.733
1980 07 29 1.652
1980 07 30 1.709
1980 07 31 1.500
1980 08 01 1.483
1980 08 02 1.453
1980 08 03 1.368
1980 08 04 1.258
1980 08 05 1.216
1980 08 06 1.568
1980 08 07 1.430
1980 08 08 1.740
1980 08 09 1.473
1980 08 10 1.521
1980 08 11 1.367
1980 08 12 1.400
1980 08 13 1.312
1980 08 14 1.552
1980 08 15 1.364
1980 08 16 1.507
1980 08 17 1.437
1980 08 18 1.475
1980 08 19 1.547
1980 08 20 1.550
1980 08 21 1.716
1980 08 22 1.635
1980 08 23 1.858
1980 08 24 1.560
1980 08 25 1.704
1980 08 26 2.234
1980 08 27 2.155
1980 08 28 1.737
1980 08 29 1.787
1980 08 30 1.655
1980 08 31 1.640
1980 09 01 1.550
1980 09 02 1.523
1980 09 03 1.643
1980 09 04 1.319
1980 09 05 1.634
1980 09 06 1.535
1980 09 07 1.467
1980 09 08 1.693
1980 09 09 1.341
1980 09 10 1.638
1980 09 11 1.647
1980 09 12 1.771
1980 09 13 1.694
1980 09 14 1.763
1980 09 15 2.734
1980 09 16 2.153
1980 09 17 2.288
1980 09 18 2.161
1980 09 19 2.332
1980 09 20 2.667
1980 09 21 1.800
1980 09 22 1.477
1980 09 23 1.885
1980 09 24 1.830
1980 09 25 1.699
1980 09 26 1.844
1980 09 27 1.903
1980 09 28 0.986
1980 09 29 1.958
1980 09 30 2.004
1980 10 01 1.927
1980 10 02 1.910
1980 10 03 1.487
1980 10 04 1.409
1980 10 05 1.531
1980 10 06 1.439
1980 10 07 1.477
1980 10 08 1.995
1980 10 09 2.245
1980 10 10 3.136
1980 10 11 3.102
1980 10 12 2.377
1980 10 13 3.513
1980 10 14 2.883
1980 10 15 2.439
1980 10 16 2.742
1980 10 17 3.030
1980 10 18 2.416
1980 10 19 2.262
1980 10 20 1.869
1980 10 21 2.246
1980 10 22 2.756
1980 10 23 2.460
1980 10 24 3.369
1980 10 25 3.237
1980 10 26 3.045
1980 10 27 2.702
1980 10 28 2.289
1980 10 29 2.732
1980 10 30 3.472
1980 10 31 3.193
1980 11 01 2.986
1980 11 02 2.954
1980 11 03 3.641
1980 11 04 3.882
1980 11 05 2.744
1980 11 06 2.552
1980 11 07 1.903
1980 11 08 2.465
1980 11 09 2.952
1980 11 10 2.443
1980 11 11 2.581
1980 11 12 2.310
1980 11 13 3.482
1980 11 14 3.868
1980 11 15 3.808
1980 11 16 3.629
1980 11 17 3.677
1980 11 18 3.105
1980 11 19 3.498
1980 11 20 4.244
1980 11 21 3.399
1980 11 22 3.380
1980 11 23 3.491
1980 11 24 3.024
1980 11 25 3.767
1980 11 26 3.762
1980 11 27 3.530
1980 11 28 2.347
1980 11 29 3.266
1980 11 30 3.086
1980 12 01 2.012
1980 12 02 3.219
1980 12 03 4.647
1980 12 04 2.908
1980 12 05 3.210
1980 12 06 2.996
1980 12 07 4.160
1980 12 08 4.110
1980 12 09 3.302
1980 12 10 3.410
1980 12 11 4.014
1980 12 12 3.472
1980 12 13 2.190
1980 12 14 2.461
1980 12 15 3.625
1980 12 16 3.619
1980 12 17 3.786
1980 12 18 3.173
1980 12 19 2.622
1980 12 20 3.499
1980 12 21 3.422
1980 12 22 1.752
1980 12 23 3.686
1980 12 24 3.443
1980 12 25 3.985
1980 12 26 2.753
1980 12 27 4.022
1980 12 28 2.566
1980 12 29 2.516
1980 12 30 2.866
1980 12 31 2.658
1981 01 01 3.014
1981 01 02 3.479
1981 01 03 2.239
1981 01 04 1.228
1981 01 05 4.670
1981 01 06 4.695
1981 01 07 4.227
1981 01 08 4.422
1981 01 09 4.406
1981 01 10 3.770
1981 01 11 2.053
1981 01 12 2.980
1981 01 13 2.485
1981 01 14 3.021
1981 01 15 2.233
1981 01 16 1.780
1981 01 17 3.662
1981 01 18 4.435
1981 01 19 4.683
1981 01 20 3.930
1981 01 21 2.674
1981 01 22 2.893
1981 01 23 2.780
1981 01 24 3.623
1981 01 25 3.976
1981 01 26 2.552
1981 01 27 3.789
1981 01 28 4.335
1981 01 29 5.004
1981 01 30 4.593
1981 01 31 4.069
1981 02 01 3.626
1981 02 02 4.809
1981 02 03 4.835
1981 02 04 4.216
1981 02 05 4.837
1981 02 06 4.669
1981 02 07 4.539
1981 02 08 4.799
1981 02 09 4.174
1981 02 10 4.893
1981 02 11 4.448
1981 02 12 4.155
1981 02 13 4.691
1981 02 14 4.371
1981 02 15 4.097
1981 02 16 4.477
1981 02 17 3.444
1981 02 18 4.382
1981 02 19 4.052
1981 02 20 4.439
1981 02 21 3.521
1981 02 22 4.264
1981 02 23 3.213
1981 02 24 4.352
1981 02 25 3.710
1981 02 26 2.745
1981 02 27 3.860
1981 02 28 4.804
1981 03 01 4.692
1981 03 02 4.840
1981 03 03 4.480
1981 03 04 3.940
1981 03 05 3.058
1981 03 06 4.678
1981 03 07 4.569
1981 03 08 2.851
1981 03 09 3.418
1981 03 10 3.055
1981 03 11 2.662
1981 03 12 4.236
1981 03 13 4.529
1981 03 14 3.886
1981 03 15 3.875
1981 03 16 4.363
1981 03 17 2.713
1981 03 18 2.814
1981 03 19 2.828
1981 03 20 1.823
1981 03 21 1.936
1981 03 22 2.310
1981 03 23 1.343
1981 03 24 1.653
1981 03 25 2.846
1981 03 26 1.950
1981 03 27 1.931
1981 03 28 1.998
1981 03 29 2.362
1981 03 30 3.290
1981 03 31 3.283
1981 04 01 3.886
1981 04 02 3.643
1981 04 03 3.625
1981 04 04 3.419
1981 04 05 3.859
1981 04 06 3.944
1981 04 07 3.491
1981 04 08 3.890
1981 04 09 3.001
1981 04 10 3.118
1981 04 11 3.057
1981 04 12 3.393
1981 04 13 3.227
1981 04 14 3.211
1981 04 15 3.382
1981 04 16 2.971
1981 04 17 3.254
1981 04 18 3.009
1981 04 19 3.033
1981 04 20 2.575
1981 04 21 2.720
1981 04 22 2.643
1981 04 23 3.146
1981 04 24 3.039
1981 04 25 3.237
1981 04 26 2.970
1981 04 27 2.914
1981 04 28 2.859
1981 04 29 2.798
1981 04 30 2.418
1981 05 01 2.674
1981 05 02 2.492
1981 05 03 3.117
1981 05 04 3.120
1981 05 05 2.711
1981 05 06 2.614
1981 05 07 2.657
1981 05 08 2.394
1981 05 09 1.821
1981 05 10 2.385
1981 05 11 2.014
1981 05 12 2.420
1981 05 13 2.479
1981 05 14 2.297
1981 05 15 2.041
1981 05 16 2.247
1981 05 17 2.155
1981 05 18 1.869
1981 05 19 2.097
1981 05 20 2.273
1981 05 21 1.706
1981 05 22 1.976
1981 05 23 1.855
1981 05 24 1.909
1981 05 25 1.761
1981 05 26 1.912
1981 05 27 1.283
1981 05 28 1.628
1981 05 29 1.596
1981 05 30 1.553
1981 05 31 1.302
1981 06 01 1.819
1981 06 02 1.595
1981 06 03 1.051
1981 06 04 1.738
1981 06 05 2.010
1981 06 06 2.588
1981 06 07 3.365
1981 06 08 1.515
1981 06 09 1.570
1981 06 10 1.720
1981 06 11 1.654
1981 06 12 1.576
1981 06 13 1.760
1981 06 14 1.549
1981 06 15 1.721
1981 06 16 1.620
1981 06 17 1.758
1981 06 18 1.388
1981 06 19 1.564
1981 06 20 1.722
1981 06 21 1.551
1981 06 22 1.562
1981 06 23 1.638
1981 06 24 1.310
1981 06 25 1.213
1981 06 26 1.412
1981 06 27 1.468
1981 06 28 1.311
1981 06 29 1.598
1981 06 30 1.638
1981 07 01 1.666
1981 07 02 1.627
1981 07 03 1.399
1981 07 04 1.563
1981 07 05 2.065
1981 07 06 1.197
1981 07 07 1.490
1981 07 08 1.338
1981 07 09 1.114
1981 07 10 1.451
1981 07 11 1.334
1981 07 12 1.441
1981 07 13 1.447
1981 07 14 1.656
1981 07 15 1.630
1981 07 16 1.569
1981 07 17 1.561
1981 07 18 1.293
1981 07 19 1.305
1981 07 20 1.265
1981 07 21 1.142
1981 07 22 1.397
1981 07 23 1.417
1981 07 24 1.077
1981 07 25 1.415
1981 07 26 1.497
1981 07 27 1.449
1981 07 28 1.344
1981 07 29 1.331
1981 07 30 1.398
1981 07 31 1.387
1981 08 01 1.496
1981 08 02 1.420
1981 08 03 1.595
1981 08 04 1.624
1981 08 05 1.479
1981 08 06 1.483
1981 08 07 1.492
1981 08 08 1.575
1981 08 09 1.587
1981 08 10 1.535
1981 08 11 1.565
1981 08 12 1.601
1981 08 13 1.457
1981 08 14 1.296
1981 08 15 1.240
1981 08 16 1.606
1981 08 17 1.410
1981 08 18 1.567
1981 08 19 1.416
1981 08 20 1.409
1981 08 21 1.374
1981 08 22 1.126
1981 08 23 1.264
1981 08 24 1.428
1981 08 25 1.498
1981 08 26 1.383
1981 08 27 1.517
1981 08 28 1.527
1981 08 29 1.523
1981 08 30 1.464
1981 08 31 1.346
1981 09 01 1.289
1981 09 02 1.254
1981 09 03 1.649
1981 09 04 1.667
1981 09 05 1.344
1981 09 06 1.278
1981 09 07 1.282
1981 09 08 1.238
1981 09 09 1.653
1981 09 10 1.401
1981 09 11 1.357
1981 09 12 1.398
1981 09 13 1.443
1981 09 14 1.358
1981 09 15 1.379
1981 09 16 1.350
1981 09 17 1.314
1981 09 18 1.552
1981 09 19 1.589
1981 09 20 1.586
1981 09 21 1.520
1981 09 22 1.509
1981 09 23 1.495
1981 09 24 1.465
1981 09 25 1.387
1981 09 26 1.248
1981 09 27 1.401
1981 09 28 2.425
1981 09 29 1.971
1981 09 30 1.401
1981 10 01 0.923
1981 10 02 1.308
1981 10 03 2.076
1981 10 04 2.415
1981 10 05 2.303
1981 10 06 2.005
1981 10 07 2.012
1981 10 08 3.398
1981 10 09 3.283
1981 10 10 3.531
1981 10 11 1.730
1981 10 12 2.240
1981 10 13 3.068
1981 10 14 3.018
1981 10 15 2.583
1981 10 16 2.583
1981 10 17 3.725
1981 10 18 3.139
1981 10 19 2.898
1981 10 20 2.695
1981 10 21 3.167
1981 10 22 3.079
1981 10 23 3.282
1981 10 24 3.081
1981 10 25 3.225
1981 10 26 3.049
1981 10 27 3.489
1981 10 28 2.324
1981 10 29 2.335
1981 10 30 3.106
1981 10 31 3.074
1981 11 01 2.330
1981 11 02 3.153
1981 11 03 2.840
1981 11 04 2.730
1981 11 05 3.387
1981 11 06 4.047
1981 11 07 2.833
1981 11 08 3.274
1981 11 09 2.932
1981 11 10 2.390
1981 11 11 2.266
1981 11 12 2.774
1981 11 13 2.432
1981 11 14 1.815
1981 11 15 2.161
1981 11 16 2.637
1981 11 17 2.327
1981 11 18 2.844
1981 11 19 2.966
1981 11 20 3.168
1981 11 21 2.909
1981 11 22 3.597
1981 11 23 3.650
1981 11 24 3.972
1981 11 25 3.983
1981 11 26 3.227
1981 11 27 3.547
1981 11 28 3.535
1981 11 29 3.429
1981 11 30 3.063
1981 12 01 3.282
1981 12 02 3.868
1981 12 03 3.369
1981 12 04 2.968
1981 12 05 3.417
1981 12 06 4.044
1981 12 07 3.656
1981 12 08 4.122
1981 12 09 2.886
1981 12 10 3.657
1981 12 11 4.321
1981 12 12 3.423
1981 12 13 3.518
1981 12 14 4.522
1981 12 15 4.398
1981 12 16 3.276
1981 12 17 3.426
1981 12 18 3.666
1981 12 19 4.426
1981 12 20 4.563
1981 12 21 4.596
1981 12 22 4.009
1981 12 23 3.541
1981 12 24 4.934
1981 12 25 4.946
1981 12 26 4.744
1981 12 27 4.444
1981 12 28 3.103
1981 12 29 3.954
1981 12 30 3.921
1981 12 31 2.720
1982 01 01 3.366
1982 01 02 2.480
1982 01 03 2.122
1982 01 04 3.165
1982 01 05 4.353
1982 01 06 2.744
1982 01 07 3.195
1982 01 08 3.016
1982 01 09 3.609
1982 01 10 2.945
1982 01 11 4.136
1982 01 12 3.980
1982 01 13 3.895
1982 01 14 3.523
1982 01 15 3.959
1982 01 16 3.224
1982 01 17 4.090
1982 01 18 4.252
1982 01 19 4.269
1982 01 20 3.037
1982 01 21 3.240
1982 01 22 2.651
1982 01 23 2.451
1982 01 24 2.656
1982 01 25 3.085
1982 01 26 3.336
1982 01 27 2.976
1982 01 28 3.155
1982 01 29 1.860
1982 01 30 2.991
1982 01 31 3.446
1982 02 01 2.025
1982 02 02 1.884
1982 02 03 2.966
1982 02 04 3.095
1982 02 05 3.888
1982 02 06 3.780
1982 02 07 2.843
1982 02 08 3.724
1982 02 09 4.027
1982 02 10 4.468
1982 02 11 4.772
1982 02 12 4.204
1982 02 13 4.323
1982 02 14 4.019
1982 02 15 4.495
1982 02 16 3.787
1982 02 17 4.368
1982 02 18 4.551
1982 02 19 4.397
1982 02 20 4.330
1982 02 21 3.934
1982 02 22 4.562
1982 02 23 3.737
1982 02 24 2.731
1982 02 25 3.082
1982 02 26 3.534
1982 02 27 3.325
1982 02 28 4.136
1982 03 01 4.133
1982 03 02 3.364
1982 03 03 2.543
1982 03 04 2.437
1982 03 05 3.719
1982 03 06 3.399
1982 03 07 2.162
1982 03 08 1.725
1982 03 09 2.365
1982 03 10 2.743
1982 03 11 4.234
1982 03 12 3.485
1982 03 13 3.717
1982 03 14 2.364
1982 03 15 4.016
1982 03 16 4.064
1982 03 17 3.933
1982 03 18 3.461
1982 03 19 3.497
1982 03 20 2.790
1982 03 21 3.669
1982 03 22 3.743
1982 03 23 3.379
1982 03 24 3.720
1982 03 25 2.917
1982 03 26 3.763
1982 03 27 3.325
1982 03 28 3.710
1982 03 29 2.972
1982 03 30 3.870
1982 03 31 3.948
1982 04 01 3.813
1982 04 02 3.888
1982 04 03 3.843
1982 04 04 3.348
1982 04 05 3.425
1982 04 06 3.576
1982 04 07 3.588
1982 04 08 3.286
1982 04 09 3.450
1982 04 10 2.413
1982 04 11 2.914
1982 04 12 1.761
1982 04 13 1.824
1982 04 14 3.702
1982 04 15 2.380
1982 04 16 3.127
1982 04 17 3.429
1982 04 18 2.956
1982 04 19 2.651
1982 04 20 3.118
1982 04 21 2.447
1982 04 22 2.637
1982 04 23 3.446
1982 04 24 3.118
1982 04 25 3.030
1982 04 26 2.741
1982 04 27 2.748
1982 04 28 2.723
1982 04 29 2.303
1982 04 30 2.435
1982 05 01 2.360
1982 05 02 2.516
1982 05 03 2.684
1982 05 04 2.673
1982 05 05 2.174
1982 05 06 2.617
1982 05 07 2.527
1982 05 08 2.530
1982 05 09 2.360
1982 05 10 2.538
1982 05 11 2.669
1982 05 12 2.555
1982 05 13 2.638
1982 05 14 2.336
1982 05 15 2.518
1982 05 16 2.335
1982 05 17 2.297
1982 05 18 2.527
1982 05 19 3.506
1982 05 20 2.500
1982 05 21 3.675
1982 05 22 2.496
1982 05 23 2.188
1982 05 24 2.385
1982 05 25 2.066
1982 05 26 2.151
1982 05 27 2.007
1982 05 28 2.080
1982 05 29 2.151
1982 05 30 2.348
1982 05 31 2.531
1982 06 01 2.230
1982 06 02 1.994
1982 06 03 1.970
1982 06 04 1.904
1982 06 05 2.239
1982 06 06 1.978
1982 06 07 1.931
1982 06 08 2.081
1982 06 09 1.955
1982 06 10 2.102
1982 06 11 1.818
1982 06 12 2.187
1982 06 13 1.979
1982 06 14 2.062
1982 06 15 1.986
1982 06 16 2.140
1982 06 17 2.001
1982 06 18 1.909
1982 06 19 1.725
1982 06 20 1.899
1982 06 21 1.930
1982 06 22 1.808
1982 06 23 1.668
1982 06 24 1.557
