year month day evapotransp_gleam
1980 01 01 3.459
1980 01 02 3.332
1980 01 03 2.021
1980 01 04 4.113
1980 01 05 3.771
1980 01 06 3.144
1980 01 07 3.701
1980 01 08 4.359
1980 01 09 4.829
1980 01 10 4.702
1980 01 11 3.559
1980 01 12 2.548
1980 01 13 1.456
1980 01 14 1.525
1980 01 15 1.388
1980 01 16 2.566
1980 01 17 4.461
1980 01 18 4.421
1980 01 19 4.352
1980 01 20 4.411
1980 01 21 4.843
1980 01 22 4.748
1980 01 23 4.648
1980 01 24 4.910
1980 01 25 4.197
1980 01 26 3.911
1980 01 27 4.196
1980 01 28 3.365
1980 01 29 3.264
1980 01 30 2.346
1980 01 31 2.450
1980 02 01 2.818
1980 02 02 2.423
1980 02 03 2.545
1980 02 04 3.967
1980 02 05 4.358
1980 02 06 4.082
1980 02 07 4.637
1980 02 08 4.477
1980 02 09 4.427
1980 02 10 4.746
1980 02 11 4.388
1980 02 12 4.179
1980 02 13 3.225
1980 02 14 2.572
1980 02 15 1.872
1980 02 16 1.882
1980 02 17 3.157
1980 02 18 1.601
1980 02 19 3.102
1980 02 20 4.430
1980 02 21 3.922
1980 02 22 4.584
1980 02 23 4.429
1980 02 24 4.258
1980 02 25 4.133
1980 02 26 4.348
1980 02 27 4.184
1980 02 28 4.204
1980 02 29 4.457
1980 03 01 4.036
1980 03 02 3.721
1980 03 03 3.534
1980 03 04 3.895
1980 03 05 3.847
1980 03 06 4.293
1980 03 07 3.721
1980 03 08 3.858
1980 03 09 4.227
1980 03 10 4.358
1980 03 11 3.949
1980 03 12 3.749
1980 03 13 3.772
1980 03 14 4.129
1980 03 15 4.114
1980 03 16 4.267
1980 03 17 3.705
1980 03 18 3.918
1980 03 19 3.550
1980 03 20 3.718
1980 03 21 3.705
1980 03 22 3.455
1980 03 23 3.304
1980 03 24 3.044
1980 03 25 2.828
1980 03 26 3.842
1980 03 27 3.726
1980 03 28 3.413
1980 03 29 3.289
1980 03 30 3.098
1980 03 31 2.929
1980 04 01 3.274
1980 04 02 4.151
1980 04 03 3.772
1980 04 04 3.621
1980 04 05 3.424
1980 04 06 3.320
1980 04 07 3.451
1980 04 08 2.408
1980 04 09 3.648
1980 04 10 3.571
1980 04 11 3.581
1980 04 12 3.560
1980 04 13 3.636
1980 04 14 1.874
1980 04 15 3.282
1980 04 16 2.974
1980 04 17 2.615
1980 04 18 2.554
1980 04 19 2.680
1980 04 20 2.143
1980 04 21 2.705
1980 04 22 2.245
1980 04 23 2.091
1980 04 24 2.892
1980 04 25 2.635
1980 04 26 2.109
1980 04 27 2.292
1980 04 28 1.963
1980 04 29 2.145
1980 04 30 2.415
1980 05 01 2.389
1980 05 02 2.435
1980 05 03 2.764
1980 05 04 2.510
1980 05 05 2.428
1980 05 06 1.966
1980 05 07 1.550
1980 05 08 1.899
1980 05 09 1.436
1980 05 10 1.682
1980 05 11 1.847
1980 05 12 1.788
1980 05 13 1.247
1980 05 14 1.309
1980 05 15 1.076
1980 05 16 1.271
1980 05 17 1.460
1980 05 18 1.651
1980 05 19 1.689
1980 05 20 1.454
1980 05 21 1.404
1980 05 22 1.660
1980 05 23 1.400
1980 05 24 1.300
1980 05 25 1.181
1980 05 26 1.232
1980 05 27 0.764
1980 05 28 1.263
1980 05 29 1.377
1980 05 30 1.302
1980 05 31 0.940
1980 06 01 1.275
1980 06 02 1.183
1980 06 03 0.920
1980 06 04 1.119
1980 06 05 0.691
1980 06 06 0.825
1980 06 07 0.722
1980 06 08 0.727
1980 06 09 0.755
1980 06 10 1.077
1980 06 11 1.076
1980 06 12 1.022
1980 06 13 0.991
1980 06 14 1.048
1980 06 15 0.849
1980 06 16 0.777
1980 06 17 0.508
1980 06 18 0.719
1980 06 19 0.977
1980 06 20 0.796
1980 06 21 1.082
1980 06 22 1.127
1980 06 23 1.077
1980 06 24 1.014
1980 06 25 1.053
1980 06 26 1.140
1980 06 27 1.659
1980 06 28 0.751
1980 06 29 0.539
1980 06 30 0.826
1980 07 01 0.966
1980 07 02 0.600
1980 07 03 0.875
1980 07 04 0.817
1980 07 05 0.704
1980 07 06 0.450
1980 07 07 0.469
1980 07 08 0.864
1980 07 09 0.667
1980 07 10 0.758
1980 07 11 0.800
1980 07 12 0.839
1980 07 13 0.830
1980 07 14 0.896
1980 07 15 0.833
1980 07 16 0.681
1980 07 17 0.771
1980 07 18 0.819
1980 07 19 0.753
1980 07 20 0.810
1980 07 21 0.801
1980 07 22 0.764
1980 07 23 0.770
1980 07 24 0.695
1980 07 25 0.588
1980 07 26 0.759
1980 07 27 0.737
1980 07 28 0.742
1980 07 29 0.562
1980 07 30 0.798
1980 07 31 0.738
1980 08 01 0.531
1980 08 02 0.579
1980 08 03 0.606
1980 08 04 0.383
1980 08 05 0.728
1980 08 06 0.750
1980 08 07 0.713
1980 08 08 0.714
1980 08 09 0.663
1980 08 10 0.448
1980 08 11 0.607
1980 08 12 0.672
1980 08 13 0.547
1980 08 14 0.627
1980 08 15 0.586
1980 08 16 0.664
1980 08 17 0.597
1980 08 18 0.709
1980 08 19 0.675
1980 08 20 0.678
1980 08 21 0.689
1980 08 22 0.680
1980 08 23 0.687
1980 08 24 0.698
1980 08 25 0.659
1980 08 26 0.647
1980 08 27 0.636
1980 08 28 0.378
1980 08 29 0.544
1980 08 30 0.492
1980 08 31 0.629
1980 09 01 0.611
1980 09 02 0.604
1980 09 03 0.618
1980 09 04 0.635
1980 09 05 0.535
1980 09 06 0.572
1980 09 07 0.548
1980 09 08 0.401
1980 09 09 0.387
1980 09 10 0.575
1980 09 11 0.500
1980 09 12 0.339
1980 09 13 0.521
1980 09 14 0.636
1980 09 15 0.603
1980 09 16 0.586
1980 09 17 0.528
1980 09 18 0.443
1980 09 19 0.425
1980 09 20 0.607
1980 09 21 0.591
1980 09 22 0.560
1980 09 23 0.714
1980 09 24 0.587
1980 09 25 1.249
1980 09 26 1.998
1980 09 27 0.972
1980 09 28 0.941
1980 09 29 0.615
1980 09 30 1.452
1980 10 01 0.666
1980 10 02 0.842
1980 10 03 0.690
1980 10 04 0.555
1980 10 05 0.513
1980 10 06 0.493
1980 10 07 0.438
1980 10 08 0.608
1980 10 09 0.718
1980 10 10 0.851
1980 10 11 0.942
1980 10 12 1.768
1980 10 13 3.562
1980 10 14 2.111
1980 10 15 1.191
1980 10 16 1.690
1980 10 17 1.418
1980 10 18 1.443
1980 10 19 1.053
1980 10 20 0.760
1980 10 21 0.807
1980 10 22 0.771
1980 10 23 0.764
1980 10 24 0.730
1980 10 25 0.669
1980 10 26 0.696
1980 10 27 0.672
1980 10 28 0.656
1980 10 29 0.641
1980 10 30 0.645
1980 10 31 0.706
1980 11 01 0.966
1980 11 02 0.587
1980 11 03 0.515
1980 11 04 0.721
1980 11 05 1.806
1980 11 06 1.109
1980 11 07 1.981
1980 11 08 1.942
1980 11 09 2.452
1980 11 10 3.466
1980 11 11 3.220
1980 11 12 3.659
1980 11 13 2.455
1980 11 14 2.336
1980 11 15 2.206
1980 11 16 2.114
1980 11 17 1.900
1980 11 18 2.129
1980 11 19 2.005
1980 11 20 1.676
1980 11 21 1.830
1980 11 22 1.987
1980 11 23 1.954
1980 11 24 1.577
1980 11 25 1.036
1980 11 26 2.772
1980 11 27 2.470
1980 11 28 2.612
1980 11 29 2.898
1980 11 30 3.520
1980 12 01 3.549
1980 12 02 2.000
1980 12 03 2.927
1980 12 04 3.806
1980 12 05 3.059
1980 12 06 3.480
1980 12 07 3.347
1980 12 08 4.040
1980 12 09 4.443
1980 12 10 2.927
1980 12 11 4.616
1980 12 12 3.444
1980 12 13 3.075
1980 12 14 2.277
1980 12 15 2.328
1980 12 16 1.950
1980 12 17 2.694
1980 12 18 2.236
1980 12 19 3.898
1980 12 20 4.563
1980 12 21 4.303
1980 12 22 4.332
1980 12 23 4.570
1980 12 24 4.209
1980 12 25 4.130
1980 12 26 3.946
1980 12 27 4.005
1980 12 28 3.994
1980 12 29 3.905
1980 12 30 2.897
1980 12 31 1.852
1981 01 01 2.071
1981 01 02 2.433
1981 01 03 4.524
1981 01 04 4.867
1981 01 05 4.637
1981 01 06 4.171
1981 01 07 4.260
1981 01 08 4.195
1981 01 09 4.406
1981 01 10 3.756
1981 01 11 3.878
1981 01 12 2.200
1981 01 13 2.054
1981 01 14 1.894
1981 01 15 4.570
1981 01 16 4.606
1981 01 17 4.821
1981 01 18 4.049
1981 01 19 4.178
1981 01 20 4.408
1981 01 21 4.278
1981 01 22 4.212
1981 01 23 3.834
1981 01 24 4.165
1981 01 25 3.964
1981 01 26 4.005
1981 01 27 3.153
1981 01 28 3.765
1981 01 29 4.145
1981 01 30 4.156
1981 01 31 4.434
1981 02 01 4.036
1981 02 02 4.510
1981 02 03 4.307
1981 02 04 4.707
1981 02 05 4.133
1981 02 06 4.330
1981 02 07 4.308
1981 02 08 3.518
1981 02 09 3.825
1981 02 10 3.512
1981 02 11 2.403
1981 02 12 4.190
1981 02 13 3.981
1981 02 14 3.063
1981 02 15 3.561
1981 02 16 3.071
1981 02 17 3.466
1981 02 18 3.368
1981 02 19 3.495
1981 02 20 3.166
1981 02 21 3.064
1981 02 22 3.506
1981 02 23 2.555
1981 02 24 2.794
1981 02 25 2.161
1981 02 26 2.409
1981 02 27 2.457
1981 02 28 3.168
1981 03 01 3.064
1981 03 02 3.041
1981 03 03 2.923
1981 03 04 2.915
1981 03 05 2.498
1981 03 06 3.073
1981 03 07 4.429
1981 03 08 3.507
1981 03 09 3.947
1981 03 10 2.139
1981 03 11 2.150
1981 03 12 4.010
1981 03 13 4.193
1981 03 14 3.630
1981 03 15 3.720
1981 03 16 3.822
1981 03 17 3.632
1981 03 18 3.718
1981 03 19 2.362
1981 03 20 1.532
1981 03 21 3.067
1981 03 22 2.508
1981 03 23 1.991
1981 03 24 2.885
1981 03 25 2.174
1981 03 26 1.874
1981 03 27 2.415
1981 03 28 1.800
1981 03 29 2.191
1981 03 30 2.622
1981 03 31 3.117
1981 04 01 3.129
1981 04 02 2.771
1981 04 03 2.628
1981 04 04 3.142
1981 04 05 2.941
1981 04 06 2.857
1981 04 07 2.374
1981 04 08 2.878
1981 04 09 2.814
1981 04 10 3.037
1981 04 11 2.927
1981 04 12 2.586
1981 04 13 2.789
1981 04 14 2.705
1981 04 15 3.470
1981 04 16 3.400
1981 04 17 3.342
1981 04 18 2.314
1981 04 19 2.497
1981 04 20 2.640
1981 04 21 2.955
1981 04 22 2.244
1981 04 23 3.002
1981 04 24 2.493
1981 04 25 2.154
1981 04 26 3.105
1981 04 27 2.381
1981 04 28 2.835
1981 04 29 2.967
1981 04 30 2.659
1981 05 01 2.675
1981 05 02 1.914
1981 05 03 1.593
1981 05 04 2.135
1981 05 05 2.282
1981 05 06 2.411
1981 05 07 1.951
1981 05 08 1.596
1981 05 09 1.881
1981 05 10 1.807
1981 05 11 2.230
1981 05 12 2.314
1981 05 13 2.499
1981 05 14 2.521
1981 05 15 2.520
1981 05 16 2.447
1981 05 17 2.267
1981 05 18 1.533
1981 05 19 1.886
1981 05 20 1.298
1981 05 21 1.817
1981 05 22 1.841
1981 05 23 1.398
1981 05 24 1.192
1981 05 25 1.568
1981 05 26 1.480
1981 05 27 1.634
1981 05 28 1.903
1981 05 29 1.984
1981 05 30 1.916
1981 05 31 1.744
1981 06 01 1.784
1981 06 02 1.644
1981 06 03 1.680
1981 06 04 1.764
1981 06 05 1.397
1981 06 06 1.023
1981 06 07 1.476
1981 06 08 2.248
1981 06 09 2.411
1981 06 10 1.244
1981 06 11 1.967
1981 06 12 1.566
1981 06 13 1.170
1981 06 14 1.609
1981 06 15 1.604
1981 06 16 1.682
1981 06 17 1.795
1981 06 18 1.805
1981 06 19 1.730
1981 06 20 1.759
1981 06 21 1.693
1981 06 22 1.501
1981 06 23 0.908
1981 06 24 0.964
1981 06 25 1.578
1981 06 26 1.448
1981 06 27 0.793
1981 06 28 1.516
1981 06 29 1.475
1981 06 30 1.490
1981 07 01 1.516
1981 07 02 1.499
1981 07 03 1.386
1981 07 04 0.848
1981 07 05 1.000
1981 07 06 0.970
1981 07 07 0.802
1981 07 08 0.780
1981 07 09 0.740
1981 07 10 1.081
1981 07 11 1.108
1981 07 12 1.379
1981 07 13 1.415
1981 07 14 1.353
1981 07 15 1.276
1981 07 16 1.076
1981 07 17 0.780
1981 07 18 1.112
1981 07 19 1.208
1981 07 20 1.313
1981 07 21 1.311
1981 07 22 1.320
1981 07 23 1.346
1981 07 24 1.185
1981 07 25 1.247
1981 07 26 1.188
1981 07 27 1.167
1981 07 28 1.154
1981 07 29 1.059
1981 07 30 0.877
1981 07 31 0.912
1981 08 01 1.215
1981 08 02 1.201
1981 08 03 1.177
1981 08 04 0.848
1981 08 05 0.748
1981 08 06 1.152
1981 08 07 0.934
1981 08 08 1.089
1981 08 09 1.107
1981 08 10 1.033
1981 08 11 1.062
1981 08 12 1.049
1981 08 13 1.070
1981 08 14 1.082
1981 08 15 1.042
1981 08 16 1.013
1981 08 17 0.916
1981 08 18 0.989
1981 08 19 0.836
1981 08 20 0.787
1981 08 21 0.977
1981 08 22 0.941
1981 08 23 0.913
1981 08 24 0.883
1981 08 25 0.874
1981 08 26 0.951
1981 08 27 0.915
1981 08 28 0.909
1981 08 29 0.887
1981 08 30 0.883
1981 08 31 0.861
1981 09 01 0.787
1981 09 02 0.511
1981 09 03 0.617
1981 09 04 0.911
1981 09 05 0.918
1981 09 06 0.865
1981 09 07 0.829
1981 09 08 0.847
1981 09 09 0.792
1981 09 10 0.780
1981 09 11 0.769
1981 09 12 0.771
1981 09 13 0.764
1981 09 14 0.787
1981 09 15 0.769
1981 09 16 0.771
1981 09 17 0.696
1981 09 18 0.764
1981 09 19 0.754
1981 09 20 0.735
1981 09 21 0.720
1981 09 22 0.722
1981 09 23 0.599
1981 09 24 0.677
1981 09 25 0.683
1981 09 26 0.674
1981 09 27 0.660
1981 09 28 0.685
1981 09 29 0.622
1981 09 30 1.042
1981 10 01 2.341
1981 10 02 2.465
1981 10 03 1.594
1981 10 04 2.867
1981 10 05 2.732
1981 10 06 2.225
1981 10 07 1.482
1981 10 08 1.198
1981 10 09 1.487
1981 10 10 0.632
1981 10 11 1.998
1981 10 12 2.245
1981 10 13 3.652
1981 10 14 3.478
1981 10 15 2.867
1981 10 16 3.554
1981 10 17 3.264
1981 10 18 1.827
1981 10 19 1.405
1981 10 20 3.081
1981 10 21 3.165
1981 10 22 3.307
1981 10 23 2.608
1981 10 24 3.164
1981 10 25 3.240
1981 10 26 3.039
1981 10 27 3.081
1981 10 28 1.939
1981 10 29 3.254
1981 10 30 1.181
1981 10 31 1.225
1981 11 01 1.955
1981 11 02 1.740
1981 11 03 2.403
1981 11 04 4.062
1981 11 05 2.487
1981 11 06 3.586
1981 11 07 3.827
1981 11 08 3.713
1981 11 09 3.948
1981 11 10 3.293
1981 11 11 2.815
1981 11 12 1.984
1981 11 13 2.914
1981 11 14 1.670
1981 11 15 2.500
1981 11 16 3.431
1981 11 17 2.401
1981 11 18 4.016
1981 11 19 2.874
1981 11 20 4.180
1981 11 21 3.155
1981 11 22 1.935
1981 11 23 2.534
1981 11 24 3.718
1981 11 25 3.874
1981 11 26 2.961
1981 11 27 3.270
1981 11 28 4.132
1981 11 29 4.177
1981 11 30 4.001
1981 12 01 3.519
1981 12 02 4.342
1981 12 03 4.454
1981 12 04 4.711
1981 12 05 4.431
1981 12 06 4.097
1981 12 07 4.001
1981 12 08 4.397
1981 12 09 4.820
1981 12 10 3.330
1981 12 11 4.919
1981 12 12 4.731
1981 12 13 3.108
1981 12 14 4.651
1981 12 15 4.964
1981 12 16 4.820
1981 12 17 3.519
1981 12 18 4.499
1981 12 19 4.592
1981 12 20 4.480
1981 12 21 4.554
1981 12 22 4.451
1981 12 23 4.771
1981 12 24 4.821
1981 12 25 4.706
1981 12 26 4.669
1981 12 27 3.724
1981 12 28 2.232
1981 12 29 3.325
1981 12 30 2.504
1981 12 31 1.415
