year month day evapotransp_gleam
1980 01 01 3.783
1980 01 02 3.650
1980 01 03 4.114
1980 01 04 3.909
1980 01 05 3.882
1980 01 06 3.985
1980 01 07 4.005
1980 01 08 3.881
1980 01 09 3.868
1980 01 10 3.749
1980 01 11 3.856
1980 01 12 4.059
1980 01 13 3.739
1980 01 14 3.930
1980 01 15 4.497
1980 01 16 4.885
1980 01 17 4.373
1980 01 18 4.951
1980 01 19 4.304
1980 01 20 4.612
1980 01 21 4.695
1980 01 22 4.016
1980 01 23 5.138
1980 01 24 4.698
1980 01 25 4.275
1980 01 26 4.234
1980 01 27 4.217
1980 01 28 4.454
1980 01 29 3.883
1980 01 30 4.311
1980 01 31 4.019
1980 02 01 4.454
1980 02 02 5.042
1980 02 03 5.769
1980 02 04 4.502
1980 02 05 4.847
1980 02 06 4.583
1980 02 07 4.356
1980 02 08 4.448
1980 02 09 4.679
1980 02 10 4.078
1980 02 11 4.240
1980 02 12 3.672
1980 02 13 4.206
1980 02 14 4.383
1980 02 15 4.229
1980 02 16 4.067
1980 02 17 4.947
1980 02 18 5.590
1980 02 19 5.037
1980 02 20 4.239
1980 02 21 4.269
1980 02 22 4.149
1980 02 23 4.275
1980 02 24 4.323
1980 02 25 4.264
1980 02 26 4.103
1980 02 27 4.026
1980 02 28 4.310
1980 02 29 4.357
1980 03 01 4.417
1980 03 02 3.946
1980 03 03 4.416
1980 03 04 4.476
1980 03 05 3.793
1980 03 06 4.339
1980 03 07 4.735
1980 03 08 4.490
1980 03 09 4.285
1980 03 10 4.491
1980 03 11 3.284
1980 03 12 3.990
1980 03 13 4.203
1980 03 14 4.624
1980 03 15 4.677
1980 03 16 3.301
1980 03 17 3.948
1980 03 18 4.686
1980 03 19 4.488
1980 03 20 3.729
1980 03 21 3.759
1980 03 22 4.487
1980 03 23 3.851
1980 03 24 4.333
1980 03 25 3.576
1980 03 26 3.998
1980 03 27 4.269
1980 03 28 4.234
1980 03 29 4.248
1980 03 30 3.446
1980 03 31 3.079
1980 04 01 3.975
1980 04 02 3.478
1980 04 03 4.418
1980 04 04 4.203
1980 04 05 4.662
1980 04 06 4.223
1980 04 07 3.895
1980 04 08 4.359
1980 04 09 4.311
1980 04 10 4.819
1980 04 11 4.811
1980 04 12 4.649
