year month day evapotransp_gleam
1980 01 01 2.374
1980 01 02 1.126
1980 01 03 1.855
1980 01 04 3.816
1980 01 05 4.264
1980 01 06 4.306
1980 01 07 3.767
1980 01 08 3.041
1980 01 09 4.201
1980 01 10 3.709
1980 01 11 3.696
1980 01 12 2.445
1980 01 13 1.148
1980 01 14 2.431
1980 01 15 2.211
1980 01 16 0.857
1980 01 17 2.874
1980 01 18 2.866
1980 01 19 5.079
1980 01 20 4.794
1980 01 21 4.539
1980 01 22 4.274
1980 01 23 5.226
1980 01 24 4.724
1980 01 25 3.963
1980 01 26 3.524
1980 01 27 2.465
1980 01 28 4.196
1980 01 29 3.312
1980 01 30 4.074
1980 01 31 4.225
1980 02 01 4.068
1980 02 02 3.675
1980 02 03 4.015
1980 02 04 3.701
1980 02 05 4.675
1980 02 06 4.734
1980 02 07 4.720
1980 02 08 4.300
1980 02 09 3.730
1980 02 10 4.311
1980 02 11 4.367
1980 02 12 4.418
1980 02 13 2.847
1980 02 14 2.754
1980 02 15 3.671
1980 02 16 2.861
1980 02 17 2.537
1980 02 18 3.047
1980 02 19 3.066
1980 02 20 3.956
1980 02 21 3.519
1980 02 22 3.734
1980 02 23 3.616
1980 02 24 3.723
1980 02 25 3.826
1980 02 26 4.008
1980 02 27 4.150
1980 02 28 3.844
1980 02 29 3.957
1980 03 01 4.204
1980 03 02 3.744
1980 03 03 3.796
1980 03 04 3.688
1980 03 05 3.759
1980 03 06 4.196
1980 03 07 4.138
1980 03 08 4.189
1980 03 09 4.152
1980 03 10 4.428
1980 03 11 4.581
1980 03 12 4.317
1980 03 13 3.782
1980 03 14 4.454
1980 03 15 3.100
1980 03 16 4.243
1980 03 17 3.282
1980 03 18 3.064
1980 03 19 3.700
1980 03 20 3.152
1980 03 21 3.655
1980 03 22 3.568
1980 03 23 3.175
1980 03 24 2.827
1980 03 25 3.688
1980 03 26 2.954
1980 03 27 3.580
1980 03 28 3.572
1980 03 29 3.251
1980 03 30 3.332
1980 03 31 2.737
1980 04 01 3.131
1980 04 02 1.730
1980 04 03 1.642
1980 04 04 2.255
1980 04 05 1.547
1980 04 06 2.421
1980 04 07 1.262
1980 04 08 2.435
1980 04 09 3.053
1980 04 10 3.738
1980 04 11 3.523
1980 04 12 3.446
1980 04 13 3.781
1980 04 14 3.209
1980 04 15 3.168
1980 04 16 1.097
1980 04 17 2.293
1980 04 18 2.568
1980 04 19 2.833
1980 04 20 3.017
1980 04 21 1.780
1980 04 22 2.326
1980 04 23 2.323
1980 04 24 1.626
1980 04 25 2.070
1980 04 26 2.187
1980 04 27 1.663
1980 04 28 2.261
1980 04 29 2.041
1980 04 30 1.847
1980 05 01 2.509
1980 05 02 2.228
1980 05 03 2.927
1980 05 04 2.626
1980 05 05 0.878
1980 05 06 1.426
1980 05 07 1.580
1980 05 08 1.796
1980 05 09 1.982
1980 05 10 2.332
1980 05 11 2.415
1980 05 12 2.520
1980 05 13 1.724
1980 05 14 1.385
1980 05 15 1.555
1980 05 16 1.795
1980 05 17 2.339
1980 05 18 2.180
1980 05 19 1.745
1980 05 20 1.422
1980 05 21 1.336
1980 05 22 1.856
1980 05 23 1.699
1980 05 24 1.523
1980 05 25 1.380
1980 05 26 1.344
1980 05 27 1.476
1980 05 28 1.585
1980 05 29 1.864
1980 05 30 1.619
1980 05 31 1.851
1980 06 01 1.128
1980 06 02 1.615
1980 06 03 1.814
1980 06 04 0.513
1980 06 05 0.285
1980 06 06 0.949
