year month day evapotransp_gleam
1980 01 01 4.287
1980 01 02 4.319
1980 01 03 3.829
1980 01 04 3.746
1980 01 05 4.328
1980 01 06 4.171
1980 01 07 3.896
1980 01 08 3.046
1980 01 09 3.483
1980 01 10 4.032
1980 01 11 4.316
1980 01 12 4.505
1980 01 13 4.524
1980 01 14 4.101
1980 01 15 3.820
1980 01 16 3.535
1980 01 17 5.212
1980 01 18 4.794
1980 01 19 4.673
1980 01 20 4.396
1980 01 21 4.808
1980 01 22 4.551
1980 01 23 3.513
1980 01 24 3.948
1980 01 25 2.009
1980 01 26 2.645
1980 01 27 3.530
1980 01 28 4.125
1980 01 29 4.843
1980 01 30 4.652
1980 01 31 2.353
1980 02 01 5.351
1980 02 02 4.452
1980 02 03 4.212
1980 02 04 4.780
1980 02 05 3.865
1980 02 06 3.465
1980 02 07 4.183
1980 02 08 4.423
1980 02 09 4.340
1980 02 10 3.135
1980 02 11 3.684
1980 02 12 3.349
1980 02 13 4.282
1980 02 14 4.679
1980 02 15 4.776
1980 02 16 5.551
1980 02 17 3.536
1980 02 18 4.080
1980 02 19 3.838
1980 02 20 3.488
1980 02 21 3.620
1980 02 22 5.139
1980 02 23 4.384
1980 02 24 2.317
1980 02 25 3.126
1980 02 26 3.514
1980 02 27 3.322
1980 02 28 3.604
1980 02 29 3.711
1980 03 01 3.872
1980 03 02 4.763
1980 03 03 4.337
1980 03 04 4.732
1980 03 05 5.143
1980 03 06 4.588
1980 03 07 4.889
1980 03 08 4.199
1980 03 09 3.968
1980 03 10 4.663
1980 03 11 4.271
1980 03 12 3.751
1980 03 13 2.803
1980 03 14 3.223
1980 03 15 3.116
1980 03 16 2.744
1980 03 17 2.883
1980 03 18 3.920
1980 03 19 4.414
1980 03 20 3.207
1980 03 21 3.293
1980 03 22 3.728
1980 03 23 3.053
1980 03 24 3.464
1980 03 25 3.587
1980 03 26 3.403
1980 03 27 2.911
1980 03 28 2.501
1980 03 29 3.268
1980 03 30 2.512
1980 03 31 3.078
1980 04 01 2.795
1980 04 02 2.595
1980 04 03 2.353
1980 04 04 2.991
1980 04 05 2.662
1980 04 06 2.473
1980 04 07 2.124
1980 04 08 2.018
1980 04 09 2.010
1980 04 10 1.652
1980 04 11 3.464
1980 04 12 3.055
1980 04 13 1.872
1980 04 14 2.667
1980 04 15 1.946
1980 04 16 2.051
1980 04 17 1.740
1980 04 18 2.670
1980 04 19 2.327
1980 04 20 2.199
1980 04 21 2.474
1980 04 22 2.376
1980 04 23 2.251
1980 04 24 2.226
1980 04 25 2.248
1980 04 26 2.165
1980 04 27 2.110
1980 04 28 1.943
1980 04 29 2.253
1980 04 30 1.981
1980 05 01 1.167
1980 05 02 0.957
1980 05 03 1.345
1980 05 04 1.415
1980 05 05 1.474
1980 05 06 1.666
1980 05 07 1.044
1980 05 08 2.301
1980 05 09 3.906
1980 05 10 2.297
1980 05 11 1.710
1980 05 12 1.741
1980 05 13 1.622
1980 05 14 1.808
1980 05 15 1.544
1980 05 16 1.183
1980 05 17 1.622
1980 05 18 2.121
1980 05 19 1.407
1980 05 20 1.330
1980 05 21 2.503
1980 05 22 1.484
1980 05 23 1.401
1980 05 24 1.293
1980 05 25 1.326
1980 05 26 1.061
1980 05 27 1.289
1980 05 28 1.406
1980 05 29 0.790
1980 05 30 0.682
1980 05 31 1.129
1980 06 01 1.195
1980 06 02 1.594
1980 06 03 0.800
1980 06 04 0.675
1980 06 05 0.882
1980 06 06 1.131
1980 06 07 1.254
1980 06 08 1.206
1980 06 09 1.008
1980 06 10 1.216
1980 06 11 1.135
1980 06 12 1.013
1980 06 13 1.953
1980 06 14 0.849
1980 06 15 0.753
1980 06 16 0.786
1980 06 17 0.617
1980 06 18 1.290
1980 06 19 1.168
1980 06 20 1.986
1980 06 21 1.619
1980 06 22 0.784
1980 06 23 0.693
1980 06 24 1.590
1980 06 25 2.129
1980 06 26 0.890
1980 06 27 0.666
1980 06 28 0.819
1980 06 29 1.388
1980 06 30 2.905
1980 07 01 1.468
1980 07 02 0.477
1980 07 03 0.667
1980 07 04 0.692
1980 07 05 0.763
1980 07 06 1.165
1980 07 07 1.328
1980 07 08 2.978
1980 07 09 2.248
1980 07 10 0.941
1980 07 11 0.608
1980 07 12 3.360
1980 07 13 1.287
1980 07 14 0.772
1980 07 15 0.879
1980 07 16 0.826
1980 07 17 1.182
1980 07 18 1.600
1980 07 19 1.119
1980 07 20 2.320
1980 07 21 2.656
1980 07 22 1.213
1980 07 23 1.049
1980 07 24 1.104
1980 07 25 1.184
1980 07 26 2.686
1980 07 27 2.659
1980 07 28 0.503
1980 07 29 2.444
1980 07 30 2.595
1980 07 31 1.008
1980 08 01 1.215
1980 08 02 1.368
1980 08 03 1.632
1980 08 04 1.575
1980 08 05 2.109
1980 08 06 1.431
1980 08 07 1.526
1980 08 08 0.865
1980 08 09 2.239
1980 08 10 1.841
1980 08 11 1.618
1980 08 12 1.856
1980 08 13 1.292
1980 08 14 1.757
1980 08 15 1.782
1980 08 16 2.031
1980 08 17 1.311
1980 08 18 1.339
1980 08 19 1.317
1980 08 20 3.092
1980 08 21 3.416
1980 08 22 1.425
1980 08 23 2.437
1980 08 24 3.321
1980 08 25 2.686
1980 08 26 1.961
1980 08 27 1.760
1980 08 28 1.815
1980 08 29 1.767
1980 08 30 2.465
1980 08 31 0.900
1980 09 01 1.875
1980 09 02 2.940
1980 09 03 3.131
1980 09 04 2.170
1980 09 05 1.924
1980 09 06 2.193
1980 09 07 2.322
1980 09 08 2.921
1980 09 09 2.700
1980 09 10 2.191
1980 09 11 2.542
1980 09 12 2.118
1980 09 13 3.008
1980 09 14 1.774
1980 09 15 1.727
1980 09 16 1.794
1980 09 17 2.469
1980 09 18 2.732
1980 09 19 2.263
1980 09 20 2.291
1980 09 21 3.481
1980 09 22 2.862
1980 09 23 2.533
1980 09 24 2.658
1980 09 25 2.446
1980 09 26 2.946
1980 09 27 1.014
1980 09 28 1.778
1980 09 29 3.474
1980 09 30 3.387
1980 10 01 3.631
1980 10 02 3.541
1980 10 03 3.540
1980 10 04 3.356
1980 10 05 2.326
1980 10 06 3.295
1980 10 07 1.690
1980 10 08 1.892
1980 10 09 3.442
1980 10 10 2.985
1980 10 11 1.712
1980 10 12 3.310
1980 10 13 2.656
1980 10 14 2.927
1980 10 15 3.575
1980 10 16 3.745
1980 10 17 3.823
1980 10 18 3.453
1980 10 19 2.694
1980 10 20 2.414
1980 10 21 3.086
1980 10 22 1.580
1980 10 23 1.831
1980 10 24 1.935
1980 10 25 3.585
1980 10 26 4.649
1980 10 27 3.936
1980 10 28 2.876
1980 10 29 2.633
1980 10 30 2.282
1980 10 31 4.087
1980 11 01 3.822
1980 11 02 4.013
1980 11 03 3.866
1980 11 04 4.456
1980 11 05 4.255
1980 11 06 3.641
1980 11 07 3.177
1980 11 08 3.910
1980 11 09 3.534
1980 11 10 2.607
1980 11 11 2.435
1980 11 12 3.362
1980 11 13 3.618
1980 11 14 4.365
1980 11 15 4.088
1980 11 16 3.573
1980 11 17 3.311
1980 11 18 4.177
1980 11 19 2.225
1980 11 20 2.938
1980 11 21 4.514
1980 11 22 4.735
1980 11 23 3.237
1980 11 24 4.245
1980 11 25 4.497
1980 11 26 4.796
1980 11 27 4.043
1980 11 28 2.911
1980 11 29 2.859
1980 11 30 4.050
1980 12 01 3.887
1980 12 02 4.041
1980 12 03 4.853
1980 12 04 4.068
1980 12 05 3.282
1980 12 06 3.638
1980 12 07 4.195
1980 12 08 3.939
1980 12 09 5.339
1980 12 10 5.100
1980 12 11 4.817
1980 12 12 2.976
1980 12 13 3.919
1980 12 14 4.451
1980 12 15 4.724
1980 12 16 5.145
1980 12 17 5.526
1980 12 18 5.861
1980 12 19 3.538
1980 12 20 2.177
1980 12 21 1.699
1980 12 22 3.516
1980 12 23 3.374
1980 12 24 3.808
1980 12 25 5.140
1980 12 26 4.290
1980 12 27 3.536
1980 12 28 4.465
1980 12 29 4.757
1980 12 30 4.399
1980 12 31 4.958
1981 01 01 4.786
1981 01 02 4.719
1981 01 03 4.513
1981 01 04 3.675
1981 01 05 5.178
1981 01 06 3.950
1981 01 07 3.052
1981 01 08 3.359
1981 01 09 2.633
1981 01 10 4.085
1981 01 11 4.122
1981 01 12 3.590
1981 01 13 4.677
1981 01 14 3.933
1981 01 15 4.980
1981 01 16 4.675
1981 01 17 4.488
1981 01 18 4.817
1981 01 19 4.406
1981 01 20 3.545
1981 01 21 5.263
1981 01 22 4.136
1981 01 23 4.728
1981 01 24 3.956
1981 01 25 4.548
1981 01 26 4.495
1981 01 27 5.075
1981 01 28 4.724
1981 01 29 4.907
1981 01 30 3.139
1981 01 31 4.740
1981 02 01 5.076
1981 02 02 5.457
1981 02 03 4.984
1981 02 04 3.633
1981 02 05 3.028
1981 02 06 3.392
1981 02 07 2.960
1981 02 08 5.371
1981 02 09 5.213
1981 02 10 5.578
1981 02 11 4.900
1981 02 12 4.905
1981 02 13 4.798
1981 02 14 4.329
1981 02 15 4.652
1981 02 16 4.336
1981 02 17 4.231
1981 02 18 5.078
1981 02 19 4.572
1981 02 20 4.352
1981 02 21 4.225
1981 02 22 3.650
1981 02 23 2.637
1981 02 24 4.159
1981 02 25 4.633
1981 02 26 4.596
1981 02 27 5.123
1981 02 28 4.881
1981 03 01 5.105
1981 03 02 5.019
1981 03 03 3.801
1981 03 04 2.375
1981 03 05 4.049
1981 03 06 3.857
1981 03 07 3.901
1981 03 08 3.519
1981 03 09 3.642
1981 03 10 3.315
1981 03 11 3.739
1981 03 12 3.721
1981 03 13 3.581
1981 03 14 4.126
1981 03 15 3.208
1981 03 16 2.670
1981 03 17 2.752
1981 03 18 2.935
1981 03 19 2.870
1981 03 20 2.953
1981 03 21 3.193
1981 03 22 3.381
1981 03 23 3.296
1981 03 24 3.205
1981 03 25 3.285
1981 03 26 2.381
1981 03 27 3.507
1981 03 28 2.821
1981 03 29 2.517
1981 03 30 2.353
1981 03 31 2.271
1981 04 01 2.341
1981 04 02 1.877
1981 04 03 1.357
1981 04 04 2.506
1981 04 05 2.799
1981 04 06 2.846
1981 04 07 3.145
1981 04 08 2.748
1981 04 09 3.515
1981 04 10 2.568
1981 04 11 2.668
1981 04 12 2.648
1981 04 13 2.524
1981 04 14 2.883
1981 04 15 2.733
1981 04 16 1.431
1981 04 17 1.812
1981 04 18 2.080
1981 04 19 2.064
1981 04 20 1.534
1981 04 21 1.804
1981 04 22 1.687
1981 04 23 2.249
1981 04 24 2.392
1981 04 25 2.668
1981 04 26 4.514
1981 04 27 2.868
1981 04 28 2.784
1981 04 29 1.524
1981 04 30 2.129
1981 05 01 1.660
1981 05 02 1.693
1981 05 03 3.012
1981 05 04 2.409
1981 05 05 2.140
1981 05 06 2.084
1981 05 07 2.036
1981 05 08 1.943
1981 05 09 1.535
1981 05 10 1.812
1981 05 11 1.833
1981 05 12 1.888
1981 05 13 1.594
1981 05 14 1.612
1981 05 15 2.418
1981 05 16 1.338
1981 05 17 1.278
1981 05 18 1.264
1981 05 19 2.020
1981 05 20 1.822
1981 05 21 1.765
1981 05 22 0.971
1981 05 23 1.617
1981 05 24 1.433
1981 05 25 1.421
1981 05 26 0.806
1981 05 27 1.923
1981 05 28 0.914
1981 05 29 1.323
1981 05 30 1.110
1981 05 31 1.133
1981 06 01 1.183
1981 06 02 1.988
1981 06 03 2.136
1981 06 04 1.094
1981 06 05 1.900
1981 06 06 3.535
1981 06 07 2.169
1981 06 08 1.389
1981 06 09 0.933
1981 06 10 1.050
1981 06 11 2.809
1981 06 12 0.646
1981 06 13 1.128
1981 06 14 0.832
1981 06 15 0.934
1981 06 16 2.187
1981 06 17 0.634
1981 06 18 0.863
1981 06 19 0.757
1981 06 20 0.657
1981 06 21 0.910
1981 06 22 0.906
1981 06 23 1.848
1981 06 24 1.785
1981 06 25 1.265
1981 06 26 1.251
1981 06 27 1.162
1981 06 28 1.124
1981 06 29 1.013
1981 06 30 1.192
1981 07 01 1.437
1981 07 02 1.388
1981 07 03 0.841
1981 07 04 0.909
1981 07 05 0.754
1981 07 06 0.805
1981 07 07 0.856
1981 07 08 0.925
1981 07 09 1.076
1981 07 10 1.055
1981 07 11 1.374
1981 07 12 1.178
1981 07 13 1.418
1981 07 14 1.197
1981 07 15 1.340
1981 07 16 2.254
1981 07 17 1.773
1981 07 18 1.551
