year month day evapotransp_gleam
1980 01 01 4.416
1980 01 02 3.503
1980 01 03 3.666
1980 01 04 3.778
1980 01 05 4.640
1980 01 06 4.263
1980 01 07 3.730
1980 01 08 2.990
1980 01 09 3.613
1980 01 10 4.154
1980 01 11 4.453
1980 01 12 4.499
1980 01 13 4.322
1980 01 14 3.367
1980 01 15 2.070
1980 01 16 4.371
1980 01 17 3.713
1980 01 18 5.335
1980 01 19 4.674
1980 01 20 3.258
1980 01 21 4.861
1980 01 22 4.031
1980 01 23 3.825
1980 01 24 4.985
1980 01 25 2.193
1980 01 26 1.726
1980 01 27 4.298
1980 01 28 4.530
1980 01 29 3.905
1980 01 30 4.038
1980 01 31 2.506
1980 02 01 4.699
1980 02 02 3.290
1980 02 03 2.810
1980 02 04 4.594
1980 02 05 3.933
1980 02 06 4.216
1980 02 07 4.537
1980 02 08 3.814
1980 02 09 4.405
1980 02 10 3.106
1980 02 11 4.411
1980 02 12 3.247
1980 02 13 4.752
1980 02 14 3.628
1980 02 15 4.625
1980 02 16 4.920
1980 02 17 3.686
1980 02 18 3.072
1980 02 19 4.137
1980 02 20 3.607
1980 02 21 4.048
1980 02 22 4.294
1980 02 23 3.833
1980 02 24 3.143
1980 02 25 3.344
1980 02 26 2.062
1980 02 27 1.618
1980 02 28 2.327
1980 02 29 3.074
1980 03 01 3.933
1980 03 02 4.181
1980 03 03 4.995
1980 03 04 5.579
1980 03 05 3.910
1980 03 06 4.497
1980 03 07 4.740
1980 03 08 4.892
1980 03 09 4.710
1980 03 10 4.558
1980 03 11 4.192
1980 03 12 3.422
1980 03 13 2.481
1980 03 14 3.701
1980 03 15 3.153
1980 03 16 3.496
1980 03 17 2.726
1980 03 18 3.674
1980 03 19 3.471
1980 03 20 3.532
1980 03 21 3.529
1980 03 22 3.432
1980 03 23 3.467
1980 03 24 3.349
1980 03 25 3.656
1980 03 26 4.109
1980 03 27 3.210
1980 03 28 3.065
1980 03 29 2.096
1980 03 30 2.722
1980 03 31 2.720
1980 04 01 3.055
1980 04 02 2.688
1980 04 03 2.701
1980 04 04 3.114
1980 04 05 2.998
1980 04 06 2.615
1980 04 07 1.778
1980 04 08 1.610
1980 04 09 2.018
1980 04 10 2.159
1980 04 11 2.202
1980 04 12 3.476
