year month day evapotransp_gleam
1980 01 01 2.893
1980 01 02 2.270
1980 01 03 2.356
1980 01 04 2.567
1980 01 05 1.770
1980 01 06 3.383
1980 01 07 3.740
1980 01 08 3.976
1980 01 09 3.403
1980 01 10 2.904
1980 01 11 1.548
1980 01 12 2.709
1980 01 13 1.518
1980 01 14 1.952
1980 01 15 2.747
1980 01 16 2.278
1980 01 17 3.671
1980 01 18 3.817
1980 01 19 3.885
1980 01 20 3.156
1980 01 21 4.117
1980 01 22 4.064
1980 01 23 3.662
1980 01 24 4.036
1980 01 25 3.768
1980 01 26 3.998
1980 01 27 3.374
1980 01 28 2.262
1980 01 29 2.672
1980 01 30 3.301
1980 01 31 2.800
1980 02 01 2.188
1980 02 02 3.093
1980 02 03 3.815
1980 02 04 2.375
1980 02 05 1.654
1980 02 06 3.488
1980 02 07 2.171
1980 02 08 2.341
1980 02 09 1.736
1980 02 10 3.050
1980 02 11 3.874
1980 02 12 3.241
1980 02 13 3.460
1980 02 14 2.979
1980 02 15 1.457
1980 02 16 1.688
1980 02 17 2.304
1980 02 18 2.347
1980 02 19 2.651
1980 02 20 3.656
1980 02 21 2.259
1980 02 22 3.118
1980 02 23 2.980
1980 02 24 4.224
1980 02 25 3.924
1980 02 26 3.204
1980 02 27 3.996
1980 02 28 3.764
1980 02 29 3.918
1980 03 01 4.149
1980 03 02 3.561
1980 03 03 4.174
1980 03 04 3.282
1980 03 05 2.692
1980 03 06 3.262
1980 03 07 3.517
1980 03 08 3.962
1980 03 09 4.111
1980 03 10 4.142
1980 03 11 4.320
1980 03 12 4.492
1980 03 13 4.044
1980 03 14 3.671
1980 03 15 3.879
1980 03 16 3.952
1980 03 17 4.034
1980 03 18 4.530
1980 03 19 3.861
1980 03 20 4.081
1980 03 21 4.009
1980 03 22 3.973
1980 03 23 4.071
1980 03 24 4.479
1980 03 25 4.203
1980 03 26 4.225
1980 03 27 4.300
1980 03 28 4.298
1980 03 29 3.874
1980 03 30 4.443
1980 03 31 4.357
1980 04 01 4.166
1980 04 02 4.151
1980 04 03 3.443
1980 04 04 3.306
1980 04 05 3.779
1980 04 06 3.731
1980 04 07 3.671
1980 04 08 3.240
1980 04 09 2.973
1980 04 10 3.919
1980 04 11 4.107
1980 04 12 4.286
1980 04 13 3.930
1980 04 14 3.614
1980 04 15 3.531
1980 04 16 3.758
1980 04 17 3.807
1980 04 18 3.465
1980 04 19 3.482
1980 04 20 3.319
1980 04 21 3.432
1980 04 22 2.832
1980 04 23 2.800
1980 04 24 3.307
1980 04 25 2.964
1980 04 26 3.230
1980 04 27 2.159
1980 04 28 2.982
1980 04 29 3.016
1980 04 30 2.916
1980 05 01 2.906
1980 05 02 2.820
1980 05 03 2.743
1980 05 04 2.578
1980 05 05 2.700
1980 05 06 2.510
1980 05 07 2.611
1980 05 08 2.468
1980 05 09 2.219
1980 05 10 2.355
1980 05 11 2.369
1980 05 12 2.145
1980 05 13 2.222
1980 05 14 1.697
1980 05 15 1.913
1980 05 16 1.988
1980 05 17 1.873
1980 05 18 1.834
1980 05 19 1.958
1980 05 20 1.904
1980 05 21 1.881
1980 05 22 1.822
1980 05 23 1.745
1980 05 24 1.648
1980 05 25 1.503
1980 05 26 1.606
1980 05 27 1.655
1980 05 28 1.525
1980 05 29 1.452
1980 05 30 1.418
1980 05 31 1.315
1980 06 01 1.485
1980 06 02 1.291
1980 06 03 1.342
1980 06 04 1.370
1980 06 05 1.312
1980 06 06 1.218
1980 06 07 1.205
1980 06 08 1.099
1980 06 09 0.894
1980 06 10 0.891
