year month day temperature_min
1980 01 01 19.652
1980 01 02 19.365
1980 01 03 16.703
1980 01 04 17.257
1980 01 05 18.967
1980 01 06 17.021
1980 01 07 16.966
1980 01 08 17.561
1980 01 09 17.715
1980 01 10 19.667
1980 01 11 20.316
1980 01 12 17.605
1980 01 13 18.869
1980 01 14 16.591
1980 01 15 18.127
1980 01 16 18.867
1980 01 17 18.328
1980 01 18 19.583
1980 01 19 20.047
1980 01 20 18.529
1980 01 21 18.284
1980 01 22 21.192
1980 01 23 19.956
1980 01 24 20.405
1980 01 25 19.554
1980 01 26 19.286
1980 01 27 19.135
1980 01 28 20.143
1980 01 29 20.555
1980 01 30 21.124
1980 01 31 20.995
1980 02 01 20.399
1980 02 02 19.271
1980 02 03 19.464
1980 02 04 19.131
1980 02 05 17.530
1980 02 06 18.857
1980 02 07 19.607
1980 02 08 18.688
1980 02 09 18.760
1980 02 10 17.519
1980 02 11 17.057
1980 02 12 17.903
1980 02 13 19.718
1980 02 14 21.084
1980 02 15 17.282
1980 02 16 17.400
1980 02 17 11.292
1980 02 18 17.792
1980 02 19 18.877
1980 02 20 19.130
1980 02 21 19.245
1980 02 22 17.243
1980 02 23 18.480
1980 02 24 18.707
1980 02 25 16.395
1980 02 26 17.799
1980 02 27 17.890
1980 02 28 18.813
1980 02 29 17.799
1980 03 01 17.911
1980 03 02 18.042
1980 03 03 17.071
1980 03 04 16.968
1980 03 05 17.886
1980 03 06 17.896
1980 03 07 19.856
1980 03 08 18.073
1980 03 09 18.564
1980 03 10 22.186
1980 03 11 18.592
1980 03 12 18.940
1980 03 13 18.056
1980 03 14 20.880
1980 03 15 19.628
1980 03 16 20.204
1980 03 17 17.916
1980 03 18 18.571
1980 03 19 8.255
1980 03 20 19.684
1980 03 21 17.117
1980 03 22 17.857
1980 03 23 18.132
1980 03 24 20.021
1980 03 25 20.489
1980 03 26 19.075
1980 03 27 19.697
1980 03 28 19.215
1980 03 29 19.288
1980 03 30 19.244
1980 03 31 19.759
1980 04 01 18.245
1980 04 02 18.899
1980 04 03 18.825
1980 04 04 19.415
1980 04 05 18.959
1980 04 06 20.156
1980 04 07 18.954
1980 04 08 19.165
1980 04 09 19.718
1980 04 10 18.642
1980 04 11 19.216
1980 04 12 19.362
1980 04 13 19.896
1980 04 14 18.866
1980 04 15 24.034
1980 04 16 18.856
1980 04 17 20.333
1980 04 18 18.577
1980 04 19 19.229
1980 04 20 17.400
1980 04 21 17.999
1980 04 22 17.210
