year month day temperature_min
1980 01 01 19.528
1980 01 02 19.759
1980 01 03 18.323
1980 01 04 18.031
1980 01 05 19.944
1980 01 06 23.298
1980 01 07 19.445
1980 01 08 19.713
1980 01 09 20.643
1980 01 10 19.817
1980 01 11 19.245
1980 01 12 20.462
1980 01 13 19.114
1980 01 14 19.967
1980 01 15 21.008
1980 01 16 19.968
1980 01 17 20.559
1980 01 18 20.010
1980 01 19 19.558
1980 01 20 20.294
1980 01 21 19.885
1980 01 22 20.442
1980 01 23 21.233
1980 01 24 19.946
1980 01 25 20.681
1980 01 26 20.298
1980 01 27 20.926
1980 01 28 23.212
1980 01 29 20.374
1980 01 30 21.869
1980 01 31 20.469
1980 02 01 21.258
1980 02 02 21.723
1980 02 03 22.010
1980 02 04 20.989
1980 02 05 21.366
1980 02 06 20.953
1980 02 07 21.054
1980 02 08 20.329
1980 02 09 20.392
1980 02 10 21.183
1980 02 11 21.040
1980 02 12 21.227
1980 02 13 21.069
1980 02 14 20.222
1980 02 15 18.636
1980 02 16 17.885
1980 02 17 18.663
1980 02 18 19.101
1980 02 19 18.887
1980 02 20 20.671
1980 02 21 20.012
1980 02 22 20.383
1980 02 23 20.396
1980 02 24 20.069
1980 02 25 20.420
1980 02 26 19.770
1980 02 27 19.556
1980 02 28 20.080
1980 02 29 20.759
1980 03 01 19.304
1980 03 02 19.719
1980 03 03 17.304
1980 03 04 19.851
1980 03 05 20.511
1980 03 06 19.803
1980 03 07 19.086
1980 03 08 20.964
1980 03 09 19.395
1980 03 10 21.264
1980 03 11 20.321
1980 03 12 20.176
1980 03 13 20.887
1980 03 14 20.783
1980 03 15 20.853
1980 03 16 20.690
1980 03 17 19.175
1980 03 18 20.287
1980 03 19 20.464
1980 03 20 20.583
1980 03 21 19.715
1980 03 22 21.745
1980 03 23 19.628
1980 03 24 18.784
1980 03 25 21.266
1980 03 26 18.874
1980 03 27 18.617
1980 03 28 18.434
1980 03 29 18.911
1980 03 30 22.933
1980 03 31 20.496
1980 04 01 20.182
1980 04 02 20.585
1980 04 03 20.153
1980 04 04 19.525
1980 04 05 20.631
1980 04 06 19.773
1980 04 07 18.668
1980 04 08 21.740
1980 04 09 20.307
1980 04 10 19.884
1980 04 11 20.654
1980 04 12 20.110
1980 04 13 18.781
1980 04 14 19.800
1980 04 15 19.997
1980 04 16 19.084
1980 04 17 19.806
1980 04 18 20.197
1980 04 19 19.098
1980 04 20 18.269
1980 04 21 17.311
1980 04 22 17.696
1980 04 23 17.968
1980 04 24 17.997
1980 04 25 17.279
1980 04 26 18.220
1980 04 27 17.723
1980 04 28 15.696
1980 04 29 18.435
1980 04 30 16.786
1980 05 01 17.671
1980 05 02 19.916
1980 05 03 17.205
1980 05 04 15.297
1980 05 05 15.187
1980 05 06 18.739
1980 05 07 18.332
1980 05 08 18.051
1980 05 09 16.958
1980 05 10 17.762
1980 05 11 18.184
1980 05 12 18.788
1980 05 13 17.025
1980 05 14 17.518
1980 05 15 15.117
1980 05 16 16.109
1980 05 17 16.365
1980 05 18 17.053
