year month day temperature_min
1980 01 01 19.955
1980 01 02 20.789
1980 01 03 20.595
1980 01 04 18.681
1980 01 05 21.123
1980 01 06 23.114
1980 01 07 19.360
1980 01 08 19.207
1980 01 09 20.105
1980 01 10 19.841
1980 01 11 19.026
1980 01 12 20.109
1980 01 13 18.730
1980 01 14 19.965
1980 01 15 21.032
1980 01 16 20.098
1980 01 17 20.478
1980 01 18 20.152
1980 01 19 19.524
1980 01 20 20.505
1980 01 21 21.299
1980 01 22 20.733
1980 01 23 21.209
1980 01 24 20.503
1980 01 25 20.479
1980 01 26 20.622
1980 01 27 21.251
1980 01 28 23.335
1980 01 29 20.728
1980 01 30 22.236
1980 01 31 20.119
1980 02 01 21.472
1980 02 02 21.230
1980 02 03 21.700
1980 02 04 21.362
1980 02 05 20.936
1980 02 06 20.913
1980 02 07 21.866
1980 02 08 20.652
1980 02 09 20.279
1980 02 10 21.148
1980 02 11 20.852
1980 02 12 21.073
1980 02 13 21.032
1980 02 14 20.604
1980 02 15 18.583
1980 02 16 17.535
1980 02 17 18.526
1980 02 18 19.134
1980 02 19 19.858
1980 02 20 22.407
1980 02 21 20.197
1980 02 22 20.807
1980 02 23 20.128
1980 02 24 20.046
1980 02 25 20.688
1980 02 26 19.551
1980 02 27 19.959
1980 02 28 19.913
1980 02 29 20.401
1980 03 01 19.475
1980 03 02 21.240
1980 03 03 19.163
1980 03 04 20.151
1980 03 05 21.107
1980 03 06 20.101
1980 03 07 19.305
1980 03 08 22.081
1980 03 09 19.838
1980 03 10 22.700
1980 03 11 22.662
1980 03 12 21.662
1980 03 13 23.010
1980 03 14 21.960
1980 03 15 22.315
1980 03 16 21.888
1980 03 17 19.849
1980 03 18 22.192
1980 03 19 21.469
1980 03 20 22.896
1980 03 21 20.007
1980 03 22 23.638
1980 03 23 22.272
1980 03 24 20.132
1980 03 25 23.170
1980 03 26 20.790
1980 03 27 21.306
1980 03 28 19.824
1980 03 29 21.529
1980 03 30 23.559
1980 03 31 21.349
1980 04 01 21.581
1980 04 02 21.400
1980 04 03 21.036
1980 04 04 20.552
1980 04 05 21.411
1980 04 06 21.596
1980 04 07 20.736
1980 04 08 22.784
1980 04 09 21.590
1980 04 10 20.386
1980 04 11 21.691
1980 04 12 20.959
1980 04 13 20.448
1980 04 14 20.440
1980 04 15 21.543
1980 04 16 19.861
1980 04 17 21.128
1980 04 18 21.009
1980 04 19 20.444
1980 04 20 19.882
1980 04 21 19.465
1980 04 22 19.323
1980 04 23 18.837
1980 04 24 19.603
1980 04 25 19.045
1980 04 26 20.469
1980 04 27 18.643
1980 04 28 17.344
1980 04 29 19.742
1980 04 30 18.474
1980 05 01 20.449
1980 05 02 21.830
1980 05 03 19.695
1980 05 04 17.614
1980 05 05 19.668
1980 05 06 21.633
1980 05 07 21.660
1980 05 08 20.708
1980 05 09 18.731
1980 05 10 19.661
1980 05 11 21.409
1980 05 12 20.907
1980 05 13 19.759
1980 05 14 19.290
1980 05 15 17.090
1980 05 16 17.673
1980 05 17 19.193
1980 05 18 20.092
1980 05 19 20.172
1980 05 20 20.356
1980 05 21 20.437
1980 05 22 19.797
1980 05 23 19.522
1980 05 24 22.404
1980 05 25 17.811
1980 05 26 19.125
