year month day temperature_min
1980 01 01 23.251
1980 01 02 23.454
1980 01 03 23.702
1980 01 04 23.505
1980 01 05 23.706
1980 01 06 23.991
1980 01 07 22.368
1980 01 08 23.135
1980 01 09 23.494
1980 01 10 19.613
1980 01 11 21.872
1980 01 12 18.523
1980 01 13 24.017
1980 01 14 22.034
1980 01 15 22.419
1980 01 16 21.690
1980 01 17 23.470
1980 01 18 23.761
1980 01 19 20.988
1980 01 20 22.846
1980 01 21 23.477
1980 01 22 23.900
1980 01 23 23.636
1980 01 24 23.198
1980 01 25 18.601
1980 01 26 24.030
1980 01 27 23.183
1980 01 28 22.723
1980 01 29 23.079
1980 01 30 22.944
1980 01 31 23.937
1980 02 01 22.169
1980 02 02 23.227
1980 02 03 23.895
1980 02 04 23.870
1980 02 05 23.729
1980 02 06 21.666
1980 02 07 23.674
1980 02 08 23.080
1980 02 09 21.895
1980 02 10 20.699
1980 02 11 23.838
1980 02 12 23.197
1980 02 13 21.630
1980 02 14 23.065
1980 02 15 22.277
1980 02 16 20.866
1980 02 17 21.462
1980 02 18 21.482
1980 02 19 22.032
1980 02 20 21.397
1980 02 21 22.031
1980 02 22 21.051
1980 02 23 20.837
1980 02 24 20.079
1980 02 25 20.811
1980 02 26 20.352
1980 02 27 23.067
1980 02 28 20.884
1980 02 29 20.866
1980 03 01 21.039
1980 03 02 22.108
1980 03 03 21.757
1980 03 04 21.181
1980 03 05 21.931
1980 03 06 20.782
1980 03 07 20.216
1980 03 08 21.141
1980 03 09 21.633
1980 03 10 22.259
1980 03 11 21.180
1980 03 12 22.065
1980 03 13 21.874
1980 03 14 21.229
1980 03 15 21.152
1980 03 16 22.276
1980 03 17 21.546
1980 03 18 21.988
1980 03 19 19.865
1980 03 20 20.218
1980 03 21 22.121
1980 03 22 21.400
1980 03 23 22.015
1980 03 24 22.283
1980 03 25 21.310
1980 03 26 21.934
1980 03 27 21.410
1980 03 28 22.425
1980 03 29 22.588
1980 03 30 22.189
1980 03 31 21.987
1980 04 01 22.746
1980 04 02 21.783
1980 04 03 21.539
1980 04 04 23.034
1980 04 05 22.153
1980 04 06 22.299
1980 04 07 23.156
1980 04 08 21.270
1980 04 09 21.983
1980 04 10 22.883
1980 04 11 22.145
1980 04 12 22.998
1980 04 13 22.850
1980 04 14 21.266
1980 04 15 22.304
1980 04 16 24.287
1980 04 17 22.827
1980 04 18 21.922
1980 04 19 22.319
1980 04 20 23.411
1980 04 21 22.965
1980 04 22 23.878
1980 04 23 21.627
1980 04 24 21.750
