year month day temperature_min
1980 01 01 15.440
1980 01 02 15.483
1980 01 03 14.799
1980 01 04 15.442
1980 01 05 17.582
1980 01 06 20.042
1980 01 07 13.391
1980 01 08 17.167
1980 01 09 18.057
1980 01 10 19.231
1980 01 11 18.533
1980 01 12 17.266
1980 01 13 19.705
1980 01 14 15.762
1980 01 15 16.092
1980 01 16 17.278
1980 01 17 13.133
1980 01 18 17.910
1980 01 19 18.383
1980 01 20 17.568
1980 01 21 17.692
1980 01 22 17.715
1980 01 23 18.043
1980 01 24 17.608
1980 01 25 19.361
1980 01 26 15.563
1980 01 27 18.568
1980 01 28 18.119
1980 01 29 18.727
1980 01 30 20.181
1980 01 31 16.742
1980 02 01 19.267
1980 02 02 20.457
1980 02 03 20.942
1980 02 04 17.212
1980 02 05 15.828
1980 02 06 18.378
1980 02 07 17.906
1980 02 08 18.630
1980 02 09 19.578
1980 02 10 17.554
1980 02 11 17.519
1980 02 12 16.781
1980 02 13 18.546
1980 02 14 16.349
1980 02 15 17.006
1980 02 16 15.222
1980 02 17 16.036
1980 02 18 18.288
1980 02 19 17.003
1980 02 20 18.327
1980 02 21 17.807
1980 02 22 20.828
1980 02 23 18.014
1980 02 24 15.191
1980 02 25 18.986
1980 02 26 18.217
1980 02 27 17.810
1980 02 28 18.567
1980 02 29 18.950
1980 03 01 16.703
1980 03 02 17.372
1980 03 03 15.934
1980 03 04 17.169
1980 03 05 16.329
1980 03 06 16.966
1980 03 07 15.105
1980 03 08 21.664
1980 03 09 16.254
1980 03 10 16.821
1980 03 11 19.174
1980 03 12 17.702
1980 03 13 19.395
1980 03 14 6.076
1980 03 15 17.392
1980 03 16 18.272
1980 03 17 16.834
1980 03 18 17.921
1980 03 19 18.720
1980 03 20 16.820
1980 03 21 15.712
1980 03 22 15.758
1980 03 23 18.223
1980 03 24 17.236
1980 03 25 17.955
1980 03 26 15.672
1980 03 27 16.014
1980 03 28 15.888
1980 03 29 15.025
1980 03 30 21.294
1980 03 31 16.033
1980 04 01 15.807
1980 04 02 16.063
1980 04 03 16.665
1980 04 04 18.393
1980 04 05 17.558
1980 04 06 16.336
1980 04 07 16.645
1980 04 08 17.895
