year month day temperature_min
1980 01 01 16.795
1980 01 02 15.475
1980 01 03 15.971
1980 01 04 15.906
1980 01 05 17.140
1980 01 06 21.168
1980 01 07 17.036
1980 01 08 18.291
1980 01 09 19.167
1980 01 10 20.093
1980 01 11 19.076
1980 01 12 18.521
1980 01 13 18.057
1980 01 14 15.754
1980 01 15 15.895
1980 01 16 17.553
1980 01 17 19.347
1980 01 18 19.060
1980 01 19 20.165
1980 01 20 19.748
1980 01 21 19.568
1980 01 22 18.857
1980 01 23 23.081
1980 01 24 20.672
1980 01 25 20.040
1980 01 26 21.479
1980 01 27 20.932
1980 01 28 18.173
1980 01 29 21.647
1980 01 30 16.453
1980 01 31 18.390
1980 02 01 21.018
1980 02 02 21.641
1980 02 03 21.010
1980 02 04 21.129
1980 02 05 18.179
1980 02 06 21.323
1980 02 07 18.651
1980 02 08 17.953
1980 02 09 20.262
1980 02 10 19.144
1980 02 11 20.989
1980 02 12 22.180
1980 02 13 20.301
1980 02 14 19.346
1980 02 15 17.760
1980 02 16 16.134
1980 02 17 16.539
1980 02 18 19.916
1980 02 19 17.726
1980 02 20 18.968
1980 02 21 15.769
1980 02 22 17.645
1980 02 23 18.632
1980 02 24 17.527
1980 02 25 19.772
1980 02 26 18.504
1980 02 27 18.749
1980 02 28 21.102
1980 02 29 21.036
1980 03 01 21.186
1980 03 02 21.477
1980 03 03 18.822
1980 03 04 20.804
1980 03 05 20.009
1980 03 06 20.680
1980 03 07 22.662
1980 03 08 23.213
1980 03 09 22.698
1980 03 10 19.069
1980 03 11 19.754
1980 03 12 19.070
1980 03 13 22.044
1980 03 14 19.304
1980 03 15 19.635
1980 03 16 20.522
1980 03 17 21.892
1980 03 18 21.948
1980 03 19 20.930
1980 03 20 19.102
1980 03 21 17.271
1980 03 22 22.667
1980 03 23 20.420
1980 03 24 19.814
1980 03 25 20.831
1980 03 26 21.607
1980 03 27 19.598
1980 03 28 20.943
1980 03 29 20.835
1980 03 30 21.180
1980 03 31 18.760
1980 04 01 18.502
1980 04 02 18.990
1980 04 03 18.915
1980 04 04 19.213
1980 04 05 18.937
1980 04 06 17.532
1980 04 07 18.254
1980 04 08 18.764
1980 04 09 20.329
1980 04 10 19.244
1980 04 11 19.353
1980 04 12 20.789
1980 04 13 19.994
1980 04 14 17.937
1980 04 15 17.895
1980 04 16 16.031
1980 04 17 18.276
1980 04 18 19.266
1980 04 19 19.439
1980 04 20 15.355
1980 04 21 17.840
1980 04 22 16.723
1980 04 23 17.803
1980 04 24 17.452
1980 04 25 17.130
1980 04 26 18.014
1980 04 27 17.816
1980 04 28 17.400
1980 04 29 16.661
1980 04 30 15.178
1980 05 01 14.955
1980 05 02 18.720
1980 05 03 15.444
1980 05 04 13.070
1980 05 05 11.900
1980 05 06 10.769
1980 05 07 11.682
1980 05 08 13.396
1980 05 09 16.501
1980 05 10 16.904
1980 05 11 17.908
1980 05 12 18.646
1980 05 13 15.504
1980 05 14 16.215
1980 05 15 12.251
1980 05 16 14.098
1980 05 17 15.320
1980 05 18 17.312
1980 05 19 17.694
1980 05 20 15.496
1980 05 21 17.429
1980 05 22 18.498
1980 05 23 16.233
1980 05 24 15.533
1980 05 25 13.714
1980 05 26 14.452
1980 05 27 11.715
1980 05 28 9.992
1980 05 29 12.656
1980 05 30 15.524
1980 05 31 13.658
1980 06 01 14.934
1980 06 02 15.836
1980 06 03 12.291
1980 06 04 11.980
1980 06 05 12.508
1980 06 06 12.484
1980 06 07 11.867
1980 06 08 11.033
1980 06 09 14.451
1980 06 10 15.790
1980 06 11 11.767
1980 06 12 16.484
1980 06 13 15.772
1980 06 14 13.662
1980 06 15 9.524
1980 06 16 9.905
1980 06 17 10.465
1980 06 18 10.005
1980 06 19 10.321
1980 06 20 11.778
1980 06 21 11.673
1980 06 22 12.208
1980 06 23 12.151
1980 06 24 12.590
1980 06 25 13.596
1980 06 26 12.812
1980 06 27 8.470
1980 06 28 8.741
1980 06 29 8.345
1980 06 30 6.868
1980 07 01 13.970
1980 07 02 13.710
1980 07 03 12.295
1980 07 04 12.844
1980 07 05 13.274
1980 07 06 13.165
1980 07 07 12.732
1980 07 08 10.867
1980 07 09 14.079
1980 07 10 12.919
1980 07 11 14.553
1980 07 12 12.299
1980 07 13 9.532
1980 07 14 14.260
1980 07 15 14.802
1980 07 16 12.337
1980 07 17 10.536
1980 07 18 12.657
1980 07 19 15.597
1980 07 20 13.612
1980 07 21 10.268
1980 07 22 13.240
1980 07 23 12.146
1980 07 24 13.474
1980 07 25 12.352
1980 07 26 13.397
1980 07 27 14.675
