year month day temperature_min
1980 01 01 23.750
1980 01 02 24.293
1980 01 03 23.518
1980 01 04 22.320
1980 01 05 23.453
1980 01 06 24.589
1980 01 07 22.838
1980 01 08 24.834
1980 01 09 23.097
1980 01 10 23.585
1980 01 11 22.253
1980 01 12 21.310
1980 01 13 23.526
1980 01 14 22.690
1980 01 15 21.652
1980 01 16 21.116
1980 01 17 23.437
1980 01 18 23.505
1980 01 19 21.316
1980 01 20 23.514
1980 01 21 22.361
1980 01 22 23.483
1980 01 23 22.802
1980 01 24 23.683
1980 01 25 20.832
1980 01 26 24.658
1980 01 27 23.373
1980 01 28 22.644
1980 01 29 23.694
1980 01 30 23.957
1980 01 31 23.895
1980 02 01 22.015
1980 02 02 21.089
1980 02 03 25.558
1980 02 04 23.169
1980 02 05 23.879
1980 02 06 22.559
1980 02 07 23.791
1980 02 08 22.589
1980 02 09 22.288
1980 02 10 21.675
1980 02 11 23.108
1980 02 12 23.715
1980 02 13 22.277
1980 02 14 23.757
1980 02 15 24.151
1980 02 16 20.876
1980 02 17 22.556
1980 02 18 21.060
1980 02 19 21.933
1980 02 20 22.876
1980 02 21 22.301
1980 02 22 21.308
1980 02 23 20.675
1980 02 24 20.500
1980 02 25 20.777
1980 02 26 20.828
1980 02 27 21.950
1980 02 28 21.209
1980 02 29 21.253
1980 03 01 21.049
1980 03 02 21.377
1980 03 03 22.328
1980 03 04 21.584
1980 03 05 21.939
1980 03 06 22.654
1980 03 07 20.651
1980 03 08 20.499
1980 03 09 22.714
1980 03 10 23.402
1980 03 11 21.978
1980 03 12 22.076
1980 03 13 21.896
1980 03 14 22.316
1980 03 15 21.675
1980 03 16 22.587
1980 03 17 23.468
1980 03 18 21.423
1980 03 19 21.328
1980 03 20 8.971
1980 03 21 22.548
1980 03 22 22.572
1980 03 23 22.025
1980 03 24 22.629
1980 03 25 21.786
1980 03 26 21.359
1980 03 27 17.561
1980 03 28 24.693
1980 03 29 21.773
1980 03 30 22.196
1980 03 31 21.424
1980 04 01 21.123
1980 04 02 18.300
1980 04 03 22.313
1980 04 04 22.492
1980 04 05 22.161
1980 04 06 22.904
1980 04 07 23.118
1980 04 08 20.817
1980 04 09 22.964
1980 04 10 21.308
1980 04 11 20.913
1980 04 12 21.775
1980 04 13 22.078
1980 04 14 20.666
1980 04 15 23.138
1980 04 16 22.130
1980 04 17 22.081
1980 04 18 20.258
1980 04 19 22.183
1980 04 20 22.046
1980 04 21 21.873
1980 04 22 23.347
1980 04 23 21.922
1980 04 24 22.928
1980 04 25 22.190
1980 04 26 22.366
1980 04 27 22.680
1980 04 28 22.004
1980 04 29 21.566
1980 04 30 22.994
1980 05 01 22.060
1980 05 02 22.106
1980 05 03 22.147
1980 05 04 22.238
1980 05 05 22.519
1980 05 06 22.264
1980 05 07 19.946
1980 05 08 20.543
1980 05 09 21.241
1980 05 10 21.483
1980 05 11 22.660
1980 05 12 22.450
1980 05 13 21.273
1980 05 14 20.699
1980 05 15 20.738
1980 05 16 21.709
1980 05 17 25.349
1980 05 18 21.151
1980 05 19 21.247
1980 05 20 21.911
1980 05 21 22.321
1980 05 22 20.704
1980 05 23 20.724
1980 05 24 21.540
1980 05 25 22.895
1980 05 26 21.591
1980 05 27 21.013
1980 05 28 21.406
1980 05 29 20.640
1980 05 30 21.014
1980 05 31 20.941
1980 06 01 23.275
1980 06 02 21.856
1980 06 03 23.200
1980 06 04 22.672
1980 06 05 22.888
1980 06 06 24.065
1980 06 07 20.932
1980 06 08 20.998
1980 06 09 21.961
1980 06 10 21.796
1980 06 11 21.186
1980 06 12 21.950
1980 06 13 20.291
1980 06 14 19.150
1980 06 15 20.850
1980 06 16 21.794
1980 06 17 21.609
1980 06 18 25.063
1980 06 19 20.301
1980 06 20 22.237
1980 06 21 25.032
1980 06 22 25.649
1980 06 23 25.017
1980 06 24 26.749
1980 06 25 22.352
1980 06 26 22.356
1980 06 27 23.079
1980 06 28 22.203
1980 06 29 19.935
1980 06 30 21.703
1980 07 01 20.752
1980 07 02 21.973
1980 07 03 21.830
1980 07 04 20.289
1980 07 05 20.139
1980 07 06 19.668
1980 07 07 25.583
1980 07 08 28.782
1980 07 09 21.678
1980 07 10 23.526
1980 07 11 22.947
1980 07 12 21.740
1980 07 13 23.097
1980 07 14 20.633
1980 07 15 21.835
1980 07 16 20.526
1980 07 17 20.585
1980 07 18 18.740
1980 07 19 18.716
1980 07 20 19.488
1980 07 21 24.881
1980 07 22 22.309
1980 07 23 22.959
1980 07 24 19.367
1980 07 25 20.269
1980 07 26 19.291
1980 07 27 24.894
1980 07 28 23.214
1980 07 29 21.062
1980 07 30 21.227
1980 07 31 21.334
1980 08 01 22.556
1980 08 02 19.232
1980 08 03 20.260
1980 08 04 21.969
1980 08 05 21.099
1980 08 06 20.336
1980 08 07 22.312
1980 08 08 24.061
1980 08 09 23.435
1980 08 10 20.851
1980 08 11 20.472
1980 08 12 21.723
1980 08 13 21.162
1980 08 14 21.099
1980 08 15 16.602
1980 08 16 21.135
1980 08 17 21.818
1980 08 18 25.330
1980 08 19 23.393
1980 08 20 21.876
1980 08 21 23.320
1980 08 22 21.036
1980 08 23 22.381
1980 08 24 22.712
1980 08 25 27.388
1980 08 26 21.165
1980 08 27 22.662
1980 08 28 20.928
1980 08 29 21.833
1980 08 30 16.249
1980 08 31 21.567
1980 09 01 22.295
1980 09 02 23.725
1980 09 03 22.698
1980 09 04 20.113
1980 09 05 22.939
1980 09 06 22.469
1980 09 07 22.814
1980 09 08 23.528
1980 09 09 21.695
1980 09 10 21.805
1980 09 11 23.488
1980 09 12 21.418
1980 09 13 20.815
1980 09 14 21.183
1980 09 15 22.017
1980 09 16 23.569
1980 09 17 21.782
1980 09 18 22.410
1980 09 19 23.946
1980 09 20 22.453
1980 09 21 23.262
1980 09 22 21.699
1980 09 23 21.847
1980 09 24 27.462
1980 09 25 22.734
1980 09 26 22.958
1980 09 27 22.736
1980 09 28 22.903
1980 09 29 21.710
1980 09 30 22.407
1980 10 01 24.452
1980 10 02 24.273
1980 10 03 21.606
1980 10 04 22.285
1980 10 05 21.619
1980 10 06 23.202
1980 10 07 21.213
1980 10 08 23.890
1980 10 09 23.746
1980 10 10 22.360
1980 10 11 22.971
1980 10 12 22.362
1980 10 13 22.318
1980 10 14 22.429
1980 10 15 23.575
1980 10 16 23.602
1980 10 17 23.117
1980 10 18 21.981
1980 10 19 23.939
1980 10 20 22.632
1980 10 21 23.768
1980 10 22 23.201
1980 10 23 23.786
1980 10 24 24.400
1980 10 25 23.605
1980 10 26 23.889
1980 10 27 23.554
1980 10 28 23.555
1980 10 29 22.245
1980 10 30 23.222
1980 10 31 23.386
1980 11 01 22.356
1980 11 02 22.197
