year month day temperature_min
1980 01 01 10.041
1980 01 02 10.222
1980 01 03 12.095
1980 01 04 12.673
1980 01 05 14.874
1980 01 06 14.540
1980 01 07 16.632
1980 01 08 17.711
1980 01 09 17.755
1980 01 10 16.525
1980 01 11 15.266
1980 01 12 13.826
1980 01 13 14.331
1980 01 14 14.716
1980 01 15 13.134
1980 01 16 15.834
1980 01 17 17.690
1980 01 18 18.074
1980 01 19 17.169
1980 01 20 16.957
1980 01 21 15.267
1980 01 22 16.586
1980 01 23 18.788
1980 01 24 18.518
1980 01 25 14.313
1980 01 26 14.960
1980 01 27 16.636
1980 01 28 18.353
1980 01 29 15.943
1980 01 30 15.205
1980 01 31 17.740
1980 02 01 17.256
1980 02 02 16.438
1980 02 03 16.329
1980 02 04 14.294
1980 02 05 17.427
1980 02 06 18.034
1980 02 07 18.977
1980 02 08 16.917
1980 02 09 17.547
1980 02 10 19.467
1980 02 11 18.980
1980 02 12 18.752
1980 02 13 18.203
1980 02 14 16.699
1980 02 15 18.391
1980 02 16 16.904
1980 02 17 17.947
1980 02 18 16.269
1980 02 19 13.254
1980 02 20 14.441
1980 02 21 13.227
1980 02 22 15.542
1980 02 23 16.934
1980 02 24 17.214
1980 02 25 17.692
1980 02 26 18.306
1980 02 27 17.675
1980 02 28 18.126
1980 02 29 18.772
1980 03 01 18.645
1980 03 02 18.654
1980 03 03 19.484
1980 03 04 17.555
1980 03 05 16.761
1980 03 06 17.260
1980 03 07 18.383
1980 03 08 17.024
1980 03 09 17.646
1980 03 10 18.245
1980 03 11 18.318
1980 03 12 18.132
1980 03 13 17.466
1980 03 14 16.601
1980 03 15 16.087
1980 03 16 15.890
1980 03 17 17.332
1980 03 18 18.652
1980 03 19 19.636
1980 03 20 16.913
1980 03 21 16.928
1980 03 22 17.051
1980 03 23 18.577
1980 03 24 19.013
1980 03 25 17.236
1980 03 26 19.554
1980 03 27 18.351
1980 03 28 17.533
1980 03 29 17.734
1980 03 30 16.895
1980 03 31 14.898
1980 04 01 13.498
1980 04 02 13.057
1980 04 03 13.770
1980 04 04 15.824
1980 04 05 13.578
1980 04 06 14.346
1980 04 07 13.731
1980 04 08 14.009
1980 04 09 15.209
1980 04 10 16.951
1980 04 11 18.130
1980 04 12 20.739
1980 04 13 15.654
1980 04 14 15.126
1980 04 15 10.092
1980 04 16 10.749
1980 04 17 12.379
1980 04 18 14.878
1980 04 19 14.224
1980 04 20 15.233
1980 04 21 14.032
1980 04 22 14.053
1980 04 23 14.707
1980 04 24 14.746
1980 04 25 13.376
1980 04 26 12.943
1980 04 27 13.901
1980 04 28 14.060
1980 04 29 13.177
1980 04 30 13.752
1980 05 01 13.290
1980 05 02 12.534
1980 05 03 10.404
1980 05 04 4.440
1980 05 05 3.276
1980 05 06 6.701
1980 05 07 10.965
1980 05 08 13.523
1980 05 09 12.305
1980 05 10 13.183
1980 05 11 12.270
1980 05 12 10.930
1980 05 13 13.696
1980 05 14 13.530
1980 05 15 13.717
1980 05 16 12.390
1980 05 17 13.230
1980 05 18 14.414
1980 05 19 14.427
1980 05 20 14.399
