year month day temperature_min
1980 01 01 18.666
1980 01 02 15.402
1980 01 03 14.674
1980 01 04 15.619
1980 01 05 15.825
1980 01 06 17.765
1980 01 07 18.009
1980 01 08 17.358
1980 01 09 17.932
1980 01 10 18.503
1980 01 11 18.524
1980 01 12 17.570
1980 01 13 16.218
1980 01 14 15.662
1980 01 15 15.474
1980 01 16 16.949
1980 01 17 17.410
1980 01 18 15.446
1980 01 19 18.329
1980 01 20 18.968
1980 01 21 18.366
1980 01 22 17.806
1980 01 23 17.259
1980 01 24 17.612
1980 01 25 18.649
1980 01 26 18.584
1980 01 27 18.869
1980 01 28 18.375
1980 01 29 19.869
1980 01 30 15.551
1980 01 31 16.877
1980 02 01 18.982
1980 02 02 20.276
1980 02 03 18.469
1980 02 04 16.935
1980 02 05 15.295
1980 02 06 17.408
1980 02 07 17.255
1980 02 08 20.033
1980 02 09 18.184
1980 02 10 20.352
1980 02 11 19.616
1980 02 12 17.246
1980 02 13 19.842
1980 02 14 17.686
1980 02 15 18.084
1980 02 16 18.044
1980 02 17 16.843
1980 02 18 17.852
1980 02 19 17.831
1980 02 20 17.130
1980 02 21 17.007
1980 02 22 18.526
1980 02 23 18.058
1980 02 24 17.210
1980 02 25 18.249
1980 02 26 18.796
1980 02 27 17.959
1980 02 28 18.394
1980 02 29 19.360
1980 03 01 19.277
1980 03 02 17.863
1980 03 03 17.829
1980 03 04 16.931
1980 03 05 17.832
1980 03 06 16.857
1980 03 07 15.833
1980 03 08 19.274
1980 03 09 21.640
1980 03 10 21.777
1980 03 11 20.396
1980 03 12 17.688
1980 03 13 18.679
1980 03 14 17.747
1980 03 15 19.205
1980 03 16 19.238
1980 03 17 16.054
1980 03 18 17.948
1980 03 19 16.998
1980 03 20 17.985
1980 03 21 16.471
1980 03 22 18.184
1980 03 23 17.485
1980 03 24 16.615
1980 03 25 17.215
1980 03 26 17.030
1980 03 27 18.621
1980 03 28 15.670
1980 03 29 17.302
1980 03 30 20.114
1980 03 31 16.525
1980 04 01 15.495
1980 04 02 15.377
1980 04 03 17.942
1980 04 04 18.704
1980 04 05 16.760
1980 04 06 17.014
1980 04 07 16.401
1980 04 08 17.288
1980 04 09 18.953
1980 04 10 17.565
1980 04 11 19.491
1980 04 12 18.154
1980 04 13 19.369
1980 04 14 15.636
1980 04 15 17.688
1980 04 16 17.200
1980 04 17 16.123
1980 04 18 15.905
1980 04 19 15.268
1980 04 20 14.296
1980 04 21 15.793
1980 04 22 15.390
1980 04 23 15.592
1980 04 24 14.708
1980 04 25 14.358
1980 04 26 15.309
1980 04 27 15.025
1980 04 28 14.954
1980 04 29 15.346
1980 04 30 14.503
1980 05 01 14.666
1980 05 02 16.204
1980 05 03 17.762
1980 05 04 15.066
1980 05 05 13.209
1980 05 06 13.361
1980 05 07 12.835
1980 05 08 14.147
1980 05 09 9.996
1980 05 10 13.817
1980 05 11 14.322
1980 05 12 17.410
1980 05 13 15.501
1980 05 14 15.396
1980 05 15 13.519
1980 05 16 14.413
1980 05 17 13.607
1980 05 18 13.772
1980 05 19 16.984
1980 05 20 16.026
1980 05 21 15.075
1980 05 22 14.721
1980 05 23 17.186
1980 05 24 13.467
1980 05 25 14.156
1980 05 26 13.768
1980 05 27 13.039
1980 05 28 12.145
1980 05 29 14.475
1980 05 30 12.734
1980 05 31 12.270
1980 06 01 14.042
1980 06 02 12.874
1980 06 03 15.257
1980 06 04 12.317
1980 06 05 12.148
1980 06 06 12.826
1980 06 07 12.862
1980 06 08 12.509
1980 06 09 14.571
1980 06 10 14.181
1980 06 11 13.820
1980 06 12 14.928
1980 06 13 15.315
1980 06 14 16.149
1980 06 15 8.947
1980 06 16 11.231
1980 06 17 10.919
1980 06 18 11.536
1980 06 19 11.300
1980 06 20 11.475
1980 06 21 12.631
1980 06 22 13.290
1980 06 23 9.043
1980 06 24 12.300
1980 06 25 13.065
1980 06 26 13.293
1980 06 27 12.017
1980 06 28 8.457
1980 06 29 9.327
1980 06 30 6.856
1980 07 01 10.285
1980 07 02 10.730
1980 07 03 13.252
1980 07 04 13.529
1980 07 05 12.473
1980 07 06 11.245
1980 07 07 10.446
1980 07 08 10.376
1980 07 09 13.140
1980 07 10 12.422
1980 07 11 13.801
1980 07 12 11.599
1980 07 13 10.596
1980 07 14 13.905
1980 07 15 13.836
1980 07 16 10.372
1980 07 17 9.972
1980 07 18 12.344
1980 07 19 13.216
1980 07 20 10.768
1980 07 21 12.177
1980 07 22 15.461
1980 07 23 13.748
1980 07 24 13.113
1980 07 25 11.233
1980 07 26 10.696
1980 07 27 13.013
1980 07 28 11.823
1980 07 29 13.526
1980 07 30 14.369
1980 07 31 13.290
1980 08 01 10.178
1980 08 02 11.131
1980 08 03 10.131
1980 08 04 13.153
1980 08 05 12.584
1980 08 06 13.255
1980 08 07 14.559
1980 08 08 15.235
1980 08 09 14.360
1980 08 10 11.498
1980 08 11 14.774
1980 08 12 13.869
1980 08 13 12.657
1980 08 14 12.099
1980 08 15 13.422
1980 08 16 13.671
1980 08 17 13.213
1980 08 18 15.620
1980 08 19 15.841
1980 08 20 16.070
1980 08 21 15.179
1980 08 22 15.377
1980 08 23 16.466
1980 08 24 14.759
1980 08 25 16.000
1980 08 26 15.896
1980 08 27 12.163
1980 08 28 10.477
1980 08 29 9.340
1980 08 30 9.139
1980 08 31 10.510
1980 09 01 11.475
1980 09 02 12.840
1980 09 03 15.242
1980 09 04 13.014
1980 09 05 11.407
1980 09 06 11.682
1980 09 07 12.188
1980 09 08 14.517
1980 09 09 13.362
1980 09 10 15.674
1980 09 11 15.054
1980 09 12 15.440
1980 09 13 14.537
1980 09 14 13.473
1980 09 15 15.218
1980 09 16 16.866
1980 09 17 10.431
1980 09 18 10.095
1980 09 19 11.693
1980 09 20 15.533
1980 09 21 15.562
1980 09 22 13.469
1980 09 23 8.516
1980 09 24 12.687
1980 09 25 12.744
1980 09 26 9.106
1980 09 27 9.727
1980 09 28 10.943
1980 09 29 13.699
1980 09 30 14.292
1980 10 01 14.994
1980 10 02 13.659
1980 10 03 14.245
1980 10 04 11.971
1980 10 05 12.046
1980 10 06 12.237
1980 10 07 11.529
1980 10 08 14.455
1980 10 09 14.382
1980 10 10 14.285
1980 10 11 13.060
1980 10 12 13.503
1980 10 13 14.290
1980 10 14 12.996
1980 10 15 12.028
1980 10 16 12.798
1980 10 17 13.388
1980 10 18 17.047
1980 10 19 16.826
1980 10 20 20.806
