year month day temperature_min
1980 01 01 22.099
1980 01 02 22.888
1980 01 03 21.430
1980 01 04 22.175
1980 01 05 20.820
1980 01 06 21.457
1980 01 07 21.262
1980 01 08 21.235
1980 01 09 21.099
1980 01 10 20.356
1980 01 11 20.441
1980 01 12 20.665
1980 01 13 19.054
1980 01 14 20.663
1980 01 15 21.299
1980 01 16 21.742
1980 01 17 21.807
1980 01 18 20.584
1980 01 19 22.636
1980 01 20 21.576
1980 01 21 21.253
1980 01 22 22.103
1980 01 23 21.532
1980 01 24 21.588
1980 01 25 24.385
1980 01 26 22.116
1980 01 27 22.142
1980 01 28 21.602
1980 01 29 21.198
1980 01 30 22.825
1980 01 31 21.142
1980 02 01 21.386
1980 02 02 20.909
1980 02 03 20.077
1980 02 04 22.669
1980 02 05 21.238
1980 02 06 21.025
1980 02 07 21.686
1980 02 08 21.220
1980 02 09 21.106
1980 02 10 22.040
1980 02 11 21.680
1980 02 12 21.084
1980 02 13 22.246
1980 02 14 21.027
1980 02 15 20.007
1980 02 16 19.555
1980 02 17 20.382
1980 02 18 21.238
1980 02 19 20.486
1980 02 20 22.406
1980 02 21 20.994
1980 02 22 21.389
1980 02 23 20.656
1980 02 24 21.272
1980 02 25 20.876
1980 02 26 20.654
1980 02 27 21.777
1980 02 28 20.610
1980 02 29 20.742
1980 03 01 21.923
1980 03 02 20.887
1980 03 03 19.926
1980 03 04 22.032
1980 03 05 20.936
1980 03 06 20.822
1980 03 07 20.696
1980 03 08 21.060
1980 03 09 20.948
1980 03 10 22.754
1980 03 11 24.216
1980 03 12 20.221
1980 03 13 17.007
1980 03 14 22.497
1980 03 15 21.062
1980 03 16 21.495
1980 03 17 20.911
1980 03 18 22.247
1980 03 19 20.407
1980 03 20 22.794
1980 03 21 20.323
1980 03 22 21.505
1980 03 23 22.062
1980 03 24 20.242
1980 03 25 21.136
1980 03 26 22.183
1980 03 27 21.668
1980 03 28 21.524
1980 03 29 20.722
1980 03 30 21.378
1980 03 31 21.067
1980 04 01 22.062
1980 04 02 22.924
1980 04 03 22.037
1980 04 04 21.139
1980 04 05 21.986
1980 04 06 21.378
1980 04 07 21.378
1980 04 08 22.289
1980 04 09 21.558
1980 04 10 20.669
1980 04 11 21.804
1980 04 12 23.035
1980 04 13 21.041
1980 04 14 21.206
1980 04 15 21.178
1980 04 16 20.760
1980 04 17 23.391
1980 04 18 22.067
1980 04 19 22.910
1980 04 20 20.623
1980 04 21 21.250
1980 04 22 22.210
1980 04 23 21.532
1980 04 24 21.245
1980 04 25 21.336
1980 04 26 21.090
1980 04 27 20.362
1980 04 28 20.399
1980 04 29 21.338
1980 04 30 23.298
1980 05 01 21.924
1980 05 02 21.507
1980 05 03 20.741
1980 05 04 20.334
1980 05 05 21.497
1980 05 06 22.769
1980 05 07 21.886
1980 05 08 23.127
1980 05 09 20.141
1980 05 10 19.803
1980 05 11 22.382
1980 05 12 21.783
1980 05 13 20.810
1980 05 14 20.691
1980 05 15 18.966
1980 05 16 20.111
1980 05 17 21.602
1980 05 18 22.667
1980 05 19 22.381
1980 05 20 21.006
1980 05 21 20.511
1980 05 22 21.652
1980 05 23 22.209
1980 05 24 20.457
1980 05 25 18.781
1980 05 26 18.621
1980 05 27 21.186
1980 05 28 20.452
1980 05 29 19.071
1980 05 30 20.714
1980 05 31 18.443
1980 06 01 19.026
1980 06 02 19.251
1980 06 03 20.756
1980 06 04 20.534
1980 06 05 20.519
1980 06 06 18.763
1980 06 07 21.829
1980 06 08 20.799
1980 06 09 19.896
