year month day temperature_min
1980 01 01 18.644
1980 01 02 19.367
1980 01 03 18.429
1980 01 04 18.592
1980 01 05 18.377
1980 01 06 18.781
1980 01 07 19.383
1980 01 08 18.862
1980 01 09 18.499
1980 01 10 18.570
1980 01 11 18.544
1980 01 12 18.566
1980 01 13 18.075
1980 01 14 18.473
1980 01 15 19.144
1980 01 16 18.175
1980 01 17 18.536
1980 01 18 18.825
1980 01 19 19.564
1980 01 20 19.735
1980 01 21 19.341
1980 01 22 20.423
1980 01 23 19.017
1980 01 24 19.529
1980 01 25 19.790
1980 01 26 20.122
1980 01 27 18.739
1980 01 28 19.981
1980 01 29 19.505
1980 01 30 20.046
1980 01 31 18.967
1980 02 01 20.660
1980 02 02 20.263
1980 02 03 21.250
1980 02 04 20.676
1980 02 05 19.020
1980 02 06 20.361
1980 02 07 20.954
1980 02 08 20.923
1980 02 09 20.403
1980 02 10 20.404
1980 02 11 19.230
1980 02 12 19.460
1980 02 13 19.965
1980 02 14 18.373
1980 02 15 17.126
1980 02 16 17.279
1980 02 17 17.655
1980 02 18 18.289
1980 02 19 18.358
1980 02 20 17.511
1980 02 21 20.514
1980 02 22 19.314
1980 02 23 20.045
1980 02 24 18.924
1980 02 25 19.892
1980 02 26 19.088
1980 02 27 19.722
1980 02 28 20.566
1980 02 29 19.588
1980 03 01 19.182
1980 03 02 19.405
1980 03 03 18.942
1980 03 04 19.029
1980 03 05 20.201
1980 03 06 17.992
1980 03 07 19.950
1980 03 08 17.909
1980 03 09 17.929
1980 03 10 20.238
1980 03 11 19.914
1980 03 12 19.321
1980 03 13 17.482
1980 03 14 20.581
1980 03 15 19.702
1980 03 16 19.948
1980 03 17 18.990
1980 03 18 19.412
1980 03 19 18.580
1980 03 20 19.037
1980 03 21 17.571
1980 03 22 18.437
1980 03 23 17.848
1980 03 24 17.689
1980 03 25 17.850
1980 03 26 17.860
1980 03 27 16.266
1980 03 28 17.544
1980 03 29 17.835
1980 03 30 17.916
1980 03 31 18.442
1980 04 01 19.931
1980 04 02 20.292
1980 04 03 20.115
1980 04 04 20.179
1980 04 05 20.100
1980 04 06 19.460
1980 04 07 19.142
1980 04 08 19.878
1980 04 09 20.312
1980 04 10 19.802
1980 04 11 19.792
1980 04 12 19.952
1980 04 13 19.328
1980 04 14 19.827
1980 04 15 20.357
1980 04 16 19.266
1980 04 17 19.978
1980 04 18 20.514
1980 04 19 19.925
1980 04 20 18.994
1980 04 21 18.785
1980 04 22 19.928
1980 04 23 19.042
1980 04 24 18.656
1980 04 25 17.971
1980 04 26 17.301
1980 04 27 16.975
1980 04 28 17.508
1980 04 29 18.279
1980 04 30 18.076
1980 05 01 18.062
1980 05 02 18.440
1980 05 03 18.931
1980 05 04 17.359
1980 05 05 16.268
1980 05 06 18.663
1980 05 07 17.438
1980 05 08 17.658
1980 05 09 17.101
1980 05 10 16.792
1980 05 11 17.524
1980 05 12 16.931
1980 05 13 16.422
1980 05 14 16.505
1980 05 15 16.582
1980 05 16 16.746
1980 05 17 16.670
1980 05 18 17.826
1980 05 19 16.437
1980 05 20 16.975
1980 05 21 16.866
1980 05 22 17.164
1980 05 23 17.093
1980 05 24 16.227
1980 05 25 15.179
1980 05 26 15.437
1980 05 27 16.281
1980 05 28 15.732
1980 05 29 18.766
1980 05 30 15.699
1980 05 31 15.306
1980 06 01 14.691
1980 06 02 15.697
1980 06 03 16.773
1980 06 04 15.710
1980 06 05 13.668
1980 06 06 15.159
1980 06 07 13.372
1980 06 08 17.214
1980 06 09 16.722
1980 06 10 14.461
1980 06 11 15.497
1980 06 12 15.991
1980 06 13 18.357
1980 06 14 17.043
1980 06 15 13.070
1980 06 16 15.778
1980 06 17 15.095
1980 06 18 13.904
1980 06 19 13.417
1980 06 20 17.470
1980 06 21 17.686
1980 06 22 15.914
1980 06 23 16.831
1980 06 24 16.842
1980 06 25 16.634
1980 06 26 17.466
1980 06 27 16.094
1980 06 28 14.382
1980 06 29 14.626
1980 06 30 15.671
1980 07 01 12.415
1980 07 02 14.320
1980 07 03 13.702
1980 07 04 13.850
1980 07 05 14.141
1980 07 06 14.177
1980 07 07 13.704
1980 07 08 14.016
1980 07 09 13.231
1980 07 10 13.000
1980 07 11 13.138
1980 07 12 13.656
1980 07 13 13.764
1980 07 14 13.969
1980 07 15 14.729
1980 07 16 15.162
1980 07 17 14.476
1980 07 18 14.340
1980 07 19 14.328
