year month day temperature_min
1980 01 01 19.632
1980 01 02 19.812
1980 01 03 18.788
1980 01 04 18.122
1980 01 05 20.168
1980 01 06 23.640
1980 01 07 19.136
1980 01 08 19.509
1980 01 09 20.665
1980 01 10 19.791
1980 01 11 19.054
1980 01 12 20.412
1980 01 13 18.903
1980 01 14 19.964
1980 01 15 20.952
1980 01 16 19.920
1980 01 17 20.484
1980 01 18 19.997
1980 01 19 19.511
1980 01 20 20.131
1980 01 21 20.137
1980 01 22 20.256
1980 01 23 21.377
1980 01 24 19.995
1980 01 25 20.491
1980 01 26 20.203
1980 01 27 21.110
1980 01 28 23.389
1980 01 29 20.359
1980 01 30 22.007
1980 01 31 20.391
1980 02 01 21.201
1980 02 02 21.503
1980 02 03 21.868
1980 02 04 21.055
1980 02 05 21.258
1980 02 06 20.814
1980 02 07 20.994
1980 02 08 20.183
1980 02 09 20.011
1980 02 10 20.989
1980 02 11 20.890
1980 02 12 20.986
1980 02 13 20.945
1980 02 14 20.313
1980 02 15 18.761
1980 02 16 17.628
1980 02 17 18.551
1980 02 18 18.958
1980 02 19 19.024
1980 02 20 21.474
1980 02 21 19.896
1980 02 22 20.381
1980 02 23 19.902
1980 02 24 19.927
1980 02 25 20.284
1980 02 26 19.256
1980 02 27 19.375
1980 02 28 19.942
1980 02 29 20.551
1980 03 01 19.226
1980 03 02 20.067
1980 03 03 17.514
1980 03 04 19.974
1980 03 05 20.785
1980 03 06 19.944
1980 03 07 19.051
1980 03 08 21.400
1980 03 09 19.589
1980 03 10 21.156
1980 03 11 20.731
1980 03 12 20.171
1980 03 13 21.278
1980 03 14 20.969
1980 03 15 21.185
1980 03 16 20.877
1980 03 17 19.241
1980 03 18 20.716
1980 03 19 20.715
1980 03 20 21.114
1980 03 21 19.811
1980 03 22 22.390
1980 03 23 20.392
1980 03 24 19.077
1980 03 25 21.933
1980 03 26 19.421
1980 03 27 19.781
1980 03 28 18.591
1980 03 29 19.519
1980 03 30 23.522
1980 03 31 20.578
1980 04 01 20.709
1980 04 02 20.965
1980 04 03 20.376
1980 04 04 19.828
1980 04 05 21.039
1980 04 06 20.528
1980 04 07 19.362
1980 04 08 22.241
1980 04 09 20.754
1980 04 10 20.139
1980 04 11 21.109
1980 04 12 20.228
1980 04 13 19.206
1980 04 14 20.077
1980 04 15 20.566
1980 04 16 19.402
1980 04 17 20.322
1980 04 18 20.517
1980 04 19 19.614
1980 04 20 18.749
1980 04 21 18.130
1980 04 22 18.043
1980 04 23 18.219
1980 04 24 18.617
1980 04 25 17.945
1980 04 26 19.153
1980 04 27 18.291
1980 04 28 16.091
1980 04 29 19.062
1980 04 30 17.233
1980 05 01 18.800
1980 05 02 20.726
1980 05 03 18.061
1980 05 04 16.081
1980 05 05 16.735
1980 05 06 19.791
1980 05 07 19.582
1980 05 08 19.065
1980 05 09 17.593
1980 05 10 18.573
1980 05 11 19.239
1980 05 12 19.756
1980 05 13 18.192
1980 05 14 18.308
1980 05 15 15.781
1980 05 16 16.567
1980 05 17 17.413
1980 05 18 17.934
1980 05 19 18.581
1980 05 20 18.646
1980 05 21 19.738
1980 05 22 18.974
1980 05 23 18.262
1980 05 24 20.474
1980 05 25 17.313
1980 05 26 18.256
1980 05 27 17.172
1980 05 28 18.487
1980 05 29 17.497
1980 05 30 18.339
1980 05 31 15.613
1980 06 01 16.249
1980 06 02 16.233
1980 06 03 17.933
1980 06 04 12.793
1980 06 05 14.592
1980 06 06 17.757
1980 06 07 16.960
1980 06 08 17.198
1980 06 09 15.854
1980 06 10 16.033
1980 06 11 15.858
1980 06 12 16.756
1980 06 13 16.408
1980 06 14 19.307
1980 06 15 12.562
1980 06 16 16.063
1980 06 17 17.285
