year month day temperature_min
1980 01 01 19.900
1980 01 02 19.413
1980 01 03 19.232
1980 01 04 19.960
1980 01 05 19.563
1980 01 06 19.687
1980 01 07 19.331
1980 01 08 19.926
1980 01 09 19.734
1980 01 10 19.989
1980 01 11 19.878
1980 01 12 19.271
1980 01 13 18.930
1980 01 14 19.566
1980 01 15 19.533
1980 01 16 18.996
1980 01 17 18.176
1980 01 18 19.735
1980 01 19 19.649
1980 01 20 19.802
1980 01 21 20.743
1980 01 22 20.287
1980 01 23 20.745
1980 01 24 19.907
1980 01 25 20.300
1980 01 26 20.209
1980 01 27 20.222
1980 01 28 15.782
1980 01 29 20.589
1980 01 30 21.146
1980 01 31 20.469
1980 02 01 20.878
1980 02 02 21.162
1980 02 03 21.253
1980 02 04 20.997
1980 02 05 20.317
1980 02 06 21.059
1980 02 07 21.034
1980 02 08 21.317
1980 02 09 20.926
1980 02 10 20.810
1980 02 11 20.019
1980 02 12 19.671
1980 02 13 20.806
1980 02 14 19.458
1980 02 15 19.882
1980 02 16 18.776
1980 02 17 18.340
1980 02 18 19.204
1980 02 19 19.760
1980 02 20 20.084
1980 02 21 20.555
1980 02 22 19.776
1980 02 23 19.985
1980 02 24 19.629
1980 02 25 19.785
1980 02 26 19.065
1980 02 27 21.020
1980 02 28 20.781
1980 02 29 19.630
1980 03 01 19.053
1980 03 02 19.736
1980 03 03 19.195
1980 03 04 20.057
1980 03 05 20.251
1980 03 06 19.262
1980 03 07 19.376
1980 03 08 19.692
1980 03 09 20.677
1980 03 10 18.890
1980 03 11 18.664
1980 03 12 18.902
1980 03 13 13.773
1980 03 14 19.015
1980 03 15 20.191
1980 03 16 19.730
1980 03 17 19.670
1980 03 18 19.723
1980 03 19 18.094
1980 03 20 18.743
1980 03 21 17.532
1980 03 22 17.405
1980 03 23 17.604
1980 03 24 17.757
1980 03 25 17.648
1980 03 26 18.125
1980 03 27 17.158
1980 03 28 18.012
1980 03 29 17.442
1980 03 30 17.486
1980 03 31 18.718
1980 04 01 20.456
1980 04 02 21.120
1980 04 03 20.662
1980 04 04 19.688
1980 04 05 18.948
1980 04 06 20.207
1980 04 07 20.664
1980 04 08 20.068
1980 04 09 20.958
1980 04 10 19.941
1980 04 11 21.830
1980 04 12 20.019
1980 04 13 20.838
1980 04 14 20.618
1980 04 15 21.035
1980 04 16 20.414
1980 04 17 20.840
1980 04 18 19.366
1980 04 19 20.245
1980 04 20 18.522
1980 04 21 19.140
1980 04 22 19.951
1980 04 23 19.157
1980 04 24 18.101
1980 04 25 16.814
1980 04 26 18.434
1980 04 27 17.666
1980 04 28 17.480
1980 04 29 17.987
1980 04 30 18.221
1980 05 01 18.074
1980 05 02 17.972
1980 05 03 18.406
1980 05 04 19.442
1980 05 05 17.950
1980 05 06 19.141
1980 05 07 18.003
1980 05 08 18.604
1980 05 09 17.652
1980 05 10 17.741
1980 05 11 17.112
1980 05 12 17.346
1980 05 13 17.170
1980 05 14 16.686
1980 05 15 17.247
1980 05 16 18.116
1980 05 17 17.099
1980 05 18 17.377
1980 05 19 18.109
1980 05 20 17.662
1980 05 21 17.429
1980 05 22 17.125
1980 05 23 16.833
1980 05 24 16.217
1980 05 25 16.319
1980 05 26 16.275
1980 05 27 16.589
1980 05 28 16.596
1980 05 29 18.552
1980 05 30 17.296
1980 05 31 16.777
1980 06 01 15.119
1980 06 02 14.539
1980 06 03 16.102
1980 06 04 16.532
1980 06 05 16.072
1980 06 06 15.651
1980 06 07 15.913
1980 06 08 17.664
1980 06 09 17.171
1980 06 10 15.958
1980 06 11 15.787
1980 06 12 14.827
1980 06 13 15.993
1980 06 14 15.709
1980 06 15 14.922
1980 06 16 16.186
1980 06 17 13.986
1980 06 18 13.654
1980 06 19 14.088
1980 06 20 15.411
1980 06 21 16.939
1980 06 22 18.137
1980 06 23 16.286
1980 06 24 18.429
1980 06 25 15.998
1980 06 26 15.858
1980 06 27 16.143
1980 06 28 15.174
1980 06 29 15.726
1980 06 30 15.141
1980 07 01 14.610
1980 07 02 14.697
1980 07 03 14.660
1980 07 04 13.973
1980 07 05 14.157
1980 07 06 13.782
1980 07 07 14.153
1980 07 08 14.650
1980 07 09 12.579
1980 07 10 13.350
1980 07 11 13.445
1980 07 12 14.294
1980 07 13 13.331
1980 07 14 13.403
1980 07 15 15.164
1980 07 16 15.632
1980 07 17 11.979
1980 07 18 13.684
1980 07 19 13.057
1980 07 20 14.510
1980 07 21 13.327
1980 07 22 13.578
1980 07 23 13.573
1980 07 24 14.798
1980 07 25 15.456
1980 07 26 13.254
1980 07 27 13.235
1980 07 28 13.613
1980 07 29 14.617
1980 07 30 15.902
1980 07 31 13.776
1980 08 01 16.817
1980 08 02 15.356
1980 08 03 15.515
1980 08 04 14.667
1980 08 05 14.473
1980 08 06 13.833
1980 08 07 13.491
1980 08 08 14.159
1980 08 09 14.370
1980 08 10 15.373
1980 08 11 16.380
1980 08 12 16.026
1980 08 13 16.639
1980 08 14 15.802
1980 08 15 15.923
1980 08 16 16.421
1980 08 17 16.887
1980 08 18 15.914
1980 08 19 17.109
1980 08 20 17.940
1980 08 21 16.783
1980 08 22 17.131
1980 08 23 15.952
1980 08 24 16.913
1980 08 25 17.546
1980 08 26 16.536
1980 08 27 16.345
1980 08 28 17.035
1980 08 29 15.174
1980 08 30 14.331
1980 08 31 14.809
1980 09 01 15.515
1980 09 02 13.565
1980 09 03 15.899
1980 09 04 17.671
1980 09 05 17.884
1980 09 06 18.328
1980 09 07 18.325
1980 09 08 19.417
1980 09 09 18.537
1980 09 10 18.420
1980 09 11 18.152
1980 09 12 18.260
1980 09 13 17.498
1980 09 14 16.193
1980 09 15 16.613
1980 09 16 18.975
1980 09 17 17.879
1980 09 18 19.543
1980 09 19 18.610
1980 09 20 19.458
1980 09 21 18.991
1980 09 22 19.395
1980 09 23 18.978
1980 09 24 17.147
1980 09 25 17.780
1980 09 26 18.038
1980 09 27 17.521
1980 09 28 16.565
1980 09 29 19.012
1980 09 30 19.904
1980 10 01 18.811
1980 10 02 17.524
1980 10 03 17.709
1980 10 04 16.297
1980 10 05 17.036
1980 10 06 17.712
1980 10 07 20.654
1980 10 08 18.807
1980 10 09 19.470
1980 10 10 20.567
1980 10 11 20.096
1980 10 12 19.494
1980 10 13 19.690
1980 10 14 19.162
1980 10 15 18.027
1980 10 16 17.880
1980 10 17 17.670
1980 10 18 19.041
1980 10 19 19.254
1980 10 20 19.570
1980 10 21 18.994
1980 10 22 20.773
1980 10 23 19.584
1980 10 24 20.908
1980 10 25 19.872
1980 10 26 18.632
1980 10 27 18.875
1980 10 28 18.563
1980 10 29 20.804
1980 10 30 21.186
1980 10 31 22.125
1980 11 01 21.524
1980 11 02 18.248
1980 11 03 19.534
1980 11 04 18.565
1980 11 05 19.382
1980 11 06 19.773
1980 11 07 20.483
1980 11 08 20.047
1980 11 09 20.698
1980 11 10 20.037
1980 11 11 21.111
1980 11 12 19.949
1980 11 13 18.928
1980 11 14 19.193
1980 11 15 17.830
1980 11 16 18.047
1980 11 17 19.244
1980 11 18 19.818
1980 11 19 20.016
1980 11 20 20.273
1980 11 21 20.415
1980 11 22 21.270
1980 11 23 21.455
1980 11 24 20.307
1980 11 25 20.183
1980 11 26 20.100
1980 11 27 19.525
1980 11 28 19.840
1980 11 29 20.184
1980 11 30 19.825
1980 12 01 20.093
1980 12 02 17.350
1980 12 03 20.005
1980 12 04 20.300
1980 12 05 19.060
1980 12 06 19.867
1980 12 07 20.465
1980 12 08 20.550
1980 12 09 20.756
1980 12 10 20.210
1980 12 11 20.256
1980 12 12 20.215
1980 12 13 20.473
1980 12 14 19.835
1980 12 15 20.520
1980 12 16 20.461
1980 12 17 19.055
1980 12 18 19.084
1980 12 19 18.093
1980 12 20 18.791
1980 12 21 17.387
1980 12 22 17.791
1980 12 23 18.343
1980 12 24 18.943
1980 12 25 18.778
1980 12 26 18.656
1980 12 27 20.157
1980 12 28 20.426
1980 12 29 19.654
1980 12 30 18.841
1980 12 31 19.540
1981 01 01 nan
1981 01 02 nan
1981 01 03 18.262
1981 01 04 19.058
1981 01 05 19.884
1981 01 06 18.888
1981 01 07 18.171
1981 01 08 18.890
1981 01 09 19.801
1981 01 10 19.736
1981 01 11 19.910
1981 01 12 19.540
1981 01 13 19.270
1981 01 14 19.596
1981 01 15 21.028
1981 01 16 20.121
1981 01 17 19.935
1981 01 18 19.327
1981 01 19 18.195
1981 01 20 18.677
1981 01 21 18.135
1981 01 22 19.866
1981 01 23 20.060
1981 01 24 20.560
1981 01 25 20.281
1981 01 26 20.620
1981 01 27 19.956
1981 01 28 19.191
1981 01 29 19.262
1981 01 30 19.321
1981 01 31 19.531
1981 02 01 16.226
1981 02 02 18.637
1981 02 03 17.396
1981 02 04 18.073
1981 02 05 16.949
1981 02 06 17.697
1981 02 07 18.489
1981 02 08 19.558
1981 02 09 19.920
1981 02 10 18.753
1981 02 11 18.951
1981 02 12 19.929
1981 02 13 19.810
1981 02 14 18.910
1981 02 15 19.120
1981 02 16 19.731
1981 02 17 18.552
1981 02 18 19.007
1981 02 19 18.625
1981 02 20 19.794
1981 02 21 19.275
1981 02 22 19.494
1981 02 23 19.566
1981 02 24 19.827
1981 02 25 19.265
1981 02 26 18.309
