year month day temperature_min
1980 01 01 15.124
1980 01 02 15.365
1980 01 03 15.587
1980 01 04 16.711
1980 01 05 16.226
1980 01 06 18.970
1980 01 07 18.035
1980 01 08 17.919
1980 01 09 18.312
1980 01 10 19.376
1980 01 11 18.729
1980 01 12 18.759
1980 01 13 18.514
1980 01 14 17.513
1980 01 15 16.619
1980 01 16 18.257
1980 01 17 18.860
1980 01 18 19.020
1980 01 19 18.130
1980 01 20 19.665
1980 01 21 18.904
1980 01 22 18.779
1980 01 23 19.475
1980 01 24 19.729
1980 01 25 19.060
1980 01 26 19.240
1980 01 27 19.439
1980 01 28 19.549
1980 01 29 18.170
1980 01 30 17.920
1980 01 31 19.031
1980 02 01 20.097
1980 02 02 19.805
1980 02 03 18.651
1980 02 04 17.397
1980 02 05 18.237
1980 02 06 18.980
1980 02 07 20.002
1980 02 08 18.607
1980 02 09 18.927
1980 02 10 19.330
1980 02 11 19.081
1980 02 12 19.325
1980 02 13 19.361
1980 02 14 19.035
1980 02 15 18.855
1980 02 16 17.230
1980 02 17 17.177
1980 02 18 18.402
1980 02 19 17.448
1980 02 20 15.916
1980 02 21 17.469
1980 02 22 18.437
1980 02 23 19.361
1980 02 24 18.213
1980 02 25 17.347
1980 02 26 17.847
1980 02 27 17.950
1980 02 28 18.070
1980 02 29 19.403
1980 03 01 18.502
1980 03 02 19.768
1980 03 03 22.036
1980 03 04 19.684
1980 03 05 19.898
1980 03 06 18.790
1980 03 07 20.210
1980 03 08 19.679
1980 03 09 23.799
1980 03 10 19.883
1980 03 11 19.881
1980 03 12 19.650
1980 03 13 19.555
1980 03 14 18.934
1980 03 15 17.577
1980 03 16 18.168
1980 03 17 17.772
1980 03 18 18.771
1980 03 19 19.036
1980 03 20 17.958
1980 03 21 18.785
1980 03 22 19.365
1980 03 23 19.071
1980 03 24 19.131
1980 03 25 20.877
1980 03 26 19.974
1980 03 27 19.340
1980 03 28 18.755
1980 03 29 19.452
1980 03 30 18.875
1980 03 31 17.652
1980 04 01 15.727
1980 04 02 16.480
1980 04 03 17.748
1980 04 04 17.948
1980 04 05 15.834
