year month day precipitation_cpc
1980 01 01 3.921
1980 01 02 0.004
1980 01 03 0.000
1980 01 04 1.964
1980 01 05 0.519
1980 01 06 11.988
1980 01 07 3.072
1980 01 08 13.442
1980 01 09 6.100
1980 01 10 23.002
1980 01 11 7.181
1980 01 12 10.512
1980 01 13 8.337
1980 01 14 5.660
1980 01 15 3.726
1980 01 16 10.114
1980 01 17 5.469
1980 01 18 3.244
1980 01 19 1.546
1980 01 20 5.363
1980 01 21 3.873
1980 01 22 1.278
1980 01 23 2.734
1980 01 24 3.697
1980 01 25 3.254
1980 01 26 2.185
1980 01 27 9.363
1980 01 28 3.837
1980 01 29 10.306
1980 01 30 6.097
1980 01 31 12.958
1980 02 01 16.218
1980 02 02 10.757
1980 02 03 30.070
1980 02 04 1.765
1980 02 05 0.609
1980 02 06 3.810
1980 02 07 7.538
1980 02 08 6.057
1980 02 09 12.417
1980 02 10 13.421
1980 02 11 10.896
1980 02 12 27.275
1980 02 13 6.064
1980 02 14 13.977
1980 02 15 48.001
1980 02 16 15.805
1980 02 17 13.838
1980 02 18 28.280
1980 02 19 5.639
1980 02 20 5.086
1980 02 21 13.364
1980 02 22 3.838
1980 02 23 5.450
1980 02 24 6.237
1980 02 25 2.546
1980 02 26 8.278
1980 02 27 18.586
1980 02 28 14.758
1980 02 29 4.944
1980 03 01 3.195
1980 03 02 1.651
1980 03 03 21.786
1980 03 04 0.553
1980 03 05 3.561
1980 03 06 10.200
1980 03 07 0.525
1980 03 08 1.495
1980 03 09 0.762
1980 03 10 0.069
1980 03 11 0.020
1980 03 12 1.438
1980 03 13 1.468
1980 03 14 0.335
1980 03 15 9.497
1980 03 16 4.045
1980 03 17 19.386
1980 03 18 2.894
1980 03 19 0.791
1980 03 20 3.217
1980 03 21 0.000
1980 03 22 0.014
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.000
1980 03 27 0.000
1980 03 28 1.388
1980 03 29 0.328
1980 03 30 0.959
1980 03 31 9.938
1980 04 01 3.095
1980 04 02 9.255
1980 04 03 27.711
1980 04 04 11.270
1980 04 05 12.402
1980 04 06 6.677
1980 04 07 0.197
1980 04 08 2.038
1980 04 09 3.279
1980 04 10 10.532
1980 04 11 2.227
1980 04 12 4.957
1980 04 13 0.023
1980 04 14 5.985
1980 04 15 8.810
1980 04 16 12.669
1980 04 17 2.043
1980 04 18 0.116
1980 04 19 0.000
1980 04 20 0.000
1980 04 21 0.000
1980 04 22 0.000
1980 04 23 0.000
1980 04 24 0.000
1980 04 25 0.000
1980 04 26 0.000
1980 04 27 0.000
1980 04 28 0.014
1980 04 29 0.000
1980 04 30 0.000
1980 05 01 0.000
1980 05 02 0.272
1980 05 03 1.851
1980 05 04 3.855
1980 05 05 0.114
