year month day precipitation_cpc
1980 01 01 0.000
1980 01 02 0.000
1980 01 03 0.010
1980 01 04 0.170
1980 01 05 0.173
1980 01 06 0.286
1980 01 07 13.410
1980 01 08 3.292
1980 01 09 12.442
1980 01 10 9.701
1980 01 11 2.055
1980 01 12 0.849
1980 01 13 1.746
1980 01 14 0.489
1980 01 15 0.410
1980 01 16 0.164
1980 01 17 4.881
1980 01 18 6.694
1980 01 19 7.031
1980 01 20 6.284
1980 01 21 0.911
1980 01 22 0.308
1980 01 23 1.439
1980 01 24 19.422
1980 01 25 10.645
1980 01 26 2.434
1980 01 27 0.038
1980 01 28 3.675
1980 01 29 4.969
1980 01 30 0.005
1980 01 31 0.110
1980 02 01 3.723
1980 02 02 0.080
1980 02 03 1.672
1980 02 04 0.021
1980 02 05 0.079
1980 02 06 1.409
1980 02 07 3.470
1980 02 08 0.430
1980 02 09 0.430
1980 02 10 2.095
1980 02 11 12.048
1980 02 12 0.521
1980 02 13 0.220
1980 02 14 0.071
1980 02 15 0.000
1980 02 16 1.593
1980 02 17 14.007
1980 02 18 14.363
1980 02 19 0.117
1980 02 20 0.009
1980 02 21 0.000
1980 02 22 0.611
1980 02 23 2.933
1980 02 24 5.657
1980 02 25 3.979
1980 02 26 10.742
1980 02 27 4.351
1980 02 28 14.503
1980 02 29 30.840
1980 03 01 22.934
1980 03 02 14.763
1980 03 03 10.656
1980 03 04 12.088
1980 03 05 9.293
1980 03 06 3.759
1980 03 07 11.208
1980 03 08 10.314
1980 03 09 7.916
1980 03 10 7.445
1980 03 11 8.395
1980 03 12 10.026
1980 03 13 11.468
1980 03 14 6.755
1980 03 15 0.520
1980 03 16 0.401
1980 03 17 0.794
1980 03 18 0.693
1980 03 19 0.742
1980 03 20 0.592
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.394
1980 03 27 4.600
1980 03 28 20.315
1980 03 29 2.248
1980 03 30 2.574
1980 03 31 0.527
