year month day precipitation_cpc
1980 01 01 3.354
1980 01 02 5.813
1980 01 03 11.605
1980 01 04 4.196
1980 01 05 2.799
1980 01 06 5.971
1980 01 07 21.190
1980 01 08 2.407
1980 01 09 2.377
1980 01 10 0.591
1980 01 11 1.525
1980 01 12 12.009
1980 01 13 11.022
1980 01 14 18.156
1980 01 15 24.720
1980 01 16 3.121
1980 01 17 22.616
1980 01 18 0.466
1980 01 19 0.010
1980 01 20 0.000
1980 01 21 0.495
1980 01 22 1.194
1980 01 23 2.020
1980 01 24 0.744
1980 01 25 1.181
1980 01 26 2.827
1980 01 27 16.327
1980 01 28 1.806
1980 01 29 10.529
1980 01 30 21.379
1980 01 31 0.154
1980 02 01 0.214
1980 02 02 11.968
1980 02 03 14.632
1980 02 04 27.062
1980 02 05 1.227
1980 02 06 0.568
1980 02 07 4.517
1980 02 08 0.121
1980 02 09 1.125
1980 02 10 3.609
1980 02 11 0.221
1980 02 12 0.456
1980 02 13 0.067
1980 02 14 1.883
1980 02 15 1.335
1980 02 16 13.686
1980 02 17 15.064
1980 02 18 7.132
1980 02 19 9.273
1980 02 20 5.530
1980 02 21 29.018
1980 02 22 9.329
1980 02 23 3.318
1980 02 24 0.000
1980 02 25 0.155
1980 02 26 0.179
1980 02 27 1.234
1980 02 28 1.203
1980 02 29 2.527
1980 03 01 5.077
1980 03 02 6.621
1980 03 03 9.174
1980 03 04 12.684
1980 03 05 6.162
1980 03 06 0.659
1980 03 07 1.904
1980 03 08 0.234
1980 03 09 0.399
1980 03 10 0.497
1980 03 11 0.000
1980 03 12 0.000
1980 03 13 0.000
1980 03 14 0.000
1980 03 15 0.276
1980 03 16 0.452
1980 03 17 1.312
1980 03 18 0.675
1980 03 19 1.708
1980 03 20 0.000
1980 03 21 0.000
1980 03 22 0.542
1980 03 23 0.423
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.124
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.000
1980 03 30 0.000
1980 03 31 0.000
1980 04 01 14.649
1980 04 02 3.648
1980 04 03 5.080
1980 04 04 0.307
1980 04 05 0.000
1980 04 06 0.061
1980 04 07 0.712
1980 04 08 20.353
1980 04 09 3.241
1980 04 10 13.246
1980 04 11 6.058
1980 04 12 0.991
1980 04 13 1.055
1980 04 14 6.226
1980 04 15 0.072
1980 04 16 19.145
1980 04 17 15.320
1980 04 18 11.672
1980 04 19 3.347
1980 04 20 1.388
1980 04 21 3.492
1980 04 22 7.781
1980 04 23 1.895
1980 04 24 1.218
1980 04 25 0.831
1980 04 26 8.335
