year month day precipitation_cpc
1980 01 01 0.000
1980 01 02 0.000
1980 01 03 0.118
1980 01 04 0.000
1980 01 05 0.789
1980 01 06 0.380
1980 01 07 12.966
1980 01 08 3.019
1980 01 09 24.963
1980 01 10 13.303
1980 01 11 3.334
1980 01 12 0.149
1980 01 13 2.130
1980 01 14 0.301
1980 01 15 1.643
1980 01 16 4.268
1980 01 17 8.399
1980 01 18 15.541
1980 01 19 10.870
1980 01 20 11.585
1980 01 21 0.776
1980 01 22 0.367
1980 01 23 0.797
1980 01 24 16.810
1980 01 25 16.331
1980 01 26 3.855
1980 01 27 0.407
1980 01 28 1.165
1980 01 29 6.060
1980 01 30 0.335
1980 01 31 0.100
1980 02 01 3.313
1980 02 02 2.545
1980 02 03 0.741
1980 02 04 0.036
1980 02 05 0.834
1980 02 06 0.789
1980 02 07 8.789
1980 02 08 4.497
1980 02 09 0.211
1980 02 10 0.961
1980 02 11 14.090
1980 02 12 5.320
1980 02 13 0.067
1980 02 14 2.110
1980 02 15 0.199
1980 02 16 2.371
1980 02 17 4.265
1980 02 18 13.360
1980 02 19 3.258
1980 02 20 0.625
1980 02 21 0.355
1980 02 22 3.850
1980 02 23 6.340
1980 02 24 5.575
1980 02 25 3.121
1980 02 26 9.842
1980 02 27 11.085
1980 02 28 4.663
1980 02 29 31.358
1980 03 01 29.184
1980 03 02 8.241
1980 03 03 11.661
1980 03 04 15.494
1980 03 05 2.633
1980 03 06 0.531
1980 03 07 13.844
1980 03 08 5.857
1980 03 09 14.047
1980 03 10 8.419
1980 03 11 5.949
1980 03 12 12.131
1980 03 13 10.602
1980 03 14 8.558
1980 03 15 0.665
1980 03 16 1.904
1980 03 17 3.452
1980 03 18 1.135
1980 03 19 0.318
1980 03 20 0.356
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.012
1980 03 25 0.233
1980 03 26 0.112
1980 03 27 4.078
1980 03 28 14.270
1980 03 29 4.346
1980 03 30 5.788
1980 03 31 1.359
