year month day precipitation_cpc
1980 01 01 0.014
1980 01 02 0.000
1980 01 03 0.000
1980 01 04 0.000
1980 01 05 0.000
1980 01 06 2.030
1980 01 07 23.542
1980 01 08 3.998
1980 01 09 16.630
1980 01 10 17.003
1980 01 11 2.493
1980 01 12 0.007
1980 01 13 0.220
1980 01 14 0.252
1980 01 15 0.561
1980 01 16 1.321
1980 01 17 9.014
1980 01 18 9.541
1980 01 19 9.244
1980 01 20 10.311
1980 01 21 0.237
1980 01 22 0.694
1980 01 23 0.315
1980 01 24 23.231
1980 01 25 21.483
1980 01 26 9.721
1980 01 27 0.468
1980 01 28 2.360
1980 01 29 8.885
1980 01 30 0.121
1980 01 31 0.000
1980 02 01 5.525
1980 02 02 1.314
1980 02 03 1.047
1980 02 04 0.000
1980 02 05 0.186
1980 02 06 0.538
1980 02 07 4.521
1980 02 08 3.673
1980 02 09 0.027
1980 02 10 5.802
1980 02 11 21.189
1980 02 12 6.406
1980 02 13 0.314
1980 02 14 1.929
1980 02 15 1.487
1980 02 16 2.856
1980 02 17 3.714
1980 02 18 7.710
1980 02 19 1.379
1980 02 20 0.000
1980 02 21 0.842
1980 02 22 1.052
1980 02 23 11.573
1980 02 24 8.018
1980 02 25 2.429
1980 02 26 5.276
1980 02 27 13.828
1980 02 28 6.504
1980 02 29 44.252
1980 03 01 24.574
1980 03 02 4.572
1980 03 03 12.455
1980 03 04 12.711
1980 03 05 0.280
1980 03 06 0.194
1980 03 07 7.462
1980 03 08 3.681
1980 03 09 8.819
1980 03 10 6.793
1980 03 11 6.093
1980 03 12 15.088
1980 03 13 8.273
1980 03 14 2.764
1980 03 15 1.429
1980 03 16 6.392
1980 03 17 4.705
1980 03 18 0.000
1980 03 19 0.008
1980 03 20 0.000
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.295
1980 03 27 1.900
1980 03 28 4.143
1980 03 29 3.429
1980 03 30 3.375
1980 03 31 0.146
1980 04 01 0.010
1980 04 02 0.000
1980 04 03 0.476
1980 04 04 1.271
1980 04 05 1.417
1980 04 06 0.006
1980 04 07 0.490
1980 04 08 0.484
1980 04 09 0.276
1980 04 10 5.369
1980 04 11 3.200
1980 04 12 5.217
1980 04 13 22.557
1980 04 14 23.878
1980 04 15 16.273
1980 04 16 2.270
1980 04 17 0.668
1980 04 18 0.211
1980 04 19 0.000
1980 04 20 0.012
1980 04 21 0.000
1980 04 22 0.000
1980 04 23 0.000
1980 04 24 0.038
1980 04 25 0.000
1980 04 26 0.000
1980 04 27 0.000
1980 04 28 0.054
1980 04 29 0.022
1980 04 30 0.000
1980 05 01 1.137
1980 05 02 6.359
1980 05 03 3.977
1980 05 04 0.039
1980 05 05 0.000
1980 05 06 0.006
1980 05 07 0.045
1980 05 08 22.553
1980 05 09 3.223
1980 05 10 14.617
1980 05 11 10.399
1980 05 12 0.882
1980 05 13 0.000
1980 05 14 0.029
1980 05 15 0.000
1980 05 16 0.066
1980 05 17 0.587
1980 05 18 2.074
1980 05 19 6.129
1980 05 20 2.243
1980 05 21 9.846
1980 05 22 1.192
1980 05 23 0.018
1980 05 24 0.007
1980 05 25 0.000
1980 05 26 0.103
1980 05 27 0.000
1980 05 28 0.000
1980 05 29 0.000
1980 05 30 0.015
1980 05 31 0.000
1980 06 01 1.388
1980 06 02 4.136
1980 06 03 0.169
1980 06 04 0.000
1980 06 05 0.000
1980 06 06 0.000
1980 06 07 0.000
1980 06 08 0.000
1980 06 09 0.000
1980 06 10 0.000
1980 06 11 0.000
1980 06 12 0.804
1980 06 13 6.162
1980 06 14 1.476
1980 06 15 0.000
1980 06 16 0.006
1980 06 17 0.049
1980 06 18 0.000
1980 06 19 0.005
1980 06 20 6.542
1980 06 21 19.400
1980 06 22 11.348
1980 06 23 0.608
1980 06 24 3.198
1980 06 25 17.270
1980 06 26 19.667
1980 06 27 0.074
1980 06 28 0.011
1980 06 29 0.000
1980 06 30 1.373
1980 07 01 25.352
1980 07 02 36.611
1980 07 03 14.513
1980 07 04 3.850
1980 07 05 1.139
1980 07 06 0.416
1980 07 07 0.024
1980 07 08 1.295
1980 07 09 22.986
1980 07 10 7.681
1980 07 11 2.984
1980 07 12 12.432
1980 07 13 1.092
1980 07 14 0.000
1980 07 15 1.241
1980 07 16 0.000
1980 07 17 0.000
1980 07 18 0.007
1980 07 19 0.000
1980 07 20 0.000
1980 07 21 0.677
1980 07 22 0.022
1980 07 23 0.000
1980 07 24 0.000
1980 07 25 0.000
1980 07 26 0.368
1980 07 27 3.839
1980 07 28 0.177
1980 07 29 6.741
1980 07 30 55.514
1980 07 31 20.434
1980 08 01 0.000
1980 08 02 0.012
1980 08 03 0.009
1980 08 04 0.847
1980 08 05 0.071
1980 08 06 13.967
1980 08 07 0.007
1980 08 08 1.384
1980 08 09 0.564
1980 08 10 0.896
1980 08 11 0.439
1980 08 12 0.026
1980 08 13 0.000
1980 08 14 0.000
1980 08 15 0.141
1980 08 16 0.000
1980 08 17 2.759
1980 08 18 13.726
1980 08 19 7.052
1980 08 20 7.288
1980 08 21 24.927
1980 08 22 16.990
1980 08 23 9.797
1980 08 24 4.524
1980 08 25 40.605
1980 08 26 30.415
1980 08 27 0.023
1980 08 28 0.014
1980 08 29 2.285
1980 08 30 0.132
1980 08 31 1.393
1980 09 01 15.214
1980 09 02 33.557
1980 09 03 19.169
1980 09 04 0.000
1980 09 05 0.090
1980 09 06 0.000
1980 09 07 0.000
1980 09 08 5.653
1980 09 09 16.383
1980 09 10 1.802
1980 09 11 0.475
1980 09 12 0.014
1980 09 13 0.012
1980 09 14 2.023
1980 09 15 12.125
1980 09 16 13.328
1980 09 17 0.000
1980 09 18 2.566
1980 09 19 12.454
1980 09 20 13.999
1980 09 21 6.506
1980 09 22 9.322
1980 09 23 0.022
1980 09 24 0.007
1980 09 25 0.000
1980 09 26 0.000
1980 09 27 1.608
1980 09 28 19.319
1980 09 29 4.360
1980 09 30 0.077
1980 10 01 0.006
1980 10 02 0.006
1980 10 03 0.000
1980 10 04 0.000
1980 10 05 3.044
1980 10 06 0.753
1980 10 07 3.059
1980 10 08 16.956
1980 10 09 11.491
1980 10 10 0.000
1980 10 11 10.853
1980 10 12 13.409
1980 10 13 7.085
1980 10 14 2.158
1980 10 15 0.081
1980 10 16 0.010
1980 10 17 0.021
1980 10 18 2.088
1980 10 19 27.338
1980 10 20 13.096
1980 10 21 6.631
1980 10 22 8.784
1980 10 23 7.474
1980 10 24 0.582
1980 10 25 0.005
1980 10 26 0.443
1980 10 27 5.537
1980 10 28 14.428
1980 10 29 0.715
1980 10 30 4.020
1980 10 31 21.588
1980 11 01 0.000
1980 11 02 0.000
1980 11 03 0.000
1980 11 04 0.011
1980 11 05 0.000
1980 11 06 3.567
1980 11 07 12.238
1980 11 08 2.872
1980 11 09 33.619
1980 11 10 9.896
1980 11 11 0.649
1980 11 12 0.695
1980 11 13 0.000
1980 11 14 0.016
1980 11 15 0.000
1980 11 16 0.006
1980 11 17 0.147
