year month day precipitation_cpc
1980 01 01 9.188
1980 01 02 0.188
1980 01 03 0.000
1980 01 04 0.000
1980 01 05 0.000
1980 01 06 0.367
1980 01 07 0.996
1980 01 08 18.169
1980 01 09 7.234
1980 01 10 6.026
1980 01 11 11.319
1980 01 12 9.027
1980 01 13 1.539
1980 01 14 0.747
1980 01 15 0.000
1980 01 16 0.262
1980 01 17 2.546
1980 01 18 35.368
1980 01 19 16.787
1980 01 20 2.981
1980 01 21 9.865
1980 01 22 6.406
1980 01 23 16.258
1980 01 24 3.458
1980 01 25 25.503
1980 01 26 11.093
1980 01 27 12.954
1980 01 28 4.017
1980 01 29 5.043
1980 01 30 0.238
1980 01 31 2.285
1980 02 01 2.762
1980 02 02 1.822
1980 02 03 0.245
1980 02 04 0.000
1980 02 05 0.007
1980 02 06 0.258
1980 02 07 1.143
1980 02 08 12.044
1980 02 09 8.575
1980 02 10 4.443
1980 02 11 13.690
1980 02 12 10.251
1980 02 13 19.266
1980 02 14 3.198
1980 02 15 2.438
1980 02 16 1.408
1980 02 17 7.606
1980 02 18 19.968
1980 02 19 5.555
1980 02 20 1.312
1980 02 21 0.403
1980 02 22 0.197
1980 02 23 21.654
1980 02 24 22.589
1980 02 25 8.878
1980 02 26 15.285
1980 02 27 18.681
1980 02 28 13.393
1980 02 29 9.402
1980 03 01 11.441
1980 03 02 0.775
1980 03 03 0.109
1980 03 04 1.054
1980 03 05 0.199
1980 03 06 0.305
1980 03 07 0.536
1980 03 08 0.091
1980 03 09 0.042
1980 03 10 0.433
1980 03 11 2.147
1980 03 12 8.820
1980 03 13 12.357
1980 03 14 30.909
1980 03 15 18.927
1980 03 16 2.675
1980 03 17 12.025
1980 03 18 0.491
1980 03 19 0.892
1980 03 20 1.779
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.118
1980 03 26 0.000
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.000
1980 03 30 0.454
1980 03 31 0.171
1980 04 01 0.000
1980 04 02 0.752
1980 04 03 23.954
1980 04 04 9.910
1980 04 05 20.213
1980 04 06 6.307
1980 04 07 0.041
1980 04 08 0.021
1980 04 09 0.943
1980 04 10 2.535
1980 04 11 3.555
1980 04 12 1.105
1980 04 13 0.748
1980 04 14 7.324
1980 04 15 25.905
1980 04 16 4.534
1980 04 17 1.295
1980 04 18 0.024
1980 04 19 0.000
1980 04 20 0.000
1980 04 21 0.008
1980 04 22 0.000
1980 04 23 0.000
1980 04 24 0.000
1980 04 25 0.000
1980 04 26 0.000
1980 04 27 0.000
1980 04 28 0.000
1980 04 29 0.000
1980 04 30 0.080
1980 05 01 0.405
1980 05 02 2.291
1980 05 03 1.468
1980 05 04 0.466
1980 05 05 0.026
1980 05 06 0.007
1980 05 07 0.000
1980 05 08 0.000
1980 05 09 0.000
1980 05 10 0.008
1980 05 11 1.639
1980 05 12 0.309
1980 05 13 0.785
1980 05 14 0.000
1980 05 15 0.000
1980 05 16 0.016
1980 05 17 0.477
1980 05 18 0.000
1980 05 19 0.036
1980 05 20 0.000
1980 05 21 0.135
1980 05 22 9.462
1980 05 23 0.055
1980 05 24 0.000
1980 05 25 0.012
1980 05 26 0.010
1980 05 27 0.000
1980 05 28 0.000
1980 05 29 0.000
1980 05 30 0.000
1980 05 31 0.000
1980 06 01 0.000
1980 06 02 0.008
1980 06 03 1.667
1980 06 04 0.876
1980 06 05 0.035
1980 06 06 0.000
1980 06 07 0.000
1980 06 08 0.019
1980 06 09 0.000
1980 06 10 0.000
1980 06 11 0.000
1980 06 12 0.000
1980 06 13 0.355
1980 06 14 3.876
1980 06 15 0.088
1980 06 16 0.007
1980 06 17 0.000
1980 06 18 0.000
1980 06 19 0.000
1980 06 20 0.000
1980 06 21 0.000
1980 06 22 0.624
1980 06 23 0.000
1980 06 24 0.027
1980 06 25 4.477
1980 06 26 47.914
1980 06 27 15.484
1980 06 28 0.138
1980 06 29 0.015
1980 06 30 0.041
1980 07 01 0.024
1980 07 02 0.029
1980 07 03 0.029
1980 07 04 0.012
1980 07 05 0.012
1980 07 06 0.000
1980 07 07 0.000
1980 07 08 0.000
1980 07 09 0.000
1980 07 10 0.000
1980 07 11 0.000
1980 07 12 0.000
1980 07 13 0.000
1980 07 14 0.000
1980 07 15 0.000
1980 07 16 0.000
1980 07 17 0.000
1980 07 18 0.000
1980 07 19 0.000
1980 07 20 0.000
1980 07 21 0.000
1980 07 22 0.000
1980 07 23 0.000
1980 07 24 0.000
1980 07 25 0.000
1980 07 26 0.000
1980 07 27 0.000
1980 07 28 0.050
1980 07 29 0.000
1980 07 30 0.000
1980 07 31 0.120
1980 08 01 0.000
1980 08 02 0.000
1980 08 03 0.000
1980 08 04 0.000
1980 08 05 0.000
1980 08 06 0.000
1980 08 07 1.655
1980 08 08 0.000
1980 08 09 0.000
1980 08 10 0.000
1980 08 11 0.000
1980 08 12 0.009
1980 08 13 2.684
1980 08 14 0.223
1980 08 15 0.000
1980 08 16 0.000
1980 08 17 0.045
1980 08 18 0.274
1980 08 19 0.016
1980 08 20 0.068
1980 08 21 0.215
1980 08 22 0.000
1980 08 23 0.040
1980 08 24 0.019
1980 08 25 0.894
1980 08 26 5.095
1980 08 27 1.561
1980 08 28 0.000
1980 08 29 0.000
1980 08 30 0.000
1980 08 31 0.000
1980 09 01 0.000
1980 09 02 0.000
1980 09 03 0.000
1980 09 04 0.000
1980 09 05 0.000
1980 09 06 0.000
1980 09 07 0.000
1980 09 08 0.209
1980 09 09 0.000
1980 09 10 0.159
1980 09 11 0.032
1980 09 12 0.156
1980 09 13 9.342
1980 09 14 1.483
1980 09 15 0.125
1980 09 16 0.400
1980 09 17 0.171
1980 09 18 2.334
1980 09 19 11.003
1980 09 20 5.497
1980 09 21 30.033
1980 09 22 2.783
1980 09 23 0.000
1980 09 24 0.000
1980 09 25 0.000
1980 09 26 0.025
1980 09 27 0.492
1980 09 28 22.099
1980 09 29 0.701
1980 09 30 0.072
1980 10 01 0.000
1980 10 02 0.000
1980 10 03 0.000
1980 10 04 0.000
1980 10 05 0.000
1980 10 06 0.000
1980 10 07 0.000
1980 10 08 2.023
1980 10 09 18.841
1980 10 10 0.583
1980 10 11 13.656
1980 10 12 26.963
1980 10 13 1.267
1980 10 14 0.000
1980 10 15 0.000
1980 10 16 0.118
1980 10 17 0.656
1980 10 18 0.000
1980 10 19 0.536
1980 10 20 0.000
1980 10 21 0.000
1980 10 22 0.000
1980 10 23 0.295
1980 10 24 6.263
1980 10 25 0.623
1980 10 26 3.171
1980 10 27 0.000
1980 10 28 0.000
1980 10 29 0.263
1980 10 30 3.502
1980 10 31 7.907
1980 11 01 0.066
1980 11 02 0.014
1980 11 03 0.274
1980 11 04 0.573
1980 11 05 8.660
1980 11 06 1.050
1980 11 07 26.347
1980 11 08 25.026
1980 11 09 11.196
1980 11 10 10.812
1980 11 11 1.775
1980 11 12 18.168
1980 11 13 0.308
1980 11 14 0.000
1980 11 15 0.000
1980 11 16 0.000
1980 11 17 0.000
1980 11 18 0.000
1980 11 19 0.458
1980 11 20 8.900
1980 11 21 1.014
1980 11 22 0.118
1980 11 23 16.396
1980 11 24 12.900
1980 11 25 19.932
1980 11 26 0.025
1980 11 27 0.000
1980 11 28 0.047
1980 11 29 4.097
1980 11 30 30.864
1980 12 01 39.025
1980 12 02 29.046
1980 12 03 6.945
1980 12 04 7.893
1980 12 05 14.991
1980 12 06 8.149
1980 12 07 5.909
1980 12 08 4.022
1980 12 09 0.309
1980 12 10 8.557
1980 12 11 0.921
1980 12 12 12.610
1980 12 13 9.152
1980 12 14 2.428
1980 12 15 5.173
1980 12 16 0.000
1980 12 17 0.007
1980 12 18 0.474
1980 12 19 1.781
1980 12 20 1.475
1980 12 21 3.644
1980 12 22 18.859
1980 12 23 5.164
1980 12 24 4.657
1980 12 25 14.205
1980 12 26 5.291
1980 12 27 8.231
1980 12 28 5.858
1980 12 29 9.768
1980 12 30 5.422
1980 12 31 23.752
1981 01 01 0.239
1981 01 02 2.169
1981 01 03 1.039
1981 01 04 1.489
1981 01 05 3.750
1981 01 06 1.132
1981 01 07 9.209
1981 01 08 9.780
1981 01 09 3.824
1981 01 10 10.081
1981 01 11 15.743
1981 01 12 21.120
1981 01 13 13.604
1981 01 14 17.383
1981 01 15 21.948
1981 01 16 17.804
1981 01 17 6.883
1981 01 18 1.442
1981 01 19 1.889
1981 01 20 2.838
1981 01 21 20.189
1981 01 22 15.174
1981 01 23 4.770
1981 01 24 3.493
1981 01 25 29.960
1981 01 26 21.813
1981 01 27 2.791
1981 01 28 1.452
1981 01 29 0.106
1981 01 30 1.015
1981 01 31 2.318
1981 02 01 4.924
1981 02 02 0.593
1981 02 03 1.410
1981 02 04 0.048
1981 02 05 1.517
1981 02 06 1.617
1981 02 07 8.983
1981 02 08 16.950
1981 02 09 9.134
1981 02 10 24.297
1981 02 11 10.922
1981 02 12 11.691
1981 02 13 4.539
1981 02 14 0.590
1981 02 15 2.017
1981 02 16 0.016
1981 02 17 0.032
1981 02 18 0.000
1981 02 19 0.241
1981 02 20 2.591
1981 02 21 22.612
1981 02 22 2.844
1981 02 23 0.189
1981 02 24 0.000
1981 02 25 0.000
1981 02 26 0.393
1981 02 27 1.050
1981 02 28 0.127
1981 03 01 0.184
1981 03 02 0.252
1981 03 03 2.138
1981 03 04 0.232
1981 03 05 8.717
1981 03 06 0.948
1981 03 07 22.651
1981 03 08 7.192
1981 03 09 14.305
1981 03 10 2.669
1981 03 11 0.248
1981 03 12 0.375
1981 03 13 0.511
1981 03 14 0.000
1981 03 15 3.359
1981 03 16 2.905
1981 03 17 9.710
1981 03 18 25.820
1981 03 19 12.105
1981 03 20 0.754
1981 03 21 1.830
1981 03 22 0.176
1981 03 23 0.185
1981 03 24 0.000
1981 03 25 0.077
1981 03 26 1.861
1981 03 27 8.181
1981 03 28 20.486
1981 03 29 26.482
1981 03 30 1.572
1981 03 31 0.016
1981 04 01 0.000
1981 04 02 0.007
1981 04 03 0.093
1981 04 04 1.725
1981 04 05 0.632
1981 04 06 1.264
1981 04 07 0.000
1981 04 08 0.022
1981 04 09 0.000
1981 04 10 0.093
1981 04 11 0.000
1981 04 12 0.000
1981 04 13 0.000
1981 04 14 0.000
1981 04 15 0.165
