year month day precipitation_cpc
1980 01 01 14.281
1980 01 02 48.426
1980 01 03 7.966
1980 01 04 4.768
1980 01 05 0.213
1980 01 06 4.185
1980 01 07 0.332
1980 01 08 0.637
1980 01 09 1.768
1980 01 10 0.877
1980 01 11 0.969
1980 01 12 12.666
1980 01 13 23.795
1980 01 14 22.459
1980 01 15 12.552
1980 01 16 33.276
1980 01 17 10.384
1980 01 18 7.208
1980 01 19 0.444
1980 01 20 0.223
1980 01 21 4.134
1980 01 22 14.436
1980 01 23 0.800
1980 01 24 1.205
1980 01 25 5.559
1980 01 26 29.614
1980 01 27 36.173
1980 01 28 6.200
1980 01 29 6.472
1980 01 30 10.408
1980 01 31 1.662
1980 02 01 0.029
1980 02 02 11.969
1980 02 03 21.017
1980 02 04 2.877
1980 02 05 0.832
1980 02 06 0.000
1980 02 07 0.000
1980 02 08 2.050
1980 02 09 2.423
1980 02 10 2.872
1980 02 11 0.000
1980 02 12 1.389
1980 02 13 0.775
1980 02 14 16.313
1980 02 15 10.143
1980 02 16 7.746
1980 02 17 12.746
1980 02 18 6.827
1980 02 19 9.545
1980 02 20 13.355
1980 02 21 3.693
1980 02 22 6.454
1980 02 23 2.993
1980 02 24 0.432
1980 02 25 5.716
1980 02 26 1.400
1980 02 27 4.353
1980 02 28 4.240
1980 02 29 0.942
1980 03 01 0.079
1980 03 02 0.759
1980 03 03 0.050
1980 03 04 6.786
1980 03 05 0.425
1980 03 06 1.158
1980 03 07 0.054
1980 03 08 0.061
1980 03 09 0.115
1980 03 10 0.118
1980 03 11 0.000
1980 03 12 0.164
1980 03 13 0.000
1980 03 14 0.067
1980 03 15 15.022
1980 03 16 5.908
1980 03 17 0.000
1980 03 18 0.062
1980 03 19 0.023
1980 03 20 0.000
1980 03 21 0.095
1980 03 22 0.564
1980 03 23 0.276
1980 03 24 0.000
1980 03 25 0.035
1980 03 26 0.000
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.000
1980 03 30 0.844
1980 03 31 4.437
1980 04 01 5.501
1980 04 02 0.106
1980 04 03 2.675
1980 04 04 1.384
1980 04 05 0.290
1980 04 06 1.640
1980 04 07 23.226
1980 04 08 31.807
1980 04 09 10.940
1980 04 10 26.371
1980 04 11 6.107
1980 04 12 3.604
1980 04 13 3.358
1980 04 14 31.562
1980 04 15 0.727
1980 04 16 14.202
1980 04 17 3.463
1980 04 18 14.610
1980 04 19 0.000
1980 04 20 0.000
1980 04 21 0.023
1980 04 22 0.000
1980 04 23 0.251
1980 04 24 0.000
1980 04 25 0.040
1980 04 26 0.317
1980 04 27 1.688
1980 04 28 1.290
1980 04 29 0.633
1980 04 30 0.364
1980 05 01 0.263
1980 05 02 0.059
1980 05 03 8.424
1980 05 04 18.255
1980 05 05 0.204
1980 05 06 0.000
1980 05 07 0.000
1980 05 08 0.000
1980 05 09 0.000
1980 05 10 0.000
1980 05 11 0.536
1980 05 12 0.000
1980 05 13 0.000
1980 05 14 0.339
1980 05 15 0.060
1980 05 16 10.576
1980 05 17 0.012
1980 05 18 3.968
1980 05 19 0.861
1980 05 20 0.267
1980 05 21 0.035
1980 05 22 0.016
1980 05 23 0.000
1980 05 24 5.799
1980 05 25 0.064
1980 05 26 0.000
1980 05 27 0.000
1980 05 28 0.000
1980 05 29 0.000
1980 05 30 0.000
1980 05 31 0.000
1980 06 01 0.000
1980 06 02 0.047
1980 06 03 0.144
1980 06 04 3.266
1980 06 05 0.011
1980 06 06 0.000
1980 06 07 0.000
1980 06 08 0.030
1980 06 09 0.172
1980 06 10 0.000
1980 06 11 0.060
1980 06 12 0.000
1980 06 13 0.016
1980 06 14 1.702
1980 06 15 0.201
1980 06 16 0.030
1980 06 17 0.000
1980 06 18 0.000
1980 06 19 0.000
1980 06 20 0.000
1980 06 21 0.610
1980 06 22 1.030
1980 06 23 3.118
1980 06 24 1.605
1980 06 25 0.065
1980 06 26 2.025
1980 06 27 2.324
1980 06 28 0.794
1980 06 29 0.000
1980 06 30 0.000
1980 07 01 0.000
1980 07 02 0.000
1980 07 03 0.040
1980 07 04 0.000
1980 07 05 0.000
1980 07 06 0.000
1980 07 07 0.000
1980 07 08 0.000
1980 07 09 0.119
1980 07 10 0.035
1980 07 11 0.000
1980 07 12 0.000
1980 07 13 0.000
1980 07 14 0.000
1980 07 15 0.000
1980 07 16 0.032
1980 07 17 0.000
1980 07 18 0.000
1980 07 19 0.497
1980 07 20 0.000
1980 07 21 0.000
1980 07 22 0.000
1980 07 23 0.389
1980 07 24 0.460
1980 07 25 0.034
1980 07 26 0.000
1980 07 27 0.000
1980 07 28 0.000
1980 07 29 0.000
1980 07 30 0.145
1980 07 31 0.053
1980 08 01 0.343
1980 08 02 0.048
1980 08 03 0.000
1980 08 04 0.789
1980 08 05 0.127
1980 08 06 0.184
1980 08 07 0.044
1980 08 08 0.000
1980 08 09 0.000
1980 08 10 1.180
1980 08 11 0.034
1980 08 12 8.049
1980 08 13 0.721
1980 08 14 0.027
1980 08 15 0.066
1980 08 16 0.501
1980 08 17 0.017
1980 08 18 1.580
1980 08 19 5.165
1980 08 20 0.108
1980 08 21 0.000
1980 08 22 0.000
1980 08 23 0.000
1980 08 24 0.000
1980 08 25 0.000
1980 08 26 0.000
1980 08 27 3.745
1980 08 28 3.257
1980 08 29 0.067
1980 08 30 0.000
1980 08 31 0.000
1980 09 01 0.000
1980 09 02 0.000
1980 09 03 0.000
1980 09 04 0.106
1980 09 05 0.198
1980 09 06 0.312
1980 09 07 0.000
1980 09 08 0.000
1980 09 09 0.000
1980 09 10 0.068
1980 09 11 0.000
1980 09 12 0.230
1980 09 13 0.687
1980 09 14 0.000
1980 09 15 0.103
1980 09 16 0.236
1980 09 17 0.500
1980 09 18 0.127
1980 09 19 6.603
1980 09 20 0.104
1980 09 21 0.686
1980 09 22 0.393
1980 09 23 0.296
1980 09 24 0.730
1980 09 25 1.016
1980 09 26 1.650
1980 09 27 0.624
1980 09 28 0.000
1980 09 29 0.000
1980 09 30 0.000
1980 10 01 1.085
1980 10 02 0.035
1980 10 03 0.017
1980 10 04 0.000
1980 10 05 0.075
1980 10 06 0.516
1980 10 07 0.870
1980 10 08 0.000
1980 10 09 0.026
1980 10 10 1.021
1980 10 11 1.486
1980 10 12 9.614
1980 10 13 15.572
1980 10 14 4.463
1980 10 15 0.446
1980 10 16 1.113
1980 10 17 0.022
1980 10 18 0.000
1980 10 19 0.000
1980 10 20 0.000
1980 10 21 0.000
1980 10 22 0.000
1980 10 23 0.484
1980 10 24 0.973
1980 10 25 0.491
1980 10 26 0.030
1980 10 27 0.000
1980 10 28 1.263
1980 10 29 0.516
1980 10 30 0.032
1980 10 31 1.259
1980 11 01 36.712
1980 11 02 4.266
1980 11 03 0.843
1980 11 04 0.000
1980 11 05 0.000
1980 11 06 0.574
1980 11 07 0.000
1980 11 08 0.423
1980 11 09 8.905
1980 11 10 1.891
1980 11 11 1.245
1980 11 12 9.458
1980 11 13 12.513
1980 11 14 5.840
1980 11 15 0.000
1980 11 16 0.000
1980 11 17 2.418
1980 11 18 3.244
1980 11 19 0.600
1980 11 20 2.548
1980 11 21 6.840
1980 11 22 23.097
1980 11 23 6.659
1980 11 24 1.598
1980 11 25 14.559
1980 11 26 6.738
1980 11 27 1.039
1980 11 28 0.223
1980 11 29 0.512
1980 11 30 0.131
1980 12 01 3.483
1980 12 02 29.362
1980 12 03 37.638
1980 12 04 10.297
1980 12 05 13.694
1980 12 06 21.934
1980 12 07 10.538
1980 12 08 10.922
1980 12 09 8.362
1980 12 10 10.671
1980 12 11 0.630
1980 12 12 29.371
1980 12 13 20.558
1980 12 14 21.534
1980 12 15 6.838
1980 12 16 0.847
1980 12 17 3.637
1980 12 18 1.400
1980 12 19 1.703
1980 12 20 0.383
1980 12 21 3.348
1980 12 22 1.750
1980 12 23 1.330
