year month day temperature_max
1980 01 01 28.577
1980 01 02 29.702
1980 01 03 28.940
1980 01 04 29.982
1980 01 05 31.564
1980 01 06 29.258
1980 01 07 30.914
1980 01 08 30.371
1980 01 09 28.086
1980 01 10 29.439
1980 01 11 26.674
1980 01 12 30.498
1980 01 13 28.578
1980 01 14 28.143
1980 01 15 29.099
1980 01 16 29.503
1980 01 17 30.175
1980 01 18 27.224
1980 01 19 29.263
1980 01 20 30.554
1980 01 21 31.595
1980 01 22 31.380
1980 01 23 30.862
1980 01 24 31.516
1980 01 25 31.187
1980 01 26 29.916
1980 01 27 30.875
1980 01 28 32.025
1980 01 29 29.434
1980 01 30 28.921
1980 01 31 28.607
1980 02 01 27.778
1980 02 02 28.400
1980 02 03 20.751
1980 02 04 31.444
1980 02 05 28.274
1980 02 06 29.573
1980 02 07 30.211
1980 02 08 29.856
1980 02 09 29.173
1980 02 10 29.189
1980 02 11 29.298
1980 02 12 29.279
1980 02 13 27.761
1980 02 14 28.020
1980 02 15 26.418
1980 02 16 24.805
1980 02 17 26.326
1980 02 18 26.532
1980 02 19 26.207
1980 02 20 27.120
1980 02 21 27.523
1980 02 22 30.229
1980 02 23 26.572
1980 02 24 28.324
1980 02 25 29.255
1980 02 26 29.273
1980 02 27 29.372
1980 02 28 27.399
1980 02 29 26.248
1980 03 01 28.563
1980 03 02 28.121
1980 03 03 28.993
1980 03 04 29.314
1980 03 05 30.152
1980 03 06 29.536
1980 03 07 30.051
1980 03 08 27.932
1980 03 09 29.374
1980 03 10 30.939
1980 03 11 30.591
1980 03 12 31.577
1980 03 13 32.745
1980 03 14 33.028
1980 03 15 31.775
1980 03 16 30.858
1980 03 17 30.800
1980 03 18 30.892
1980 03 19 31.430
1980 03 20 31.108
1980 03 21 32.634
1980 03 22 32.225
1980 03 23 32.551
1980 03 24 32.640
1980 03 25 33.825
1980 03 26 33.154
1980 03 27 32.838
1980 03 28 33.132
1980 03 29 32.694
1980 03 30 33.727
1980 03 31 33.468
1980 04 01 31.131
1980 04 02 32.029
1980 04 03 29.010
1980 04 04 29.462
1980 04 05 29.671
1980 04 06 28.399
1980 04 07 28.874
1980 04 08 29.066
1980 04 09 28.092
1980 04 10 30.411
1980 04 11 31.001
1980 04 12 32.068
1980 04 13 31.656
1980 04 14 30.935
1980 04 15 30.195
1980 04 16 29.769
1980 04 17 31.385
1980 04 18 32.535
1980 04 19 31.619
1980 04 20 28.777
1980 04 21 32.512
1980 04 22 32.387
1980 04 23 32.633
1980 04 24 32.426
1980 04 25 32.615
1980 04 26 32.336
1980 04 27 32.458
1980 04 28 30.017
1980 04 29 31.649
1980 04 30 32.310
1980 05 01 31.380
1980 05 02 31.792
1980 05 03 29.743
1980 05 04 29.511
1980 05 05 31.526
1980 05 06 32.410
1980 05 07 32.551
1980 05 08 32.959
1980 05 09 33.318
1980 05 10 33.212
1980 05 11 32.183
1980 05 12 32.595
1980 05 13 32.952
1980 05 14 31.437
1980 05 15 32.449
1980 05 16 32.237
1980 05 17 32.793
1980 05 18 32.349
1980 05 19 33.201
1980 05 20 33.105
1980 05 21 32.809
1980 05 22 31.572
1980 05 23 30.780
1980 05 24 32.125
1980 05 25 31.164
1980 05 26 31.238
1980 05 27 31.729
1980 05 28 32.122
1980 05 29 32.531
1980 05 30 32.071
1980 05 31 32.358
1980 06 01 32.835
1980 06 02 32.899
1980 06 03 32.729
1980 06 04 32.123
1980 06 05 32.082
1980 06 06 32.750
1980 06 07 31.891
1980 06 08 31.614
1980 06 09 31.890
1980 06 10 31.798
1980 06 11 30.920
1980 06 12 31.095
1980 06 13 32.424
1980 06 14 31.660
1980 06 15 30.236
1980 06 16 31.465
1980 06 17 30.171
1980 06 18 31.513
1980 06 19 29.804
1980 06 20 31.211
1980 06 21 31.109
1980 06 22 28.907
1980 06 23 30.809
1980 06 24 31.162
1980 06 25 33.141
1980 06 26 32.590
1980 06 27 27.042
1980 06 28 30.969
1980 06 29 31.109
1980 06 30 30.656
1980 07 01 31.659
1980 07 02 31.970
1980 07 03 28.868
1980 07 04 29.455
1980 07 05 29.081
1980 07 06 30.461
1980 07 07 31.514
1980 07 08 31.508
1980 07 09 32.211
1980 07 10 31.899
1980 07 11 31.079
1980 07 12 31.356
1980 07 13 32.951
1980 07 14 34.068
1980 07 15 34.224
1980 07 16 32.496
1980 07 17 32.579
1980 07 18 33.665
1980 07 19 32.731
1980 07 20 33.513
1980 07 21 34.103
1980 07 22 34.306
1980 07 23 34.365
1980 07 24 34.150
1980 07 25 33.785
1980 07 26 33.004
1980 07 27 33.593
1980 07 28 33.367
1980 07 29 33.408
1980 07 30 34.073
1980 07 31 34.333
1980 08 01 31.942
1980 08 02 33.327
1980 08 03 32.558
1980 08 04 31.532
1980 08 05 32.315
1980 08 06 33.381
1980 08 07 34.658
1980 08 08 35.071
1980 08 09 34.252
1980 08 10 34.473
1980 08 11 33.465
1980 08 12 34.497
1980 08 13 35.008
1980 08 14 34.223
1980 08 15 34.273
1980 08 16 35.023
1980 08 17 32.075
1980 08 18 35.602
1980 08 19 35.465
1980 08 20 35.116
1980 08 21 35.416
1980 08 22 34.770
1980 08 23 33.975
1980 08 24 35.181
1980 08 25 35.712
1980 08 26 35.083
1980 08 27 33.189
1980 08 28 34.744
1980 08 29 34.741
1980 08 30 34.675
1980 08 31 34.663
1980 09 01 35.378
1980 09 02 34.713
1980 09 03 36.025
1980 09 04 34.624
1980 09 05 34.098
1980 09 06 32.063
1980 09 07 34.449
1980 09 08 35.162
1980 09 09 32.112
1980 09 10 33.865
1980 09 11 34.275
1980 09 12 35.567
1980 09 13 34.412
1980 09 14 34.449
1980 09 15 33.597
1980 09 16 29.109
1980 09 17 32.411
1980 09 18 30.975
1980 09 19 33.141
1980 09 20 34.998
1980 09 21 32.586
1980 09 22 32.981
1980 09 23 34.029
1980 09 24 33.047
1980 09 25 32.860
1980 09 26 34.399
1980 09 27 31.512
1980 09 28 29.239
1980 09 29 31.503
1980 09 30 33.302
1980 10 01 33.159
1980 10 02 33.399
1980 10 03 34.017
1980 10 04 34.799
1980 10 05 34.573
1980 10 06 34.251
1980 10 07 35.902
1980 10 08 34.249
1980 10 09 34.162
1980 10 10 34.742
1980 10 11 32.988
1980 10 12 31.311
1980 10 13 30.169
1980 10 14 31.942
1980 10 15 31.420
1980 10 16 31.794
1980 10 17 33.307
1980 10 18 34.258
1980 10 19 34.248
1980 10 20 34.066
1980 10 21 34.763
1980 10 22 36.030
1980 10 23 35.404
1980 10 24 33.203
1980 10 25 34.708
1980 10 26 34.366
1980 10 27 34.633
1980 10 28 33.923
1980 10 29 34.872
1980 10 30 33.914
