year month day temperature_max
1980 01 01 27.739
1980 01 02 27.543
1980 01 03 27.211
1980 01 04 28.586
1980 01 05 28.065
1980 01 06 27.989
1980 01 07 29.950
1980 01 08 29.577
1980 01 09 28.037
1980 01 10 29.416
1980 01 11 28.902
1980 01 12 26.682
1980 01 13 25.656
1980 01 14 25.902
1980 01 15 26.455
1980 01 16 26.661
1980 01 17 26.108
1980 01 18 28.029
1980 01 19 29.705
1980 01 20 29.880
1980 01 21 30.417
1980 01 22 30.972
1980 01 23 29.680
1980 01 24 30.542
1980 01 25 30.216
1980 01 26 30.301
1980 01 27 29.473
1980 01 28 30.427
1980 01 29 28.735
1980 01 30 27.672
1980 01 31 28.527
1980 02 01 27.955
1980 02 02 28.258
1980 02 03 27.051
1980 02 04 27.815
1980 02 05 28.001
1980 02 06 28.084
1980 02 07 29.631
1980 02 08 28.774
1980 02 09 28.630
1980 02 10 28.198
1980 02 11 28.684
1980 02 12 28.511
1980 02 13 27.884
1980 02 14 27.824
1980 02 15 25.631
1980 02 16 24.940
1980 02 17 24.145
1980 02 18 23.837
1980 02 19 24.893
1980 02 20 29.154
1980 02 21 28.494
1980 02 22 27.607
1980 02 23 28.797
1980 02 24 29.337
1980 02 25 29.452
1980 02 26 29.368
1980 02 27 29.502
1980 02 28 29.107
1980 02 29 28.746
1980 03 01 28.752
1980 03 02 28.927
1980 03 03 28.055
1980 03 04 29.071
1980 03 05 28.039
1980 03 06 28.440
1980 03 07 28.900
1980 03 08 28.740
1980 03 09 28.252
1980 03 10 29.615
1980 03 11 31.075
1980 03 12 30.547
1980 03 13 30.461
1980 03 14 30.469
1980 03 15 30.634
1980 03 16 29.422
1980 03 17 30.152
1980 03 18 30.099
1980 03 19 29.555
1980 03 20 29.182
1980 03 21 29.257
1980 03 22 29.853
1980 03 23 29.479
1980 03 24 30.966
1980 03 25 30.321
1980 03 26 30.371
1980 03 27 30.346
1980 03 28 30.927
1980 03 29 31.603
1980 03 30 31.754
1980 03 31 31.909
1980 04 01 31.824
1980 04 02 31.463
1980 04 03 29.744
1980 04 04 29.559
1980 04 05 29.259
1980 04 06 29.156
1980 04 07 29.908
1980 04 08 28.791
1980 04 09 28.876
1980 04 10 29.768
1980 04 11 30.735
1980 04 12 31.363
1980 04 13 32.142
1980 04 14 31.067
1980 04 15 30.910
1980 04 16 29.983
1980 04 17 30.765
1980 04 18 29.025
1980 04 19 29.219
1980 04 20 29.435
