year month day temperature_max
1980 01 01 28.296
1980 01 02 27.554
1980 01 03 29.365
1980 01 04 31.085
1980 01 05 27.516
1980 01 06 27.593
1980 01 07 29.848
1980 01 08 30.616
1980 01 09 29.115
1980 01 10 30.223
1980 01 11 30.347
1980 01 12 29.062
1980 01 13 29.205
1980 01 14 30.285
1980 01 15 28.874
1980 01 16 29.844
1980 01 17 30.147
1980 01 18 30.459
1980 01 19 30.236
1980 01 20 30.861
1980 01 21 31.012
1980 01 22 32.595
1980 01 23 32.044
1980 01 24 30.970
1980 01 25 31.560
1980 01 26 31.412
1980 01 27 32.193
1980 01 28 32.046
1980 01 29 31.438
1980 01 30 29.499
1980 01 31 32.062
1980 02 01 28.684
1980 02 02 29.713
1980 02 03 32.142
1980 02 04 28.914
1980 02 05 28.862
1980 02 06 28.283
1980 02 07 27.913
1980 02 08 28.709
1980 02 09 26.880
1980 02 10 26.987
1980 02 11 28.047
1980 02 12 29.077
1980 02 13 29.745
1980 02 14 30.298
1980 02 15 28.172
1980 02 16 27.240
1980 02 17 27.399
1980 02 18 24.534
1980 02 19 29.082
1980 02 20 28.320
1980 02 21 28.856
1980 02 22 25.284
1980 02 23 29.550
1980 02 24 28.937
1980 02 25 30.181
1980 02 26 29.856
1980 02 27 29.612
1980 02 28 30.924
1980 02 29 28.658
1980 03 01 27.987
1980 03 02 28.716
1980 03 03 27.779
1980 03 04 27.966
1980 03 05 28.577
1980 03 06 28.689
1980 03 07 28.143
1980 03 08 28.823
1980 03 09 29.109
1980 03 10 29.113
1980 03 11 29.225
1980 03 12 30.465
1980 03 13 30.654
1980 03 14 29.999
1980 03 15 30.813
1980 03 16 29.776
1980 03 17 30.572
1980 03 18 29.204
1980 03 19 28.517
1980 03 20 29.014
1980 03 21 28.869
1980 03 22 28.143
1980 03 23 28.169
1980 03 24 30.221
1980 03 25 29.081
1980 03 26 29.837
1980 03 27 29.617
1980 03 28 29.793
1980 03 29 30.953
1980 03 30 30.146
1980 03 31 31.471
1980 04 01 31.006
1980 04 02 30.778
1980 04 03 31.006
1980 04 04 31.257
1980 04 05 29.914
1980 04 06 30.556
1980 04 07 30.910
1980 04 08 31.119
1980 04 09 31.610
1980 04 10 31.904
1980 04 11 31.943
1980 04 12 31.644
1980 04 13 32.250
1980 04 14 31.094
1980 04 15 30.460
1980 04 16 31.903
1980 04 17 30.008
1980 04 18 29.978
1980 04 19 29.046
1980 04 20 29.677
1980 04 21 28.055
1980 04 22 29.094
1980 04 23 28.335
1980 04 24 27.979
1980 04 25 26.637
1980 04 26 27.941
1980 04 27 28.634
1980 04 28 26.058
1980 04 29 26.982
1980 04 30 26.807
1980 05 01 27.014
1980 05 02 28.410
1980 05 03 29.621
