year month day temperature_max
1980 01 01 29.498
1980 01 02 30.969
1980 01 03 31.166
1980 01 04 30.673
1980 01 05 30.445
1980 01 06 29.820
1980 01 07 29.162
1980 01 08 29.604
1980 01 09 28.592
1980 01 10 29.881
1980 01 11 29.298
1980 01 12 29.751
1980 01 13 29.985
1980 01 14 29.121
1980 01 15 29.317
1980 01 16 29.748
1980 01 17 29.486
1980 01 18 29.685
1980 01 19 27.706
1980 01 20 28.972
1980 01 21 28.841
1980 01 22 29.164
1980 01 23 29.261
1980 01 24 29.553
1980 01 25 30.416
1980 01 26 30.230
1980 01 27 29.614
1980 01 28 30.342
1980 01 29 30.469
1980 01 30 34.326
1980 01 31 29.909
1980 02 01 31.284
1980 02 02 30.349
1980 02 03 30.431
1980 02 04 31.226
1980 02 05 31.729
1980 02 06 34.584
1980 02 07 29.821
1980 02 08 26.650
1980 02 09 27.274
1980 02 10 29.113
1980 02 11 26.187
1980 02 12 29.080
1980 02 13 28.681
1980 02 14 28.270
1980 02 15 28.868
1980 02 16 29.268
1980 02 17 28.971
1980 02 18 29.533
1980 02 19 29.559
1980 02 20 26.498
1980 02 21 28.718
1980 02 22 28.720
1980 02 23 28.965
1980 02 24 27.775
1980 02 25 28.078
1980 02 26 25.383
1980 02 27 29.433
1980 02 28 28.588
1980 02 29 28.619
1980 03 01 27.503
1980 03 02 28.468
1980 03 03 27.717
1980 03 04 27.575
1980 03 05 25.491
1980 03 06 27.258
1980 03 07 28.187
1980 03 08 28.614
1980 03 09 28.651
1980 03 10 25.715
1980 03 11 29.188
1980 03 12 28.026
1980 03 13 25.263
1980 03 14 28.450
1980 03 15 29.296
1980 03 16 29.283
1980 03 17 28.487
1980 03 18 29.096
1980 03 19 28.213
1980 03 20 28.696
1980 03 21 29.087
1980 03 22 28.656
1980 03 23 29.376
1980 03 24 28.587
1980 03 25 28.367
1980 03 26 30.438
1980 03 27 28.416
1980 03 28 28.984
1980 03 29 28.331
1980 03 30 29.784
1980 03 31 28.433
1980 04 01 29.159
1980 04 02 28.872
1980 04 03 27.880
1980 04 04 27.983
1980 04 05 28.360
1980 04 06 29.062
1980 04 07 27.462
1980 04 08 29.038
1980 04 09 29.164
1980 04 10 28.793
1980 04 11 28.897
1980 04 12 28.895
1980 04 13 28.372
1980 04 14 29.290
1980 04 15 29.342
1980 04 16 28.129
1980 04 17 27.626
1980 04 18 28.012
1980 04 19 27.022
1980 04 20 28.134
1980 04 21 27.258
1980 04 22 28.851
1980 04 23 27.618
1980 04 24 26.490
1980 04 25 26.813
1980 04 26 27.601
1980 04 27 26.572
1980 04 28 26.870
1980 04 29 27.799
1980 04 30 28.112
1980 05 01 28.411
1980 05 02 28.323
1980 05 03 27.770
1980 05 04 28.043
1980 05 05 27.668
1980 05 06 27.875
1980 05 07 28.166
1980 05 08 27.422
1980 05 09 28.042
1980 05 10 27.951
1980 05 11 28.023
1980 05 12 28.349
1980 05 13 27.579
1980 05 14 27.549
1980 05 15 27.784
1980 05 16 26.118
1980 05 17 27.242
1980 05 18 28.019
1980 05 19 27.656
1980 05 20 28.037
1980 05 21 27.861
1980 05 22 27.454
1980 05 23 27.027
1980 05 24 27.579
1980 05 25 26.184
1980 05 26 24.433
1980 05 27 26.038
1980 05 28 26.350
1980 05 29 26.158
1980 05 30 25.513
1980 05 31 26.825
1980 06 01 26.909
1980 06 02 27.028
1980 06 03 27.748
1980 06 04 27.270
1980 06 05 27.343
1980 06 06 27.055
1980 06 07 26.029
1980 06 08 26.060
1980 06 09 24.422
1980 06 10 25.428
1980 06 11 24.549
1980 06 12 26.211
1980 06 13 25.358
1980 06 14 26.193
1980 06 15 26.196
1980 06 16 26.874
1980 06 17 25.719
1980 06 18 24.578
1980 06 19 26.412
1980 06 20 26.233
1980 06 21 23.117
1980 06 22 25.389
1980 06 23 25.869
1980 06 24 26.515
1980 06 25 26.655
1980 06 26 26.701
1980 06 27 25.050
1980 06 28 26.119
1980 06 29 26.627
1980 06 30 25.685
1980 07 01 26.692
1980 07 02 25.468
1980 07 03 26.892
1980 07 04 25.470
1980 07 05 26.607
1980 07 06 25.414
1980 07 07 26.452
1980 07 08 26.812
1980 07 09 25.537
1980 07 10 26.337
1980 07 11 26.823
1980 07 12 26.486
1980 07 13 26.462
1980 07 14 27.732
1980 07 15 26.783
1980 07 16 26.822
1980 07 17 26.262
1980 07 18 26.516
1980 07 19 27.413
1980 07 20 28.167
1980 07 21 26.423
1980 07 22 26.419
1980 07 23 27.370
1980 07 24 26.429
1980 07 25 26.703
1980 07 26 27.077
1980 07 27 25.721
1980 07 28 25.795
1980 07 29 26.510
1980 07 30 26.839
1980 07 31 26.767
1980 08 01 26.534
1980 08 02 28.891
1980 08 03 25.368
1980 08 04 25.152
1980 08 05 26.524
1980 08 06 24.259
1980 08 07 26.420
1980 08 08 24.804
1980 08 09 26.155
1980 08 10 25.752
1980 08 11 26.616
1980 08 12 26.913
1980 08 13 26.653
1980 08 14 26.776
1980 08 15 26.879
1980 08 16 27.291
1980 08 17 27.345
1980 08 18 26.841
1980 08 19 27.653
1980 08 20 27.417
1980 08 21 27.217
1980 08 22 27.085
1980 08 23 27.907
1980 08 24 26.848
1980 08 25 26.103
1980 08 26 25.846
1980 08 27 26.909
1980 08 28 26.994
1980 08 29 26.394
1980 08 30 26.640
1980 08 31 27.370
1980 09 01 26.889
1980 09 02 26.223
1980 09 03 27.256
1980 09 04 28.269
1980 09 05 27.713
1980 09 06 28.045
1980 09 07 26.600
1980 09 08 27.256
1980 09 09 27.317
1980 09 10 24.884
1980 09 11 28.494
1980 09 12 26.995
1980 09 13 26.119
1980 09 14 28.162
1980 09 15 27.119
1980 09 16 27.991
1980 09 17 27.099
1980 09 18 27.999
1980 09 19 26.840
1980 09 20 26.848
1980 09 21 27.923
1980 09 22 28.008
1980 09 23 29.424
1980 09 24 28.774
1980 09 25 28.227
1980 09 26 28.376
1980 09 27 28.187
1980 09 28 27.246
1980 09 29 27.889
1980 09 30 27.844
1980 10 01 28.008
1980 10 02 27.930
1980 10 03 26.966
1980 10 04 26.309
1980 10 05 27.517
1980 10 06 26.388
1980 10 07 27.493
1980 10 08 28.145
1980 10 09 27.404
1980 10 10 28.540
1980 10 11 28.499
1980 10 12 27.621
1980 10 13 28.952
1980 10 14 28.225
1980 10 15 28.458
1980 10 16 28.455
1980 10 17 28.013
1980 10 18 28.499
1980 10 19 28.400
1980 10 20 28.799
1980 10 21 27.110
1980 10 22 28.011
1980 10 23 27.601
1980 10 24 27.003
