year month day temperature_max
1980 01 01 26.812
1980 01 02 25.059
1980 01 03 26.473
1980 01 04 28.545
1980 01 05 29.968
1980 01 06 29.217
1980 01 07 30.557
1980 01 08 24.866
1980 01 09 23.911
1980 01 10 25.105
1980 01 11 27.073
1980 01 12 24.482
1980 01 13 22.551
1980 01 14 24.896
1980 01 15 26.429
1980 01 16 24.904
1980 01 17 23.489
1980 01 18 25.007
1980 01 19 24.502
1980 01 20 26.987
1980 01 21 28.837
1980 01 22 28.690
1980 01 23 29.279
1980 01 24 29.071
1980 01 25 29.240
1980 01 26 27.937
1980 01 27 27.154
1980 01 28 29.122
1980 01 29 29.676
1980 01 30 29.115
1980 01 31 29.363
1980 02 01 28.829
1980 02 02 30.604
1980 02 03 25.600
1980 02 04 29.935
1980 02 05 30.508
1980 02 06 31.469
1980 02 07 32.539
1980 02 08 31.711
1980 02 09 30.993
1980 02 10 31.040
1980 02 11 29.686
1980 02 12 30.343
1980 02 13 27.887
1980 02 14 26.622
1980 02 15 26.833
1980 02 16 24.539
1980 02 17 25.376
1980 02 18 22.981
1980 02 19 25.321
1980 02 20 25.550
1980 02 21 29.125
1980 02 22 29.252
1980 02 23 29.516
1980 02 24 30.328
1980 02 25 27.978
1980 02 26 30.465
1980 02 27 27.638
1980 02 28 26.601
1980 02 29 28.874
1980 03 01 30.394
1980 03 02 30.046
1980 03 03 30.677
1980 03 04 30.436
1980 03 05 29.640
1980 03 06 29.416
1980 03 07 29.791
1980 03 08 29.334
1980 03 09 29.966
1980 03 10 30.182
1980 03 11 32.267
1980 03 12 29.177
1980 03 13 27.840
1980 03 14 29.246
1980 03 15 28.531
1980 03 16 27.739
1980 03 17 28.415
1980 03 18 28.813
1980 03 19 27.897
1980 03 20 30.614
1980 03 21 27.302
1980 03 22 31.712
1980 03 23 32.160
1980 03 24 31.176
1980 03 25 29.691
1980 03 26 30.886
1980 03 27 29.704
1980 03 28 31.095
1980 03 29 32.229
1980 03 30 32.930
1980 03 31 30.808
1980 04 01 30.177
1980 04 02 26.939
1980 04 03 25.717
1980 04 04 26.438
1980 04 05 26.828
1980 04 06 24.782
1980 04 07 27.292
1980 04 08 29.634
1980 04 09 28.914
1980 04 10 28.832
1980 04 11 29.216
1980 04 12 28.090
1980 04 13 27.925
1980 04 14 28.703
1980 04 15 29.289
1980 04 16 25.977
1980 04 17 27.634
1980 04 18 28.019
1980 04 19 29.227
1980 04 20 26.011
1980 04 21 28.054
1980 04 22 28.665
1980 04 23 28.349
1980 04 24 28.412
1980 04 25 26.815
1980 04 26 27.886
1980 04 27 27.098
1980 04 28 28.208
1980 04 29 27.769
1980 04 30 27.851
1980 05 01 28.037
1980 05 02 26.621
1980 05 03 23.933
1980 05 04 21.050
1980 05 05 24.963
1980 05 06 28.157
1980 05 07 29.221
1980 05 08 29.161
1980 05 09 26.647
1980 05 10 26.103
1980 05 11 26.979
1980 05 12 28.047
1980 05 13 27.089
1980 05 14 25.766
1980 05 15 23.625
1980 05 16 26.719
1980 05 17 27.190
1980 05 18 27.069
1980 05 19 28.052
1980 05 20 28.653
1980 05 21 26.286
1980 05 22 28.794
1980 05 23 25.114
1980 05 24 27.430
1980 05 25 27.185
1980 05 26 25.747
1980 05 27 26.985
1980 05 28 26.536
1980 05 29 26.627
1980 05 30 27.638
1980 05 31 27.318
1980 06 01 26.749
1980 06 02 27.535
1980 06 03 25.838
1980 06 04 25.866
1980 06 05 24.360
1980 06 06 25.285
1980 06 07 27.165
1980 06 08 23.669
1980 06 09 26.322
1980 06 10 26.408
1980 06 11 25.812
1980 06 12 25.843
1980 06 13 23.746
1980 06 14 24.696
1980 06 15 22.074
1980 06 16 24.871
1980 06 17 24.611
1980 06 18 24.828
1980 06 19 23.448
1980 06 20 24.853
1980 06 21 25.877
1980 06 22 25.193
1980 06 23 25.178
1980 06 24 25.823
1980 06 25 28.976
1980 06 26 27.076
1980 06 27 18.825
1980 06 28 21.588
1980 06 29 25.111
1980 06 30 24.850
1980 07 01 25.790
1980 07 02 26.609
1980 07 03 25.176
1980 07 04 25.444
1980 07 05 25.954
1980 07 06 25.712
1980 07 07 25.337
1980 07 08 23.071
1980 07 09 25.924
1980 07 10 25.608
1980 07 11 26.087
1980 07 12 25.261
1980 07 13 25.947
1980 07 14 27.587
1980 07 15 25.826
1980 07 16 29.227
1980 07 17 23.110
1980 07 18 27.287
1980 07 19 27.910
1980 07 20 27.498
1980 07 21 28.090
1980 07 22 29.338
1980 07 23 29.250
1980 07 24 28.685
1980 07 25 27.202
1980 07 26 27.081
1980 07 27 27.021
1980 07 28 26.524
1980 07 29 27.563
1980 07 30 28.539
1980 07 31 29.386
1980 08 01 25.516
1980 08 02 26.284
1980 08 03 25.420
1980 08 04 24.797
1980 08 05 25.694
1980 08 06 27.912
1980 08 07 29.819
1980 08 08 29.250
1980 08 09 26.742
1980 08 10 27.827
1980 08 11 28.479
1980 08 12 23.770
1980 08 13 24.046
1980 08 14 27.822
1980 08 15 27.880
1980 08 16 29.015
1980 08 17 28.563
1980 08 18 31.260
1980 08 19 31.522
1980 08 20 31.754
1980 08 21 31.132
1980 08 22 31.828
1980 08 23 30.610
1980 08 24 30.616
1980 08 25 31.492
1980 08 26 30.123
1980 08 27 25.519
1980 08 28 24.822
1980 08 29 25.806
1980 08 30 27.270
1980 08 31 29.557
1980 09 01 29.660
1980 09 02 31.276
1980 09 03 31.913
1980 09 04 27.893
1980 09 05 28.745
1980 09 06 28.147
1980 09 07 30.150
1980 09 08 30.264
1980 09 09 29.787
1980 09 10 30.742
1980 09 11 26.960
1980 09 12 28.553
1980 09 13 27.232
1980 09 14 29.568
1980 09 15 27.380
1980 09 16 21.878
1980 09 17 28.332
1980 09 18 20.808
1980 09 19 29.801
1980 09 20 30.700
1980 09 21 22.581
1980 09 22 24.263
1980 09 23 24.454
1980 09 24 26.947
1980 09 25 26.414
1980 09 26 27.055
1980 09 27 14.649
1980 09 28 22.344
1980 09 29 27.901
1980 09 30 31.369
1980 10 01 29.509
1980 10 02 26.889
1980 10 03 27.210
1980 10 04 29.306
1980 10 05 30.291
1980 10 06 30.705
1980 10 07 30.192
1980 10 08 28.323
1980 10 09 28.148
1980 10 10 30.508
1980 10 11 24.228
1980 10 12 22.754
1980 10 13 26.350
1980 10 14 27.532
1980 10 15 27.047
1980 10 16 28.168
1980 10 17 29.936
1980 10 18 30.220
1980 10 19 31.618
1980 10 20 31.706
1980 10 21 32.273
1980 10 22 33.973
1980 10 23 33.449
1980 10 24 26.785
1980 10 25 30.664
1980 10 26 32.422
1980 10 27 33.445
1980 10 28 34.858
1980 10 29 34.254
1980 10 30 28.716
