year month day temperature_max
1980 01 01 32.077
1980 01 02 32.772
1980 01 03 33.048
1980 01 04 28.984
1980 01 05 31.068
1980 01 06 31.672
1980 01 07 31.372
1980 01 08 27.454
1980 01 09 32.839
1980 01 10 30.749
1980 01 11 30.041
1980 01 12 30.041
1980 01 13 32.710
1980 01 14 27.674
1980 01 15 28.062
1980 01 16 29.365
1980 01 17 31.067
1980 01 18 31.465
1980 01 19 31.755
1980 01 20 28.666
1980 01 21 31.657
1980 01 22 31.372
1980 01 23 30.087
1980 01 24 30.672
1980 01 25 32.030
1980 01 26 32.074
1980 01 27 32.073
1980 01 28 30.778
1980 01 29 31.442
1980 01 30 31.972
1980 01 31 31.762
1980 02 01 31.975
1980 02 02 32.275
1980 02 03 29.290
1980 02 04 30.973
1980 02 05 31.268
1980 02 06 26.910
1980 02 07 29.377
1980 02 08 27.206
1980 02 09 29.895
1980 02 10 30.277
1980 02 11 25.431
1980 02 12 28.880
1980 02 13 27.383
1980 02 14 30.877
1980 02 15 29.366
1980 02 16 26.689
1980 02 17 29.772
1980 02 18 28.081
1980 02 19 25.468
1980 02 20 27.327
1980 02 21 27.285
1980 02 22 25.994
1980 02 23 25.960
1980 02 24 28.982
1980 02 25 31.044
1980 02 26 27.752
1980 02 27 28.856
1980 02 28 28.790
1980 02 29 28.621
1980 03 01 27.015
1980 03 02 26.617
1980 03 03 28.802
1980 03 04 28.996
1980 03 05 28.691
1980 03 06 26.924
1980 03 07 26.520
1980 03 08 28.701
1980 03 09 29.098
1980 03 10 27.424
1980 03 11 26.623
1980 03 12 30.810
1980 03 13 27.319
1980 03 14 30.222
1980 03 15 30.813
1980 03 16 30.117
1980 03 17 29.379
1980 03 18 28.277
1980 03 19 29.985
1980 03 20 29.157
1980 03 21 29.121
1980 03 22 29.415
1980 03 23 28.307
1980 03 24 30.266
1980 03 25 30.256
1980 03 26 31.180
1980 03 27 31.195
1980 03 28 32.230
1980 03 29 31.247
1980 03 30 29.269
1980 03 31 31.243
1980 04 01 31.782
1980 04 02 32.365
1980 04 03 31.946
1980 04 04 31.265
1980 04 05 30.787
1980 04 06 30.131
1980 04 07 28.671
1980 04 08 29.654
1980 04 09 29.633
1980 04 10 31.136
1980 04 11 30.747
1980 04 12 30.647
1980 04 13 31.261
1980 04 14 30.259
1980 04 15 31.230
1980 04 16 31.630
1980 04 17 31.349
1980 04 18 29.954
1980 04 19 29.085
1980 04 20 31.657
1980 04 21 31.361
1980 04 22 30.657
1980 04 23 27.859
1980 04 24 33.208
1980 04 25 28.488
1980 04 26 31.642
1980 04 27 34.000
1980 04 28 29.356
1980 04 29 30.256
1980 04 30 31.647
1980 05 01 31.611
1980 05 02 30.910
1980 05 03 30.617
1980 05 04 31.905
1980 05 05 31.909
1980 05 06 31.916
1980 05 07 31.620
1980 05 08 31.918
1980 05 09 32.030
1980 05 10 31.615
1980 05 11 31.314
1980 05 12 31.613
1980 05 13 31.919
1980 05 14 30.634
1980 05 15 31.429
1980 05 16 31.319
1980 05 17 32.297
1980 05 18 30.440
1980 05 19 31.910
1980 05 20 31.916
1980 05 21 29.305
1980 05 22 31.913
1980 05 23 32.618
1980 05 24 32.309
1980 05 25 31.311
1980 05 26 31.596
1980 05 27 31.995
1980 05 28 31.653
1980 05 29 31.926
1980 05 30 30.007
1980 05 31 31.313
1980 06 01 31.647
1980 06 02 31.261
1980 06 03 34.005
1980 06 04 32.257
1980 06 05 31.941
1980 06 06 30.941
1980 06 07 30.562
1980 06 08 30.084
1980 06 09 31.243
1980 06 10 30.255
1980 06 11 30.032
1980 06 12 31.865
1980 06 13 30.257
1980 06 14 30.568
1980 06 15 30.290
1980 06 16 33.650
1980 06 17 31.255
1980 06 18 30.965
1980 06 19 30.958
1980 06 20 31.265
1980 06 21 29.285
1980 06 22 31.543
1980 06 23 26.400
1980 06 24 30.961
1980 06 25 29.168
1980 06 26 30.564
1980 06 27 31.175
1980 06 28 30.566
1980 06 29 31.563
1980 06 30 31.259
1980 07 01 28.749
1980 07 02 30.457
1980 07 03 31.128
1980 07 04 31.172
1980 07 05 30.750
1980 07 06 30.853
1980 07 07 31.447
1980 07 08 30.165
1980 07 09 31.444
1980 07 10 31.737
1980 07 11 31.667
1980 07 12 30.726
1980 07 13 31.656
1980 07 14 31.449
1980 07 15 31.450
1980 07 16 31.449
1980 07 17 33.176
1980 07 18 30.352
1980 07 19 31.133
1980 07 20 31.736
1980 07 21 31.737
1980 07 22 32.141
1980 07 23 31.710
1980 07 24 33.537
1980 07 25 31.450
1980 07 26 31.419
1980 07 27 30.750
1980 07 28 32.148
1980 07 29 31.443
1980 07 30 31.450
1980 07 31 31.749
1980 08 01 32.282
1980 08 02 31.580
1980 08 03 31.591
1980 08 04 35.025
1980 08 05 31.879
1980 08 06 31.888
1980 08 07 31.894
1980 08 08 31.292
1980 08 09 31.570
1980 08 10 31.595
1980 08 11 32.183
1980 08 12 32.281
1980 08 13 31.594
1980 08 14 31.880
1980 08 15 31.888
1980 08 16 31.401
1980 08 17 32.569
1980 08 18 32.851
1980 08 19 31.887
1980 08 20 27.663
1980 08 21 31.883
1980 08 22 32.588
1980 08 23 30.306
1980 08 24 30.936
1980 08 25 31.201
1980 08 26 32.188
1980 08 27 31.191
1980 08 28 31.187
1980 08 29 29.798
1980 08 30 31.473
1980 08 31 31.888
