year month day temperature_max
1980 01 01 27.735
1980 01 02 26.710
1980 01 03 26.777
1980 01 04 29.037
1980 01 05 23.776
1980 01 06 27.192
1980 01 07 28.586
1980 01 08 27.856
1980 01 09 26.334
1980 01 10 28.477
1980 01 11 28.148
1980 01 12 26.648
1980 01 13 26.196
1980 01 14 27.322
1980 01 15 25.094
1980 01 16 26.214
1980 01 17 26.703
1980 01 18 29.252
1980 01 19 28.869
1980 01 20 28.376
1980 01 21 30.332
1980 01 22 30.532
1980 01 23 29.276
1980 01 24 29.663
1980 01 25 29.601
1980 01 26 29.953
1980 01 27 28.341
1980 01 28 28.523
1980 01 29 27.507
1980 01 30 25.657
1980 01 31 26.918
1980 02 01 26.557
1980 02 02 27.059
1980 02 03 26.466
1980 02 04 25.291
1980 02 05 26.488
1980 02 06 26.413
1980 02 07 28.113
1980 02 08 27.251
1980 02 09 28.525
1980 02 10 27.440
1980 02 11 27.176
1980 02 12 28.269
1980 02 13 27.311
1980 02 14 26.846
1980 02 15 25.204
1980 02 16 24.730
1980 02 17 23.426
1980 02 18 23.097
1980 02 19 25.997
1980 02 20 29.432
1980 02 21 28.598
1980 02 22 26.879
1980 02 23 27.337
1980 02 24 27.784
1980 02 25 28.122
1980 02 26 27.514
1980 02 27 27.818
1980 02 28 28.320
1980 02 29 28.242
1980 03 01 27.287
1980 03 02 26.796
1980 03 03 24.382
1980 03 04 26.790
1980 03 05 27.037
1980 03 06 25.227
1980 03 07 26.505
1980 03 08 26.899
1980 03 09 27.691
1980 03 10 27.746
1980 03 11 28.126
1980 03 12 28.316
1980 03 13 28.587
1980 03 14 29.318
1980 03 15 29.587
1980 03 16 29.193
1980 03 17 26.065
1980 03 18 27.129
1980 03 19 26.550
1980 03 20 25.409
1980 03 21 26.376
1980 03 22 27.018
1980 03 23 26.375
1980 03 24 27.953
1980 03 25 27.740
1980 03 26 27.532
1980 03 27 27.817
1980 03 28 28.958
1980 03 29 29.554
1980 03 30 30.903
1980 03 31 30.217
1980 04 01 29.834
1980 04 02 31.091
1980 04 03 28.745
1980 04 04 29.194
1980 04 05 27.044
1980 04 06 26.817
1980 04 07 28.764
1980 04 08 28.608
1980 04 09 28.207
1980 04 10 28.706
1980 04 11 30.170
1980 04 12 31.555
1980 04 13 31.188
1980 04 14 30.362
1980 04 15 30.360
1980 04 16 30.556
1980 04 17 29.811
1980 04 18 28.552
1980 04 19 26.413
1980 04 20 26.515
1980 04 21 25.890
1980 04 22 27.217
1980 04 23 24.685
1980 04 24 25.591
1980 04 25 24.819
1980 04 26 25.921
1980 04 27 26.568
1980 04 28 24.793
1980 04 29 23.410
1980 04 30 25.065
1980 05 01 22.954
1980 05 02 26.768
1980 05 03 29.047
1980 05 04 27.985
1980 05 05 30.026
1980 05 06 30.998
1980 05 07 26.914
1980 05 08 26.090
1980 05 09 26.147
1980 05 10 25.980
1980 05 11 26.474
1980 05 12 26.255
1980 05 13 25.932
1980 05 14 25.570
1980 05 15 24.530
1980 05 16 25.973
1980 05 17 27.218
1980 05 18 26.534
1980 05 19 28.609
1980 05 20 27.166
1980 05 21 27.610
1980 05 22 26.026
1980 05 23 25.852
1980 05 24 25.336
1980 05 25 25.386
1980 05 26 25.659
1980 05 27 25.515
1980 05 28 25.369
1980 05 29 24.621
1980 05 30 25.782
1980 05 31 26.340
1980 06 01 24.797
1980 06 02 26.355
1980 06 03 26.931
1980 06 04 28.693
1980 06 05 28.135
1980 06 06 23.662
1980 06 07 24.039
1980 06 08 24.191
1980 06 09 24.370
1980 06 10 24.495
1980 06 11 24.962
1980 06 12 24.858
1980 06 13 24.860
1980 06 14 26.485
1980 06 15 29.046
1980 06 16 25.677
1980 06 17 23.068
1980 06 18 22.101
1980 06 19 23.476
1980 06 20 24.138
1980 06 21 25.355
1980 06 22 27.573
1980 06 23 26.229
1980 06 24 26.910
1980 06 25 27.169
1980 06 26 27.349
1980 06 27 26.937
1980 06 28 26.810
1980 06 29 22.325
1980 06 30 21.564
1980 07 01 24.372
1980 07 02 23.802
1980 07 03 24.805
1980 07 04 24.769
1980 07 05 26.118
1980 07 06 25.043
1980 07 07 22.887
1980 07 08 21.344
1980 07 09 22.501
1980 07 10 23.804
1980 07 11 23.588
1980 07 12 25.427
1980 07 13 25.056
1980 07 14 26.044
1980 07 15 28.314
1980 07 16 28.460
1980 07 17 23.330
1980 07 18 22.266
1980 07 19 26.716
1980 07 20 25.949
1980 07 21 25.951
1980 07 22 27.177
1980 07 23 26.707
1980 07 24 27.687
