year month day potential_evapotransp_gleam
1980 01 01 1.130
1980 01 02 3.996
1980 01 03 4.557
1980 01 04 4.513
1980 01 05 4.557
1980 01 06 5.167
1980 01 07 4.015
1980 01 08 3.188
1980 01 09 2.856
1980 01 10 2.772
1980 01 11 3.285
1980 01 12 3.247
1980 01 13 3.462
1980 01 14 2.996
1980 01 15 2.899
1980 01 16 2.995
1980 01 17 1.330
1980 01 18 2.028
1980 01 19 3.170
1980 01 20 4.593
1980 01 21 3.052
1980 01 22 2.385
1980 01 23 4.197
1980 01 24 3.254
1980 01 25 2.863
1980 01 26 2.268
1980 01 27 2.620
1980 01 28 3.726
1980 01 29 4.653
1980 01 30 4.728
1980 01 31 4.319
1980 02 01 2.967
1980 02 02 3.016
1980 02 03 3.791
1980 02 04 4.032
1980 02 05 4.475
1980 02 06 4.707
1980 02 07 4.571
1980 02 08 3.800
1980 02 09 2.667
1980 02 10 4.362
1980 02 11 3.789
1980 02 12 1.184
1980 02 13 3.074
1980 02 14 3.975
1980 02 15 3.972
1980 02 16 1.777
1980 02 17 2.778
1980 02 18 2.196
1980 02 19 1.895
1980 02 20 2.666
1980 02 21 4.113
1980 02 22 3.257
1980 02 23 3.406
1980 02 24 3.457
1980 02 25 3.761
1980 02 26 2.999
1980 02 27 1.652
1980 02 28 2.251
1980 02 29 4.126
1980 03 01 4.285
1980 03 02 4.181
1980 03 03 3.733
1980 03 04 3.838
1980 03 05 3.817
1980 03 06 3.831
1980 03 07 3.792
1980 03 08 3.775
1980 03 09 3.700
1980 03 10 3.395
1980 03 11 3.277
1980 03 12 3.093
1980 03 13 3.554
1980 03 14 2.178
1980 03 15 1.686
1980 03 16 3.166
1980 03 17 3.745
1980 03 18 3.683
1980 03 19 3.761
1980 03 20 3.583
1980 03 21 3.427
1980 03 22 3.323
1980 03 23 3.537
1980 03 24 3.539
1980 03 25 3.200
1980 03 26 3.174
1980 03 27 3.127
1980 03 28 3.199
1980 03 29 3.099
1980 03 30 2.265
1980 03 31 1.798
1980 04 01 2.600
1980 04 02 2.311
1980 04 03 1.463
1980 04 04 1.962
1980 04 05 2.218
1980 04 06 2.812
1980 04 07 2.713
1980 04 08 2.900
1980 04 09 2.643
1980 04 10 3.016
1980 04 11 3.124
1980 04 12 2.902
1980 04 13 1.518
1980 04 14 2.225
1980 04 15 0.289
1980 04 16 0.899
1980 04 17 2.319
1980 04 18 2.600
1980 04 19 3.022
1980 04 20 2.784
1980 04 21 2.880
1980 04 22 2.845
1980 04 23 2.780
1980 04 24 2.422
1980 04 25 2.327
1980 04 26 2.068
1980 04 27 2.199
1980 04 28 2.218
1980 04 29 2.475
1980 04 30 2.185
1980 05 01 2.345
1980 05 02 1.217
