year month day potential_evapotransp_gleam
1980 01 01 1.863
1980 01 02 3.126
1980 01 03 3.903
1980 01 04 3.862
1980 01 05 4.393
1980 01 06 4.455
1980 01 07 3.845
1980 01 08 3.461
1980 01 09 1.792
1980 01 10 1.657
1980 01 11 2.679
1980 01 12 2.560
1980 01 13 1.556
1980 01 14 2.617
1980 01 15 2.185
1980 01 16 0.781
1980 01 17 2.174
1980 01 18 2.553
1980 01 19 4.329
1980 01 20 4.545
1980 01 21 4.442
1980 01 22 3.274
1980 01 23 4.205
1980 01 24 4.036
1980 01 25 2.950
1980 01 26 3.165
1980 01 27 3.052
1980 01 28 4.434
1980 01 29 2.734
1980 01 30 3.981
1980 01 31 3.653
1980 02 01 3.006
1980 02 02 3.457
1980 02 03 4.435
1980 02 04 4.752
1980 02 05 4.384
1980 02 06 4.619
1980 02 07 5.121
1980 02 08 4.321
1980 02 09 5.324
1980 02 10 3.863
1980 02 11 4.618
1980 02 12 3.310
1980 02 13 1.713
1980 02 14 1.272
1980 02 15 3.442
1980 02 16 1.840
1980 02 17 3.177
1980 02 18 1.003
1980 02 19 3.904
1980 02 20 3.373
1980 02 21 3.789
1980 02 22 2.163
1980 02 23 4.563
1980 02 24 4.337
1980 02 25 4.221
1980 02 26 3.350
1980 02 27 2.814
1980 02 28 3.235
1980 02 29 4.060
1980 03 01 4.510
1980 03 02 4.039
1980 03 03 3.871
1980 03 04 3.896
1980 03 05 4.040
1980 03 06 4.087
1980 03 07 4.031
1980 03 08 4.307
1980 03 09 4.537
1980 03 10 4.538
1980 03 11 4.213
1980 03 12 3.992
1980 03 13 3.630
1980 03 14 3.922
1980 03 15 2.497
1980 03 16 3.428
1980 03 17 3.534
1980 03 18 3.327
1980 03 19 3.767
1980 03 20 3.694
1980 03 21 3.815
1980 03 22 4.110
1980 03 23 3.451
1980 03 24 3.828
1980 03 25 4.169
1980 03 26 3.583
1980 03 27 3.363
1980 03 28 3.179
1980 03 29 3.437
1980 03 30 3.584
1980 03 31 3.466
1980 04 01 2.840
1980 04 02 2.301
1980 04 03 0.897
1980 04 04 1.901
1980 04 05 2.562
1980 04 06 3.136
1980 04 07 2.722
1980 04 08 2.490
1980 04 09 2.106
1980 04 10 2.903
1980 04 11 3.358
1980 04 12 2.758
1980 04 13 3.299
1980 04 14 2.520
1980 04 15 1.699
1980 04 16 2.455
1980 04 17 2.073
1980 04 18 1.896
1980 04 19 2.566
1980 04 20 2.983
1980 04 21 2.308
1980 04 22 2.457
1980 04 23 1.834
1980 04 24 2.951
1980 04 25 2.246
1980 04 26 1.824
1980 04 27 2.254
1980 04 28 2.041
1980 04 29 2.344
1980 04 30 2.213
1980 05 01 2.528
1980 05 02 1.821
1980 05 03 1.164
1980 05 04 1.679
1980 05 05 2.491
1980 05 06 2.409
1980 05 07 2.251
1980 05 08 2.051
1980 05 09 2.563
1980 05 10 2.553
1980 05 11 2.219
1980 05 12 2.354
1980 05 13 2.047
1980 05 14 1.910
1980 05 15 1.716
1980 05 16 2.422
1980 05 17 2.173
1980 05 18 1.829
1980 05 19 2.150
1980 05 20 2.216
1980 05 21 2.169
1980 05 22 1.992
1980 05 23 1.607
1980 05 24 1.920
1980 05 25 2.027
1980 05 26 1.337
1980 05 27 1.745
1980 05 28 1.448
1980 05 29 1.525
1980 05 30 2.004
1980 05 31 1.870
1980 06 01 1.627
1980 06 02 1.794
1980 06 03 1.613
1980 06 04 1.367
1980 06 05 0.475
1980 06 06 1.578
1980 06 07 1.543
1980 06 08 1.438
1980 06 09 1.472
1980 06 10 1.794
1980 06 11 1.219
1980 06 12 1.479
1980 06 13 2.137
1980 06 14 0.755
1980 06 15 1.223
1980 06 16 0.912
1980 06 17 1.683
1980 06 18 1.274
1980 06 19 1.646
1980 06 20 1.105
1980 06 21 1.381
1980 06 22 1.579
1980 06 23 1.254
1980 06 24 1.921
1980 06 25 1.742
1980 06 26 0.228
1980 06 27 1.280
1980 06 28 0.493
1980 06 29 1.010
1980 06 30 1.596
1980 07 01 2.018
1980 07 02 1.746
1980 07 03 1.429
1980 07 04 1.636
1980 07 05 1.519
1980 07 06 1.188
1980 07 07 1.334
1980 07 08 1.766
1980 07 09 1.759
1980 07 10 1.859
1980 07 11 1.851
1980 07 12 1.943
1980 07 13 1.988
1980 07 14 1.914
1980 07 15 1.706
1980 07 16 1.223
1980 07 17 1.994
1980 07 18 2.030
1980 07 19 1.996
1980 07 20 2.065
1980 07 21 2.181
1980 07 22 2.057
1980 07 23 1.902
1980 07 24 1.368
1980 07 25 1.458
1980 07 26 2.079
1980 07 27 2.049
1980 07 28 2.126
1980 07 29 2.096
1980 07 30 2.213
1980 07 31 0.681
1980 08 01 1.081
1980 08 02 2.125
1980 08 03 2.060
1980 08 04 1.952
1980 08 05 1.550
1980 08 06 2.355
1980 08 07 2.548
1980 08 08 2.397
1980 08 09 2.575
1980 08 10 1.553
1980 08 11 2.314
1980 08 12 2.001
1980 08 13 0.858
1980 08 14 2.338
1980 08 15 2.430
1980 08 16 1.657
1980 08 17 2.645
1980 08 18 2.787
1980 08 19 2.790
1980 08 20 2.821
1980 08 21 2.835
1980 08 22 2.885
1980 08 23 2.906
1980 08 24 2.633
1980 08 25 3.269
1980 08 26 3.070
1980 08 27 1.298
1980 08 28 1.219
1980 08 29 2.365
1980 08 30 2.897
1980 08 31 2.900
1980 09 01 3.010
1980 09 02 3.134
1980 09 03 3.178
1980 09 04 2.761
1980 09 05 1.974
1980 09 06 1.464
1980 09 07 2.457
1980 09 08 3.162
1980 09 09 3.303
1980 09 10 2.997
1980 09 11 3.081
1980 09 12 1.555
1980 09 13 1.557
1980 09 14 3.136
1980 09 15 3.602
1980 09 16 2.681
1980 09 17 2.172
1980 09 18 1.114
1980 09 19 3.810
1980 09 20 3.817
1980 09 21 1.746
1980 09 22 2.955
1980 09 23 2.299
1980 09 24 0.890
1980 09 25 1.966
1980 09 26 1.885
1980 09 27 3.012
1980 09 28 1.549
1980 09 29 3.058
1980 09 30 3.691
1980 10 01 2.956
1980 10 02 2.695
1980 10 03 3.908
1980 10 04 3.840
1980 10 05 3.739
1980 10 06 3.985
1980 10 07 1.625
1980 10 08 2.647
1980 10 09 4.184
1980 10 10 3.775
1980 10 11 2.347
1980 10 12 1.517
1980 10 13 3.514
1980 10 14 3.197
1980 10 15 2.921
1980 10 16 2.875
1980 10 17 2.566
1980 10 18 3.855
1980 10 19 4.049
1980 10 20 4.372
1980 10 21 4.799
1980 10 22 4.843
1980 10 23 4.696
1980 10 24 3.564
1980 10 25 2.820
1980 10 26 5.042
1980 10 27 5.031
1980 10 28 5.073
1980 10 29 5.019
1980 10 30 4.220
1980 10 31 4.203
1980 11 01 1.193
1980 11 02 1.979
1980 11 03 2.857
1980 11 04 3.614
1980 11 05 4.058
1980 11 06 3.591
1980 11 07 3.502
1980 11 08 2.508
1980 11 09 2.540
1980 11 10 1.786
1980 11 11 1.669
1980 11 12 0.591
1980 11 13 0.912
1980 11 14 2.525
1980 11 15 3.265
1980 11 16 4.601
1980 11 17 4.236
1980 11 18 2.575
1980 11 19 4.335
1980 11 20 2.988
1980 11 21 4.175
1980 11 22 4.298
1980 11 23 2.879
1980 11 24 1.604
1980 11 25 3.078
1980 11 26 3.482
1980 11 27 3.389
1980 11 28 4.000
1980 11 29 4.349
1980 11 30 2.561
1980 12 01 1.062
1980 12 02 1.523
1980 12 03 2.452
1980 12 04 3.859
1980 12 05 3.620
1980 12 06 4.155
1980 12 07 4.099
1980 12 08 3.809
1980 12 09 2.961
1980 12 10 3.855
1980 12 11 4.775
1980 12 12 3.669
1980 12 13 2.819
1980 12 14 2.632
1980 12 15 4.229
1980 12 16 4.591
1980 12 17 3.626
1980 12 18 4.549
1980 12 19 4.423
1980 12 20 4.892
1980 12 21 4.772
1980 12 22 4.575
1980 12 23 4.770
1980 12 24 4.798
1980 12 25 4.425
1980 12 26 3.907
1980 12 27 4.138
1980 12 28 4.297
1980 12 29 2.372
1980 12 30 3.707
1980 12 31 3.589
1981 01 01 3.795
1981 01 02 2.944
1981 01 03 2.097
1981 01 04 4.685
1981 01 05 4.936
1981 01 06 4.643
1981 01 07 4.462
1981 01 08 3.640
1981 01 09 3.611
1981 01 10 2.156
1981 01 11 1.592
1981 01 12 1.126
1981 01 13 1.762
1981 01 14 0.921
1981 01 15 1.417
1981 01 16 3.393
1981 01 17 4.792
1981 01 18 5.057
1981 01 19 4.960
1981 01 20 4.452
1981 01 21 3.287
1981 01 22 1.835
1981 01 23 1.797
1981 01 24 3.687
1981 01 25 4.362
1981 01 26 2.893
1981 01 27 4.557
1981 01 28 3.978
1981 01 29 3.984
1981 01 30 4.652
1981 01 31 3.407
1981 02 01 4.856
1981 02 02 4.822
1981 02 03 4.818
1981 02 04 5.274
1981 02 05 5.007
1981 02 06 4.546
1981 02 07 4.375
1981 02 08 4.053
1981 02 09 3.695
1981 02 10 3.511
1981 02 11 3.088
1981 02 12 4.321
1981 02 13 4.946
1981 02 14 4.550
1981 02 15 4.447
1981 02 16 4.307
1981 02 17 4.338
1981 02 18 4.238
1981 02 19 4.103
1981 02 20 3.637
1981 02 21 4.063
