year month day potential_evapotransp_gleam
1980 01 01 2.929
1980 01 02 2.463
1980 01 03 2.782
1980 01 04 2.861
1980 01 05 2.677
1980 01 06 3.681
1980 01 07 4.155
1980 01 08 4.038
1980 01 09 3.711
1980 01 10 3.729
1980 01 11 2.587
1980 01 12 2.506
1980 01 13 1.469
1980 01 14 1.762
1980 01 15 1.818
1980 01 16 2.152
1980 01 17 3.706
1980 01 18 4.092
1980 01 19 4.483
1980 01 20 4.763
1980 01 21 4.638
1980 01 22 4.587
1980 01 23 4.589
1980 01 24 4.383
1980 01 25 4.119
1980 01 26 3.794
1980 01 27 3.709
1980 01 28 2.895
1980 01 29 3.097
1980 01 30 2.783
1980 01 31 2.463
1980 02 01 2.303
1980 02 02 2.638
1980 02 03 2.781
1980 02 04 2.816
1980 02 05 2.444
1980 02 06 3.294
1980 02 07 2.969
1980 02 08 2.640
1980 02 09 2.986
1980 02 10 3.801
1980 02 11 4.430
1980 02 12 3.919
1980 02 13 3.137
1980 02 14 2.463
1980 02 15 1.721
1980 02 16 1.592
1980 02 17 1.895
1980 02 18 2.057
1980 02 19 2.593
1980 02 20 3.650
1980 02 21 3.560
1980 02 22 3.619
1980 02 23 4.206
1980 02 24 4.308
1980 02 25 4.141
1980 02 26 3.857
1980 02 27 3.726
1980 02 28 3.870
1980 02 29 4.255
1980 03 01 4.213
1980 03 02 3.731
1980 03 03 3.946
1980 03 04 4.061
1980 03 05 3.916
1980 03 06 3.895
1980 03 07 4.054
1980 03 08 3.938
1980 03 09 4.118
1980 03 10 4.306
1980 03 11 4.159
1980 03 12 4.022
1980 03 13 3.941
1980 03 14 3.967
1980 03 15 3.872
1980 03 16 4.184
1980 03 17 3.603
1980 03 18 4.130
1980 03 19 3.846
1980 03 20 3.733
1980 03 21 4.192
1980 03 22 3.959
1980 03 23 3.975
1980 03 24 3.933
1980 03 25 4.008
1980 03 26 3.830
1980 03 27 3.976
1980 03 28 3.828
1980 03 29 3.823
1980 03 30 3.685
1980 03 31 3.878
1980 04 01 3.705
1980 04 02 3.485
1980 04 03 3.180
1980 04 04 3.539
1980 04 05 3.467
1980 04 06 3.449
1980 04 07 3.080
1980 04 08 2.719
1980 04 09 3.107
1980 04 10 3.696
1980 04 11 3.870
1980 04 12 3.920
1980 04 13 3.776
1980 04 14 3.235
1980 04 15 3.207
1980 04 16 3.309
1980 04 17 3.400
1980 04 18 3.132
1980 04 19 2.916
1980 04 20 2.989
1980 04 21 3.103
1980 04 22 2.895
1980 04 23 3.104
1980 04 24 2.949
1980 04 25 2.757
1980 04 26 2.854
1980 04 27 2.502
1980 04 28 2.792
1980 04 29 2.848
1980 04 30 3.101
1980 05 01 3.218
1980 05 02 3.182
1980 05 03 3.111
1980 05 04 3.005
1980 05 05 3.224
1980 05 06 3.099
1980 05 07 2.650
1980 05 08 2.848
1980 05 09 2.700
1980 05 10 2.866
1980 05 11 3.014
1980 05 12 2.687
1980 05 13 2.363
1980 05 14 2.034
1980 05 15 2.297
1980 05 16 2.733
1980 05 17 2.596
1980 05 18 2.765
1980 05 19 2.803
1980 05 20 2.709
1980 05 21 2.727
1980 05 22 2.674
1980 05 23 2.693
1980 05 24 2.308
1980 05 25 2.315
1980 05 26 2.322
1980 05 27 2.247
1980 05 28 2.186
1980 05 29 2.337
1980 05 30 2.302
1980 05 31 2.210
1980 06 01 2.449
1980 06 02 2.493
1980 06 03 2.513
1980 06 04 2.526
1980 06 05 2.191
1980 06 06 1.970
1980 06 07 1.670
1980 06 08 1.836
1980 06 09 1.755
1980 06 10 2.331
1980 06 11 1.898
1980 06 12 2.187
1980 06 13 2.240
1980 06 14 2.325
1980 06 15 2.354
1980 06 16 2.043
1980 06 17 1.817
1980 06 18 1.798
1980 06 19 2.177
1980 06 20 2.120
1980 06 21 2.216
1980 06 22 2.199
1980 06 23 2.258
