year month day potential_evapotransp_gleam
1980 01 01 3.892
1980 01 02 3.843
1980 01 03 4.356
1980 01 04 4.878
1980 01 05 4.363
1980 01 06 4.177
1980 01 07 3.491
1980 01 08 2.202
1980 01 09 2.044
1980 01 10 2.853
1980 01 11 4.382
1980 01 12 4.126
1980 01 13 4.202
1980 01 14 4.514
1980 01 15 2.801
1980 01 16 4.216
1980 01 17 3.042
1980 01 18 3.164
1980 01 19 3.497
1980 01 20 2.586
1980 01 21 3.495
1980 01 22 3.969
1980 01 23 3.007
1980 01 24 1.680
1980 01 25 1.814
1980 01 26 1.426
1980 01 27 3.473
1980 01 28 3.365
1980 01 29 4.332
1980 01 30 4.287
1980 01 31 3.624
1980 02 01 3.210
1980 02 02 4.773
1980 02 03 3.490
1980 02 04 4.751
1980 02 05 4.272
1980 02 06 4.659
1980 02 07 3.337
1980 02 08 4.277
1980 02 09 3.953
1980 02 10 1.633
1980 02 11 2.331
1980 02 12 2.090
1980 02 13 2.567
1980 02 14 4.107
1980 02 15 4.187
1980 02 16 3.799
1980 02 17 3.551
1980 02 18 2.459
1980 02 19 3.444
1980 02 20 4.267
1980 02 21 3.294
1980 02 22 4.196
1980 02 23 3.576
1980 02 24 1.410
1980 02 25 2.325
1980 02 26 1.043
1980 02 27 0.493
1980 02 28 1.091
1980 02 29 1.810
1980 03 01 4.041
1980 03 02 4.410
1980 03 03 4.250
1980 03 04 4.522
1980 03 05 3.883
1980 03 06 4.457
1980 03 07 4.223
1980 03 08 4.069
1980 03 09 4.308
1980 03 10 4.014
1980 03 11 3.784
1980 03 12 3.107
1980 03 13 2.113
1980 03 14 2.107
1980 03 15 1.661
1980 03 16 2.622
1980 03 17 2.711
1980 03 18 3.806
1980 03 19 4.002
1980 03 20 4.073
1980 03 21 3.345
1980 03 22 3.510
1980 03 23 3.758
1980 03 24 3.702
1980 03 25 3.575
1980 03 26 3.590
1980 03 27 3.559
1980 03 28 3.190
1980 03 29 1.551
1980 03 30 2.976
1980 03 31 2.353
1980 04 01 3.240
1980 04 02 2.618
1980 04 03 1.338
1980 04 04 2.606
1980 04 05 1.004
1980 04 06 3.192
1980 04 07 3.108
1980 04 08 1.608
1980 04 09 2.706
1980 04 10 2.453
1980 04 11 2.687
1980 04 12 1.393
1980 04 13 1.535
1980 04 14 1.540
1980 04 15 0.725
1980 04 16 1.183
1980 04 17 1.496
1980 04 18 3.088
1980 04 19 2.920
1980 04 20 2.890
1980 04 21 2.671
1980 04 22 2.722
1980 04 23 2.679
1980 04 24 2.393
1980 04 25 2.456
1980 04 26 1.880
1980 04 27 2.336
1980 04 28 2.330
1980 04 29 2.190
1980 04 30 2.310
1980 05 01 1.254
1980 05 02 0.966
1980 05 03 1.322
1980 05 04 1.849
1980 05 05 1.811
1980 05 06 1.884
1980 05 07 1.698
1980 05 08 0.634
1980 05 09 1.828
1980 05 10 0.987
1980 05 11 1.421
1980 05 12 1.739
1980 05 13 2.036
1980 05 14 1.740
1980 05 15 1.887
1980 05 16 1.918
1980 05 17 1.823
1980 05 18 1.657
1980 05 19 1.771
1980 05 20 1.657
1980 05 21 0.135
1980 05 22 1.886
1980 05 23 1.286
1980 05 24 1.655
1980 05 25 1.547
1980 05 26 1.611
1980 05 27 1.573
1980 05 28 1.272
1980 05 29 1.742
1980 05 30 1.673
1980 05 31 1.765
1980 06 01 1.733
1980 06 02 1.461
1980 06 03 1.610
1980 06 04 0.684
1980 06 05 1.213
1980 06 06 1.478
1980 06 07 1.609
1980 06 08 1.578
1980 06 09 1.487
1980 06 10 1.527
1980 06 11 1.389
1980 06 12 1.311
1980 06 13 0.339
1980 06 14 1.192
1980 06 15 1.165
1980 06 16 1.155
1980 06 17 1.187
1980 06 18 1.202
1980 06 19 1.188
1980 06 20 0.482
1980 06 21 0.637
1980 06 22 0.862
1980 06 23 0.970
1980 06 24 1.218
1980 06 25 0.129
1980 06 26 1.330
1980 06 27 0.721
1980 06 28 1.087
1980 06 29 1.705
1980 06 30 1.592
1980 07 01 0.616
1980 07 02 0.201
1980 07 03 0.228
1980 07 04 0.761
1980 07 05 0.494
1980 07 06 1.638
1980 07 07 1.306
1980 07 08 1.309
1980 07 09 0.661
1980 07 10 0.366
1980 07 11 0.659
1980 07 12 1.535
1980 07 13 1.503
1980 07 14 0.892
1980 07 15 1.313
1980 07 16 1.372
1980 07 17 1.826
1980 07 18 1.793
1980 07 19 1.598
1980 07 20 1.678
1980 07 21 0.965
1980 07 22 0.284
1980 07 23 1.824
1980 07 24 1.460
1980 07 25 1.632
1980 07 26 1.931
1980 07 27 1.851
1980 07 28 1.868
1980 07 29 1.817
1980 07 30 0.173
1980 07 31 1.450
1980 08 01 1.699
