year month day potential_evapotransp_gleam
1980 01 01 1.609
1980 01 02 5.026
1980 01 03 5.559
1980 01 04 5.683
1980 01 05 5.716
1980 01 06 6.222
1980 01 07 5.600
1980 01 08 4.706
1980 01 09 2.027
1980 01 10 2.482
1980 01 11 3.870
1980 01 12 2.279
1980 01 13 3.607
1980 01 14 4.749
1980 01 15 4.270
1980 01 16 3.861
1980 01 17 3.173
1980 01 18 3.192
1980 01 19 4.164
1980 01 20 6.040
1980 01 21 3.765
1980 01 22 2.509
1980 01 23 5.528
1980 01 24 4.902
1980 01 25 3.799
1980 01 26 2.893
1980 01 27 3.787
1980 01 28 4.116
1980 01 29 4.606
1980 01 30 4.981
1980 01 31 5.839
1980 02 01 4.398
1980 02 02 2.594
1980 02 03 3.660
1980 02 04 5.209
1980 02 05 6.059
1980 02 06 5.876
1980 02 07 5.887
1980 02 08 5.353
1980 02 09 3.927
1980 02 10 6.023
1980 02 11 5.444
1980 02 12 3.444
1980 02 13 3.792
1980 02 14 4.943
1980 02 15 4.840
1980 02 16 2.589
1980 02 17 1.763
1980 02 18 2.356
1980 02 19 2.808
1980 02 20 2.880
1980 02 21 5.386
1980 02 22 3.846
1980 02 23 5.117
1980 02 24 5.106
1980 02 25 5.450
1980 02 26 4.275
1980 02 27 3.751
1980 02 28 5.061
1980 02 29 5.402
1980 03 01 5.522
1980 03 02 5.525
1980 03 03 5.215
1980 03 04 5.085
1980 03 05 4.869
1980 03 06 5.284
1980 03 07 5.064
1980 03 08 4.814
1980 03 09 4.617
1980 03 10 4.848
1980 03 11 4.369
1980 03 12 4.087
1980 03 13 4.983
1980 03 14 3.192
1980 03 15 2.385
1980 03 16 4.099
1980 03 17 4.864
1980 03 18 4.466
1980 03 19 4.456
1980 03 20 4.612
1980 03 21 4.628
1980 03 22 4.379
1980 03 23 4.656
1980 03 24 4.310
1980 03 25 4.313
1980 03 26 4.348
1980 03 27 4.378
1980 03 28 4.204
1980 03 29 4.189
1980 03 30 2.740
1980 03 31 2.254
1980 04 01 2.619
1980 04 02 3.100
1980 04 03 2.056
1980 04 04 2.008
1980 04 05 3.081
1980 04 06 3.453
1980 04 07 3.445
1980 04 08 3.117
1980 04 09 3.680
1980 04 10 3.893
1980 04 11 4.143
1980 04 12 4.090
1980 04 13 2.582
1980 04 14 3.056
1980 04 15 0.363
1980 04 16 0.831
1980 04 17 2.728
1980 04 18 3.253
1980 04 19 3.581
1980 04 20 3.448
1980 04 21 3.333
1980 04 22 3.513
1980 04 23 3.342
1980 04 24 3.110
1980 04 25 2.534
1980 04 26 2.628
1980 04 27 2.916
1980 04 28 2.922
1980 04 29 3.154
1980 04 30 3.112
1980 05 01 2.889
1980 05 02 1.720
1980 05 03 0.748
1980 05 04 2.590
1980 05 05 2.108
1980 05 06 2.383
1980 05 07 2.467
1980 05 08 2.461
1980 05 09 2.981
1980 05 10 2.136
1980 05 11 2.462
1980 05 12 2.672
1980 05 13 2.792
1980 05 14 2.508
1980 05 15 2.600
1980 05 16 2.541
1980 05 17 2.222
1980 05 18 2.481
1980 05 19 2.716
1980 05 20 2.593
1980 05 21 2.465
1980 05 22 1.533
1980 05 23 0.974
1980 05 24 1.564
1980 05 25 1.732
1980 05 26 1.500
1980 05 27 1.995
1980 05 28 2.187
1980 05 29 1.912
1980 05 30 2.304
1980 05 31 2.049
1980 06 01 2.045
1980 06 02 1.421
1980 06 03 1.670
1980 06 04 0.655
1980 06 05 1.457
1980 06 06 1.909
1980 06 07 2.045
1980 06 08 2.220
1980 06 09 2.068
1980 06 10 2.046
1980 06 11 2.013
1980 06 12 1.783
1980 06 13 2.061
1980 06 14 1.472
1980 06 15 0.680
1980 06 16 1.708
1980 06 17 1.695
1980 06 18 1.758
1980 06 19 1.638
1980 06 20 1.305
