year month day potential_evapotransp_gleam
1980 01 01 3.870
1980 01 02 3.696
1980 01 03 4.801
1980 01 04 4.350
1980 01 05 4.147
1980 01 06 5.278
1980 01 07 4.603
1980 01 08 2.003
1980 01 09 1.686
1980 01 10 2.508
1980 01 11 3.287
1980 01 12 2.875
1980 01 13 3.739
1980 01 14 4.048
1980 01 15 3.246
1980 01 16 3.176
1980 01 17 3.015
1980 01 18 2.679
1980 01 19 3.472
1980 01 20 4.438
1980 01 21 3.668
1980 01 22 3.726
1980 01 23 4.488
1980 01 24 5.017
1980 01 25 3.558
1980 01 26 2.614
1980 01 27 3.039
1980 01 28 4.889
1980 01 29 3.981
1980 01 30 4.350
1980 01 31 3.249
1980 02 01 2.550
1980 02 02 2.756
1980 02 03 4.577
1980 02 04 4.406
1980 02 05 4.347
1980 02 06 4.743
1980 02 07 4.727
1980 02 08 4.368
1980 02 09 2.668
1980 02 10 4.736
1980 02 11 4.457
1980 02 12 0.748
1980 02 13 0.689
1980 02 14 3.940
1980 02 15 4.224
1980 02 16 2.540
1980 02 17 3.897
1980 02 18 2.988
1980 02 19 2.880
1980 02 20 4.220
1980 02 21 4.174
1980 02 22 4.210
1980 02 23 3.935
1980 02 24 2.598
1980 02 25 2.959
1980 02 26 1.558
1980 02 27 1.146
1980 02 28 2.935
1980 02 29 3.251
1980 03 01 4.794
1980 03 02 4.465
1980 03 03 4.527
1980 03 04 4.572
1980 03 05 4.549
1980 03 06 4.676
1980 03 07 4.529
1980 03 08 4.294
1980 03 09 4.448
1980 03 10 4.555
1980 03 11 4.380
1980 03 12 4.434
1980 03 13 4.376
1980 03 14 2.647
1980 03 15 1.874
1980 03 16 3.188
1980 03 17 3.321
1980 03 18 3.716
1980 03 19 4.305
1980 03 20 4.179
1980 03 21 3.945
1980 03 22 3.915
1980 03 23 4.205
1980 03 24 3.569
1980 03 25 3.472
1980 03 26 3.710
1980 03 27 3.569
1980 03 28 3.064
1980 03 29 2.961
1980 03 30 2.279
1980 03 31 3.118
1980 04 01 2.914
1980 04 02 3.342
1980 04 03 1.706
1980 04 04 2.039
1980 04 05 2.150
1980 04 06 3.039
1980 04 07 3.108
1980 04 08 3.264
1980 04 09 2.935
1980 04 10 3.547
1980 04 11 3.670
1980 04 12 2.954
1980 04 13 2.736
1980 04 14 2.663
1980 04 15 1.146
1980 04 16 2.669
1980 04 17 2.606
1980 04 18 3.041
1980 04 19 3.234
1980 04 20 2.993
1980 04 21 3.124
1980 04 22 2.949
1980 04 23 3.139
1980 04 24 2.825
1980 04 25 2.525
1980 04 26 2.741
1980 04 27 2.263
1980 04 28 2.600
1980 04 29 2.249
1980 04 30 2.338
1980 05 01 2.587
1980 05 02 0.714
1980 05 03 0.524
1980 05 04 2.355
1980 05 05 2.205
1980 05 06 2.210
1980 05 07 2.324
1980 05 08 2.399
1980 05 09 2.595
1980 05 10 2.554
1980 05 11 2.522
1980 05 12 2.626
1980 05 13 2.513
1980 05 14 2.375
1980 05 15 2.332
1980 05 16 2.275
1980 05 17 2.191
1980 05 18 2.100
1980 05 19 2.337
1980 05 20 2.434
1980 05 21 2.024
1980 05 22 0.824
1980 05 23 1.377
1980 05 24 1.840
1980 05 25 2.019
1980 05 26 1.956
1980 05 27 2.072
1980 05 28 1.845
1980 05 29 1.364
1980 05 30 1.757
1980 05 31 1.224
1980 06 01 1.882
1980 06 02 1.042
1980 06 03 0.833
1980 06 04 1.001
1980 06 05 1.617
1980 06 06 1.655
1980 06 07 1.779
1980 06 08 1.906
1980 06 09 1.417
1980 06 10 1.708
1980 06 11 1.698
1980 06 12 0.957
1980 06 13 1.752
1980 06 14 1.823
1980 06 15 1.162
1980 06 16 1.359
1980 06 17 1.683
1980 06 18 1.447
1980 06 19 1.454
1980 06 20 1.418
1980 06 21 0.945
1980 06 22 0.697
1980 06 23 1.104
1980 06 24 1.392
1980 06 25 1.288
1980 06 26 0.039
1980 06 27 1.048
1980 06 28 1.637
1980 06 29 1.979
1980 06 30 1.766
1980 07 01 1.779
1980 07 02 1.675
1980 07 03 0.613
1980 07 04 1.406
1980 07 05 1.513
1980 07 06 1.661
1980 07 07 1.718
1980 07 08 1.883
1980 07 09 1.680
1980 07 10 1.738
1980 07 11 1.858
1980 07 12 1.886
1980 07 13 1.931
1980 07 14 1.753
1980 07 15 1.375
1980 07 16 1.934
1980 07 17 2.065
1980 07 18 2.093
1980 07 19 1.986
1980 07 20 1.957
1980 07 21 1.905
1980 07 22 1.838
1980 07 23 2.010
1980 07 24 1.795
1980 07 25 1.881
1980 07 26 1.905
1980 07 27 1.358
1980 07 28 2.075
