year month day potential_evapotransp_gleam
1980 01 01 4.535
1980 01 02 3.845
1980 01 03 4.835
1980 01 04 4.701
1980 01 05 4.283
1980 01 06 4.105
1980 01 07 2.943
1980 01 08 2.945
1980 01 09 2.527
1980 01 10 4.548
1980 01 11 4.611
1980 01 12 4.868
1980 01 13 3.842
1980 01 14 3.669
1980 01 15 2.588
1980 01 16 3.175
1980 01 17 2.642
1980 01 18 4.137
1980 01 19 5.126
1980 01 20 4.379
1980 01 21 4.869
1980 01 22 4.805
1980 01 23 4.437
1980 01 24 3.294
1980 01 25 0.576
1980 01 26 1.251
1980 01 27 2.976
1980 01 28 4.358
1980 01 29 3.405
1980 01 30 4.418
1980 01 31 3.298
1980 02 01 2.352
1980 02 02 3.641
1980 02 03 3.645
1980 02 04 4.852
1980 02 05 4.689
1980 02 06 4.995
1980 02 07 4.217
1980 02 08 4.097
1980 02 09 4.194
1980 02 10 3.084
1980 02 11 3.507
1980 02 12 2.902
1980 02 13 4.121
1980 02 14 3.964
1980 02 15 3.497
1980 02 16 4.480
1980 02 17 3.178
1980 02 18 1.397
1980 02 19 3.024
1980 02 20 3.763
1980 02 21 4.303
1980 02 22 4.445
1980 02 23 3.088
1980 02 24 2.477
1980 02 25 3.606
1980 02 26 3.051
1980 02 27 1.363
1980 02 28 1.305
1980 02 29 1.638
1980 03 01 4.488
1980 03 02 4.706
1980 03 03 3.595
1980 03 04 4.681
1980 03 05 4.435
1980 03 06 4.109
1980 03 07 4.478
1980 03 08 3.045
1980 03 09 4.009
1980 03 10 3.935
1980 03 11 3.076
1980 03 12 3.492
1980 03 13 2.704
1980 03 14 2.405
1980 03 15 2.476
1980 03 16 0.438
1980 03 17 2.851
1980 03 18 3.270
1980 03 19 3.856
1980 03 20 4.308
1980 03 21 3.946
1980 03 22 3.836
1980 03 23 3.949
1980 03 24 3.656
1980 03 25 3.789
1980 03 26 4.146
1980 03 27 3.948
1980 03 28 3.420
1980 03 29 1.255
1980 03 30 2.322
1980 03 31 2.162
1980 04 01 2.114
1980 04 02 2.568
1980 04 03 2.276
1980 04 04 1.785
1980 04 05 2.429
1980 04 06 2.498
1980 04 07 2.122
1980 04 08 1.105
1980 04 09 2.804
1980 04 10 2.838
1980 04 11 3.038
1980 04 12 1.904
1980 04 13 0.968
1980 04 14 0.677
1980 04 15 0.670
1980 04 16 1.217
1980 04 17 0.876
1980 04 18 3.036
1980 04 19 2.780
1980 04 20 3.206
1980 04 21 2.836
1980 04 22 2.699
1980 04 23 2.638
1980 04 24 2.516
1980 04 25 1.944
1980 04 26 1.720
1980 04 27 2.023
1980 04 28 2.192
1980 04 29 2.813
1980 04 30 2.399
1980 05 01 0.663
1980 05 02 0.554
1980 05 03 0.428
1980 05 04 2.014
1980 05 05 1.819
1980 05 06 1.919
1980 05 07 1.724
1980 05 08 0.749
1980 05 09 1.510
1980 05 10 1.123
1980 05 11 1.429
1980 05 12 1.681
1980 05 13 1.603
1980 05 14 1.901
1980 05 15 2.067
1980 05 16 2.104
1980 05 17 1.392
1980 05 18 1.693
1980 05 19 1.579
1980 05 20 1.291
1980 05 21 0.425
1980 05 22 2.033
1980 05 23 1.271
1980 05 24 0.918
1980 05 25 1.307
1980 05 26 1.422
1980 05 27 1.784
1980 05 28 1.788
1980 05 29 1.446
1980 05 30 2.049
1980 05 31 1.730
1980 06 01 1.625
1980 06 02 0.312
1980 06 03 1.755
1980 06 04 0.862
1980 06 05 1.357
1980 06 06 1.180
1980 06 07 1.709
1980 06 08 1.437
1980 06 09 1.368
1980 06 10 1.533
1980 06 11 1.547
1980 06 12 1.203
1980 06 13 0.255
1980 06 14 1.086
1980 06 15 0.680
1980 06 16 0.940
1980 06 17 1.482
1980 06 18 1.136
1980 06 19 1.416
1980 06 20 0.295
1980 06 21 0.487
1980 06 22 0.623
1980 06 23 0.647
1980 06 24 0.422
1980 06 25 0.440
1980 06 26 1.077
1980 06 27 0.726
1980 06 28 0.984
1980 06 29 1.549
1980 06 30 1.469
1980 07 01 -0.031
1980 07 02 0.181
1980 07 03 0.221
1980 07 04 0.579
1980 07 05 0.643
1980 07 06 1.112
1980 07 07 1.076
1980 07 08 1.572
1980 07 09 0.558
1980 07 10 0.344
1980 07 11 0.367
1980 07 12 0.878
1980 07 13 1.556
1980 07 14 1.603
1980 07 15 1.182
1980 07 16 1.130
1980 07 17 1.544
1980 07 18 1.477
1980 07 19 1.560
1980 07 20 1.704
1980 07 21 0.549
1980 07 22 0.979
1980 07 23 1.305
1980 07 24 1.586
1980 07 25 1.887
1980 07 26 1.897
1980 07 27 1.867
1980 07 28 1.542
1980 07 29 1.094
1980 07 30 0.125
1980 07 31 1.197
1980 08 01 1.567
1980 08 02 1.433
1980 08 03 1.274
1980 08 04 2.176
1980 08 05 1.532
1980 08 06 1.792
1980 08 07 1.803
1980 08 08 0.758
1980 08 09 1.220
1980 08 10 1.082
1980 08 11 1.632
1980 08 12 0.892
1980 08 13 0.948
1980 08 14 1.868
1980 08 15 2.663
1980 08 16 2.459
1980 08 17 0.823
1980 08 18 0.775
1980 08 19 1.804
1980 08 20 1.062
1980 08 21 2.357
1980 08 22 0.593
1980 08 23 0.736
1980 08 24 0.799
1980 08 25 0.997
1980 08 26 1.961
1980 08 27 2.294
1980 08 28 1.325
1980 08 29 0.862
1980 08 30 1.950
1980 08 31 2.156
1980 09 01 0.987
1980 09 02 0.922
1980 09 03 1.701
1980 09 04 2.360
1980 09 05 1.267
1980 09 06 2.854
1980 09 07 2.546
1980 09 08 2.831
1980 09 09 1.166
1980 09 10 1.104
1980 09 11 1.136
1980 09 12 1.280
1980 09 13 1.182
1980 09 14 2.002
1980 09 15 1.192
1980 09 16 2.631
1980 09 17 2.339
1980 09 18 1.857
1980 09 19 1.501
1980 09 20 1.027
1980 09 21 1.538
1980 09 22 2.340
1980 09 23 1.801
1980 09 24 1.803
1980 09 25 3.399
1980 09 26 2.056
1980 09 27 1.337
1980 09 28 0.577
1980 09 29 2.913
1980 09 30 3.572
1980 10 01 2.480
1980 10 02 3.355
1980 10 03 3.973
1980 10 04 4.399
1980 10 05 0.439
1980 10 06 2.011
1980 10 07 0.416
