year month day potential_evapotransp_gleam
1980 01 01 3.591
1980 01 02 3.814
1980 01 03 3.568
1980 01 04 3.582
1980 01 05 3.534
1980 01 06 4.046
1980 01 07 3.955
1980 01 08 3.036
1980 01 09 2.900
1980 01 10 3.193
1980 01 11 3.392
1980 01 12 3.972
1980 01 13 3.502
1980 01 14 3.764
1980 01 15 3.947
1980 01 16 3.934
1980 01 17 3.709
1980 01 18 3.857
1980 01 19 3.797
1980 01 20 2.245
1980 01 21 2.825
1980 01 22 2.810
1980 01 23 3.545
1980 01 24 3.484
1980 01 25 3.293
1980 01 26 3.491
1980 01 27 3.507
1980 01 28 3.501
1980 01 29 3.089
1980 01 30 4.132
1980 01 31 3.556
1980 02 01 4.089
1980 02 02 3.781
1980 02 03 3.524
1980 02 04 3.992
1980 02 05 3.883
1980 02 06 4.006
1980 02 07 3.771
1980 02 08 3.736
1980 02 09 3.812
1980 02 10 3.997
1980 02 11 3.444
1980 02 12 3.830
1980 02 13 4.068
1980 02 14 4.091
1980 02 15 3.757
1980 02 16 3.911
1980 02 17 3.860
1980 02 18 4.027
1980 02 19 4.213
1980 02 20 4.121
1980 02 21 4.163
1980 02 22 3.842
1980 02 23 3.402
1980 02 24 3.522
1980 02 25 4.184
1980 02 26 4.043
1980 02 27 4.363
1980 02 28 3.877
1980 02 29 3.115
1980 03 01 3.327
1980 03 02 3.921
1980 03 03 4.018
1980 03 04 3.823
1980 03 05 3.355
1980 03 06 3.874
1980 03 07 4.442
1980 03 08 4.421
1980 03 09 3.922
1980 03 10 4.123
1980 03 11 3.568
1980 03 12 3.104
1980 03 13 3.433
1980 03 14 4.200
1980 03 15 4.081
1980 03 16 4.024
1980 03 17 2.585
1980 03 18 3.429
1980 03 19 3.548
1980 03 20 3.750
1980 03 21 2.085
1980 03 22 3.064
1980 03 23 3.695
1980 03 24 2.423
1980 03 25 1.978
1980 03 26 2.901
1980 03 27 2.980
1980 03 28 2.870
1980 03 29 2.889
1980 03 30 2.803
1980 03 31 3.084
1980 04 01 3.687
1980 04 02 3.449
1980 04 03 4.386
1980 04 04 3.829
1980 04 05 3.606
1980 04 06 3.795
1980 04 07 3.873
1980 04 08 3.610
1980 04 09 4.056
1980 04 10 4.193
1980 04 11 4.159
1980 04 12 3.328
1980 04 13 2.074
1980 04 14 3.593
1980 04 15 3.782
1980 04 16 3.686
1980 04 17 2.541
1980 04 18 2.028
1980 04 19 1.762
1980 04 20 1.751
1980 04 21 1.533
1980 04 22 1.681
1980 04 23 2.232
1980 04 24 1.279
1980 04 25 1.905
1980 04 26 2.291
1980 04 27 1.897
1980 04 28 2.499
1980 04 29 2.981
1980 04 30 3.035
1980 05 01 3.392
1980 05 02 2.331
1980 05 03 2.304
1980 05 04 2.780
1980 05 05 2.673
1980 05 06 2.000
1980 05 07 2.201
1980 05 08 2.432
1980 05 09 2.539
1980 05 10 2.717
1980 05 11 3.494
1980 05 12 1.574
1980 05 13 1.340
1980 05 14 1.989
1980 05 15 1.297
1980 05 16 2.644
1980 05 17 3.374
1980 05 18 2.585
1980 05 19 1.916
1980 05 20 2.576
1980 05 21 3.115
1980 05 22 1.650
1980 05 23 1.596
1980 05 24 2.276
1980 05 25 2.735
1980 05 26 2.837
1980 05 27 2.590
1980 05 28 2.757
1980 05 29 2.567
1980 05 30 2.733
1980 05 31 3.227
1980 06 01 2.348
1980 06 02 2.477
1980 06 03 2.570
1980 06 04 2.105
1980 06 05 2.529
1980 06 06 2.230
1980 06 07 1.055
1980 06 08 2.377
1980 06 09 1.808
1980 06 10 1.448
1980 06 11 1.737
1980 06 12 2.447
1980 06 13 3.398
1980 06 14 1.888
1980 06 15 3.215
1980 06 16 2.926
1980 06 17 1.629
1980 06 18 2.156
1980 06 19 1.948
1980 06 20 1.897
1980 06 21 2.369
1980 06 22 2.596
1980 06 23 2.634
1980 06 24 3.344
1980 06 25 3.270
1980 06 26 1.846
1980 06 27 3.273
1980 06 28 3.094
1980 06 29 2.774
1980 06 30 2.346
1980 07 01 2.482
1980 07 02 2.659
1980 07 03 2.560
1980 07 04 2.343
1980 07 05 2.586
1980 07 06 2.012
1980 07 07 3.063
1980 07 08 2.415
1980 07 09 2.450
1980 07 10 2.158
1980 07 11 2.506
1980 07 12 2.907
1980 07 13 2.198
1980 07 14 3.011
1980 07 15 2.920
1980 07 16 2.356
1980 07 17 2.494
1980 07 18 3.628
1980 07 19 2.725
1980 07 20 2.766
1980 07 21 2.432
1980 07 22 2.665
1980 07 23 3.199
1980 07 24 2.344
1980 07 25 2.891
1980 07 26 3.402
1980 07 27 2.116
1980 07 28 2.402
1980 07 29 3.593
1980 07 30 3.435
1980 07 31 2.744
1980 08 01 2.264
1980 08 02 3.150
1980 08 03 3.446
1980 08 04 3.624
1980 08 05 3.009
1980 08 06 3.448
1980 08 07 2.714
1980 08 08 2.696
1980 08 09 3.226
1980 08 10 2.164
1980 08 11 2.554
1980 08 12 2.666
1980 08 13 3.521
1980 08 14 3.409
1980 08 15 3.278
1980 08 16 3.007
1980 08 17 3.921
1980 08 18 2.915
1980 08 19 3.568
1980 08 20 2.655
1980 08 21 3.349
1980 08 22 3.196
1980 08 23 3.905
1980 08 24 3.815
1980 08 25 3.808
1980 08 26 2.833
1980 08 27 3.519
1980 08 28 2.620
1980 08 29 3.306
1980 08 30 2.723
1980 08 31 3.689
1980 09 01 2.705
1980 09 02 3.367
1980 09 03 3.846
1980 09 04 3.528
1980 09 05 3.051
1980 09 06 2.924
1980 09 07 3.093
1980 09 08 3.836
1980 09 09 4.292
1980 09 10 4.247
1980 09 11 3.659
1980 09 12 2.038
1980 09 13 3.528
1980 09 14 3.778
1980 09 15 3.705
1980 09 16 3.918
1980 09 17 2.192
1980 09 18 3.379
1980 09 19 3.799
1980 09 20 3.223
1980 09 21 4.078
1980 09 22 3.758
1980 09 23 4.082
1980 09 24 2.996
1980 09 25 3.844
1980 09 26 3.745
1980 09 27 3.077
1980 09 28 4.146
1980 09 29 3.897
1980 09 30 3.747
1980 10 01 3.266
1980 10 02 4.007
1980 10 03 3.978
1980 10 04 3.200
1980 10 05 3.401
1980 10 06 3.470
1980 10 07 2.666
1980 10 08 3.825
1980 10 09 3.842
1980 10 10 3.544
1980 10 11 1.884
1980 10 12 3.879
1980 10 13 4.055
1980 10 14 3.293
1980 10 15 2.966
1980 10 16 3.225
