year month day potential_evapotransp_gleam
1980 01 01 4.714
1980 01 02 5.019
1980 01 03 4.471
1980 01 04 4.495
1980 01 05 4.167
1980 01 06 3.356
1980 01 07 2.597
1980 01 08 2.984
1980 01 09 3.595
1980 01 10 4.782
1980 01 11 5.110
1980 01 12 5.267
1980 01 13 4.828
1980 01 14 4.940
1980 01 15 4.825
1980 01 16 4.825
1980 01 17 4.536
1980 01 18 4.821
1980 01 19 4.951
1980 01 20 2.865
1980 01 21 4.134
1980 01 22 4.813
1980 01 23 4.520
1980 01 24 4.316
1980 01 25 2.271
1980 01 26 4.382
1980 01 27 3.277
1980 01 28 2.022
1980 01 29 2.868
1980 01 30 1.859
1980 01 31 2.544
1980 02 01 4.131
1980 02 02 4.574
1980 02 03 4.755
1980 02 04 5.063
1980 02 05 4.764
1980 02 06 3.317
1980 02 07 3.224
1980 02 08 4.697
1980 02 09 4.277
1980 02 10 3.053
1980 02 11 3.447
1980 02 12 3.413
1980 02 13 2.621
1980 02 14 4.258
1980 02 15 4.148
1980 02 16 4.779
1980 02 17 4.682
1980 02 18 3.838
1980 02 19 4.459
1980 02 20 3.616
1980 02 21 3.053
1980 02 22 3.554
1980 02 23 3.141
1980 02 24 3.157
1980 02 25 1.648
1980 02 26 1.789
1980 02 27 0.702
1980 02 28 2.074
1980 02 29 4.480
1980 03 01 2.950
1980 03 02 4.632
1980 03 03 4.607
1980 03 04 4.742
1980 03 05 4.402
1980 03 06 4.112
1980 03 07 4.639
1980 03 08 4.464
1980 03 09 4.681
1980 03 10 4.521
1980 03 11 4.647
1980 03 12 4.429
1980 03 13 2.744
1980 03 14 3.017
1980 03 15 2.820
1980 03 16 3.554
1980 03 17 3.151
1980 03 18 4.266
1980 03 19 4.619
1980 03 20 4.406
1980 03 21 4.251
1980 03 22 4.355
1980 03 23 4.186
1980 03 24 4.096
1980 03 25 4.234
1980 03 26 3.864
1980 03 27 3.782
1980 03 28 3.239
1980 03 29 2.475
1980 03 30 3.571
1980 03 31 3.211
1980 04 01 2.522
1980 04 02 1.736
1980 04 03 1.232
1980 04 04 1.758
1980 04 05 1.060
1980 04 06 2.791
1980 04 07 3.304
1980 04 08 2.140
1980 04 09 2.882
1980 04 10 3.218
1980 04 11 3.440
1980 04 12 3.093
1980 04 13 1.933
1980 04 14 1.404
1980 04 15 2.109
1980 04 16 1.729
1980 04 17 3.241
1980 04 18 3.556
1980 04 19 3.153
1980 04 20 3.078
1980 04 21 3.067
1980 04 22 3.087
1980 04 23 2.861
1980 04 24 2.929
1980 04 25 2.942
1980 04 26 2.671
1980 04 27 2.644
1980 04 28 2.559
1980 04 29 2.599
1980 04 30 2.393
1980 05 01 0.914
1980 05 02 1.393
1980 05 03 2.029
1980 05 04 2.058
1980 05 05 2.172
1980 05 06 2.387
1980 05 07 2.363
1980 05 08 1.508
1980 05 09 2.564
1980 05 10 1.437
1980 05 11 2.586
1980 05 12 2.776
1980 05 13 2.461
1980 05 14 2.378
1980 05 15 2.429
1980 05 16 1.995
1980 05 17 2.084
1980 05 18 1.760
1980 05 19 2.310
1980 05 20 1.730
1980 05 21 0.289
1980 05 22 1.746
1980 05 23 1.824
1980 05 24 1.898
1980 05 25 1.896
1980 05 26 2.208
1980 05 27 1.984
1980 05 28 2.115
1980 05 29 1.363
1980 05 30 1.908
1980 05 31 2.187
1980 06 01 1.202
1980 06 02 1.001
1980 06 03 1.915
1980 06 04 1.358
1980 06 05 1.640
1980 06 06 1.894
1980 06 07 1.850
1980 06 08 1.768
1980 06 09 1.748
1980 06 10 1.647
1980 06 11 1.548
1980 06 12 1.701
1980 06 13 -0.042
1980 06 14 1.613
1980 06 15 1.236
1980 06 16 1.336
1980 06 17 1.592
1980 06 18 1.615
1980 06 19 0.174
1980 06 20 1.131
1980 06 21 0.944
1980 06 22 1.414
1980 06 23 1.322
1980 06 24 1.727
1980 06 25 0.074
1980 06 26 0.980
1980 06 27 1.049
1980 06 28 1.586
1980 06 29 2.019
1980 06 30 1.997
1980 07 01 0.590
