year month day potential_evapotransp_gleam
1980 01 01 2.619
1980 01 02 1.680
1980 01 03 2.665
1980 01 04 1.366
1980 01 05 1.413
1980 01 06 3.115
1980 01 07 4.204
1980 01 08 3.946
1980 01 09 3.553
1980 01 10 4.240
1980 01 11 2.782
1980 01 12 2.967
1980 01 13 0.929
1980 01 14 2.693
1980 01 15 1.282
1980 01 16 3.344
1980 01 17 4.654
1980 01 18 5.190
1980 01 19 4.016
1980 01 20 4.918
1980 01 21 4.506
1980 01 22 4.605
1980 01 23 4.840
1980 01 24 4.042
1980 01 25 4.398
1980 01 26 4.065
1980 01 27 3.447
1980 01 28 1.320
1980 01 29 2.750
1980 01 30 2.031
1980 01 31 1.771
1980 02 01 2.413
1980 02 02 1.634
1980 02 03 1.552
1980 02 04 1.745
1980 02 05 2.162
1980 02 06 2.506
1980 02 07 1.604
1980 02 08 1.896
1980 02 09 1.876
1980 02 10 4.515
1980 02 11 4.846
1980 02 12 3.911
1980 02 13 4.081
1980 02 14 3.096
1980 02 15 1.351
1980 02 16 1.522
1980 02 17 2.243
1980 02 18 3.268
1980 02 19 1.892
1980 02 20 2.882
1980 02 21 2.800
1980 02 22 4.236
1980 02 23 4.367
1980 02 24 4.141
1980 02 25 4.143
1980 02 26 4.261
1980 02 27 4.204
1980 02 28 3.880
1980 02 29 3.560
1980 03 01 4.234
1980 03 02 2.516
1980 03 03 3.827
1980 03 04 3.418
1980 03 05 3.975
1980 03 06 3.559
1980 03 07 3.659
1980 03 08 4.195
1980 03 09 3.633
1980 03 10 3.532
1980 03 11 3.428
1980 03 12 3.770
1980 03 13 3.586
1980 03 14 3.895
1980 03 15 4.301
1980 03 16 3.553
1980 03 17 3.506
1980 03 18 3.381
1980 03 19 3.746
1980 03 20 3.477
1980 03 21 4.376
1980 03 22 3.174
1980 03 23 3.653
1980 03 24 3.622
1980 03 25 3.363
1980 03 26 3.428
1980 03 27 3.142
1980 03 28 3.884
1980 03 29 4.179
1980 03 30 4.039
1980 03 31 3.912
1980 04 01 3.641
1980 04 02 3.920
1980 04 03 3.215
1980 04 04 3.234
1980 04 05 2.811
1980 04 06 3.079
1980 04 07 2.881
1980 04 08 3.069
1980 04 09 2.813
1980 04 10 3.409
1980 04 11 3.775
1980 04 12 3.481
1980 04 13 3.688
1980 04 14 3.471
1980 04 15 3.583
1980 04 16 3.488
1980 04 17 3.906
1980 04 18 3.242
1980 04 19 2.572
1980 04 20 2.795
1980 04 21 2.948
1980 04 22 2.580
1980 04 23 2.568
1980 04 24 2.275
1980 04 25 2.841
1980 04 26 2.496
1980 04 27 1.821
1980 04 28 1.860
1980 04 29 1.883
1980 04 30 3.481
1980 05 01 2.936
1980 05 02 2.883
1980 05 03 2.602
1980 05 04 3.002
1980 05 05 2.817
1980 05 06 3.234
1980 05 07 2.616
1980 05 08 2.692
1980 05 09 2.662
1980 05 10 2.680
1980 05 11 2.562
1980 05 12 2.411
1980 05 13 2.783
1980 05 14 2.337
1980 05 15 2.569
1980 05 16 2.074
1980 05 17 2.697
1980 05 18 2.292
1980 05 19 2.190
1980 05 20 2.246
1980 05 21 2.434
1980 05 22 2.335
1980 05 23 2.146
1980 05 24 2.036
1980 05 25 2.345
1980 05 26 2.825
1980 05 27 2.014
1980 05 28 2.203
1980 05 29 2.034
1980 05 30 2.332
1980 05 31 2.336
1980 06 01 1.953
1980 06 02 2.620
1980 06 03 2.576
1980 06 04 2.638
1980 06 05 2.143
1980 06 06 2.129
1980 06 07 1.980
1980 06 08 1.962
1980 06 09 2.189
1980 06 10 2.145
1980 06 11 1.612
1980 06 12 2.155
1980 06 13 2.032
1980 06 14 2.641
1980 06 15 2.458
1980 06 16 1.743
1980 06 17 1.494
1980 06 18 1.783
1980 06 19 1.744
1980 06 20 1.939
1980 06 21 2.014
1980 06 22 2.087
1980 06 23 1.899
1980 06 24 1.888
1980 06 25 2.022
1980 06 26 2.622
1980 06 27 2.453
1980 06 28 1.966
1980 06 29 0.810
1980 06 30 2.185
1980 07 01 2.064
1980 07 02 1.785
1980 07 03 2.178
1980 07 04 2.574
1980 07 05 2.262
1980 07 06 1.896
1980 07 07 0.883
1980 07 08 2.020
1980 07 09 2.301
1980 07 10 1.392
1980 07 11 1.692
1980 07 12 2.618
1980 07 13 2.178
1980 07 14 2.436
1980 07 15 2.770
1980 07 16 2.091
1980 07 17 1.133
1980 07 18 1.786
1980 07 19 2.011
1980 07 20 2.125
1980 07 21 2.803
1980 07 22 2.664
1980 07 23 2.681
1980 07 24 2.806
1980 07 25 2.420
1980 07 26 1.345
1980 07 27 2.379
1980 07 28 1.925
1980 07 29 2.290
1980 07 30 2.944
1980 07 31 2.856
1980 08 01 2.239
1980 08 02 1.829
1980 08 03 1.998
1980 08 04 2.111
1980 08 05 2.397
1980 08 06 2.777
1980 08 07 2.684
1980 08 08 2.851
1980 08 09 2.348
1980 08 10 1.979
1980 08 11 2.803
1980 08 12 2.761
1980 08 13 2.316
1980 08 14 3.035
1980 08 15 2.636
1980 08 16 2.207
1980 08 17 2.818
1980 08 18 2.819
1980 08 19 2.612
1980 08 20 3.187
1980 08 21 2.717
1980 08 22 2.397
1980 08 23 3.016
1980 08 24 3.420
1980 08 25 3.264
1980 08 26 3.459
1980 08 27 3.123
1980 08 28 2.884
1980 08 29 1.392
1980 08 30 1.683
1980 08 31 2.168
1980 09 01 2.848
1980 09 02 3.094
1980 09 03 3.700
1980 09 04 3.699
1980 09 05 3.481
1980 09 06 3.882
1980 09 07 3.544
1980 09 08 3.151
1980 09 09 3.120
1980 09 10 2.995
1980 09 11 2.996
1980 09 12 2.823
1980 09 13 3.943
1980 09 14 3.094
1980 09 15 3.541
1980 09 16 3.423
1980 09 17 3.651
1980 09 18 3.425
1980 09 19 3.952
1980 09 20 3.703
1980 09 21 3.980
1980 09 22 3.764
1980 09 23 3.416
1980 09 24 2.596
1980 09 25 2.988
1980 09 26 2.929
1980 09 27 1.569
1980 09 28 2.456
1980 09 29 3.087
1980 09 30 2.828
1980 10 01 3.674
1980 10 02 2.693
1980 10 03 3.172
1980 10 04 3.520
1980 10 05 3.793
1980 10 06 3.894
1980 10 07 2.963
1980 10 08 2.690
1980 10 09 4.577
1980 10 10 4.265
1980 10 11 4.504
1980 10 12 4.442
1980 10 13 4.208
