year month day potential_evapotransp_gleam
1980 01 01 3.513
1980 01 02 3.481
1980 01 03 1.856
1980 01 04 3.539
1980 01 05 2.708
1980 01 06 2.831
1980 01 07 4.390
1980 01 08 4.688
1980 01 09 2.429
1980 01 10 2.558
1980 01 11 1.110
1980 01 12 3.532
1980 01 13 2.281
1980 01 14 1.498
1980 01 15 1.437
1980 01 16 2.291
1980 01 17 3.872
1980 01 18 4.053
1980 01 19 3.891
1980 01 20 3.877
1980 01 21 4.483
1980 01 22 3.997
1980 01 23 3.939
1980 01 24 4.441
1980 01 25 4.283
1980 01 26 4.340
1980 01 27 2.295
1980 01 28 3.513
1980 01 29 3.587
1980 01 30 3.638
1980 01 31 3.277
1980 02 01 3.629
1980 02 02 3.880
1980 02 03 3.828
1980 02 04 2.090
1980 02 05 0.916
1980 02 06 2.369
1980 02 07 2.160
1980 02 08 2.637
1980 02 09 2.923
1980 02 10 3.883
1980 02 11 3.401
1980 02 12 3.098
1980 02 13 3.886
1980 02 14 2.651
1980 02 15 2.037
1980 02 16 1.958
1980 02 17 1.202
1980 02 18 1.359
1980 02 19 2.240
1980 02 20 2.280
1980 02 21 2.125
1980 02 22 1.966
1980 02 23 2.689
1980 02 24 3.892
1980 02 25 1.604
1980 02 26 1.931
1980 02 27 3.779
1980 02 28 3.747
1980 02 29 3.775
1980 03 01 3.977
1980 03 02 4.577
1980 03 03 3.983
1980 03 04 3.211
1980 03 05 1.772
1980 03 06 2.089
1980 03 07 2.737
1980 03 08 3.382
1980 03 09 3.841
1980 03 10 3.730
1980 03 11 4.081
1980 03 12 4.301
1980 03 13 2.712
1980 03 14 2.508
1980 03 15 2.591
1980 03 16 4.483
1980 03 17 3.433
1980 03 18 4.815
1980 03 19 3.701
1980 03 20 3.730
1980 03 21 4.050
1980 03 22 3.726
1980 03 23 3.847
1980 03 24 4.345
1980 03 25 3.824
1980 03 26 4.731
1980 03 27 4.900
1980 03 28 3.819
1980 03 29 3.508
1980 03 30 3.090
1980 03 31 4.120
1980 04 01 3.944
1980 04 02 3.692
1980 04 03 4.206
1980 04 04 3.039
1980 04 05 2.976
1980 04 06 3.735
1980 04 07 3.675
1980 04 08 3.815
1980 04 09 3.073
1980 04 10 3.441
1980 04 11 4.246
1980 04 12 4.054
1980 04 13 4.092
1980 04 14 3.265
1980 04 15 3.670
1980 04 16 3.814
1980 04 17 3.764
1980 04 18 3.876
1980 04 19 3.805
1980 04 20 3.977
1980 04 21 3.248
1980 04 22 2.334
1980 04 23 2.453
1980 04 24 3.588
1980 04 25 2.912
1980 04 26 3.087
1980 04 27 3.804
1980 04 28 2.751
1980 04 29 3.261
1980 04 30 3.879
1980 05 01 2.887
1980 05 02 3.139
1980 05 03 3.433
1980 05 04 3.057
1980 05 05 3.347
1980 05 06 3.004
1980 05 07 4.035
1980 05 08 3.961
1980 05 09 2.581
1980 05 10 3.782
1980 05 11 3.805
1980 05 12 3.472
1980 05 13 3.680
1980 05 14 2.310
1980 05 15 2.680
1980 05 16 3.108
1980 05 17 3.704
1980 05 18 2.496
1980 05 19 2.457
1980 05 20 3.197
1980 05 21 3.559
1980 05 22 3.657
1980 05 23 3.514
1980 05 24 2.312
1980 05 25 1.827
1980 05 26 2.934
1980 05 27 3.661
1980 05 28 3.420
1980 05 29 2.724
1980 05 30 2.585
1980 05 31 2.410
1980 06 01 3.449
1980 06 02 2.911
1980 06 03 2.966
1980 06 04 3.225
1980 06 05 3.095
1980 06 06 3.487
1980 06 07 3.136
1980 06 08 3.174
1980 06 09 2.018
1980 06 10 2.153
1980 06 11 2.106
1980 06 12 2.884
1980 06 13 3.030
1980 06 14 3.264
1980 06 15 3.390
1980 06 16 3.279
1980 06 17 3.202
1980 06 18 3.040
1980 06 19 3.002
1980 06 20 2.659
1980 06 21 2.933
1980 06 22 2.771
1980 06 23 3.020
1980 06 24 2.943
1980 06 25 2.558
1980 06 26 2.838
1980 06 27 2.538
1980 06 28 2.512
1980 06 29 3.345
1980 06 30 2.742
1980 07 01 3.262
1980 07 02 2.460
1980 07 03 1.267
1980 07 04 2.618
1980 07 05 3.269
1980 07 06 3.204
1980 07 07 3.107
1980 07 08 3.103
1980 07 09 2.484
1980 07 10 2.302
1980 07 11 2.700
1980 07 12 3.120
1980 07 13 2.274
1980 07 14 2.843
1980 07 15 3.279
1980 07 16 2.539
1980 07 17 3.246
1980 07 18 3.108
1980 07 19 2.661
1980 07 20 3.107
1980 07 21 3.292
1980 07 22 3.353
1980 07 23 2.897
1980 07 24 3.116
1980 07 25 3.264
1980 07 26 3.321
1980 07 27 3.368
1980 07 28 3.320
1980 07 29 3.344
1980 07 30 3.422
1980 07 31 3.259
1980 08 01 3.477
1980 08 02 3.231
1980 08 03 2.825
1980 08 04 3.232
1980 08 05 3.431
1980 08 06 3.495
1980 08 07 3.331
1980 08 08 2.950
1980 08 09 3.616
1980 08 10 3.368
1980 08 11 2.736
1980 08 12 3.426
1980 08 13 3.742
1980 08 14 3.507
1980 08 15 3.225
1980 08 16 3.556
1980 08 17 3.497
1980 08 18 3.526
1980 08 19 3.534
1980 08 20 3.452
1980 08 21 3.395
1980 08 22 3.834
1980 08 23 3.821
1980 08 24 3.823
1980 08 25 3.464
1980 08 26 3.762
1980 08 27 3.703
1980 08 28 3.732
1980 08 29 3.868
1980 08 30 3.665
1980 08 31 3.936
1980 09 01 4.025
1980 09 02 3.896
1980 09 03 3.653
1980 09 04 3.399
1980 09 05 2.973
1980 09 06 3.635
1980 09 07 4.257
1980 09 08 4.259
1980 09 09 3.667
1980 09 10 4.113
1980 09 11 3.525
1980 09 12 4.161
1980 09 13 3.922
1980 09 14 3.917
1980 09 15 4.138
1980 09 16 3.297
1980 09 17 3.835
1980 09 18 3.136
1980 09 19 3.286
1980 09 20 3.988
1980 09 21 3.251
1980 09 22 4.101
1980 09 23 4.029
