year month day potential_evapotransp_gleam
1980 01 01 1.891
1980 01 02 1.927
1980 01 03 2.629
1980 01 04 3.735
1980 01 05 4.155
1980 01 06 4.553
1980 01 07 4.091
1980 01 08 3.925
1980 01 09 3.914
1980 01 10 2.268
1980 01 11 3.174
1980 01 12 3.044
1980 01 13 0.832
1980 01 14 1.587
1980 01 15 1.828
1980 01 16 0.856
1980 01 17 2.570
1980 01 18 1.541
1980 01 19 4.698
1980 01 20 4.677
1980 01 21 4.560
1980 01 22 3.809
1980 01 23 4.639
1980 01 24 3.581
1980 01 25 2.877
1980 01 26 3.085
1980 01 27 2.087
1980 01 28 3.633
1980 01 29 3.301
1980 01 30 3.949
1980 01 31 4.048
1980 02 01 2.517
1980 02 02 3.146
1980 02 03 4.206
1980 02 04 4.325
1980 02 05 4.968
1980 02 06 4.481
1980 02 07 4.892
1980 02 08 4.321
1980 02 09 4.133
1980 02 10 4.635
1980 02 11 4.201
1980 02 12 3.845
1980 02 13 3.053
1980 02 14 1.913
1980 02 15 2.488
1980 02 16 1.691
1980 02 17 2.377
1980 02 18 1.549
1980 02 19 2.779
1980 02 20 3.564
1980 02 21 3.661
1980 02 22 3.131
1980 02 23 4.162
1980 02 24 3.754
1980 02 25 3.807
1980 02 26 4.213
1980 02 27 4.145
1980 02 28 4.137
1980 02 29 4.067
1980 03 01 4.482
1980 03 02 3.783
1980 03 03 3.958
1980 03 04 4.050
1980 03 05 3.889
1980 03 06 4.366
1980 03 07 4.101
1980 03 08 3.898
1980 03 09 4.280
1980 03 10 4.321
1980 03 11 4.519
1980 03 12 3.268
1980 03 13 3.424
1980 03 14 4.123
1980 03 15 2.798
1980 03 16 4.230
1980 03 17 2.969
1980 03 18 3.168
1980 03 19 3.667
1980 03 20 3.512
1980 03 21 3.473
1980 03 22 3.816
1980 03 23 3.608
1980 03 24 3.347
1980 03 25 4.051
1980 03 26 3.286
1980 03 27 3.839
1980 03 28 3.272
1980 03 29 3.383
1980 03 30 3.421
1980 03 31 2.900
1980 04 01 2.582
1980 04 02 2.097
1980 04 03 1.526
1980 04 04 1.913
1980 04 05 1.821
1980 04 06 2.979
1980 04 07 2.459
1980 04 08 1.609
1980 04 09 2.656
1980 04 10 2.752
1980 04 11 2.965
1980 04 12 3.269
1980 04 13 3.281
1980 04 14 2.815
1980 04 15 2.518
1980 04 16 1.904
1980 04 17 2.046
1980 04 18 2.496
1980 04 19 3.298
1980 04 20 3.036
1980 04 21 2.180
1980 04 22 2.699
1980 04 23 1.852
1980 04 24 2.440
1980 04 25 2.337
1980 04 26 1.889
1980 04 27 2.350
1980 04 28 2.832
1980 04 29 1.950
1980 04 30 2.408
1980 05 01 2.539
1980 05 02 2.425
1980 05 03 1.696
1980 05 04 2.157
1980 05 05 2.206
1980 05 06 2.307
1980 05 07 2.330
1980 05 08 2.072
1980 05 09 2.535
1980 05 10 2.544
1980 05 11 2.463
1980 05 12 2.575
1980 05 13 1.842
1980 05 14 2.140
1980 05 15 1.701
1980 05 16 2.256
1980 05 17 2.211
1980 05 18 1.931
1980 05 19 1.888
1980 05 20 2.114
1980 05 21 2.173
1980 05 22 2.120
1980 05 23 1.799
1980 05 24 1.881
1980 05 25 1.780
1980 05 26 1.466
1980 05 27 1.607
1980 05 28 1.466
1980 05 29 1.918
1980 05 30 1.738
1980 05 31 1.775
1980 06 01 1.660
1980 06 02 1.568
1980 06 03 1.833
1980 06 04 1.148
1980 06 05 0.858
1980 06 06 1.520
1980 06 07 1.357
1980 06 08 1.216
1980 06 09 1.792
1980 06 10 1.824
1980 06 11 1.385
1980 06 12 1.513
1980 06 13 1.746
1980 06 14 0.167
1980 06 15 1.065
1980 06 16 0.994
1980 06 17 1.345
1980 06 18 1.362
1980 06 19 1.634
1980 06 20 1.317
1980 06 21 1.169
1980 06 22 1.279
1980 06 23 1.312
1980 06 24 1.632
1980 06 25 1.949
1980 06 26 0.379
1980 06 27 1.194
1980 06 28 1.042
1980 06 29 1.386
1980 06 30 1.632
1980 07 01 1.830
1980 07 02 1.485
1980 07 03 1.562
1980 07 04 1.466
1980 07 05 0.980
1980 07 06 1.240
1980 07 07 1.161
1980 07 08 1.688
1980 07 09 1.760
1980 07 10 1.876
1980 07 11 1.876
1980 07 12 1.925
1980 07 13 2.003
1980 07 14 1.935
1980 07 15 1.400
1980 07 16 1.343
1980 07 17 1.786
1980 07 18 1.807
1980 07 19 1.955
1980 07 20 2.083
1980 07 21 2.199
1980 07 22 2.227
1980 07 23 1.998
1980 07 24 1.246
1980 07 25 1.448
1980 07 26 1.970
1980 07 27 2.196
1980 07 28 2.211
1980 07 29 2.059
1980 07 30 2.266
1980 07 31 1.175
1980 08 01 0.784
1980 08 02 2.364
1980 08 03 2.006
1980 08 04 2.449
1980 08 05 1.919
1980 08 06 2.160
1980 08 07 2.270
1980 08 08 2.295
1980 08 09 2.374
1980 08 10 1.562
1980 08 11 2.208
1980 08 12 1.503
1980 08 13 1.089
1980 08 14 2.147
1980 08 15 2.026
1980 08 16 2.498
1980 08 17 2.674
1980 08 18 2.862
1980 08 19 2.665
1980 08 20 2.935
1980 08 21 2.836
1980 08 22 2.851
1980 08 23 2.980
1980 08 24 3.270
1980 08 25 3.206
1980 08 26 2.851
1980 08 27 1.080
1980 08 28 1.066
1980 08 29 1.982
1980 08 30 2.350
1980 08 31 3.000
1980 09 01 3.043
1980 09 02 3.227
1980 09 03 3.279
1980 09 04 2.985
1980 09 05 1.170
1980 09 06 1.509
1980 09 07 2.078
1980 09 08 3.393
1980 09 09 3.371
1980 09 10 3.211
1980 09 11 2.545
1980 09 12 2.201
1980 09 13 1.720
1980 09 14 3.445
1980 09 15 3.512
1980 09 16 2.459
1980 09 17 2.278
1980 09 18 1.354
1980 09 19 4.065
1980 09 20 3.689
1980 09 21 3.212
1980 09 22 2.910
1980 09 23 1.828
1980 09 24 1.004
1980 09 25 1.554
1980 09 26 1.591
1980 09 27 3.390
1980 09 28 1.407
1980 09 29 1.836
1980 09 30 3.387
1980 10 01 2.958
1980 10 02 2.702
1980 10 03 3.396
1980 10 04 3.674
1980 10 05 3.575
1980 10 06 2.996
1980 10 07 1.884
1980 10 08 2.661
1980 10 09 4.157
1980 10 10 2.962
1980 10 11 1.935
1980 10 12 1.355
1980 10 13 3.213
1980 10 14 2.637
1980 10 15 2.672
1980 10 16 3.436
1980 10 17 3.563
1980 10 18 3.950
1980 10 19 4.241
