gauge_id consumptive_use consumptive_use_perc reservoirs_vol regulation_degree
60774000 3.98860 0.56030 0.00000 0.00000
60778000 6.07290 0.98240 0.00000 0.00000
60781000 6.45170 1.12080 0.00000 0.00000
60790000 6.98030 1.26040 0.00000 0.00000
60798000 10.53810 1.95150 81.00000 1.18330
60810000 14.27770 3.07750 0.00000 0.00000
60850000 6.42080 1.26980 0.00000 0.00000
60855000 6.11820 1.40600 0.00000 0.00000
60910000 2.11220 0.32000 0.00000 0.00000
60925001 5.44050 1.85020 0.00000 0.00000
60930000 4.49270 0.73850 0.00000 0.00000
60940000 4.59860 0.70960 0.00000 0.00000
60950000 3.44760 0.61460 359.00000 9.60040
60960000 5.59380 2.88760 288.00000 120.58270
60968000 5.40990 0.83960 580.00000 19.12130
60970000 5.10780 0.79620 580.00000 17.27570
61009000 0.89150 0.10680 0.00000 0.00000
61012000 1.35840 0.18770 0.00000 0.00000
61014000 2.04130 0.26050 0.00000 0.00000
61024000 1.69420 0.16220 0.00000 0.00000
61031000 1.43430 0.15100 0.00000 0.00000
61045000 1.33290 0.22660 0.00000 0.00000
61052000 1.40750 0.25220 0.00000 0.00000
61060000 1.52560 0.21110 0.00000 0.00000
61075000 2.10120 0.35810 0.00000 0.00000
61078000 1.74260 0.30980 0.00000 0.00000
61085000 9.33390 1.29270 0.00000 0.00000
61090000 9.62910 1.42340 0.00000 0.00000
61100000 1.55650 0.26000 0.00000 0.00000
61105000 4.14980 0.67760 0.00000 0.00000
61107000 7.98340 1.34500 0.00000 0.00000
61115000 12.56730 1.83810 0.00000 0.00000
61122000 3.60080 0.66990 0.00000 0.00000
61135000 5.98340 1.01450 0.00000 0.00000
61173000 7.81860 1.64250 0.00000 0.00000
61175000 5.90870 1.25490 0.00000 0.00000
61250000 5.19310 0.50950 0.00000 0.00000
61267000 2.80790 0.55530 0.00000 0.00000
61271000 4.33720 0.56790 0.00000 0.00000
61280000 4.30420 0.48560 0.00000 0.00000
61285000 6.21060 0.87940 0.00000 0.00000
61295000 3.06350 0.56080 0.00000 0.00000
61305000 4.88790 0.81590 0.00000 0.00000
61320000 4.05440 0.60820 0.00000 0.00000
61343000 3.65370 0.46390 0.00000 0.00000
61350000 3.96380 0.68760 0.00000 0.00000
61370000 7.13790 1.10700 0.00000 0.00000
61390000 5.23710 0.82690 0.00000 0.00000
61410000 5.31580 0.89830 0.00000 0.00000
61460000 4.51640 0.68310 0.00000 0.00000
61473000 1.63530 0.19390 0.00000 0.00000
61500000 3.57330 0.56140 0.00000 0.00000
61510000 3.58230 0.54910 0.00000 0.00000
61520000 3.64640 0.69200 0.00000 0.00000
61537000 3.94820 0.67790 58.00000 1.56980
61565000 5.97780 0.75900 10.00000 3.76280
61610000 6.64930 1.10660 0.00000 0.00000
61700000 7.82310 1.42730 0.00000 0.00000
61770000 6.50330 1.22310 0.00000 0.00000
61795000 13.66530 2.59860 0.00000 0.00000
61815000 6.57050 1.55220 0.00000 0.00000
61826000 12.67050 2.78210 0.00000 0.00000
61830000 12.40780 2.47720 619.00000 14.56940
61886000 10.32230 1.86550 16.00000 0.62320
61902000 18.27200 4.07150 236.00000 5.19220
61910000 17.27460 3.89580 273.00000 4.99970
61912000 17.84390 3.63770 302.00000 4.42150
61915000 21.10080 4.95670 339.00000 4.58770
61953001 48.06970 16.63480 0.00000 0.00000
61956001 55.46250 19.28550 0.00000 0.00000
62420000 33.73170 9.94020 0.00000 0.00000
62477100 24.48900 6.42380 356.00000 46.97790
62490000 25.88840 6.79020 0.00000 0.00000
62600000 7.23480 3.52270 1543.00000 446.54800
62615000 9.05310 3.73050 1556.00000 292.98180
62622000 7.26090 1.26150 0.00000 0.00000
62625000 8.73060 1.67720 0.00000 0.00000
62670000 8.24170 2.79380 0.00000 0.00000
62715000 19.85670 5.66200 1808.00000 47.35700
62760005 7.72960 1.49740 0.00000 0.00000
62760150 7.82230 1.38020 40.00000 32.69630
62767500 9.72260 2.16040 59.00000 16.70480
63250000 1.47760 0.32300 0.00000 0.00000
63350100 1.40550 0.33710 264.00000 4.41840
63790000 16.13470 6.78420 0.00000 0.00000
63950010 2.95720 0.75200 24.00000 2.42240
63950100 3.31640 0.81840 24.00000 1.55580
63955000 3.00890 0.81570 24.00000 0.48200
63970000 2.16900 0.55840 123.00000 1.03120
64040000 4.08650 0.59700 0.00000 0.00000
64065000 15.21670 3.57680 38.00000 5.93680
64075000 13.76210 3.18290 38.00000 3.54990
64231000 2.30470 0.40670 6.00000 0.68960
64315000 7.78710 1.93610 34.00000 2.52870
64327000 3.14250 0.86330 0.00000 0.00000
64346000 5.01010 1.36920 0.00000 0.00000
64360000 2.17570 0.42830 0.00000 0.00000
64362000 2.66090 0.53660 0.00000 0.00000
64370000 3.66280 0.83360 0.00000 0.00000
64380000 1.85930 0.42180 0.00000 0.00000
64382000 2.51470 0.54000 0.00000 0.00000
64395000 6.46700 1.56880 0.00000 0.00000
64442800 1.32560 0.20570 14.00000 1.62510
64447000 1.71360 0.25980 14.00000 0.37330
64453000 3.18210 0.39870 200.00000 24.07250
64465000 1.70450 0.25030 214.00000 3.52650
64477600 2.71550 0.36760 0.00000 0.00000
64501000 2.11990 0.33240 3470.00000 29.03600
64504210 2.41020 0.37680 3470.00000 26.20190
64504550 7.85930 1.44900 0.00000 0.00000
64506000 2.63990 0.42980 3472.00000 25.86250
64507000 2.65120 0.44060 3472.00000 26.25270
64508500 5.02940 1.00150 0.00000 0.00000
64550000 11.31180 2.37660 6.00000 0.28080
64575003 11.58680 2.76220 235453.00000 84.54140
64613000 4.49760 1.45830 1.00000 0.07270
64613800 5.22260 1.70300 4.00000 0.20150
64614000 5.79100 1.62830 33.00000 0.32680
64617000 6.15350 1.68600 33.00000 0.28520
64618000 3.37150 0.73710 0.00000 0.00000
64619950 1.32970 0.15150 0.00000 0.00000
64620000 1.32480 0.15340 0.00000 0.00000
64625000 1.31500 0.17800 0.00000 0.00000
64645000 1.74090 0.22390 12.00000 0.17920
64652000 1.61770 0.26890 0.00000 0.00000
64655000 1.72480 0.24380 12.00000 0.13230
64659000 1.87970 0.25720 0.00000 0.00000
64660500 2.10780 0.28650 12.00000 0.08330
64671000 1.64440 0.21710 327.00000 50.98370
64673000 1.84120 0.25070 327.00000 29.05570
64675002 2.62020 0.38460 339.00000 2.13790
64682000 10.51250 1.71810 0.00000 0.00000
64685000 3.50770 0.53750 339.00000 1.81460
64693000 4.74440 0.74690 339.00000 1.53940
64700000 1.87500 0.33610 0.00000 0.00000
64717000 3.09070 0.62750 0.00000 0.00000
64723000 1.36310 0.19560 0.00000 0.00000
64764000 1.73390 0.16520 0.00000 0.00000
64767000 2.03140 0.21040 0.00000 0.00000
64771500 2.09050 0.22300 0.00000 0.00000
64773000 1.89350 0.15260 0.00000 0.00000
64775000 2.02320 0.21020 49.00000 2.01810
64776100 2.09650 0.23570 49.00000 0.72280
64785000 1.02170 0.15040 0.00000 0.00000
64795000 1.97950 0.22360 49.00000 0.49310
64799500 2.01370 0.20990 49.00000 0.42290
64810000 4.51830 0.59160 0.00000 0.00000
64815000 4.30910 0.67500 0.00000 0.00000
64820000 2.58920 0.31040 49.00000 0.33730
64830000 2.61160 0.32550 49.00000 0.29160
64843000 10.70480 2.32360 235825.00000 67.50000
65006075 18.45320 3.41480 58.00000 28.74190
65009000 26.41420 2.34650 58.00000 9.46710
65010000 8.18470 0.98140 0.00000 0.00000
65015400 8.12970 1.03620 0.00000 0.00000
65021000 13.01140 2.53560 0.00000 0.00000
65021250 24.45060 4.03060 0.00000 0.00000
65021770 2.44660 0.39150 0.00000 0.00000
65024000 25.54880 6.84320 59.00000 83.85060
65025000 26.56510 3.65010 117.00000 6.94580
65027000 5.09070 0.73970 31.00000 19.47940
65060000 11.33650 1.60440 149.00000 3.51690
65095000 1.71470 0.23320 0.00000 0.00000
65100000 1.63250 0.22450 0.00000 0.00000
65135000 2.55360 0.35350 0.00000 0.00000
65136550 2.63110 0.37750 0.00000 0.00000
65180000 1.04680 0.13130 0.00000 0.00000
65220000 4.77390 0.67690 149.00000 1.14380
65310000 3.92930 0.53290 241.00000 1.35880
65809000 1.62230 0.17100 0.00000 0.00000
65815050 1.50690 0.15330 42.00000 1.92860
65855000 1.38040 0.15660 19.00000 1.42630
65925000 0.93710 0.08020 0.00000 0.00000
65945000 2.31510 0.25720 0.00000 0.00000
65948000 2.02700 0.11950 0.00000 0.00000
65960000 2.05770 0.19410 2.00000 0.02820
65979000 3.60110 0.35100 4.00000 0.29760
65986000 2.70700 0.30760 21619.00000 38.87590
65987000 2.71340 0.30040 21619.00000 37.49420
65993000 2.72990 0.31080 21619.00000 36.73300
66006000 1.06780 0.13050 6.00000 0.44500
66160000 0.70070 0.09580 0.00000 0.00000
66260001 1.67500 0.30360 6533.00000 50.42230
67100000 1.54030 1.09980 7240.00000 9.14710
70100000 0.86070 0.08760 0.00000 0.00000
70200000 0.94000 0.09850 0.00000 0.00000
70300000 1.38450 0.13190 0.00000 0.00000
70500000 2.11890 0.18250 0.00000 0.00000
71200000 1.65950 0.14400 0.00000 0.00000
71250000 1.06980 0.11270 0.00000 0.00000
71300000 1.34100 0.13740 0.00000 0.00000
71350001 1.42970 0.15640 0.00000 0.00000
71383000 1.48960 0.16950 0.00000 0.00000
71498000 2.52130 0.28670 118.00000 3.70240
71550000 1.90480 0.20690 118.00000 1.27700
72430000 1.59180 0.17620 0.00000 0.00000
72630000 2.60690 0.28920 0.00000 0.00000
72680000 2.81420 0.27690 0.00000 0.00000
72715000 4.18930 0.48720 23.00000 3.33560
72810000 4.96050 0.54750 23.00000 1.27190
72849000 4.50690 0.53650 26.00000 0.83230
72870000 2.58180 0.27620 37.00000 9.11070
73300000 2.71340 0.22950 116.00000 15.42780
73330000 3.38320 0.29820 116.00000 10.98120
73350000 4.67860 0.41250 192.00000 11.44540
73550000 2.47850 0.29720 17244.00000 39.42560
73600000 1.52230 0.11830 50.00000 2.12060
73690001 1.73320 0.15490 170.00000 20.42180
73765000 4.28080 0.41360 0.00000 0.00000
73770000 2.44210 0.22320 779.00000 12.79890
73780000 3.80350 0.35170 0.00000 0.00000
73820000 4.85880 0.45420 0.00000 0.00000
73900000 5.58460 0.45010 1.00000 0.19460
73960000 3.38880 0.31640 780.00000 8.83730
74100000 2.62090 0.27950 19526.00000 33.61500
74205000 3.22950 0.31490 0.00000 0.00000
74270000 3.65370 0.30170 6.00000 0.09240
74295000 5.26190 0.46890 0.00000 0.00000
74320000 3.12900 0.28080 0.00000 0.00000
74370000 5.56600 0.48390 83.00000 3.57480
74460000 13.96120 1.38670 0.00000 0.00000
74470000 10.22260 1.06220 67.00000 4.50130
74700000 4.74780 0.46060 13.00000 1.11540
74750000 4.11050 0.44080 0.00000 0.00000
74800000 3.28530 0.34440 19741.00000 21.89930
74880000 2.57190 0.26650 0.00000 0.00000
74900000 3.12180 0.30930 0.00000 0.00000
75200000 10.01410 1.14810 0.00000 0.00000
75205000 8.77770 1.03390 0.00000 0.00000
75230000 7.95030 0.80550 20.00000 0.37040
75295000 7.38080 0.78070 0.00000 0.00000
75320000 7.31670 0.78870 20.00000 0.22810
75450000 6.97850 0.80260 0.00000 0.00000
75500000 7.81950 0.97770 0.00000 0.00000
75550000 3.91700 0.48590 20269.00000 21.85920
75600000 2.49560 0.17950 0.00000 0.00000
75700000 12.48300 1.58470 10.00000 0.34300
75780000 5.30090 0.60590 20396.00000 18.91610
76085000 2.81800 0.31330 0.00000 0.00000
76100000 4.17420 0.53490 0.00000 0.00000
76300000 20.80770 3.50750 118.00000 3.29700
76310000 25.74170 4.04320 403.00000 5.19580
76460000 2.46410 0.21590 0.00000 0.00000
76750000 26.52180 4.24550 4.00000 0.10780
77150000 14.36210 1.73300 21468.00000 13.83970
81019300 2.40260 0.39280 0.00000 0.00000
81019350 2.35240 0.38520 0.00000 0.00000
81102000 2.77720 0.46830 14.00000 1.37450
81107000 2.67500 0.40670 14.00000 0.64630
81120000 2.12930 0.38700 0.00000 0.00000
81125000 0.98580 0.14910 0.00000 0.00000
81135000 2.33770 0.37530 14.00000 0.48180
81140000 1.01670 0.22230 0.00000 0.00000
81200000 1.76820 0.31690 14.00000 0.33870
81335000 1.70250 0.26950 178.00000 9.82800
81585000 2.32430 0.20160 0.00000 0.00000
81683000 2.14770 0.29500 682.00000 4.46320
82270050 15.78550 0.94080 0.00000 0.00000
82320000 1.62300 0.14780 0.00000 0.00000
82350000 3.96710 0.37560 0.00000 0.00000
82770000 29.49490 2.02070 0.00000 0.00000
83029900 18.81520 2.14730 0.00000 0.00000
83050000 20.65520 2.29060 236.00000 16.46530
83105000 2.61230 0.37660 0.00000 0.00000
83250000 6.00840 0.88230 0.00000 0.00000
83300200 14.87610 1.89120 236.00000 5.84640
83345000 1.21790 0.18190 0.00000 0.00000
83440000 2.05080 0.30590 274.00000 12.23560
83520000 9.64800 1.41750 574.00000 8.61710
83675000 7.29510 0.70280 99.00000 18.15900
83690000 9.63770 1.14830 574.00000 6.94570
83800002 9.78330 1.16280 673.00000 6.66510
83892990 4.51110 0.70520 0.00000 0.00000
83892998 2.63040 0.38320 0.00000 0.00000
84071000 1.42820 0.17050 65.00000 7.57420
84095000 1.51520 0.21440 0.00000 0.00000
84095500 1.88370 0.19980 65.00000 3.59310
84150100 2.16020 0.19860 0.00000 0.00000
84249998 3.41480 0.40030 0.00000 0.00000
84300000 3.76590 0.37960 0.00000 0.00000
84520000 0.80410 0.08280 0.00000 0.00000
84520010 0.88930 0.08430 0.00000 0.00000
84551000 4.02680 0.37430 0.00000 0.00000
84559800 3.17940 0.43200 7.00000 0.63730
84560000 3.84950 0.43190 7.00000 0.46260
84580000 4.73550 0.52380 7.00000 0.28110
84598002 2.21280 0.24850 13.00000 2.34520
84600000 2.80970 0.30690 13.00000 1.83630
84949000 53.38230 4.96970 0.00000 0.00000
84949800 91.20500 7.63330 0.00000 0.00000
84950000 98.37940 7.24680 0.00000 0.00000
85400000 8.68960 1.01750 5333.00000 42.03210
85438000 49.65070 6.25890 53.00000 7.23870
85470000 28.15620 4.54920 40.00000 6.69970
85480000 25.96730 4.44270 71.00000 4.06240
85600000 31.31060 4.78890 151.00000 3.37310
85610000 19.37030 2.41120 0.00000 0.00000
85623000 23.41610 2.98050 0.00000 0.00000
85642000 23.28430 3.00430 5541.00000 26.33530
85900000 24.95310 3.13220 5639.00000 18.36470
86100000 0.92520 0.08610 0.00000 0.00000
86160000 0.99920 0.12150 0.00000 0.00000
86410000 1.94810 0.23300 10.00000 0.42500
86420000 2.63780 0.26960 0.00000 0.00000
86480000 2.81230 0.32120 0.00000 0.00000
86500000 3.78950 0.41130 33.00000 1.97640
86510000 2.82930 0.33120 647.00000 4.77940
86560000 2.91330 0.31430 42.00000 2.23190
86580000 2.93220 0.31250 42.00000 1.82270
86700000 2.94330 0.29170 0.00000 0.00000
86745000 1.67720 0.20030 15.00000 2.26680
87160000 4.23400 0.56670 0.00000 0.00000
87170000 5.44750 0.77310 0.00000 0.00000
87270000 6.53510 1.15830 0.00000 0.00000
87317060 4.86450 0.62060 0.00000 0.00000
87380000 13.11870 1.52280 332.00000 13.36650
87382000 14.96330 1.69790 332.00000 12.00750
87399000 58.34140 11.67980 0.00000 0.00000
88750000 20.36300 2.62410 0.00000 0.00000
88850000 10.47540 1.17870 0.00000 0.00000
