gauge_id q_mean runoff_ratio stream_elas slope_fdc baseflow_index hfd_mean Q5 Q95 high_q_freq high_q_dur low_q_freq low_q_dur zero_q_freq
40050000 1.85322 0.42955 1.84772 2.25977 0.69516 164.89474 0.50420 6.09200 3.62881 4.80000 1.46160 5.80000 0.00000
40053000 1.17949 0.28830 2.21437 2.90369 0.54244 150.50000 0.10320 4.94001 24.58315 6.54795 101.00690 29.31343 0.00000
40060001 1.92701 0.44358 2.25647 1.63059 0.77452 174.90000 0.67090 5.25610 0.00000 0.00000 0.00000 0.00000 0.00000
40100000 1.47410 0.35293 2.36215 2.40896 0.71390 167.55000 0.37740 4.43710 1.40000 9.33333 1.80000 7.20000 0.00000
40150000 1.13474 0.28179 2.81236 1.15006 0.74998 159.00000 0.57000 2.88912 0.46430 3.00000 4.12712 13.33333 0.00000
40170000 1.09476 0.27536 1.77899 1.98801 0.67899 157.40000 0.29630 3.04306 2.85000 3.16667 4.25000 6.07143 0.00000
40185000 1.06585 0.26824 1.63274 1.84001 0.69769 159.52632 0.28130 2.76370 2.96013 2.56522 5.41854 8.30769 0.00000
40330000 1.11052 0.27769 2.08250 1.91161 0.68609 155.66667 0.30410 3.29310 3.51555 2.79167 0.00000 0.00000 0.00000
40500000 0.94425 0.24592 1.86654 1.93792 0.68945 166.10526 0.26030 2.63860 3.19018 3.93750 0.20255 2.00000 0.00000
40549998 1.44868 0.35891 1.58941 1.71253 0.67021 155.65000 0.41240 4.06340 3.35000 1.76316 2.75000 5.50000 0.00000
40579995 1.59159 0.40077 1.04263 1.96680 0.62968 149.75000 0.39410 4.91530 6.15000 2.56250 4.10000 3.90476 0.00000
40680000 1.47147 0.35133 2.46101 1.71842 0.71384 155.15000 0.39550 3.93390 2.25000 3.21429 3.70000 6.72727 0.00000
40710000 1.58912 0.39080 2.08732 1.82400 0.68403 154.60000 0.44760 4.48186 2.65000 2.20833 1.85000 4.62500 0.00000
40740000 1.27752 0.31284 1.95003 1.75058 0.70231 156.35000 0.37160 3.43770 1.85000 2.31250 1.15000 4.60000 0.00000
40800001 1.21488 0.29689 2.27630 1.90115 0.69799 156.65000 0.33760 3.38830 1.65000 2.53846 2.00000 6.66667 0.00000
40810350 0.97698 0.24355 2.13415 1.80057 0.73633 168.00000 0.28710 2.32080 2.35032 1.23684 1.30018 4.33333 0.00000
40810800 1.03994 0.25861 2.36539 1.74777 0.69501 162.65000 0.28760 2.62340 3.50000 1.37255 3.90000 3.90000 0.00000
40811100 1.07079 0.26388 2.28409 1.86060 0.69476 160.85000 0.29070 2.77220 3.20000 1.45455 3.20000 3.20000 0.00000
40822995 0.76508 0.19192 1.54573 1.74759 0.65580 156.65000 0.20110 1.97430 5.85000 1.53947 2.90000 4.46154 0.00000
40823500 1.02942 0.25853 1.06045 1.98743 0.65737 159.15000 0.26730 2.82896 4.95000 1.47761 2.80000 6.22222 0.00000
40850000 1.16909 0.29468 2.32646 1.94477 0.69709 156.75000 0.30880 3.32010 1.95000 3.00000 2.95000 5.90000 0.00000
40975000 1.79018 0.44847 1.94979 3.59144 0.49087 145.81250 0.20460 6.89600 23.81727 1.89669 96.92954 15.83051 0.00000
41050000 1.52240 0.38760 2.51881 2.81991 0.57420 161.30000 0.23120 5.44520 14.65000 2.25385 49.45000 9.69608 0.00000
41135000 1.14489 0.29835 1.36030 0.77875 0.82996 162.90000 0.59870 2.38210 0.00000 0.00000 0.00000 0.00000 0.00000
41199998 1.70003 0.40539 0.73864 1.17227 0.74305 154.29412 0.73210 3.98590 1.77281 1.30769 0.00000 0.00000 0.00000
41260000 1.41421 0.33807 1.44696 1.50596 0.70699 152.36842 0.51719 3.66791 3.01279 2.00000 2.56087 12.75000 0.00000
41300000 1.30257 0.32656 1.56008 1.89968 0.61462 149.26316 0.25560 3.67910 6.80811 2.39286 20.01787 11.93939 0.00000
41380000 1.00411 0.27329 1.80891 2.02076 0.52417 143.11111 0.17900 3.28640 12.80341 1.80142 29.99224 10.08475 0.00000
41410000 1.15652 0.29478 1.46660 1.59288 0.68207 153.55556 0.38600 3.28746 4.03201 2.75862 0.00000 0.00000 0.00000
41440005 1.02398 0.29205 1.61649 1.53996 0.69606 158.90000 0.27550 2.86660 2.70000 1.63636 8.30000 12.76923 0.00000
41539998 0.93417 0.26889 1.99118 1.74270 0.69456 159.25000 0.27540 2.64264 3.50000 1.84211 1.05000 10.50000 0.00000
41650002 1.01711 0.27084 1.60579 1.73098 0.69071 152.06250 0.33100 2.98220 3.37579 2.44444 0.00000 0.00000 0.00000
41685000 0.30895 0.09681 2.53177 3.98093 0.51057 145.25000 0.01620 1.17852 25.40696 6.59740 124.93421 28.06742 0.00000
41780002 1.54856 0.43084 2.06755 2.71042 0.49948 142.68421 0.23720 6.45680 24.42355 3.35862 62.63864 10.58475 0.00000
41818000 1.02891 0.27994 1.14760 1.98782 0.64151 147.77778 0.29010 3.32180 7.26335 3.32558 0.50793 2.50000 0.00000
41890000 1.20726 0.39815 1.35161 4.15342 0.44151 137.38889 0.07180 5.73450 56.48352 8.05036 177.67828 31.15044 0.00000
41990000 0.90477 0.26250 1.29907 2.43974 0.61060 149.72222 0.19246 3.05544 9.72992 4.48837 11.44400 8.40741 0.00000
42089998 0.52830 0.18041 2.08371 4.02593 0.48282 142.05000 0.02700 2.30680 54.30000 12.48276 163.90000 39.02381 0.00000
42100000 0.55088 0.19239 -0.15399 2.77581 0.33521 133.11765 0.03570 1.80020 37.86467 3.61836 178.04990 27.51562 0.00000
42187000 0.32242 0.11389 1.21080 1.54307 0.57409 153.90000 0.07430 0.97350 8.50000 3.33333 7.35000 16.33333 0.00000
42210000 0.90891 0.25653 1.13274 1.04273 0.80099 159.05263 0.44020 2.25456 0.00000 0.00000 0.00000 0.00000 0.00000
42250000 1.35589 0.34245 2.02055 2.01766 0.68805 166.95000 0.28060 4.11410 3.95000 1.79545 16.15000 14.68182 0.00000
42255000 1.10341 0.28805 1.40830 2.30910 0.65704 164.65000 0.18190 3.58484 8.51866 2.29730 31.46893 20.93333 0.00000
42257000 1.12246 0.28863 2.69224 2.27686 0.70645 171.15789 0.19070 3.18880 5.69894 9.16667 25.43798 19.64000 0.00000
42290000 1.07302 0.27511 2.69386 2.71890 0.63915 162.80000 0.17540 3.95990 8.05110 6.70833 34.35470 14.61702 0.00000
42395000 1.07663 0.27989 2.26228 2.48094 0.65882 166.78947 0.20710 3.94932 6.70415 10.23077 22.48158 11.73684 0.00000
42440000 1.30338 0.34476 1.08886 2.32102 0.62856 165.06250 0.21810 5.18584 16.32636 3.21649 36.47267 14.22449 0.00000
42490000 1.13885 0.31339 2.53642 1.66599 0.70792 177.82353 0.20038 3.32160 0.20676 4.00000 23.51949 16.25000 0.00000
42540000 1.10400 0.30557 2.74161 1.77765 nan 171.11765 0.20480 3.18560 2.41957 7.66667 22.82812 19.72727 0.00000
42546000 1.09231 0.30219 1.96869 2.31098 0.51479 155.70588 0.18260 3.96667 17.78932 1.80105 39.71570 19.20000 0.00000
42690001 0.93121 0.24984 2.71858 2.59703 0.68345 162.94118 0.13980 3.08930 3.77988 12.16667 37.38453 16.40909 0.00000
42750000 0.87495 0.23716 2.65852 2.46993 0.67753 165.33333 0.14450 2.93250 4.00038 13.16667 29.01542 22.03846 0.00000
42840000 1.41823 0.37944 1.33872 1.65619 0.64697 161.10000 0.40850 3.99937 7.06257 1.56667 1.20214 2.40000 0.00000
42930000 0.94127 0.25582 2.25198 2.62823 0.68008 166.05882 0.15890 3.12613 3.07277 10.00000 30.72771 17.14286 0.00000
43200000 0.88260 0.24637 1.77389 1.30799 0.77313 160.80000 0.37696 2.33900 0.20000 4.00000 0.00000 0.00000 0.00000
43300000 1.19712 0.34324 1.81958 2.77231 0.63349 170.80000 0.17590 3.79590 4.00878 1.90476 39.28605 20.63158 0.00000
43670000 0.88055 0.26362 2.23511 3.06428 0.62967 161.85000 0.10940 2.99760 6.25086 11.36364 54.40745 32.00000 0.00000
43675000 0.98120 0.29517 2.19814 2.65595 0.43766 143.73684 0.13710 3.32490 24.84349 2.13043 81.27370 20.03750 0.00000
43880000 0.81114 0.24116 1.96754 3.07114 0.63983 162.81250 0.11170 2.72370 3.01944 11.80000 48.61812 25.67568 0.00000
44200000 0.84822 0.24090 1.55249 1.48197 0.75335 160.55000 0.34550 2.35746 1.05000 10.50000 0.00000 0.00000 0.00000
44250000 0.52622 0.17454 0.67694 1.08240 0.80998 166.20000 0.26980 1.12420 0.00000 0.00000 0.00000 0.00000 0.00000
44290002 0.85763 0.24450 2.34506 1.44900 0.76521 163.52632 0.37330 2.28980 0.80529 16.00000 0.00000 0.00000 0.00000
44500000 0.78228 0.22705 1.74588 1.69519 0.76254 162.55000 0.31390 2.12542 0.00000 0.00000 0.00000 0.00000 0.00000
44540000 0.23964 0.09227 1.58156 0.80014 0.73673 156.80000 0.11940 0.51658 3.25000 5.00000 0.00000 0.00000 0.00000
44670000 0.09303 0.03628 3.86609 4.13014 0.46433 160.65000 0.00100 0.30520 38.40000 26.48276 148.95000 43.80882 0.00008
45131000 0.87389 0.27307 0.32388 0.81565 0.86640 171.05000 0.53650 1.60680 0.00000 0.00000 0.00000 0.00000 0.00000
45170001 0.83064 0.26998 0.44892 0.50781 0.91826 175.90000 0.61930 1.22360 0.00000 0.00000 0.00000 0.00000 0.00000
45210000 0.80570 0.25877 0.28075 0.65905 0.89210 173.40000 0.54120 1.36710 0.00000 0.00000 0.00000 0.00000 0.00000
45220000 0.35408 0.12197 0.60029 0.97747 0.84013 168.90000 0.16800 0.67370 0.05000 1.00000 0.00000 0.00000 0.00000
45260000 0.67705 0.22231 0.43928 0.70022 0.87984 172.47368 0.43400 1.16413 0.00000 0.00000 0.00000 0.00000 0.00000
45298000 0.68242 0.20904 1.25901 1.52385 0.77101 163.80000 0.28590 1.76400 0.90000 18.00000 0.00000 0.00000 0.00000
45480000 0.64015 0.19848 1.57404 1.63041 0.78739 163.75000 0.28210 1.60620 0.00000 0.00000 0.00000 0.00000 0.00000
45590000 0.67516 0.22083 0.38531 0.55539 0.92814 177.30000 0.50860 0.94890 0.00000 0.00000 0.00000 0.00000 0.00000
45770000 0.84705 0.27119 0.43299 0.45051 0.92164 175.63158 0.65390 1.19120 0.00000 0.00000 0.00000 0.00000 0.00000
45840000 0.89752 0.28531 0.60951 0.54593 0.92637 177.25000 0.66960 1.26520 0.00000 0.00000 0.00000 0.00000 0.00000
45880000 0.68521 0.22746 0.65862 0.55163 0.91590 175.15000 0.50480 1.00460 0.00000 0.00000 0.00000 0.00000 0.00000
45910001 0.55869 0.18609 0.56260 0.62724 0.90906 174.90000 0.39370 0.85290 0.00000 0.00000 0.00000 0.00000 0.00000
45960001 0.55661 0.18664 0.52087 0.65572 0.89855 173.80000 0.37950 0.88222 0.00000 0.00000 0.00000 0.00000 0.00000
46035000 0.62116 0.19680 1.77861 1.47625 0.79978 166.70000 0.28060 1.49090 0.00000 0.00000 0.00000 0.00000 0.00000
46105000 0.59585 0.19013 1.96713 1.45475 0.79438 166.55000 0.27430 1.46918 0.00000 0.00000 0.00000 0.00000 0.00000
46360000 0.53825 0.17659 2.05439 1.37621 0.80004 169.00000 0.26060 1.28822 0.65027 13.00000 0.00000 0.00000 0.00000
46455000 0.65993 0.20060 0.69492 0.67479 0.91338 178.60000 0.44560 0.98410 0.00000 0.00000 0.00000 0.00000 0.00000
46570000 0.43081 0.11988 0.89945 1.35577 0.82334 178.05263 0.17600 0.83730 0.00000 0.00000 0.25308 2.50000 0.00000
46610000 0.46791 0.15251 0.45115 0.76802 0.90469 176.88889 0.31180 0.72540 0.00000 0.00000 0.25214 5.00000 0.00001
46650000 0.43044 0.13882 0.51507 0.80061 0.89702 178.60000 0.27880 0.70040 0.00000 0.00000 0.31191 6.00000 0.00001
46770000 0.40406 0.13046 0.02761 0.53017 0.91863 178.30000 0.30680 0.58800 0.00000 0.00000 0.00000 0.00000 0.00000
46830000 0.44669 0.14853 0.31243 0.55824 0.90424 180.05000 0.33120 0.68280 0.00000 0.00000 0.00000 0.00000 0.00000
46902000 0.50098 0.16923 0.49713 0.86530 0.91114 179.60000 0.33870 0.76016 0.00000 0.00000 0.00000 0.00000 0.00000
47480000 0.00716 0.00441 0.92476 3.15592 0.70494 169.68421 0.00070 0.02055 7.64079 10.13333 71.07948 40.40000 0.00003
48020000 0.33586 0.12152 1.29911 0.53483 0.87742 184.00000 0.21200 0.50740 0.00000 0.00000 0.00000 0.00000 0.00000
48290000 0.32848 0.12108 1.34723 0.53553 0.87466 183.75000 0.20710 0.50094 0.00000 0.00000 0.00000 0.00000 0.00000
48590000 0.31151 0.11854 1.52452 0.55863 0.86814 182.84211 0.19440 0.48662 0.00000 0.00000 0.00000 0.00000 0.00000
49330000 0.28362 0.11038 1.26110 0.57386 0.87768 174.85000 0.17460 0.43210 0.00000 0.00000 0.00000 0.00000 0.00000
49370000 0.27684 0.10776 0.76368 0.47560 0.88817 175.31579 0.17190 0.42060 0.00000 0.00000 0.00000 0.00000 0.00000
49705000 0.27543 0.10754 0.70824 0.51216 0.88971 175.00000 0.17163 0.41300 0.00000 0.00000 0.00000 0.00000 0.00000
50040000 0.37284 0.12911 2.42012 3.09350 0.48511 253.61111 0.02900 1.57730 25.50501 5.90588 114.82334 18.22581 0.00021
50047000 1.07149 0.34302 1.65429 3.40655 0.43767 245.87500 0.03970 4.22165 23.72493 4.92473 129.24390 23.76190 0.00003
50146000 0.01237 0.00888 7.27999 3.70841 0.41884 186.44444 0.00000 0.03010 19.76989 8.65909 162.25838 22.49640 0.00187
50150000 0.01409 0.00968 3.06125 3.19443 0.39001 187.35000 0.00030 0.02600 13.40000 7.88235 132.85000 28.56989 0.00006
50191000 0.07910 0.04763 2.02401 3.30536 0.36465 226.94737 0.00220 0.31052 30.49611 4.85600 154.94237 15.97927 0.00013
50250000 0.06657 0.03870 -1.03592 5.99688 0.19322 227.33333 0.00000 0.26112 70.97730 7.27461 247.81391 26.64130 0.00090
50290000 0.18437 0.08919 1.15802 2.64757 0.47302 242.88235 0.01620 0.61690 14.42732 3.65789 89.26257 16.69903 0.00004
50330000 0.30805 0.16112 1.71421 2.75762 0.55559 230.73684 0.01310 1.00385 7.33111 2.08571 68.79193 16.91358 0.00004
50380000 0.16544 0.08127 1.85375 3.29301 0.48732 222.11111 0.00200 0.61750 15.21875 4.51515 101.32215 11.40230 0.00044
50420000 0.13745 0.07352 3.20476 4.10139 0.35542 214.27778 0.00160 0.46470 26.79121 4.88679 160.43692 17.52542 0.00022
50430000 0.08536 0.04272 3.21773 3.02960 0.45465 185.58824 0.00000 0.33590 24.74357 11.75610 125.51458 37.61538 0.00086
50465000 0.08522 0.04787 3.72983 3.33585 0.44080 212.10000 0.00000 0.31750 29.65000 7.80263 138.20000 19.19444 0.00053
50540000 0.04274 0.02857 3.82979 2.89814 0.43533 171.88889 0.00310 0.13220 20.25730 8.02041 116.28620 21.48571 0.00000
50595000 0.05226 0.03265 2.71187 2.21823 0.52555 193.73684 0.00930 0.15040 13.65796 8.24242 38.51344 8.15957 0.00000
50620000 0.06271 0.03110 1.24510 0.91087 0.57457 190.94737 0.01770 0.12650 6.65742 4.12500 1.16000 11.50000 0.00000
50660000 0.18844 0.07936 1.27171 2.00114 0.60498 229.05263 0.03580 0.58310 5.98003 4.10714 19.91611 14.18519 0.00000
50720000 0.06490 0.03021 2.38693 3.05231 0.29015 199.73684 0.00090 0.16520 22.89717 4.56000 170.92535 18.01058 0.00025
50730000 0.07224 0.02990 2.46916 6.80508 0.37190 218.68750 0.00000 0.29140 40.75904 10.11392 173.54476 26.78740 0.00186
50740000 0.29671 0.10829 2.29214 4.60338 0.39582 223.78947 0.00000 1.17224 27.16528 5.52041 150.99075 25.92241 0.00064
50755000 0.24100 0.09012 2.16902 2.91503 0.48920 219.94737 0.02910 0.94058 19.48268 5.70588 86.96907 24.05556 0.00000
50785000 0.40719 0.13845 1.96398 2.37014 0.58607 223.31579 0.06370 1.30178 8.13452 4.62857 43.43432 15.44643 0.00000
50795000 0.45143 0.15092 1.61865 2.14345 0.61875 224.68421 0.08960 1.40870 6.42728 4.57143 19.58310 18.57143 0.00000
51060100 0.59119 0.19215 2.15217 1.93878 0.62433 219.88889 0.08490 1.57140 5.02428 1.90385 32.17570 11.12281 0.00006
51120000 0.59323 0.25423 2.08699 3.30872 0.37801 164.40000 0.03730 2.59980 28.55000 3.68387 128.95000 14.48876 0.00000
51140000 0.14819 0.07617 1.92933 2.58883 0.49145 176.50000 0.02300 0.52700 16.89017 4.15190 54.63559 12.63095 0.00000
51170000 0.07777 0.03789 1.06312 1.91741 0.67392 188.85000 0.01620 0.18670 3.00329 20.00000 15.46694 6.30612 0.00000
51230000 0.65391 0.28369 2.13495 3.85778 0.32115 154.68421 0.00900 3.20598 39.45788 5.36301 172.54636 20.26036 0.00005
51240000 0.28688 0.13435 1.95310 3.03768 0.49926 168.95000 0.02880 1.10820 17.00000 5.96491 77.10000 20.83784 0.00000
51280000 0.22112 0.10847 2.21468 3.19787 0.45696 168.20000 0.01560 0.88150 21.70000 7.48276 105.30000 21.48980 0.00000
51330000 0.15077 0.07608 2.58045 4.03281 0.44312 168.85000 0.00250 0.62794 25.00000 7.35294 130.55000 22.90351 0.00006
51350000 0.15739 0.08023 2.62805 3.44887 0.42396 168.15789 0.00490 0.60920 26.46230 7.42254 126.78805 23.82075 0.00005
51430000 0.01983 0.01041 3.35938 4.87708 0.20501 160.70588 0.00010 0.03190 33.13417 5.21951 282.41458 32.00000 0.00030
51440000 0.04295 0.02477 4.27589 4.03404 0.22568 157.66667 0.00030 0.09521 38.01541 10.78571 272.50248 76.22535 0.00008
51460000 0.05664 0.03386 3.47290 5.22050 0.16234 140.52941 0.00000 0.08480 50.09346 9.75248 280.98110 47.62931 0.00097
51560000 0.45029 0.14977 1.96512 1.99546 0.48594 224.94737 0.05310 1.46030 10.39411 1.95283 46.64796 8.52294 0.00000
51685000 0.14777 0.06984 1.76058 1.99757 0.60821 194.88889 0.02830 0.38194 4.09598 2.61290 18.40662 8.66667 0.00000
51750000 1.22852 0.35690 1.07019 1.52178 0.72428 196.23529 0.34170 2.70470 0.15385 1.00000 6.46188 6.63158 0.00000
51795000 1.22940 0.31449 1.48435 1.74469 0.70533 206.70588 0.23370 2.94604 0.15276 1.50000 19.19688 7.54000 0.00000
51820000 0.76540 0.24244 0.98385 1.88416 0.68322 190.70588 0.13730 1.83190 0.00000 0.00000 19.92921 12.61290 0.00000
51840000 0.26027 0.10618 1.01316 1.97059 0.63974 187.31250 0.02110 0.69860 1.54483 3.00000 45.46958 12.43662 0.00011
51870000 1.09328 0.38231 0.78213 1.63845 0.74798 196.73684 0.29640 2.38960 0.00000 0.00000 7.18047 6.50000 0.00000
51940000 1.71140 0.43276 1.55301 1.48066 0.78098 185.05556 0.49360 3.42880 0.00000 0.00000 6.20264 5.34783 0.00000
52050000 0.21203 0.07995 3.01647 5.05547 0.36343 155.06667 0.00000 0.88190 37.78808 5.65625 168.42837 24.26316 0.00053
52370000 0.05693 0.02880 3.14401 2.25997 0.34030 155.05556 0.00340 0.10260 25.31887 4.20168 221.28691 37.67241 0.00006
52404000 0.05883 0.03051 2.30349 4.07791 0.29499 148.47368 0.00020 0.23390 52.72427 8.06923 225.22158 34.20611 0.00041
52405000 0.06673 0.03479 2.74411 4.22783 0.32076 148.94737 0.00080 0.28340 45.54327 8.09821 207.22941 27.15132 0.00011
52570000 0.05979 0.03114 2.57945 2.20847 0.40752 182.56250 0.00470 0.17127 21.11936 11.22222 112.39266 5.34826 0.00003
52680000 0.07468 0.03940 1.45866 1.21554 0.61517 170.47368 0.02240 0.16050 4.01705 6.15385 1.95831 3.54545 0.00000
52695000 0.09171 0.04794 1.49882 1.41784 0.52938 170.05263 0.01920 0.16398 4.21790 5.25000 16.97202 4.07229 0.00000
52760000 0.53320 0.23283 1.80379 2.02318 0.64077 171.77778 0.08670 1.39400 4.38905 2.90000 28.55407 14.15000 0.00000
52790000 0.60677 0.23931 2.83887 2.36019 0.55217 149.23529 0.06540 1.98055 10.31091 3.44068 46.98321 17.78846 0.00000
52831000 0.15404 0.07616 1.89204 1.70558 0.52624 166.47368 0.02532 0.35770 6.52770 4.33333 30.32870 2.19636 0.00000
53050000 1.07614 0.29318 2.78434 3.05064 0.41724 169.00000 0.01920 4.47640 22.13330 5.09302 105.41111 23.43820 0.00005
53091000 1.08958 0.27937 2.54244 4.05037 0.36634 176.05556 0.00670 4.95392 28.93369 4.48438 141.03913 15.71910 0.00024
53125000 0.55874 0.22915 2.78763 3.08512 0.29679 140.25000 0.00610 1.12760 17.91347 3.45545 167.84254 18.06630 0.00010
53140000 0.39864 0.14702 3.58291 4.69071 0.22058 145.14286 0.00080 1.32860 41.93534 5.01875 213.64566 20.87245 0.00023
53160000 0.54692 0.19049 2.82411 2.94743 0.25674 152.05882 0.00350 1.67404 25.81597 4.21667 170.55884 17.05612 0.00019
53170000 0.40649 0.14353 3.60091 3.36045 0.24307 141.55556 0.00140 1.36450 41.47934 5.14375 205.58228 19.99510 0.00020
53180000 0.50598 0.17622 3.24737 2.86615 0.22903 144.11111 0.00360 1.48610 36.34303 4.89116 209.61690 21.48705 0.00004
53540001 0.09578 0.04268 2.25099 1.84455 0.56806 155.21053 0.00830 0.36690 17.12266 11.00000 42.48027 24.17143 0.00000
53620000 0.08602 0.03825 2.02858 2.08968 0.50584 152.89474 0.00690 0.31380 19.93460 12.03030 42.93219 17.81250 0.00007
53630000 0.05659 0.02526 1.99476 1.81919 0.57698 157.16667 0.00530 0.20700 16.85692 9.54286 32.35115 17.32432 0.00003
53650000 0.06716 0.03024 3.12046 1.59686 0.50561 150.94444 0.00610 0.27370 21.63396 7.50877 56.30895 10.22018 0.00000
53780000 0.32269 0.14044 1.19523 1.34386 0.59801 162.52632 0.07290 0.82486 6.54029 3.25000 14.58988 7.63158 0.00000
53880000 0.15792 0.06917 1.70777 1.43990 0.53708 152.26316 0.02470 0.50810 11.14731 4.03636 31.43339 17.88571 0.00000
53950000 0.19141 0.08196 2.13132 1.64368 0.56000 158.52632 0.02930 0.63045 11.29794 4.16667 31.93552 23.55556 0.00000
54010005 0.95284 0.30588 1.35645 2.76566 0.52775 141.25000 0.15520 3.63806 21.50000 4.38776 59.85000 18.70312 0.00000
54110002 0.48314 0.17427 1.87765 3.58829 0.49200 145.52632 0.01670 2.06299 28.44798 4.35385 120.12488 28.45238 0.00000
54150000 0.68021 0.23466 0.94838 2.81711 0.54803 146.40000 0.08610 2.38826 13.95000 4.29231 63.15000 24.76471 0.00000
54165000 0.23477 0.09226 2.59893 3.44191 0.39212 138.85000 0.01180 1.01430 29.80000 3.42529 149.65000 22.67424 0.00000
54195000 0.50664 0.18388 1.15610 2.39566 0.56535 145.20000 0.07170 1.72360 12.95000 4.24590 50.50000 21.04167 0.00000
54230000 0.86017 0.27481 1.09038 1.84356 0.62013 144.95000 0.22160 2.86290 8.95000 3.03390 3.85000 11.00000 0.00000
54260000 0.67520 0.22442 1.33709 2.04622 0.62719 146.15000 0.15610 2.21690 8.55000 4.17073 7.10000 8.35294 0.00000
54300000 0.46347 0.16257 1.60099 2.06700 0.59668 144.15000 0.09040 1.56710 8.50000 2.46377 19.20000 9.60000 0.00000
54390000 0.56251 0.19545 1.63401 2.05991 0.58906 142.20000 0.11714 1.91932 10.85000 3.14493 15.45000 10.65517 0.00000
54485000 0.25197 0.09479 2.03791 2.74808 0.53831 135.00000 0.03080 0.82460 12.35636 3.15584 65.64635 16.55128 0.00000
54500000 0.44336 0.15868 1.73822 2.00985 0.60468 143.40000 0.08980 1.47590 11.15000 3.32836 16.75000 11.55172 0.00000
54580000 0.43550 0.16128 1.10212 2.16242 0.57793 144.05000 0.07200 1.48366 10.55000 4.39583 40.15000 24.33333 0.00000
54590000 0.28289 0.11483 1.66504 2.08828 0.59199 142.58824 0.05070 0.95600 10.08949 2.69444 25.37975 9.95918 0.00000
54710000 0.42719 0.16025 1.31913 1.93378 0.57426 144.15000 0.07360 1.47214 11.15000 4.37255 33.60000 18.16216 0.00000
54730005 0.40658 0.15207 1.11957 1.80276 0.64615 157.16667 0.08325 1.18720 3.84960 2.58621 17.19488 7.97619 0.00000
54770000 0.17305 0.06915 2.15232 2.83455 0.48380 145.95000 0.00864 0.62580 19.50000 7.09091 98.70000 23.22353 0.00010
54780000 0.41203 0.15534 1.41339 1.90284 0.57660 144.30000 0.06410 1.42570 10.95000 4.65957 37.35000 29.88000 0.00000
54950000 0.41703 0.15885 1.23917 2.31673 nan 150.18750 0.06140 1.43370 10.68718 4.74419 48.24946 16.74545 0.00000
55330000 0.65818 0.24717 0.59576 1.56637 0.68149 165.00000 0.19550 1.78690 0.25000 1.25000 5.80000 7.25000 0.00000
55340000 0.94535 0.32889 1.27148 1.57877 0.65377 159.90000 0.25780 2.88380 3.05000 3.21053 6.80000 11.33333 0.00000
55360000 1.45328 0.51352 1.28398 1.50304 0.71561 169.30000 0.44080 3.61966 0.00000 0.00000 5.85000 7.31250 0.00000
55370000 1.22210 0.41912 1.37093 1.81199 0.69097 166.78947 0.31020 3.20081 1.36912 4.50000 9.88807 13.00000 0.00000
55380000 1.21382 0.40923 1.22466 1.52198 0.70611 161.94444 0.35070 3.26300 0.25974 1.66667 2.54548 12.25000 0.00000
55460000 0.57581 0.21101 0.70593 1.68894 0.62450 150.44444 0.11580 1.83622 1.87776 2.17647 16.24010 17.77778 0.00000
55520001 0.49240 0.16574 1.06601 1.73923 0.70851 152.85000 0.11170 1.41670 1.00000 1.81818 11.60000 12.21053 0.00000
55560000 0.77972 0.26952 1.06544 1.90384 0.67270 153.15000 0.16086 2.22828 3.75000 9.37500 15.85000 14.40909 0.00000
55610000 0.54358 0.18272 1.74859 2.53812 0.58656 144.20000 0.06770 1.79180 9.75000 7.22222 63.70000 18.46377 0.00000
55630000 0.65489 0.22607 1.53851 2.27417 0.65520 151.05000 0.11310 1.95740 4.85000 5.38889 28.40000 15.77778 0.00000
55660000 0.76173 0.27313 1.46869 1.95525 0.62491 154.20000 0.13660 2.36530 4.65000 3.44444 22.90000 12.72222 0.00000
55699998 0.57323 0.20050 1.53126 1.99337 0.64879 151.80000 0.11000 1.68470 5.95000 5.66667 20.40000 15.69231 0.00000
55790000 1.10884 0.37913 2.16526 2.53440 0.54447 138.65000 0.11790 4.08890 13.83219 2.67961 69.06072 15.48315 0.00001
55895000 0.67913 0.23466 1.74681 2.33102 0.63179 147.31579 0.11510 2.18830 6.97004 2.57407 29.28418 12.97778 0.00000
55900000 0.75424 0.26325 1.61691 2.15307 0.64364 152.00000 0.13580 2.27530 5.85000 2.16667 22.20000 10.82927 0.00000
55920000 0.73708 0.25261 1.13127 2.68170 0.61298 151.05556 0.10570 2.48270 7.70762 3.23404 39.40015 14.94231 0.00000
55960000 0.60017 0.20315 2.09844 2.70223 0.67848 155.36842 0.09040 1.77290 2.83218 2.94737 37.72868 15.54167 0.00000
56028000 1.37133 0.33546 2.19934 1.58424 0.73453 157.85000 0.49900 3.47320 1.05000 2.10000 0.00000 0.00000 0.00000
56055000 1.60246 0.37669 1.63888 1.42480 0.73482 158.05000 0.58210 3.97412 0.55000 1.83333 0.00000 0.00000 0.00000
56065000 1.58594 0.40821 0.43823 1.09475 0.73947 153.66667 0.65550 4.03300 0.93308 1.50000 0.00000 0.00000 0.00000
56075000 1.44948 0.35519 1.85227 1.46469 0.76134 160.00000 0.57278 3.42036 0.35000 1.75000 0.00000 0.00000 0.00000
56085000 1.05918 0.31289 1.88796 1.22193 0.70548 155.85000 0.42150 2.55224 2.75000 1.48649 0.00000 0.00000 0.00000
