year month day precipitation_cpc
1980 01 01 58.182
1980 01 02 11.599
1980 01 03 0.153
1980 01 04 4.107
1980 01 05 0.267
1980 01 06 19.077
1980 01 07 8.300
1980 01 08 0.000
1980 01 09 0.132
1980 01 10 8.197
1980 01 11 0.061
1980 01 12 0.457
1980 01 13 0.336
1980 01 14 1.500
1980 01 15 6.262
1980 01 16 2.963
1980 01 17 25.776
1980 01 18 5.762
1980 01 19 0.589
1980 01 20 9.297
1980 01 21 18.427
1980 01 22 13.559
1980 01 23 7.890
1980 01 24 2.164
1980 01 25 0.045
1980 01 26 46.502
1980 01 27 7.189
1980 01 28 3.998
1980 01 29 0.084
1980 01 30 17.865
1980 01 31 0.013
1980 02 01 0.146
1980 02 02 19.083
1980 02 03 7.869
1980 02 04 33.258
1980 02 05 3.836
1980 02 06 0.005
1980 02 07 0.629
1980 02 08 20.456
1980 02 09 16.775
1980 02 10 0.332
1980 02 11 0.233
1980 02 12 1.555
1980 02 13 1.110
1980 02 14 1.274
1980 02 15 28.970
1980 02 16 0.155
1980 02 17 0.236
1980 02 18 22.019
1980 02 19 6.616
1980 02 20 7.272
1980 02 21 7.462
1980 02 22 6.473
1980 02 23 12.586
1980 02 24 0.002
1980 02 25 11.471
1980 02 26 2.077
1980 02 27 3.168
1980 02 28 0.137
1980 02 29 0.000
1980 03 01 0.000
1980 03 02 0.512
1980 03 03 33.357
1980 03 04 8.018
1980 03 05 0.010
1980 03 06 0.201
1980 03 07 3.321
1980 03 08 2.142
1980 03 09 0.115
1980 03 10 0.002
1980 03 11 4.635
1980 03 12 2.810
1980 03 13 0.000
1980 03 14 4.620
1980 03 15 0.121
1980 03 16 7.079
1980 03 17 1.147
1980 03 18 0.589
1980 03 19 20.761
1980 03 20 3.050
1980 03 21 6.029
1980 03 22 10.745
1980 03 23 34.508
1980 03 24 5.718
1980 03 25 1.228
1980 03 26 0.555
1980 03 27 1.181
1980 03 28 4.656
1980 03 29 5.305
1980 03 30 1.080
1980 03 31 1.123
1980 04 01 1.678
1980 04 02 0.002
1980 04 03 13.110
1980 04 04 0.000
1980 04 05 0.000
1980 04 06 3.015
1980 04 07 21.427
1980 04 08 0.000
1980 04 09 0.003
1980 04 10 0.087
1980 04 11 0.203
1980 04 12 1.727
1980 04 13 7.080
1980 04 14 0.000
1980 04 15 10.267
1980 04 16 20.270
1980 04 17 0.563
1980 04 18 0.000
1980 04 19 0.006
1980 04 20 3.191
1980 04 21 5.742
1980 04 22 0.000
1980 04 23 0.000
1980 04 24 0.000
1980 04 25 1.205
1980 04 26 14.986
1980 04 27 0.558
1980 04 28 5.577
1980 04 29 3.820
1980 04 30 2.363
1980 05 01 1.452
1980 05 02 23.219
1980 05 03 0.000
1980 05 04 0.065
